time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:20:36.323687,892281,387232077,7659,343,8,101
20:20:36.370663,892281,434207860,35953,347,8,101
20:20:36.440394,892281,503939360,7659,353,8,101
20:20:36.486788,892281,550333309,35953,357,8,101
20:20:36.556031,892281,619576016,7659,363,8,101
20:20:36.695394,892281,758939214,35953,367,8,101
20:20:36.766162,892281,829707263,7659,373,8,101
20:20:36.813033,892281,876578737,35953,377,8,101
20:20:36.878484,892281,942028976,7659,383,8,101
20:20:36.919702,892281,983247723,35953,387,8,101
20:20:36.980893,892282,44438593,7659,393,8,101
20:20:37.021658,892282,85203450,35953,397,8,101
20:20:37.089074,892282,152619080,7659,403,8,101
20:20:37.135292,892282,198837340,35953,407,8,101
20:20:37.204267,892282,267812390,7659,413,8,101
20:20:37.250660,892282,314205522,35953,417,8,101
20:20:37.320076,892282,383621092,7659,423,8,101
20:20:37.367047,892282,430591878,35953,427,8,101
20:20:37.436287,892282,499832058,7659,433,8,101
20:20:37.482065,892282,545610794,35953,437,8,101
20:20:37.551751,892282,615296286,7659,443,8,101
20:20:37.597689,892282,661234455,35953,447,8,101
20:20:37.666491,892282,730035870,7659,453,8,101
20:20:37.712582,892282,776127102,35953,457,8,101
20:20:37.781481,892282,845026666,7659,463,8,101
20:20:37.827789,892282,891334248,35953,467,8,101
20:20:37.897250,892282,960795255,7659,473,8,101
20:20:37.943430,892283,6975573,35953,477,8,101
20:20:38.012463,892283,76008676,7659,483,8,101
20:20:38.058304,892283,121849343,35953,487,8,101
20:20:38.127439,892283,190983847,7659,493,8,101
20:20:38.173126,892283,236671167,35953,497,8,101
20:20:38.241590,892283,305134969,7659,503,8,101
20:20:38.287608,892283,351153469,35953,507,8,101
20:20:38.355664,892283,419209377,7659,513,8,101
20:20:38.401645,892283,465190352,35953,517,8,101
20:20:38.470630,892283,534175073,7659,523,8,101
20:20:38.516184,892283,579729219,35953,527,8,101
20:20:38.584022,892283,647567663,7659,533,8,101
20:20:38.629299,892283,692844475,35953,537,8,101
20:20:38.697007,892283,760552302,7659,543,8,101
20:20:38.742298,892283,805842779,35953,547,8,101
20:20:38.810178,892283,873722990,7659,553,8,101
20:20:38.855348,892283,918893544,35953,557,8,101
20:20:38.923170,892283,986715321,7659,563,8,101
20:20:38.990910,892284,54455821,35953,567,8,101
20:20:39.058813,892284,122358663,7659,573,8,101
20:20:39.104022,892284,167567803,35953,577,8,101
20:20:39.165646,892284,229191270,7659,583,8,101
20:20:39.207366,892284,270911341,35953,587,8,101
20:20:39.269501,892284,333046126,7659,593,8,101
20:20:39.311564,892284,375108871,35953,597,8,101
20:20:39.373519,892284,437064251,7659,603,8,101
20:20:39.413956,892284,477501692,35953,607,8,101
20:20:39.474286,892284,537831255,7659,613,8,101
20:20:39.515005,892284,578550641,35953,617,8,101
20:20:39.581771,892284,645316377,7659,623,8,101
20:20:39.628438,892284,691982922,35953,627,8,101
20:20:39.786316,892284,849860897,7659,633,8,101
20:20:39.832209,892284,895754678,35953,637,8,101
20:20:39.903270,892284,966815099,7659,643,8,101
20:20:39.948798,892285,12343255,35953,647,8,101
20:20:40.016923,892285,80468134,7659,653,8,101
20:20:40.064277,892285,127821871,35953,657,8,101
20:20:40.133793,892285,197337867,7659,663,8,101
20:20:40.180539,892285,244084436,35953,667,8,101
20:20:40.249948,892285,313493632,7659,673,8,101
20:20:40.298310,892285,361855155,35953,677,8,101
20:20:40.367331,892285,430876564,7659,683,8,101
20:20:40.414049,892285,477594524,35953,687,8,101
20:20:40.481949,892285,545494457,7659,693,8,101
20:20:40.527650,892285,591195125,35953,697,8,101
20:20:40.597235,892285,660780370,7659,703,8,101
20:20:40.643731,892285,707276096,35953,707,8,101
20:20:40.713519,892285,777064064,7659,713,8,101
20:20:40.851187,892285,914732537,35953,717,8,101
20:20:40.919743,892285,983288266,7659,723,8,101
