time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
20:20:36.309437,0,35953,342,5,0,0,28,28,0,28,-1,-1,-1,944552,944552,50000,150000,0,0
20:20:36.363466,0,35953,347,10,0,0,28,28,0,28,3,3,1000000,944552,950096,50000,150000,3,1
20:20:36.901670,0,35953,386,39,0,0,28,28,0,28,1,1,1000000,950096,955087,50000,150000,3,1
20:20:36.962965,0,7659,392,100,0,0,28,28,0,28,1,1,1000000,997286,997557,50000,150000,3,1
20:20:38.038898,0,35953,486,100,0,0,28,28,0,28,1,1,1000000,955087,959578,50000,150000,3,1
20:20:38.107793,0,7659,492,100,0,0,28,28,0,28,1,1,1000000,997557,997802,50000,150000,3,1
20:20:39.189208,0,35953,586,100,0,0,28,28,0,28,1,1,1000000,959578,963620,50000,150000,3,1
20:20:39.251710,0,7659,592,100,0,0,28,28,0,28,1,1,1000000,997802,998021,50000,150000,3,1
20:20:40.393623,0,35953,686,100,0,0,28,28,0,28,1,1,1000000,963620,967258,50000,150000,3,1
20:20:40.462313,0,7659,692,100,0,0,28,28,0,28,1,1,1000000,998021,998219,50000,150000,3,1
20:20:41.646028,0,35953,786,100,0,0,28,28,0,28,1,1,1000000,967258,970532,50000,150000,3,1
20:20:41.719636,0,7659,792,100,0,0,28,28,0,28,1,1,1000000,998219,998397,50000,150000,3,1
20:20:42.764078,0,35953,886,100,0,0,28,28,0,28,1,1,1000000,970532,973479,50000,150000,3,1
20:20:42.827517,0,7659,892,100,0,0,28,28,0,28,1,1,1000000,998397,998558,50000,150000,3,1
20:20:43.847412,0,35953,986,100,0,0,28,28,0,28,1,1,1000000,973479,976131,50000,150000,3,1
20:20:43.910429,0,7659,992,100,0,0,28,28,0,28,1,1,1000000,998558,998702,50000,150000,3,1
20:20:44.851617,0,35953,62,100,0,0,28,28,0,28,1,1,1000000,976131,978518,50000,150000,3,1
20:20:44.910819,0,7659,68,100,0,0,28,28,0,28,1,1,1000000,998702,998831,50000,150000,3,1
20:20:45.884940,0,35953,162,100,0,0,28,28,0,28,1,1,1000000,978518,980666,50000,150000,3,1
20:20:45.962808,0,7659,168,100,0,0,28,28,0,28,1,1,1000000,998831,998948,50000,150000,3,1
20:20:46.947733,0,35953,259,97,0,0,28,28,0,28,1,1,1000000,980666,982599,50000,150000,3,1
20:20:47.078542,0,35953,262,3,0,0,28,28,0,28,-1,-1,-1,982599,982599,50000,150000,0,0
20:20:47.113034,0,35953,264,5,0,0,28,28,0,28,-1,-1,-1,982599,982599,50000,150000,0,0
20:20:47.152632,0,7659,268,100,0,0,28,28,0,28,1,1,1000000,998948,999053,50000,150000,3,1
20:20:47.364002,0,7659,285,17,0,0,28,28,0,28,1,1,1000000,999053,999148,50000,150000,3,1
20:20:47.418744,0,7659,290,5,0,0,28,28,0,28,-1,-1,-1,999148,999148,50000,150000,0,0
20:20:47.739668,0,35953,320,61,0,0,28,28,0,28,3,3,1000000,982599,984339,50000,150000,3,1
20:20:47.792914,0,35953,325,5,0,0,28,28,0,28,-1,-1,-1,984339,984339,50000,150000,0,0
20:20:48.171826,0,7659,356,71,0,0,28,28,0,28,2,2,1000000,999148,999233,50000,150000,3,1
20:20:48.225111,0,7659,361,5,0,0,28,28,0,28,-1,-1,-1,999233,999233,50000,150000,0,0
20:20:48.227760,0,35953,362,42,0,0,28,28,0,28,2,2,1000000,984339,985905,50000,150000,3,1
20:20:48.291803,0,7659,368,12,0,0,28,28,0,28,2,2,1000000,999233,999310,50000,150000,3,1
20:20:48.437120,0,35953,381,19,0,0,28,28,0,28,1,1,1000000,985905,987315,50000,150000,3,1
20:20:48.490751,0,35953,386,5,0,0,28,28,0,28,-1,-1,-1,987315,987315,50000,150000,0,0
20:20:48.817963,0,7659,417,49,0,0,28,28,0,28,1,1,1000000,999310,999379,50000,150000,3,1
20:20:48.871161,0,7659,422,5,0,0,28,28,0,28,-1,-1,-1,999379,999379,50000,150000,0,0
20:20:49.085056,0,35953,442,61,0,0,28,28,0,28,2,2,1000000,987315,988583,50000,150000,3,1
20:20:49.137639,0,35953,447,5,0,0,28,28,0,28,-1,-1,-1,988583,988583,50000,150000,0,0
20:20:49.290434,0,35953,462,20,0,0,28,28,0,28,2,2,1000000,988583,989725,50000,150000,3,1
20:20:49.354845,0,7659,468,51,0,0,28,28,0,28,2,2,1000000,999379,999441,50000,150000,3,1
20:20:49.468373,0,7659,478,10,0,0,28,28,0,28,1,1,1000000,999441,999497,50000,150000,3,1
20:20:49.521242,0,7659,483,5,0,0,28,28,0,28,-1,-1,-1,999497,999497,50000,150000,0,0
20:20:49.843387,0,35953,513,51,0,0,28,28,0,28,1,1,1000000,989725,990752,50000,150000,3,1
20:20:49.896554,0,35953,518,5,0,0,28,28,0,28,-1,-1,-1,990752,990752,50000,150000,0,0
20:20:50.243370,0,7659,549,71,0,0,28,28,0,28,2,2,1000000,999497,999547,50000,150000,3,1
20:20:50.310188,0,7659,554,5,0,0,28,28,0,28,-1,-1,-1,999547,999547,50000,150000,0,0
20:20:50.392432,0,35953,562,49,0,0,28,28,0,28,2,2,1000000,990752,991677,50000,150000,3,1
20:20:50.456328,0,7659,568,19,0,0,28,28,0,28,2,2,1000000,999547,999592,50000,150000,3,1
20:20:50.528314,0,35953,574,12,0,0,28,28,0,28,1,1,1000000,991677,992509,50000,150000,3,1
20:20:50.581211,0,35953,579,5,0,0,28,28,0,28,-1,-1,-1,992509,992509,50000,150000,0,0
20:20:50.918142,0,7659,610,42,0,0,28,28,0,28,1,0,0,999592,899633,50000,150000,3,1
20:20:50.972252,0,7659,615,5,0,0,28,28,0,28,-1,-1,-1,899633,899633,50000,150000,0,0
20:20:51.284569,0,35953,635,61,0,0,28,28,0,28,2,2,1000000,992509,993258,50000,150000,3,1
20:20:51.337436,0,35953,640,5,0,0,28,28,0,28,-1,-1,-1,993258,993258,50000,150000,0,0
20:20:51.567875,0,35953,662,27,0,0,28,28,0,28,2,2,1000000,993258,993932,50000,150000,3,1
20:20:51.631716,0,7659,668,58,0,0,28,28,0,28,2,2,1000000,899633,909670,50000,150000,3,1
20:20:51.674553,0,7659,671,3,0,0,28,28,0,28,-1,-1,-1,909670,909670,50000,150000,0,0
20:20:51.732354,0,7659,676,8,0,0,28,28,0,28,-1,-1,-1,909670,909670,50000,150000,0,0
20:20:51.978942,0,35953,696,34,0,0,28,28,0,28,1,1,1000000,993932,994539,50000,150000,3,1
20:20:52.036875,0,35953,701,5,0,0,28,28,0,28,-1,-1,-1,994539,994539,50000,150000,0,0
20:20:52.371798,0,7659,722,54,0,0,28,28,0,28,3,3,1000000,909670,918703,50000,150000,3,1
20:20:52.432388,0,7659,727,5,0,0,28,28,0,28,-1,-1,-1,918703,918703,50000,150000,0,0
20:20:52.663103,0,35953,747,51,0,0,28,28,0,28,2,2,1000000,994539,995085,50000,150000,3,1
20:20:52.714137,0,35953,752,5,0,0,28,28,0,28,-1,-1,-1,995085,995085,50000,150000,0,0
20:20:52.810224,0,35953,762,15,0,0,28,28,0,28,2,2,1000000,995085,995577,50000,150000,3,1
20:20:52.872316,0,7659,768,46,0,0,28,28,0,28,2,2,1000000,918703,926832,50000,150000,3,1
20:20:53.045858,0,7659,783,15,0,0,28,28,0,28,1,1,1000000,926832,934149,50000,150000,3,1
20:20:53.144377,0,7659,788,5,0,0,28,28,0,28,-1,-1,-1,934149,934149,50000,150000,0,0
20:20:53.376078,0,35953,808,46,0,0,28,28,0,28,1,1,1000000,995577,996019,50000,150000,3,1
20:20:53.433431,0,35953,813,5,0,0,28,28,0,28,-1,-1,-1,996019,996019,50000,150000,0,0
20:20:53.794605,0,7659,844,61,0,0,28,28,0,28,2,2,1000000,934149,940734,50000,150000,3,1
20:20:53.851412,0,7659,849,5,0,0,28,28,0,28,-1,-1,-1,940734,940734,50000,150000,0,0
20:20:53.991156,0,35953,862,54,0,0,28,28,0,28,2,2,1000000,996019,996417,50000,150000,3,1
20:20:54.059023,0,7659,868,24,0,0,28,28,0,28,2,0,0,940734,846661,50000,150000,3,1
20:20:54.079064,0,35953,869,7,0,0,28,28,0,28,-1,-1,-1,996417,996417,50000,150000,0,0
20:20:54.167900,0,35953,874,12,0,0,28,28,0,28,2,2,1000000,996417,996775,50000,150000,3,1
20:20:54.445452,0,7659,895,27,0,0,28,28,0,28,1,1,1000000,846661,861995,50000,150000,3,1
20:20:54.502478,0,7659,900,5,0,0,28,28,0,28,-1,-1,-1,861995,861995,50000,150000,0,0
20:20:54.839217,0,35953,930,56,0,0,28,28,0,28,1,1,1000000,996775,997098,50000,150000,3,1
20:20:54.890243,0,35953,935,5,0,0,28,28,0,28,-1,-1,-1,997098,997098,50000,150000,0,0
20:20:55.164364,0,35953,962,32,0,0,28,28,0,28,2,2,1000000,997098,997388,50000,150000,3,1
20:20:55.235890,0,7659,966,71,0,0,28,28,0,28,2,2,1000000,861995,875795,50000,150000,3,1
20:20:55.250010,0,7659,968,2,0,0,28,28,0,28,-1,-1,-1,875795,875795,50000,150000,0,0
20:20:55.292722,0,7659,971,5,0,0,28,28,0,28,-1,-1,-1,875795,875795,50000,150000,0,0
20:20:55.521915,0,35953,991,29,0,0,28,28,0,28,1,1,1000000,997388,997649,50000,150000,3,1
20:20:55.578105,0,35953,996,5,0,0,28,28,0,28,-1,-1,-1,997649,997649,50000,150000,0,0
20:20:55.908927,0,7659,1,59,0,0,28,28,0,28,3,3,1000000,875795,888215,50000,150000,3,1
