epsilon_m,controller,frames,split_pct,skip_pct,degraded_tier_pct,over_budget_pct,shield_ood_pct,selected_true_safe_pct,selected_matched_true_safe_pct,false_admit_selected_pct,false_admit_selected_matched_pct,false_reject_frame_pct,false_reject_frame_matched_pct,matched_false_admit_count,admitted_send_count,matched_false_admit_conditional_pct,matched_false_admit_ci95_low_pct,matched_false_admit_ci95_high_pct,false_reject_count,true_feasible_frame_count,false_reject_conditional_pct,false_reject_ci95_low_pct,false_reject_ci95_high_pct,matched_false_reject_count,matched_true_feasible_frame_count,matched_false_reject_conditional_pct,matched_false_reject_ci95_low_pct,matched_false_reject_ci95_high_pct,mean_bound_m,mean_risk_sigma_m,max_risk_sigma_m,p95_true_risk_m,p95_matched_true_risk_m,mean_reward,mean_predicted_reward,mean_true_scored_reward,mean_matched_true_scored_reward,mean_matched_true_scored_reward_finite,matched_true_reward_finite_frame_count,mean_prb_cost,mean_oracle_reward_gap_safe_only,oracle_action_set_mismatch_pct,shield_skip_clairvoyant_split_pct,attempts,capture_attempt_pct,delivery_pct_attempted,c1_estimate_miss_count,c1_estimate_miss_pct_attempted,c1_estimate_miss_ci95_low_pct,c1_estimate_miss_ci95_high_pct,truth_objects,observed_objects,unobserved_gt_objects,observation_coverage_pct,feasible_pct
1.5,clairvoyant,1699,50.50029429075927,49.49970570924073,12.536786344908771,44.437904649794,0.0,55.56209535020601,67.9811653914067,0.0,0.0,0.0,13.419658622719247,0,534,0.0,0.0,0.7142362786827844,0,944,0.0,0.0,0.40528495403373416,228,1172,19.453924914675767,17.288961908644048,21.81847518426901,3.0451606980207964,0.0,0.0,11.648193616226802,9.334552944293941,0.43685457498894775,0.43685457498894775,0.43685457498894775,0.30855787125656853,0.30855787125656853,1699,0.14423767149481936,0.0,0.0,0.0,346,20.364920541494996,100.0,0,0.0,0.0,1.0980570552282674,3185,1439,1746,45.18053375196232,55.562095350206
1.5,shielded,1699,5.768098881695114,94.23190111830489,4.29664508534432,58.79929370217775,0.0,45.14420247204238,66.62742789876398,11.359623307828134,0.0,23.072395526780458,25.48557975279576,0,8,0.0,0.0,32.440756488388026,392,925,42.37837837837838,39.23182876042597,45.58797028482541,433,1133,38.2171226831421,35.432029574604705,41.081845959370526,8.068680725153618,5.057755274042797e-17,1.4210854715202004e-14,1000000.0,11.98006252581542,0.2585275157933755,0.2585275157933755,-8730.160699803708,-19.20296092415009,0.4177416649826276,1698,0.027820902070445203,0.008091802640513769,28.251912889935255,26.603884638022368,81,4.767510300176574,98.76543209876543,1,1.2345679012345678,0.21826500585387723,6.666881598048347,3185,1439,1746,45.18053375196232,41.20070629782225
2.5,clairvoyant,1699,62.03649205414949,37.9635079458505,26.839317245438494,46.20364920541495,0.0,53.796350794585045,64.92054149499705,0.0,0.0,0.0,21.600941730429664,0,669,0.0,4.336808689942018e-17,0.5709307549845614,0,914,0.0,0.0,0.4185318481505397,367,1281,28.649492583918814,26.24032167425524,31.186332311360232,5.879650454923937,0.0,0.0,16.993401744033726,14.033475174983545,0.4392979608002823,0.4392979608002823,0.4392979608002823,0.333286209785181,0.333286209785181,1699,0.23862801611094117,0.0,0.0,0.0,543,31.95997645673926,100.0,0,0.0,0.0,0.7024812692473114,5228,1952,3276,37.33741392501913,53.79635079458505
2.5,shielded,1699,7.533843437316068,92.46615656268393,5.768098881695114,66.33313713949383,0.0,24.190700412007065,56.97469099470277,19.305473808122425,1.4714537963507945,22.366097704532077,24.896998234255445,17,52,32.69230769230769,21.522074458569175,46.24381063802606,380,779,48.78048780487805,45.28498433915484,52.287959737079646,423,982,43.075356415478616,40.01114919965772,46.19352917097107,18.10636433323491,6.155562620346659e-17,7.105427357601002e-15,1000000.0,21.960457238203546,0.2940551445771223,0.2940551445771223,-9758.23620664247,-34.8836406992891,0.4348652129309259,1696,0.03509029324451304,0.007017551788614848,52.383755150088284,48.85226603884638,82,4.826368452030606,96.34146341463415,3,3.6585365853658534,1.2519573081569195,10.212734643608476,5228,1952,3276,37.33741392501913,33.66686286050617
