recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
896036304715398,1786681399926343354,192.168.70.134,1,736870912,0,7,60000,60028,0
896036397891161,1786681400019500808,192.168.70.134,1,736870912,1,7,60000,60028,0
896036471799888,1786681400093411648,192.168.70.134,1,736870912,2,7,60000,60028,0
896036585299043,1786681400206908959,192.168.70.134,0,368435456,0,7,60000,60028,0
896036683415354,1786681400305028356,192.168.70.134,1,736870912,3,7,60000,60028,0
896036700729547,1786681400322348823,192.168.70.134,0,368435456,1,7,60000,60028,0
896036906844413,1786681400528463149,192.168.70.134,1,736870912,4,7,60000,60028,0
896036921200559,1786681400542813485,192.168.70.134,0,368435456,2,7,60000,60028,0
896037070011643,1786681400691628673,192.168.70.134,1,736870912,5,7,60000,60028,0
896037080846343,1786681400702450134,192.168.70.134,0,368435456,3,7,60000,60028,0
896037192961176,1786681400814578574,192.168.70.134,1,736870912,6,7,49656,49684,0
896037233825307,1786681400855446516,192.168.70.134,0,368435456,4,7,60000,60028,0
896037344042588,1786681400965662320,192.168.70.134,1,736870913,0,7,60000,60028,0
896037389861190,1786681401011487015,192.168.70.134,0,368435456,5,7,60000,60028,0
896037506906359,1786681401128529186,192.168.70.134,1,736870913,1,7,60000,60028,0
896037520098734,1786681401141719658,192.168.70.134,0,368435456,6,7,49656,49684,0
896037657740757,1786681401279366329,192.168.70.134,1,736870913,2,7,60000,60028,0
896037669819299,1786681401291444392,192.168.70.134,0,368435457,0,7,60000,60028,0
896037805909874,1786681401427537240,192.168.70.134,1,736870913,3,7,60000,60028,0
896037816906150,1786681401438524422,192.168.70.134,0,368435457,1,7,60000,60028,0
896037994729339,1786681401616357822,192.168.70.134,1,736870913,4,7,60000,60028,0
896038005844867,1786681401627483989,192.168.70.134,0,368435457,2,7,60000,60028,0
896038144393377,1786681401766024043,192.168.70.134,1,736870913,5,7,60000,60028,0
896038160784926,1786681401782415246,192.168.70.134,0,368435457,3,7,60000,60028,0
896038269593101,1786681401891224783,192.168.70.134,1,736870913,6,7,49656,49684,0
896038309870387,1786681401931519902,192.168.70.134,0,368435457,4,7,60000,60028,0
896038417901356,1786681402039534378,192.168.70.134,1,736870914,0,7,60000,60028,0
896038458886339,1786681402080519354,192.168.70.134,0,368435457,5,7,60000,60028,0
896038567646839,1786681402189282421,192.168.70.134,1,736870914,1,7,60000,60028,0
896038579514480,1786681402201146250,192.168.70.134,0,368435457,6,7,49656,49684,0
896038716890747,1786681402338528996,192.168.70.134,1,736870914,2,7,60000,60028,0
896038728148781,1786681402349774159,192.168.70.134,0,368435458,0,7,60000,60028,0
896038866847840,1786681402488488912,192.168.70.134,1,736870914,3,7,60000,60028,0
896038883381244,1786681402505017740,192.168.70.134,0,368435458,1,7,60000,60028,0
896039115217698,1786681402736868260,192.168.70.134,1,736870914,4,7,60000,60028,0
896039132169649,1786681402753813815,192.168.70.134,0,368435458,2,7,60000,60028,0
896039265565676,1786681402887208166,192.168.70.134,1,736870914,5,7,60000,60028,0
896039283861207,1786681402905501337,192.168.70.134,0,368435458,3,7,60000,60028,0
896039394984361,1786681403016627106,192.168.70.134,1,736870914,6,7,49656,49684,0
896039434897738,1786681403056550021,192.168.70.134,0,368435458,4,7,60000,60028,0
896039545932902,1786681403167586501,192.168.70.134,1,736870915,0,7,60000,60028,0
896039585992824,1786681403207646547,192.168.70.134,0,368435458,5,7,60000,60028,0
896039697209851,1786681403318863335,192.168.70.134,1,736870915,1,7,60000,60028,0
896039713841003,1786681403335486670,192.168.70.134,0,368435458,6,7,49656,49684,0
896039847552519,1786681403469212773,192.168.70.134,1,736870915,2,7,60000,60028,0
896039863876994,1786681403485524591,192.168.70.134,0,368435459,0,7,60000,60028,0
896040038697197,1786681403660350241,192.168.70.134,1,736870915,3,7,60000,60028,0
