block,family,valid,n,mu_mbps,effective_mu_mbps,demand,payload_bytes,onwire_bytes,allocation_envelope,allocation_efficiency,generated_demands,candidate_cell,allocation_aggregate_demand_mbps,allocation_aggregate_local_mbps,allocation_aggregate_central_mbps,allocation_worst_local_delivery_fraction,allocation_worst_central_delivery_fraction,allocation_central_throttles_any_below_local,local_goodput_mbps,central_goodput_mbps,local_worst_latency_p95_ms,central_worst_latency_p95_ms,local_worst_starvation_ms,central_worst_starvation_ms,deadline_lift_0.25_pp,deadline_lift_0.50_pp,latency_reduction_ms,starvation_reduction_ms,registered_meaningful_gap,pareto_safe
A,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,132301,132409,measured_residual_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.453546483704974,1.326361166380789,77839.65590498797,36873.621559049876,83762.15590498796,291500.0,0.0,0.0,40966.0343459381,-207737.84409501206,False,False
A,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,409600,409852,ideal_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.4536980713810683,1.3664761870982043,240887.37840306264,113976.02378403067,259352.37840306264,902200.0,0.0,0.0,126911.35461903198,-642847.6215969373,False,False
A,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,409600,409852,measured_residual_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.4536980713810683,1.3664761870982043,240887.37840306264,113976.02378403067,259352.37840306264,902200.0,0.0,0.0,126911.35461903198,-642847.6215969373,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,92160,92232,ideal_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264200404767258,0.42144237463458506,49262.36770423945,56814.50642225583,87500.00000000029,194250.0,0.0,0.0,-7552.13871801638,-106749.99999999971,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,92160,92232,measured_residual_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264200404767258,0.42144237463458506,49262.36770423945,56814.50642225583,87500.00000000029,194250.0,0.0,0.0,-7552.13871801638,-106749.99999999971,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,132301,132409,ideal_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264299874686716,0.4164744235588972,70595.33495278754,81607.91125492755,125600.00000000025,262650.00000000006,0.0,0.0,-11012.576302140005,-137049.99999999983,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,132301,132409,measured_residual_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264299874686716,0.4164744235588972,70595.33495278754,81607.91125492755,125600.00000000025,262650.00000000006,0.0,0.0,-11012.576302140005,-137049.99999999983,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,409600,409852,ideal_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.42644519838056677,0.42146723886639675,218347.11491511925,252541.34797222662,388700.0000000014,858000.0,0.0,0.0,-34194.23305710737,-469299.9999999986,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,409600,409852,measured_residual_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.42644519838056677,0.42146723886639675,218347.11491511925,252541.34797222662,388700.0000000014,858000.0,0.0,0.0,-34194.23305710737,-469299.9999999986,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,92160,92232,ideal_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985926800472255,0.4206364108618654,25259.143898527385,16754.50642225581,234370.37615543726,280225.4935777442,0.0,0.0,8504.637476271575,-45855.11742230691,True,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985926800472255,0.4206364108618654,25259.143898527385,16754.50642225581,234370.37615543726,280225.4935777442,0.0,0.0,8504.637476271575,-45855.11742230691,True,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,132301,132409,ideal_max_min,1.0,1600,True,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985634117209374,0.41440846194513514,36150.63114202957,23672.911254927476,336376.0596163474,334557.9112549276,0.0,0.0,12477.719887102092,1818.1483614198514,True,True
A,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,1600,True,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985634117209374,0.41440846194513514,36150.63114202957,23672.911254927476,336376.0596163474,334557.9112549276,0.0,0.0,12477.719887102092,1818.1483614198514,True,True
A,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,409600,409852,ideal_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985987854251013,0.41939308906882594,111538.6795569318,73303.84797222649,1041166.4979341667,1606800.0000000005,0.0,0.0,38234.831584705316,-565633.5020658338,True,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985987854251013,0.41939308906882594,111538.6795569318,73303.84797222649,1041166.4979341667,1606800.0000000005,0.0,0.0,38234.831584705316,-565633.5020658338,True,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,92160,92232,ideal_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39164331210191083,0.3701029299363057,100620.3211127922,47579.50642225583,108275.3211127922,376800.0,0.0,0.0,53040.81469053637,-268524.6788872078,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,92160,92232,measured_residual_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39164331210191083,0.3701029299363057,100620.3211127922,47579.50642225583,108275.3211127922,376800.0,0.0,0.0,53040.81469053637,-268524.6788872078,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,132301,132409,ideal_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39167017933074505,0.36425326677759295,144455.56274637548,69300.41125492749,155495.56274637548,540900.0,0.0,0.0,75155.15149144799,-385404.43725362455,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,132301,132409,measured_residual_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39167017933074505,0.36425326677759295,144455.56274637548,69300.41125492749,155495.56274637548,540900.0,0.0,0.0,75155.15149144799,-385404.43725362455,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,409600,409852,ideal_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39166409842919425,0.3681642525234426,446989.8986113292,213166.3479722266,481317.39861132915,1674300.0000000002,0.0,0.0,233823.5506391026,-1192982.601388671,False,False
A,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,409600,409852,measured_residual_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39166409842919425,0.3681642525234426,446989.8986113292,213166.3479722266,481317.39861132915,1674300.0000000002,0.0,0.0,233823.5506391026,-1192982.601388671,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,92160,92232,ideal_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.2590471527611762,0.2545113076739182,159975.4752485819,185024.1777202653,287750.00000000047,835200.0,0.0,0.0,-25048.702471683384,-547449.9999999995,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,92160,92232,measured_residual_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.2590471527611762,0.2545113076739182,159975.4752485819,185024.1777202653,287750.00000000047,835200.0,0.0,0.0,-25048.702471683384,-547449.9999999995,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,132301,132409,ideal_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25904739175944425,0.2555195089922923,229665.3864426796,265721.5697129263,413100.0000000015,896400.0000000001,0.0,0.0,-36056.18327024669,-483299.9999999986,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,132301,132409,measured_residual_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25904739175944425,0.2555195089922923,229665.3864426796,265721.5697129263,413100.0000000015,896400.0000000001,0.0,0.0,-36056.18327024669,-483299.9999999986,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,409600,409852,ideal_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25905151236607893,0.2560275647509107,710884.8894948232,822162.9159836735,1278650.0000000105,2086400.0,0.0,0.0,-111278.02648885036,-807749.9999999895,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,409600,409852,measured_residual_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25905151236607893,0.2560275647509107,710884.8894948232,822162.9159836735,1278650.0000000105,2086400.0,0.0,0.0,-111278.02648885036,-807749.9999999895,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,92160,92232,ideal_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335577193012414,0.2537596666723587,81138.08796123134,50299.17772026515,772340.5017979258,1052700.0000000002,0.0,0.0,30838.910240966194,-280359.49820207444,True,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335577193012414,0.2537596666723587,81138.08796123134,50299.17772026515,772340.5017979258,1052700.0000000002,0.0,0.0,30838.910240966194,-280359.49820207444,True,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,132301,132409,ideal_max_min,1.0,3200,True,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579448201212,0.2545160835251366,116423.20330923848,72384.0697129261,1108794.2793509664,1110841.5697129262,0.0,0.0,44039.133596312386,-2047.29036195972,True,True
A,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,3200,True,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579448201212,0.2545160835251366,116423.20330923848,72384.0697129261,1108794.2793509664,1110841.5697129262,0.0,0.0,44039.133596312386,-2047.29036195972,True,True
A,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,409600,409852,ideal_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579429537616,0.2555240644436118,360408.83858897904,223445.41598367257,3431469.4290230507,3865600.0000000023,0.0,0.0,136963.42260530646,-434130.5709769516,True,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579429537616,0.2555240644436118,360408.83858897904,223445.41598367257,3431469.4290230507,3865600.0000000023,0.0,0.0,136963.42260530646,-434130.5709769516,True,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,92160,92232,ideal_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811407825736183,0.22263666317063333,330902.77202652756,156519.1777202652,356317.7720265275,1239500.0,0.0,0.0,174383.59430626236,-883182.2279734726,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,92160,92232,measured_residual_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811407825736183,0.22263666317063333,330902.77202652756,156519.1777202652,356317.7720265275,1239500.0,0.0,0.0,174383.59430626236,-883182.2279734726,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,132301,132409,ideal_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811222568771248,0.22382549214644976,475044.4712926151,224571.56971292623,511556.9712926151,1779450.0,0.0,0.0,250472.90157968889,-1267893.0287073848,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,132301,132409,measured_residual_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811222568771248,0.22382549214644976,475044.4712926151,224571.56971292623,511556.9712926151,1779450.0,0.0,0.0,250472.90157968889,-1267893.0287073848,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,409600,409852,ideal_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811516081300663,0.22442353906625873,1470439.0983673385,694775.4159836732,1583491.5983673383,5507950.000000001,0.0,0.0,775663.6823836653,-3924458.401632663,False,False
A,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,409600,409852,measured_residual_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811516081300663,0.22442353906625873,1470439.0983673385,694775.4159836732,1583491.5983673383,5507950.000000001,0.0,0.0,775663.6823836653,-3924458.401632663,False,False
B,constant_ceiling,True,50,6.077408,6.077408,equal,92160,92232,ideal_max_min,1.0,400,False,6.685148800000006,4.254185599999999,4.254185599999999,0.6363636363636361,0.6363636363636361,False,4.266514285714285,3.697645714285714,5007.388697332295,5621.409653589162,8700.00000000006,20200.0,0.0,0.0,-614.0209562568671,-11499.99999999994,False,False
B,constant_ceiling,True,50,6.077408,6.077408,equal,92160,92232,measured_residual_max_min,1.0,400,False,6.685148800000006,4.254185599999999,4.254185599999999,0.6363636363636361,0.6363636363636361,False,4.266514285714285,3.697645714285714,5007.388697332295,5621.409653589162,8700.00000000006,20200.0,0.0,0.0,-614.0209562568671,-11499.99999999994,False,False
B,constant_ceiling,True,50,6.077408,6.077408,equal,132301,132409,ideal_max_min,1.0,400,False,6.685148800000006,4.254185599999999,4.254185599999999,0.6363636363636361,0.6363636363636361,False,4.3006777883096365,4.2337411690363345,6996.987800667365,8074.296673845164,12450.000000000064,28000.0,0.0,0.0,-1077.308873177799,-15549.999999999936,False,False
B,constant_ceiling,True,50,6.077408,6.077408,equal,132301,132409,measured_residual_max_min,1.0,400,False,6.685148800000006,4.254185599999999,4.254185599999999,0.6363636363636361,0.6363636363636361,False,4.3006777883096365,4.2337411690363345,6996.987800667365,8074.296673845164,12450.000000000064,28000.0,0.0,0.0,-1077.308873177799,-15549.999999999936,False,False
B,constant_ceiling,True,50,6.077408,6.077408,equal,409600,409852,ideal_max_min,1.0,400,False,6.685148800000006,4.254185599999999,4.254185599999999,0.6363636363636361,0.6363636363636361,False,4.300360867568258,4.09956580760398,21664.04431920878,25029.508948551756,38550.00000000018,86400.0,0.0,0.0,-3365.464629342976,-47849.99999999982,False,False
B,constant_ceiling,True,50,6.077408,6.077408,equal,409600,409852,measured_residual_max_min,1.0,400,False,6.685148800000006,4.254185599999999,4.254185599999999,0.6363636363636361,0.6363636363636361,False,4.300360867568258,4.09956580760398,21664.04431920878,25029.508948551756,38550.00000000018,86400.0,0.0,0.0,-3365.464629342976,-47849.99999999982,False,False
B,constant_ceiling,True,50,6.077408,6.077408,hot20_traffic80,92160,92232,ideal_max_min,1.0,1600,False,6.685148799999986,2.1878668800000027,4.2541856,0.15909090909090903,0.5454545454545452,False,2.2169142857142856,3.6809142857142856,2529.3118269228535,1671.4096535891736,23257.36444045447,27600.000000000015,0.0,0.0,857.9021733336799,-4342.635559545546,True,False
B,constant_ceiling,True,50,6.077408,6.077408,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,1600,False,6.685148799999986,2.1878668800000027,4.2541856,0.15909090909090903,0.5454545454545452,False,2.2169142857142856,3.6809142857142856,2529.3118269228535,1671.4096535891736,23257.36444045447,27600.000000000015,0.0,0.0,857.9021733336799,-4342.635559545546,True,False
B,constant_ceiling,True,50,6.077408,6.077408,hot20_traffic80,132301,132409,ideal_max_min,1.0,1600,False,6.685148799999986,2.1878668800000027,4.2541856,0.15909090909090903,0.5454545454545452,False,2.21727551342812,4.229557630331753,3550.696377707581,2356.796673845176,33356.805080891405,49500.0,0.0,0.0,1193.8997038624052,-16143.194919108595,True,False
B,constant_ceiling,True,50,6.077408,6.077408,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,1600,False,6.685148799999986,2.1878668800000027,4.2541856,0.15909090909090903,0.5454545454545452,False,2.21727551342812,4.229557630331753,3550.696377707581,2356.796673845176,33356.805080891405,49500.0,0.0,0.0,1193.8997038624052,-16143.194919108595,True,False
B,constant_ceiling,True,50,6.077408,6.077408,hot20_traffic80,409600,409852,ideal_max_min,1.0,1600,False,6.685148799999986,2.1878668800000027,4.2541856,0.15909090909090903,0.5454545454545452,False,2.2173950236059716,4.09172138318234,11135.97890796514,7404.508948551759,103275.43818431934,380000.0,0.0,0.0,3731.469959413381,-276724.56181568064,True,False
B,constant_ceiling,True,50,6.077408,6.077408,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,1600,False,6.685148799999986,2.1878668800000027,4.2541856,0.15909090909090903,0.5454545454545452,False,2.2173950236059716,4.09172138318234,11135.97890796514,7404.508948551759,103275.43818431934,380000.0,0.0,0.0,3731.469959413381,-276724.56181568064,True,False
B,constant_ceiling,True,50,6.077408,6.077408,synchronized_burst,92160,92232,ideal_max_min,1.0,400,False,7.900630399999998,4.254185599999999,4.254185599999999,0.5384615384615383,0.5384615384615383,False,3.9457540106951874,3.2355182887700535,10022.982679458086,4721.409653589163,10720.482679458086,37400.0,0.0,0.0,5301.573025868923,-26679.517320541912,False,False
B,constant_ceiling,True,50,6.077408,6.077408,synchronized_burst,92160,92232,measured_residual_max_min,1.0,400,False,7.900630399999998,4.254185599999999,4.254185599999999,0.5384615384615383,0.5384615384615383,False,3.9457540106951874,3.2355182887700535,10022.982679458086,4721.409653589163,10720.482679458086,37400.0,0.0,0.0,5301.573025868923,-26679.517320541912,False,False
B,constant_ceiling,True,50,6.077408,6.077408,synchronized_burst,132301,132409,ideal_max_min,1.0,400,False,7.900630399999998,4.254185599999999,4.254185599999999,0.5384615384615383,0.5384615384615383,False,3.948823858341099,3.711894426840633,14322.333692258278,6811.796673845166,15414.833692258277,53650.00000000001,0.0,0.0,7510.5370184131125,-38235.16630774173,False,False
B,constant_ceiling,True,50,6.077408,6.077408,synchronized_burst,132301,132409,measured_residual_max_min,1.0,400,False,7.900630399999998,4.254185599999999,4.254185599999999,0.5384615384615383,0.5384615384615383,False,3.948823858341099,3.711894426840633,14322.333692258278,6811.796673845166,15414.833692258277,53650.00000000001,0.0,0.0,7510.5370184131125,-38235.16630774173,False,False
B,constant_ceiling,True,50,6.077408,6.077408,synchronized_burst,409600,409852,ideal_max_min,1.0,400,False,7.900630399999998,4.254185599999999,4.254185599999999,0.5384615384615383,0.5384615384615383,False,3.94919120746763,3.593763998795543,44332.947427587555,20824.50894855175,47725.447427587555,166050.0,0.0,0.0,23508.438479035805,-118324.55257241245,False,False
B,constant_ceiling,True,50,6.077408,6.077408,synchronized_burst,409600,409852,measured_residual_max_min,1.0,400,False,7.900630399999998,4.254185599999999,4.254185599999999,0.5384615384615383,0.5384615384615383,False,3.94919120746763,3.593763998795543,44332.947427587555,20824.50894855175,47725.447427587555,166050.0,0.0,0.0,23508.438479035805,-118324.55257241245,False,False
B,constant_ceiling,True,100,6.077408,6.077408,equal,92160,92232,ideal_max_min,1.0,800,False,6.685148800000012,4.254185600000005,4.254185600000005,0.6363636363636361,0.6363636363636361,False,4.297540895184136,3.6871897563739378,9702.472105638362,11121.409653589168,17350.000000000065,52600.0,0.0,0.0,-1418.9375479508053,-35249.999999999935,False,False
B,constant_ceiling,True,100,6.077408,6.077408,equal,92160,92232,measured_residual_max_min,1.0,800,False,6.685148800000012,4.254185600000005,4.254185600000005,0.6363636363636361,0.6363636363636361,False,4.297540895184136,3.6871897563739378,9702.472105638362,11121.409653589168,17350.000000000065,52600.0,0.0,0.0,-1418.9375479508053,-35249.999999999935,False,False
B,constant_ceiling,True,100,6.077408,6.077408,equal,132301,132409,ideal_max_min,1.0,800,False,6.685148800000012,4.254185600000005,4.254185600000005,0.6363636363636361,0.6363636363636361,False,4.297283409629045,4.2387600947119175,13849.139747487206,15974.296673845172,24900.000000000175,40750.0,0.0,0.0,-2125.156926357966,-15849.999999999825,False,False
B,constant_ceiling,True,100,6.077408,6.077408,equal,132301,132409,measured_residual_max_min,1.0,800,False,6.685148800000012,4.254185600000005,4.254185600000005,0.6363636363636361,0.6363636363636361,False,4.297283409629045,4.2387600947119175,13849.139747487206,15974.296673845172,24900.000000000175,40750.0,0.0,0.0,-2125.156926357966,-15849.999999999825,False,False
B,constant_ceiling,True,100,6.077408,6.077408,equal,409600,409852,ideal_max_min,1.0,800,False,6.685148800000012,4.254185600000005,4.254185600000005,0.6363636363636361,0.6363636363636361,False,4.297619339538442,4.096952288665051,42930.48305771945,49529.508948551804,77100.00000000042,175200.0,0.0,0.0,-6599.025890832352,-98099.99999999958,False,False
B,constant_ceiling,True,100,6.077408,6.077408,equal,409600,409852,measured_residual_max_min,1.0,800,False,6.685148800000012,4.254185600000005,4.254185600000005,0.6363636363636361,0.6363636363636361,False,4.297619339538442,4.096952288665051,42930.48305771945,49529.508948551804,77100.00000000042,175200.0,0.0,0.0,-6599.025890832352,-98099.99999999958,False,False
B,constant_ceiling,True,100,6.077408,6.077408,hot20_traffic80,92160,92232,ideal_max_min,1.0,3200,False,6.68514880000002,2.1878668800000014,4.254185599999999,0.15909090909090903,0.5454545454545466,False,2.2156582436260623,3.6809190254957507,4922.69624232604,3053.909653589194,46587.81596973898,118600.0,0.0,0.0,1868.7865887368462,-72012.18403026102,True,False
B,constant_ceiling,True,100,6.077408,6.077408,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,3200,False,6.68514880000002,2.1878668800000014,4.254185599999999,0.15909090909090903,0.5454545454545466,False,2.2156582436260623,3.6809190254957507,4922.69624232604,3053.909653589194,46587.81596973898,118600.0,0.0,0.0,1868.7865887368462,-72012.18403026102,True,False
B,constant_ceiling,True,100,6.077408,6.077408,hot20_traffic80,132301,132409,ideal_max_min,1.0,3200,False,6.68514880000002,2.1878668800000014,4.254185599999999,0.15909090909090903,0.5454545454545466,False,2.2155254932912394,4.226219384372533,7003.254421286854,4339.2966738452005,66818.2640187718,99000.0,0.0,0.0,2663.9577474416537,-32181.735981228194,True,False
B,constant_ceiling,True,100,6.077408,6.077408,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,3200,False,6.68514880000002,2.1878668800000014,4.254185599999999,0.15909090909090903,0.5454545454545466,False,2.2155254932912394,4.226219384372533,7003.254421286854,4339.2966738452005,66818.2640187718,99000.0,0.0,0.0,2663.9577474416537,-32181.735981228194,True,False
B,constant_ceiling,True,100,6.077408,6.077408,hot20_traffic80,409600,409852,ideal_max_min,1.0,3200,False,6.68514880000002,2.1878668800000014,4.254185599999999,0.15909090909090903,0.5454545454545466,False,2.2156986867270176,4.0885911615453265,21758.15335543095,13522.008948551711,206904.8058918197,453600.0,0.0,0.0,8236.144406879239,-246695.1941081803,True,False
B,constant_ceiling,True,100,6.077408,6.077408,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,3200,False,6.68514880000002,2.1878668800000014,4.254185599999999,0.15909090909090903,0.5454545454545466,False,2.2156986867270176,4.0885911615453265,21758.15335543095,13522.008948551711,206904.8058918197,453600.0,0.0,0.0,8236.144406879239,-246695.1941081803,True,False
B,constant_ceiling,True,100,6.077408,6.077408,synchronized_burst,92160,92232,ideal_max_min,1.0,800,False,7.900630399999998,4.254185600000005,4.254185600000005,0.5384615384615383,0.5384615384615383,False,3.9483933110367895,3.2376825150501674,19938.465358916164,9421.409653589166,21440.96535891617,74750.0,0.0,0.0,10517.055705326999,-53309.034641083825,False,False
B,constant_ceiling,True,100,6.077408,6.077408,synchronized_burst,92160,92232,measured_residual_max_min,1.0,800,False,7.900630399999998,4.254185600000005,4.254185600000005,0.5384615384615383,0.5384615384615383,False,3.9483933110367895,3.2376825150501674,19938.465358916164,9421.409653589166,21440.96535891617,74750.0,0.0,0.0,10517.055705326999,-53309.034641083825,False,False
B,constant_ceiling,True,100,6.077408,6.077408,synchronized_burst,132301,132409,ideal_max_min,1.0,800,False,7.900630399999998,4.254185600000005,4.254185600000005,0.5384615384615383,0.5384615384615383,False,3.948823858341099,3.711894426840633,28644.667384516557,13514.296673845167,30829.667384516553,107300.00000000001,0.0,0.0,15130.37071067139,-76470.33261548346,False,False
B,constant_ceiling,True,100,6.077408,6.077408,synchronized_burst,132301,132409,measured_residual_max_min,1.0,800,False,7.900630399999998,4.254185600000005,4.254185600000005,0.5384615384615383,0.5384615384615383,False,3.948823858341099,3.711894426840633,28644.667384516557,13514.296673845167,30829.667384516553,107300.00000000001,0.0,0.0,15130.37071067139,-76470.33261548346,False,False
B,constant_ceiling,True,100,6.077408,6.077408,synchronized_burst,409600,409852,ideal_max_min,1.0,800,False,7.900630399999998,4.254185600000005,4.254185600000005,0.5384615384615383,0.5384615384615383,False,3.9497858756211413,3.5943051468152385,88665.89485517511,41909.5089485518,95450.89485517511,332050.0,0.0,0.0,46756.38590662331,-236599.1051448249,False,False
B,constant_ceiling,True,100,6.077408,6.077408,synchronized_burst,409600,409852,measured_residual_max_min,1.0,800,False,7.900630399999998,4.254185600000005,4.254185600000005,0.5384615384615383,0.5384615384615383,False,3.9497858756211413,3.5943051468152385,88665.89485517511,41909.5089485518,95450.89485517511,332050.0,0.0,0.0,46756.38590662331,-236599.1051448249,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,equal,92160,92232,ideal_max_min,1.0,400,False,2.5464140143264697,1.6204452818441175,1.6204452818441175,0.6363636363636362,0.6363636363636362,False,1.6318888639308855,1.478899282937365,12855.558805847413,14768.739056348892,22800.000000000146,105831.26094365111,0.0,0.0,-1913.1802505014784,-83031.26094365097,False,False
