run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
A6,oaitun_ue1,ue0,81,80.0003,1.12138,3.32304,3.32503,0,0,0,11213424,0,7560,0,0,0,0,0,0,,,
A6,oaitun_ue2,ue1,81,80.0003,0.913678,3.32294,3.32471,0,0,0,9136864,0,6160,0,0,0,0,0,0,,,
