epsilon_m,controller,frames,split_pct,skip_pct,degraded_tier_pct,over_budget_pct,shield_ood_pct,selected_true_safe_pct,selected_matched_true_safe_pct,false_admit_selected_pct,false_admit_selected_matched_pct,false_reject_frame_pct,false_reject_frame_matched_pct,matched_false_admit_count,admitted_send_count,matched_false_admit_conditional_pct,matched_false_admit_ci95_low_pct,matched_false_admit_ci95_high_pct,false_reject_count,true_feasible_frame_count,false_reject_conditional_pct,false_reject_ci95_low_pct,false_reject_ci95_high_pct,matched_false_reject_count,matched_true_feasible_frame_count,matched_false_reject_conditional_pct,matched_false_reject_ci95_low_pct,matched_false_reject_ci95_high_pct,mean_bound_m,mean_risk_sigma_m,max_risk_sigma_m,p95_true_risk_m,p95_matched_true_risk_m,mean_reward,mean_predicted_reward,mean_true_scored_reward,mean_matched_true_scored_reward,mean_matched_true_scored_reward_finite,matched_true_reward_finite_frame_count,mean_prb_cost,mean_oracle_reward_gap_safe_only,oracle_action_set_mismatch_pct,shield_skip_clairvoyant_split_pct,attempts,capture_attempt_pct,delivery_pct_attempted,c1_estimate_miss_count,c1_estimate_miss_pct_attempted,c1_estimate_miss_ci95_low_pct,c1_estimate_miss_ci95_high_pct,truth_objects,observed_objects,unobserved_gt_objects,observation_coverage_pct,feasible_pct
1.5,clairvoyant,6796,54.355503237198356,45.64449676280165,22.984108298999413,53.222483814008235,0.0,46.77751618599176,60.50618010594467,0.0,0.0,0.0,15.847557386698059,0,1820,0.0,0.0,0.21062460238062763,0,3179,0.0,0.0,0.12069274798618031,1077,4256,25.30545112781955,24.021952241705197,26.633488334669604,4.473133856631405,0.0,0.0,15.208639757367248,12.652672677774344,0.3845774003063096,0.3845774003063096,0.3845774003063096,0.2860439833785366,0.2860439833785366,6796,0.19733627961337533,0.0,0.0,0.0,1931,28.413772807533842,100.0,0,0.0,0.0,0.19854127081996342,16826,6782,10044,40.30666825151551,46.777516185991765
1.5,shielded,6796,6.238964096527369,93.76103590347263,5.29723366686286,65.7445556209535,0.0,33.65214832254267,58.82872277810477,13.198940553266628,0.17657445556209533,21.61565626839317,24.85285462036492,12,40,30.0,18.07484522974653,45.43001881814494,1469,3101,47.3718155433731,45.61876876173705,49.13136575682506,1689,4005,42.172284644194754,40.65107428070496,43.70849677141521,13.452839359933916,5.570718825738352e-17,1.4210854715202004e-14,1000000.0,17.79145354894261,0.1532042669401125,0.1532042669401125,-12271.509142544133,-33.97681586087001,0.3593387995916803,6789,0.030871265551167204,0.0065968057892881625,39.434961742201295,37.02177751618599,342,5.032371983519718,97.953216374269,7,2.046783625730994,0.9949225105893588,4.163932324667467,16826,6782,10044,40.30666825151551,34.255444379046494
2.0,clairvoyant,6796,53.86992348440259,46.13007651559741,21.18893466745144,46.1006474396704,0.0,53.8993525603296,65.71512654502648,0.0,0.0,0.0,18.658034137728073,0,2153,0.0,1.0842021724855044e-17,0.1781057576106932,0,3663,0.0,0.0,0.10476206467703653,1268,4931,25.714865138917055,24.51419950468906,26.9533396252844,4.483821751870184,0.0,0.0,15.208639757367248,12.652672677774344,0.4290719082948809,0.4290719082948809,0.4290719082948809,0.3162806983502259,0.3162806983502259,6796,0.18954688506915887,0.0,0.0,0.0,1834,26.98646262507357,100.0,0,0.0,0.0,0.20902014165896074,16826,6782,10044,40.30666825151551,53.8993525603296
2.0,shielded,6796,6.4155385520894646,93.58446144791054,5.120659211300765,63.40494408475574,0.0,35.68275456150677,61.801059446733376,14.214243672748674,0.5150088287227781,23.557975279576223,25.824014125956445,19,78,24.358974358974358,16.185238513667276,34.93977736900935,1601,3362,47.620464009518145,45.93592969822511,49.31042988354617,1755,4216,41.62713472485768,40.147453686505145,43.122059945950056,13.431535453869476,5.616460798501013e-17,1.4210854715202004e-14,1000000.0,17.730794907134886,0.256242400616677,0.256242400616677,-9207.1715017408,-29.020486416136126,0.4111470837293445,6788,0.031193080707300636,0.006697868780880646,39.83225426721601,37.02177751618599,338,4.973513831665686,97.92899408284023,7,2.0710059171597637,1.006738291216287,4.212482011155666,16826,6782,10044,40.30666825151551,36.59505591524426
2.5,clairvoyant,6796,55.738669805768104,44.2613301942319,18.157739846968806,39.69982342554444,0.0,60.30017657445556,70.65921130076515,0.0,0.0,0.0,17.53972925250147,0,2608,0.0,0.0,0.1470785605198499,0,4098,0.0,0.0,0.09365205504062973,1192,5290,22.533081285444233,21.427373517948602,23.67865161323528,4.45801752466261,0.0,0.0,14.919887340573323,12.468218887497942,0.47104455901313674,0.47104455901313674,0.47104455901313674,0.3477820107975846,0.3477820107975846,6796,0.18253325406528484,0.0,0.0,0.0,1675,24.64685108887581,100.0,0,0.0,0.0,0.22881605648412845,16826,6782,10044,40.30666825151551,60.30017657445556
2.5,shielded,6796,6.989405532666275,93.01059446733373,4.79693937610359,59.814596821659805,0.0,37.06592113007652,64.55267804590936,15.950559152442615,0.8092995879929371,23.41082989994114,25.235432607416126,34,169,20.118343195266274,14.769229107728925,26.795716774394485,1591,3649,43.60098657166347,41.99958881843775,45.215843187998985,1715,4415,38.84484711211778,37.41744463679396,40.2916447437769,13.033584918257853,5.645866352419866e-17,7.105427357601002e-15,1000000.0,17.406692758357558,0.328829379716483,0.328829379716483,-7495.110721732545,-20.156278396052127,0.4461687494070742,6789,0.031121802350213012,0.006529367938105866,40.77398469688052,37.69864626250736,320,4.7086521483225425,98.125,6,1.875,0.8620923195119333,4.029640468001629,16826,6782,10044,40.30666825151551,40.185403178340195
