episode_id,step_index,reward_delta_on_minus_off,offered_mbps_delta_on_minus_off,payload_kib_delta_on_minus_off,action_changed,matched_safe_delta
pcarv5_fast_te02,25,0.0,0.0,0.0,False,0
pcarv5_fast_te02,26,0.0,0.0,0.0,False,0
pcarv5_fast_te02,27,0.0,0.0,0.0,False,0
pcarv5_fast_te02,28,0.0,0.0,0.0,False,0
pcarv5_fast_te02,29,0.0,0.0,0.0,False,0
pcarv5_fast_te02,30,0.0,0.0,0.0,False,0
pcarv5_fast_te02,31,0.0,0.0,0.0,False,0
pcarv5_fast_te02,32,0.0,0.0,0.0,False,0
pcarv5_fast_te02,33,0.0,0.0,0.0,False,0
pcarv5_fast_te02,34,0.0,0.0,0.0,False,0
pcarv5_fast_te02,35,0.0,0.0,0.0,False,0
pcarv5_fast_te02,36,0.0,0.0,0.0,False,0
pcarv5_fast_te02,37,0.0,0.0,0.0,False,0
pcarv5_fast_te02,38,0.0,0.0,0.0,False,0
pcarv5_fast_te02,39,0.0,0.0,0.0,False,0
pcarv5_fast_te02,40,0.0,0.0,0.0,False,0
pcarv5_fast_te02,41,0.0,0.0,0.0,False,0
pcarv5_fast_te02,42,0.0,0.0,0.0,False,0
pcarv5_fast_te02,43,0.0,0.0,0.0,False,0
pcarv5_fast_te02,44,0.0,0.0,0.0,False,0
pcarv5_fast_te02,45,0.0,0.0,0.0,False,0
pcarv5_fast_te02,46,0.0,0.0,0.0,False,0
pcarv5_fast_te02,47,0.0,0.0,0.0,False,0
pcarv5_fast_te02,48,0.0,0.0,0.0,False,0
pcarv5_fast_te02,49,0.0,0.0,0.0,False,0
pcarv5_fast_te02,50,0.0,0.0,0.0,False,0
pcarv5_fast_te02,51,0.0,0.0,0.0,False,0
pcarv5_fast_te02,52,0.0,0.0,0.0,False,0
pcarv5_fast_te02,53,0.0,0.0,0.0,False,0
pcarv5_fast_te02,54,0.0,0.0,0.0,False,0
pcarv5_fast_te02,55,0.0,0.0,0.0,False,0
pcarv5_fast_te02,56,0.0,0.0,0.0,False,0
pcarv5_fast_te02,57,0.0,0.0,0.0,False,0
pcarv5_fast_te02,58,0.0,0.0,0.0,False,0
pcarv5_fast_te02,59,0.0,0.0,0.0,False,0
pcarv5_fast_te02,60,0.0,0.0,0.0,False,0
pcarv5_fast_te02,61,0.0,0.0,0.0,False,0
pcarv5_fast_te02,62,0.0,0.0,0.0,False,0
pcarv5_fast_te02,63,0.0,0.0,0.0,False,0
pcarv5_fast_te02,64,0.0,0.0,0.0,False,0
pcarv5_fast_te02,65,0.0,0.0,0.0,False,0
pcarv5_fast_te02,66,0.0,0.0,0.0,False,0
pcarv5_fast_te02,67,0.0,0.0,0.0,False,0
pcarv5_fast_te02,68,0.0,0.0,0.0,False,0
pcarv5_fast_te02,69,0.0,0.0,0.0,False,0
pcarv5_fast_te02,70,0.0,0.0,0.0,False,0
pcarv5_fast_te02,71,0.0,0.0,0.0,False,0
pcarv5_fast_te02,72,0.0,0.0,0.0,False,0
pcarv5_fast_te02,73,0.0,0.0,0.0,False,0
pcarv5_fast_te02,74,0.0,0.0,0.0,False,0
pcarv5_fast_te02,75,0.0,0.0,0.0,False,0
pcarv5_fast_te02,76,0.0,0.0,0.0,False,0
pcarv5_fast_te02,77,0.0,0.0,0.0,False,0
pcarv5_fast_te02,78,0.0,0.0,0.0,False,0
pcarv5_fast_te02,79,0.0,0.0,0.0,False,0
pcarv5_fast_te02,80,0.0,0.0,0.0,False,0
pcarv5_fast_te02,81,0.0,0.0,0.0,False,0
pcarv5_fast_te02,82,0.0,0.0,0.0,False,0
pcarv5_fast_te02,83,0.0,0.0,0.0,False,0
pcarv5_fast_te02,84,0.0,0.0,0.0,False,0
pcarv5_fast_te02,85,0.0,0.0,0.0,False,0
pcarv5_fast_te02,86,0.0,0.0,0.0,False,0
pcarv5_fast_te02,87,0.0,0.0,0.0,False,0
pcarv5_fast_te02,88,0.0,0.0,0.0,False,0
pcarv5_fast_te02,89,0.0,0.0,0.0,False,0
pcarv5_fast_te02,90,0.0,0.0,0.0,False,0
pcarv5_fast_te02,91,0.0,0.0,0.0,False,0
pcarv5_fast_te02,92,0.0,0.0,0.0,False,0
pcarv5_fast_te02,93,0.0,0.0,0.0,False,0
pcarv5_fast_te02,94,0.0,0.0,0.0,False,0
pcarv5_fast_te02,95,0.0,0.0,0.0,False,0
pcarv5_fast_te02,96,0.0,0.0,0.0,False,0
pcarv5_fast_te02,97,0.0,0.0,0.0,False,0
pcarv5_fast_te02,98,0.0,0.0,0.0,False,0
pcarv5_fast_te02,99,0.0,0.0,0.0,False,0
pcarv5_fast_te02,100,0.0,0.0,0.0,False,0
pcarv5_fast_te02,101,0.0,0.0,0.0,False,0
pcarv5_fast_te02,102,0.0,0.0,0.0,False,0
pcarv5_fast_te02,103,0.0,0.0,0.0,False,0
pcarv5_fast_te02,104,0.0,0.0,0.0,False,0
pcarv5_fast_te02,105,0.0,0.0,0.0,False,0
pcarv5_fast_te02,106,0.0,0.0,0.0,False,0
pcarv5_fast_te02,107,0.0,0.0,0.0,False,0
pcarv5_fast_te02,108,0.0,0.0,0.0,False,0
pcarv5_fast_te02,109,0.0,0.0,0.0,False,0
pcarv5_fast_te02,110,0.0,0.0,0.0,False,0
pcarv5_fast_te02,111,0.0,0.0,0.0,False,0
pcarv5_fast_te02,112,0.0,0.0,0.0,False,0
pcarv5_fast_te02,113,0.0,0.0,0.0,False,0
pcarv5_fast_te02,114,0.0,0.0,0.0,False,0
pcarv5_fast_te02,115,0.0,0.0,0.0,False,0
pcarv5_fast_te02,116,0.0,0.0,0.0,False,0
pcarv5_fast_te02,117,0.0,0.0,0.0,False,0
pcarv5_fast_te02,118,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,0,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,1,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,2,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,3,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,4,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,5,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,6,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,7,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,8,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,9,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,10,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,11,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,12,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,13,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,14,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,15,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,16,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,17,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,18,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,19,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,20,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,21,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,22,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,23,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,24,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,25,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,26,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,27,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,28,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,29,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,30,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,31,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,32,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,33,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,34,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,35,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,36,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,37,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,38,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,39,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,40,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,41,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,42,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,43,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,44,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,45,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,46,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,47,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,48,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,49,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,50,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,51,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,52,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,53,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,54,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,55,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,56,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,57,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,58,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,59,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,60,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,61,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,62,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,63,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,64,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,65,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,66,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,67,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,68,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,69,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,70,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,71,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,72,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,73,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,74,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,75,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,76,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,77,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,78,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,79,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,80,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,81,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,82,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,83,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,84,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,85,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,86,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,87,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,88,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,89,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,90,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,91,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,92,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,93,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,94,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,95,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,96,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,97,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,98,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,99,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,100,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,101,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,102,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,103,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,104,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,105,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,106,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,107,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,108,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,109,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,110,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,111,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,112,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,113,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,114,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,115,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,116,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,117,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,118,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,119,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,120,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,121,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,122,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,123,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,124,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,125,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,126,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,127,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,128,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,129,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,130,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,131,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,132,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,133,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,134,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,135,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,136,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,137,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,138,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,139,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,140,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,141,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,142,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,143,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,144,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,145,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,146,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,147,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,148,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,149,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,150,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,151,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,152,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,153,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,154,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,155,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,156,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,157,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,158,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,159,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,160,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,161,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,162,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,163,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,164,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,165,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,166,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,167,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,168,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,169,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,170,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,171,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,172,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,173,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,174,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,175,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,176,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,177,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,178,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,179,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,180,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,181,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,182,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,183,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,184,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,185,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,186,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,187,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,188,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,189,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,190,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,191,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,192,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,193,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,194,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,195,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,196,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,197,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,198,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,199,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,200,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,201,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,202,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,203,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,204,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,205,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,206,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,207,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,208,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,209,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,210,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,211,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,212,0.0,0.0,0.0,False,0
