time,mono_sec,mono_nsec,ue_id,rb_id,sdu_bytes
20:25:36.602763,892581,666307877,1,1,1501
20:25:36.603117,892581,666662739,1,1,1501
20:25:36.603154,892581,666699161,1,1,1501
20:25:36.608333,892581,671878301,1,1,1501
20:25:36.608926,892581,672471155,1,1,1501
20:25:36.608932,892581,672477070,1,1,1501
20:25:36.614474,892581,678019330,1,1,1501
20:25:36.615062,892581,678607268,1,1,1501
20:25:36.615070,892581,678615705,1,1,1501
20:25:36.620226,892581,683771514,1,1,1501
20:25:36.620255,892581,683800116,1,1,1501
20:25:36.620777,892581,684321925,1,1,1501
20:25:36.626191,892581,689735893,1,1,1501
20:25:36.626199,892581,689744189,1,1,1501
20:25:36.626704,892581,690249162,1,1,1501
20:25:36.632002,892581,695547230,1,1,1501
20:25:36.632025,892581,695570837,1,1,1501
20:25:36.632491,892581,696036477,1,1,1501
20:25:36.637876,892581,701421184,1,1,1501
20:25:36.637896,892581,701441844,1,1,1501
20:25:36.638414,892581,701959637,1,1,1501
20:25:36.642783,892581,706328769,1,1,1501
20:25:36.643443,892581,706988557,1,1,1501
20:25:36.644084,892581,707629498,1,1,1501
20:25:36.648800,892581,712344909,1,1,1501
20:25:36.649333,892581,712878661,1,1,1501
20:25:36.649991,892581,713536338,1,1,1501
20:25:36.649995,892581,713540670,1,1,1501
20:25:36.655180,892581,718725066,1,1,1501
20:25:36.655888,892581,719433137,1,1,1501
20:25:36.655892,892581,719437150,1,1,1501
20:25:36.661391,892581,724935981,1,1,1501
20:25:36.662235,892581,725780464,1,1,1501
20:25:36.662241,892581,725786248,1,1,1501
20:25:36.666826,892581,730371325,1,1,1501
20:25:36.667402,892581,730947603,1,1,1501
20:25:36.667408,892581,730952918,1,1,1501
20:25:36.672619,892581,736164070,1,1,1501
20:25:36.673211,892581,736755915,1,1,1501
20:25:36.673215,892581,736759994,1,1,1501
20:25:36.677795,892581,741340544,1,1,829
20:25:36.678372,892581,741917623,1,1,1501
20:25:36.679019,892581,742564756,1,1,1501
20:25:36.683564,892581,747109526,1,1,1501
20:25:36.684332,892581,747877418,1,1,1501
20:25:36.684903,892581,748448528,1,1,1501
20:25:36.689356,892581,752901430,1,1,1501
20:25:36.690045,892581,753590351,1,1,1501
20:25:36.690601,892581,754146079,1,1,1501
20:25:36.690606,892581,754150938,1,1,1501
20:25:36.695896,892581,759441187,1,1,1501
20:25:36.696384,892581,759928934,1,1,1501
20:25:36.696388,892581,759933476,1,1,1501
20:25:36.701563,892581,765108559,1,1,1501
20:25:36.701572,892581,765117051,1,1,1501
20:25:36.702408,892581,765953296,1,1,1501
20:25:36.707306,892581,770851642,1,1,1501
20:25:36.707313,892581,770858485,1,1,1501
20:25:36.707839,892581,771384613,1,1,1501
20:25:36.713232,892581,776777086,1,1,1501
20:25:36.713238,892581,776783306,1,1,1501
20:25:36.713692,892581,777237589,1,1,1501
20:25:36.718888,892581,782433002,1,1,1501
20:25:36.718893,892581,782438656,1,1,1501
20:25:36.719463,892581,783008314,1,1,1501
20:25:36.724016,892581,787561819,1,1,1501
20:25:36.724803,892581,788348713,1,1,1501
20:25:36.725565,892581,789110640,1,1,1501
20:25:36.729839,892581,793384790,1,1,1501
20:25:36.730580,892581,794125136,1,1,1501
20:25:36.731068,892581,794613744,1,1,1501
20:25:36.736138,892581,799683799,1,1,1501
20:25:36.736549,892581,800094675,1,1,1501
20:25:36.736950,892581,800495187,1,1,1501
20:25:36.736954,892581,800498972,1,1,1501
20:25:36.742077,892581,805622435,1,1,1501
20:25:36.742614,892581,806158852,1,1,1501
20:25:36.742618,892581,806163373,1,1,1501
20:25:36.747829,892581,811374585,1,1,1501
20:25:36.747836,892581,811380898,1,1,1501
20:25:36.748467,892581,812011880,1,1,1501
20:25:36.753526,892581,817071707,1,1,829
20:25:36.753531,892581,817076736,1,1,1501
20:25:36.753968,892581,817513275,1,1,1501
20:25:36.759173,892581,822718381,1,1,1501
20:25:36.759179,892581,822724319,1,1,1501
20:25:36.759652,892581,823197013,1,1,1501
20:25:36.764053,892581,827598458,1,1,1501
20:25:36.764575,892581,828119834,1,1,1501
20:25:36.765136,892581,828681022,1,1,1501
20:25:36.769675,892581,833219917,1,1,1501
20:25:36.770271,892581,833816459,1,1,1501
20:25:36.771055,892581,834600633,1,1,1501
20:25:36.775350,892581,838894938,1,1,1501
20:25:36.775995,892581,839539989,1,1,1501
20:25:36.776565,892581,840110627,1,1,1501
20:25:36.776570,892581,840115216,1,1,1501
20:25:36.781784,892581,845329688,1,1,1501
20:25:36.782643,892581,846188444,1,1,1501
20:25:36.782649,892581,846194225,1,1,1501
20:25:36.787619,892581,851164505,1,1,1501
20:25:36.788014,892581,851559156,1,1,1501
