time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:25:36.661911,35953,1008,16,1,0,0
20:25:36.661913,35953,1008,16,4,3,0
20:25:36.719830,35953,1013,16,1,0,0
20:25:36.719831,35953,1013,16,4,3,0
20:25:36.782132,35953,1019,5,1,0,0
20:25:36.782133,35953,1019,5,4,3,0
20:25:36.839377,35953,0,6,1,0,0
20:25:36.839379,35953,0,6,4,3,0
20:25:36.900723,35953,5,14,1,0,0
20:25:36.900724,35953,5,14,4,3,0
20:25:36.929096,35953,8,4,1,0,0
20:25:36.929098,35953,8,4,4,3,0
20:25:36.957654,35953,10,14,1,0,0
20:25:36.957656,35953,10,14,4,3,0
20:25:37.026128,7659,16,15,1,0,0
20:25:37.026129,7659,16,15,4,3,0
20:25:37.083855,35953,21,16,1,0,0
20:25:37.083856,35953,21,16,4,3,0
20:25:37.088403,7659,22,4,1,0,0
20:25:37.088403,7659,22,4,4,3,0
20:25:37.117160,7659,24,14,1,0,0
20:25:37.117161,7659,24,14,4,3,0
20:25:37.145921,7659,27,4,1,0,0
20:25:37.145922,7659,27,4,4,3,0
20:25:37.174875,7659,29,14,1,0,0
20:25:37.174876,7659,29,14,4,3,0
20:25:37.203915,7659,32,4,1,0,0
20:25:37.203917,7659,32,4,4,3,0
20:25:37.204548,35953,32,5,1,0,0
20:25:37.204548,35953,32,5,4,3,0
20:25:37.299392,35953,34,14,1,0,0
20:25:37.299393,35953,34,14,4,3,0
20:25:37.299969,7659,34,15,1,0,0
20:25:37.299970,7659,34,15,4,3,0
20:25:37.333751,35953,37,4,1,0,0
20:25:37.333752,35953,37,4,4,3,0
20:25:37.430376,7659,44,16,1,0,0
20:25:37.430377,7659,44,16,4,3,0
20:25:37.457840,7659,47,4,1,0,0
20:25:37.457841,7659,47,4,4,3,0
20:25:37.458422,35953,47,5,1,0,0
20:25:37.458422,35953,47,5,4,3,0
20:25:37.487032,7659,49,14,1,0,0
20:25:37.487033,7659,49,14,4,3,0
20:25:37.487619,35953,49,15,1,0,0
20:25:37.487619,35953,49,15,4,3,0
20:25:37.515750,7659,52,4,1,0,0
20:25:37.515751,7659,52,4,4,3,0
20:25:37.604730,35953,59,16,1,0,0
20:25:37.604731,35953,59,16,4,3,0
20:25:37.632817,35953,62,4,1,0,0
20:25:37.632819,35953,62,4,4,3,0
