time,frame,slot,rnti,rb_size,rb_start,qam_mod_order,mcs_index,number_of_bits
20:25:25.917417,142,8,35953,5,0,2,8,808
20:25:25.938161,144,8,7659,5,0,2,8,736
20:25:26.031872,152,8,35953,5,0,2,8,736
20:25:26.052821,154,8,7659,5,0,2,8,808
20:25:26.136093,162,8,35953,5,0,2,8,808
20:25:26.156685,164,8,7659,5,0,2,8,808
20:25:26.239993,172,8,35953,5,0,2,8,808
20:25:26.260908,174,8,7659,5,0,2,8,808
20:25:26.343692,182,8,35953,5,0,2,8,808
20:25:26.364853,184,8,7659,5,0,2,8,736
20:25:26.447470,192,8,35953,5,0,2,8,736
20:25:26.468370,194,8,7659,5,0,2,8,808
20:25:26.551269,202,8,35953,5,0,2,8,808
20:25:26.572060,204,8,7659,5,0,2,8,808
20:25:26.655767,212,8,35953,5,0,2,8,808
20:25:26.677166,214,8,7659,5,0,2,8,808
20:25:26.804669,222,8,35953,5,0,2,8,808
20:25:26.825183,224,8,7659,5,0,2,8,736
20:25:26.907808,232,8,35953,5,0,2,8,736
20:25:26.928832,234,8,7659,5,0,2,8,808
20:25:27.012316,242,8,35953,5,0,2,8,808
20:25:27.033227,244,8,7659,5,0,2,8,808
20:25:27.118787,252,8,35953,5,0,2,8,808
20:25:27.140273,254,8,7659,5,0,2,8,808
20:25:27.224830,262,8,35953,5,0,2,8,808
20:25:27.245887,264,8,7659,5,0,2,8,736
20:25:27.331939,272,8,35953,5,0,2,8,736
20:25:27.352677,274,8,7659,5,0,2,8,808
20:25:27.437001,282,8,35953,5,0,2,8,808
20:25:27.460318,284,8,7659,5,0,2,8,808
20:25:27.555849,292,8,35953,5,0,2,8,808
20:25:27.579442,294,8,7659,5,0,2,8,808
20:25:27.672767,302,8,35953,5,0,2,8,808
20:25:27.695967,304,8,7659,5,0,2,8,736
20:25:27.788429,312,8,35953,5,0,2,8,736
20:25:27.811477,314,8,7659,5,0,2,8,808
20:25:27.995076,322,8,35953,5,0,2,8,808
20:25:28.019146,324,8,7659,5,0,2,8,808
20:25:28.111921,332,8,35953,5,0,2,8,808
20:25:28.135171,334,8,7659,5,0,2,8,808
20:25:28.227793,342,8,35953,5,0,2,8,808
20:25:28.249862,344,8,7659,5,0,2,8,736
20:25:28.335369,352,8,35953,5,0,2,8,736
20:25:28.357191,354,8,7659,5,0,2,8,808
20:25:28.443510,362,8,35953,5,0,2,8,808
20:25:28.465030,364,8,7659,5,0,2,8,808
20:25:28.551203,372,8,35953,5,0,2,8,808
20:25:28.572660,374,8,7659,5,0,2,8,808
20:25:28.658243,382,8,35953,5,0,2,8,808
