tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
45,893334594056240,893334594175780,1.5115083057768026,2.528470308721951,893334543293774,893334462728655
46,893334644056240,893334644202777,1.4488034446214422,2.528470308721951,893334593309853,893334576472006
47,893334694056240,893334694219519,1.454519555697154,2.528470308721951,893334635051335,893334576472006
48,893334744056240,893334744247229,1.4895100445577234,2.528470308721951,893334675765933,893334576472006
49,893334794056240,893334794195165,1.5625296356461786,2.528470308721951,893334741887330,893334740893575
50,893334844056240,893334844171208,1.688780508516943,2.528470308721951,893334793726944,893334740893575
51,893334894056240,893334894173170,1.8581748068135544,2.528470308721951,893334844057438,893334740893575
52,893334944056240,893334944553005,2.0544022454508437,2.528470308721951,893334893972164,893334854574962
53,893334994056240,893334994445442,2.278564996360675,2.528470308721951,893334942441233,893334854574962
54,893335044056240,893335044377822,2.278564996360675,2.528470308721951,893334982600931,893334970355559
55,893335094056240,893335094276268,2.278564996360675,2.528470308721951,893334982600931,893334970355559
56,893335144056240,893335144236105,2.278564996360675,2.528470308721951,893334982600931,893335084496010
57,893335194056240,893335194567235,2.278564996360675,2.024040246977561,893335096691063,893335084496010
58,893335244056240,893335244138634,2.278564996360675,1.6204961975820487,893335096691063,893335084496010
59,893335294056240,893335294142159,2.278564996360675,1.349849758065639,893335209073230,893335243926289
60,893335344056240,893335344333815,2.278564996360675,1.1941678064525112,893335209073230,893335289614130
61,893335394056240,893335394135044,2.278564996360675,1.137103845162009,893335324777400,893335343339609
62,893335444056240,893335444265282,2.278564996360675,1.1600078761296073,893335324777400,893335393656388
63,893335494056240,893335494612316,2.278564996360675,1.2424751009036858,893335439239814,893335444226571
64,893335544056240,893335544135057,2.278564996360675,1.3721448807229488,893335439239814,893335490521974
65,893335594056240,893335594147693,2.278564996360675,1.543715904578359,893335439239814,893335542180449
66,893335644056240,893335644199285,2.278564996360675,1.7484399236626873,893335553840004,893335593524660
67,893335694056240,893335694141228,2.278564996360675,1.9772895389301501,893335553840004,893335643928553
68,893335744056240,893335744146279,2.278564996360675,2.2202780311441206,893335667562428,893335689789053
69,893335794056240,893335794140882,2.278564996360675,2.2202780311441206,893335667562428,893335743284543
70,893335844056240,893335844175629,2.278564996360675,2.2202780311441206,893335667562428,893335761243767
71,893335894056240,893335894129898,2.278564996360675,2.2202780311441206,893335819551669,893335761243767
72,893335944056240,893335944134225,2.278564996360675,2.2202780311441206,893335819551669,893335875775596
73,893335994056240,893335994149523,2.278564996360675,2.2202780311441206,893335932733456,893335875775596
74,893336044056240,893336044150251,2.278564996360675,2.2202780311441206,893335932733456,893335989406999
75,893336094056240,893336094543544,2.278564996360675,2.2202780311441206,893335932733456,893335989406999
76,893336144056240,893336144151854,2.278564996360675,2.2202780311441206,893336046805785,893335989406999
77,893336194056240,893336194149413,2.278564996360675,2.2202780311441206,893336046805785,893336105145222
78,893336244056240,893336244139210,2.278564996360675,2.2202780311441206,893336162782759,893336105145222
79,893336294056240,893336294141453,2.278564996360675,2.2202780311441206,893336162782759,893336219991504
80,893336344056240,893336344144733,2.278564996360675,2.2202780311441206,893336277187609,893336219991504
81,893336394056240,893336394275100,2.278564996360675,2.2202780311441206,893336277187609,893336336116543
82,893336444056240,893336444148700,2.278564996360675,2.2202780311441206,893336277187609,893336336116543
83,893336494056240,893336494136702,2.278564996360675,2.2202780311441206,893336394457439,893336336116543
84,893336544056240,893336544135785,2.278564996360675,2.2202780311441206,893336394457439,893336452391635
85,893336594056240,893336594139732,2.278564996360675,2.2202780311441206,893336509396293,893336452391635
86,893336644056240,893336644328484,2.278564996360675,2.2202780311441206,893336509396293,893336566311477
87,893336694056240,893336694141097,1.83902639708854,2.2202780311441206,893336641375595,893336566311477
88,893336744056240,893336744139923,1.5555827176708321,2.2202780311441206,893336692019597,893336680374590
89,893336794056240,893336794133012,1.359245374136666,2.2202780311441206,893336740084831,893336680374590
90,893336844056240,893336844129682,1.2695482993093328,2.2202780311441206,893336792592642,893336680374590
91,893336894056240,893336894137123,1.2590082394474664,2.2202780311441206,893336844030388,893336821235910
92,893336944056240,893336944135364,1.3176609915579731,2.2202780311441206,893336890556139,893336821235910
93,893336994056240,893336994130929,1.4321031932463786,2.2202780311441206,893336942851341,893336936482492
94,893337044056240,893337044144317,1.5844921545971031,2.2202780311441206,893336992809487,893336936482492
95,893337094056240,893337094137213,1.7665185236776826,2.2202780311441206,893337039911549,893336936482492
96,893337144056240,893337144128833,1.9803268189421461,2.2202780311441206,893337091596290,893337057391199
97,893337194056240,893337194230601,2.218746255153717,2.2202780311441206,893337143256985,893337057391199
98,893337244056240,893337244163099,2.218746255153717,2.2202780311441206,893337183001985,893337171088893
99,893337294056240,893337294125587,2.218746255153717,2.2202780311441206,893337183001985,893337171088893
100,893337344056240,893337344149053,2.218746255153717,2.2202780311441206,893337183001985,893337286028489
101,893337394056240,893337394149464,2.218746255153717,2.2202780311441206,893337297524590,893337286028489
102,893337444056240,893337444138515,2.218746255153717,2.2202780311441206,893337297524590,893337286028489
103,893337494056240,893337494131366,2.218746255153717,1.8228224249152964,893337412728745,893337441508086
104,893337544056240,893337544806498,2.218746255153717,1.5725459399322372,893337412728745,893337492933142
105,893337594056240,893337594194769,2.218746255153717,1.4329535519457899,893337528411653,893337541607176
106,893337644056240,893337644159462,2.218746255153717,1.381233241556632,893337528411653,893337591390551
107,893337694056240,893337694135722,2.218746255153717,1.4084121932453055,893337528411653,893337642777649
108,893337744056240,893337744431619,2.218746255153717,1.4941377545962444,893337647986127,893337693573043
109,893337794056240,893337794186067,2.218746255153717,1.6038782036769956,893337647986127,893337723277828
110,893337844056240,893337844132691,2.218746255153717,1.7375281629415966,893337647986127,893337791822693
111,893337894056240,893337894171154,2.218746255153717,1.9119153303532774,893337797288567,893337843300841
112,893337944056240,893337944134991,2.218746255153717,2.116495464282622,893337797288567,893337894029260
113,893337994056240,893337994131658,2.218746255153717,2.342943571426098,893337912036392,893337941888547
114,893338044056240,893338044257474,2.218746255153717,2.342943571426098,893337912036392,893337970669606
115,893338094056240,893338094129952,2.218746255153717,2.342943571426098,893338028530267,893337970669606
116,893338144056240,893338144139557,2.218746255153717,2.342943571426098,893338028530267,893338088529859
117,893338194056240,893338194140143,2.218746255153717,2.342943571426098,893338028530267,893338088529859
118,893338244056240,893338244137853,2.218746255153717,2.342943571426098,893338148603073,893338088529859
119,893338294056240,893338294198229,2.218746255153717,2.342943571426098,893338148603073,893338207126592
120,893338344056240,893338344129438,2.218746255153717,2.342943571426098,893338264660070,893338207126592
121,893338394056240,893338394129631,2.218746255153717,2.342943571426098,893338264660070,893338322755536
122,893338444056240,893338444127698,2.218746255153717,2.342943571426098,893338381181072,893338322755536
123,893338494056240,893338494130492,2.218746255153717,2.342943571426098,893338381181072,893338438284757
124,893338544056240,893338544144843,2.218746255153717,2.342943571426098,893338381181072,893338438284757
125,893338594056240,893338594148547,2.218746255153717,2.342943571426098,893338495929727,893338438284757
126,893338644056240,893338644136067,2.218746255153717,2.342943571426098,893338495929727,893338553245758
127,893338694056240,893338694134810,2.218746255153717,2.342943571426098,893338612015611,893338553245758
128,893338744056240,893338744140688,2.218746255153717,2.342943571426098,893338612015611,893338673188800
129,893338794056240,893338794133126,2.218746255153717,2.342943571426098,893338731459339,893338673188800
130,893338844056240,893338844162170,2.218746255153717,2.342943571426098,893338731459339,893338789179791
131,893338894056240,893338894137958,2.218746255153717,2.342943571426098,893338731459339,893338789179791
132,893338944056240,893338944169075,2.218746255153717,2.342943571426098,893338846934490,893338789179791
133,893338994056240,893338994129722,1.776289804122974,2.342943571426098,893338846934490,893338904933255
134,893339044056240,893339044129992,1.4529038432983792,2.342943571426098,893338991978309,893338904933255
135,893339094056240,893339094139135,1.2617150746387034,2.342943571426098,893339043872949,893339019644178
136,893339144056240,893339144129938,1.1695992597109628,2.342943571426098,893339090452671,893339019644178
137,893339194056240,893339194153478,1.1635354077687703,2.342943571426098,893339142207167,893339134760067
138,893339244056240,893339244177082,1.2270779262150162,2.342943571426098,893339192936404,893339134760067
139,893339294056240,893339294168845,1.338777540972013,2.342943571426098,893339243544955,893339134760067
140,893339344056240,893339344158844,1.4951116327776106,2.342943571426098,893339291182519,893339251009377
141,893339394056240,893339394211042,1.6880141062220886,2.342943571426098,893339343106816,893339251009377
142,893339444056240,893339444165548,1.880105684977671,2.342943571426098,893339393812587,893339385354573
143,893339494056240,893339494156568,2.093894147982137,2.342943571426098,893339442598792,893339385354573
144,893339544056240,893339544227012,2.3299953183857096,2.342943571426098,893339493281372,893339385354573
145,893339594056240,893339594320629,2.3299953183857096,2.342943571426098,893339516595273,893339503841938
146,893339644056240,893339644131366,2.3299953183857096,2.342943571426098,893339516595273,893339503841938
147,893339694056240,893339694138115,2.3299953183857096,1.8982716571408786,893339630144800,893339642088913
148,893339744056240,893339744262735,2.3299953183857096,1.610207725712703,893339630144800,893339692377680
149,893339794056240,893339794231790,2.3299953183857096,1.4109245805701625,893339630144800,893339719529900
150,893339844056240,893339844136786,2.3299953183857096,1.29577486445613,893339782019037,893339789112366
151,893339894056240,893339894149265,2.3299953183857096,1.2487926915649041,893339782019037,893339843572124
152,893339944056240,893339944157585,2.3299953183857096,1.2720421532519235,893339782019037,893339889273829
153,893339994056240,893339994154395,2.3299953183857096,1.3581089226015388,893339918100191,893339941853788
154,893340044056240,893340044161742,2.3299953183857096,1.4920327380812313,893339918100191,893339993375525
155,893340094056240,893340094140849,2.3299953183857096,1.661955790464985,893340035927051,893340040967090
156,893340144056240,893340144142686,2.3299953183857096,1.862964632371988,893340035927051,893340093985377
157,893340194056240,893340194501439,2.3299953183857096,2.0872101058975905,893340035927051,893340141523975
158,893340244056240,893340244177258,2.3299953183857096,2.0872101058975905,893340153034669,893340194234104
159,893340294056240,893340294142200,2.3299953183857096,2.0872101058975905,893340153034669,893340212527865
