world_tick_frame,radar_frame,local_condition_frame,walker_motion_mode,walker_motion_coordinate_m,walker_motion_direction,walker_motion_speed_mps,walker_physics,radar_pps,target_distance_m,actual_ground_distance_m,actual_depth_m,actual_lateral_m,walker_actor_id,total_radar_points,person_radius_points,person_bbox_points,depth_window_points,nearest_depth_m,mean_person_radius_depth_m,mean_person_radius_velocity_mps,mean_abs_person_radius_velocity_mps,walker_world_x,walker_world_y,walker_world_z,walker_radar_x_m,walker_radar_y_m,walker_radar_z_m,walker_camera_u,walker_camera_v,walker_camera_depth_m,walker_camera_visible
1263,1263,0,cross,-7.985591374119922,1.0,3.0,default,48000,40.0,40.78519571217937,39.9957812736088,-7.985591374119922,26,4774,5,8,41,0.06977462768554688,40.611941528320315,-0.028797725960612298,0.028797725960612298,99.2259292602539,20.47411346435547,0.9673208594322205,39.9957812736088,-7.985591374119922,1.460844068734291,566.2244857604925,346.5038771275115,39.9957812736088,1
1264,1264,1,cross,-7.970942887380048,1.0,3.0,default,48000,40.0,40.782332621120304,39.99578382162073,-7.970942887380048,26,4774,2,3,40,0.0335235595703125,40.53980827331543,-0.028696894645690918,0.028696894645690918,99.22589111328125,20.48876190185547,0.9673208594322205,39.99578382162073,-7.970942887380048,1.4608442469086373,566.3598216492207,346.50387634123155,39.99578382162073,1
1265,1265,2,cross,-7.956294400640173,1.0,3.0,default,48000,40.0,40.77947459096245,39.99578636963267,-7.956294400640173,26,4772,3,5,38,0.00946044921875,40.67246754964193,-0.028200132151444752,0.028200132151444752,99.2258529663086,20.50341033935547,0.9673208594322205,39.99578636963267,-7.956294400640173,1.4608444250829837,566.4951575207053,346.5038755549517,39.99578636963267,1
1266,1266,3,cross,-7.94164589270183,1.0,3.0,default,48000,40.0,40.77661415360009,39.995781306864245,-7.94164589270183,26,4773,2,3,42,0.0523681640625,40.67048454284668,-0.02862081490457058,0.02862081490457058,99.2258071899414,20.51805877685547,0.9673208594322205,39.995781306864245,-7.94164589270183,1.460844071059741,566.6304796093375,346.5038771172493,39.995781306864245,1
1267,1267,4,cross,-7.926999313303199,1.0,3.0,default,48000,40.0,40.77376661354935,39.99578384958947,-7.926999313303199,26,4768,5,5,47,0.00066375732421875,40.628579711914064,-0.02845510020852089,0.02845510020852089,99.22576904296875,20.532705307006836,0.9673208594322205,39.99578384958947,-7.926999313303199,1.4608442488644044,566.7657978412873,346.5038763326008,39.99578384958947,1
1268,1268,5,cross,-7.9123508265633244,1.0,3.0,default,48000,40.0,40.77092377130024,39.99578639760141,-7.9123508265633244,26,4765,3,5,44,0.0175323486328125,40.58276112874349,-0.028240495671828587,0.028240495671828587,99.2257308959961,20.547353744506836,0.9673208594322205,39.99578639760141,-7.9123508265633244,1.4608444270387508,566.9011336868136,346.50387554632096,39.99578639760141,1
1269,1269,6,cross,-7.897702318624981,1.0,3.0,default,48000,40.0,40.768078523489294,39.995781334832984,-7.897702318624981,26,4775,2,4,36,0.06419754028320312,40.67840576171875,-0.028227994218468666,0.028227994218468666,99.2256851196289,20.562002182006836,0.9673208594322205,39.995781334832984,-7.897702318624981,1.4608440730155081,567.0364558267407,346.50387710861855,39.995781334832984,1
1270,1270,7,cross,-7.883053831885107,1.0,3.0,default,48000,40.0,40.765245812084046,39.99578388284492,-7.883053831885107,26,4778,3,5,42,0.015071868896484375,40.710034688313804,-0.028439975654085476,0.028439975654085476,99.22564697265625,20.576650619506836,0.9673208594322205,39.99578388284492,-7.883053831885107,1.4608442511898545,567.1717916635337,346.5038763223386,39.99578388284492,1
1271,1271,8,cross,-7.8684053451452325,1.0,3.0,default,48000,40.0,40.76241816794268,39.99578643085685,-7.8684053451452325,26,4773,1,4,45,0.0333709716796875,40.507633209228516,-0.028061164543032646,0.028061164543032646,99.2256088256836,20.591299057006836,0.9673208594322205,39.99578643085685,-7.8684053451452325,1.460844429364201,567.3071274830828,346.5038755360588,39.99578643085685,1
1272,1272,9,cross,-7.853756837206889,1.0,3.0,default,48000,40.0,40.759588119875595,39.99578136808843,-7.853756837206889,26,4777,3,6,45,0.035480499267578125,40.56801986694336,-0.02834949642419815,0.02834949642419815,99.2255630493164,20.605947494506836,0.9673208594322205,39.99578136808843,-7.853756837206889,1.4608440753409582,567.442449674289,346.5038770983564,39.99578136808843,1
1273,1273,10,cross,-7.839108350467015,1.0,3.0,default,48000,40.0,40.756770612914785,39.995783916100365,-7.839108350467015,26,4770,2,2,41,0.0186309814453125,40.62123489379883,-0.02838424313813448,0.02838424313813448,99.22552490234375,20.620595932006836,0.9673208594322205,39.995783916100365,-7.839108350467015,1.4608442535153046,567.5777854851048,346.50387631207644,39.995783916100365,1
