world_tick_frame,radar_frame,local_condition_frame,walker_physics,radar_pps,target_distance_m,walker_actor_id,total_radar_points,person_radius_points,person_bbox_points,depth_window_points,nearest_depth_m,mean_person_radius_depth_m,mean_person_radius_velocity_mps,walker_world_x,walker_world_y,walker_world_z,walker_radar_x_m,walker_radar_y_m,walker_radar_z_m,walker_camera_u,walker_camera_v,walker_camera_depth_m,walker_camera_visible
8660,8659,19,default,48000,20.0,30,4776,12,17,300,0.0029048919677734375,21.27579100926717,-0.05269998094687859,79.22496795654297,20.697101593017578,1.0862798690795898,20.035938162089714,-7.707030924432734,0.184365418139655,497.86639689936294,356.5999200698324,20.035938162089714,1
8661,8660,20,default,48000,20.0,30,4768,8,15,335,0.0011653900146484375,21.31243658065796,-0.0528088491410017,79.22492980957031,20.711750030517578,1.0862798690795898,20.03594071010165,-7.69238243769286,0.1843655963140014,498.1365633569518,356.59991721632423,20.03594071010165,1
8662,8661,21,default,48000,20.0,30,4776,12,18,332,0.0012454986572265625,21.271641572316486,-0.052772333224614464,79.22489166259766,20.726398468017578,1.0862798690795898,20.035943258113583,-7.677733950952986,0.1843657744883478,498.40672974582543,356.59991436281683,20.035943258113583,1
8663,8662,22,default,48000,20.0,30,4780,12,17,343,3.4332275390625e-05,21.263734181722004,-0.052712601609528065,79.22484588623047,20.741046905517578,1.0862798690795898,20.03593819534516,-7.6630854430146425,0.18436542046510507,498.67684277443493,356.5999200325897,20.03593819534516,1
8664,8663,23,default,48000,20.0,30,4775,11,14,298,0.0012989044189453125,21.351023760708895,-0.05189293385906653,79.22480773925781,20.755695343017578,1.0862798690795898,20.035940743357095,-7.648436956274768,0.18436559863945146,498.9470091285093,356.59991717908156,20.035940743357095,1
8665,8664,24,default,48000,20.0,30,4778,12,17,315,0.001064300537109375,21.284274419148762,-0.052011155212918915,79.22476959228516,20.770343780517578,1.0862798690795898,20.03594329136903,-7.633788469534894,0.18436577681379784,499.21717541386846,356.59991432557416,20.03594329136903,1
8666,8665,25,default,48000,20.0,30,4773,12,18,328,0.0010986328125,21.28064028422038,-0.05195914643506209,79.22472381591797,20.784992218017578,1.0862798690795898,20.035938228600607,-7.6191399615965505,0.18436542279055512,499.4872886468165,356.599919995347,20.035938228600607,1
8667,8666,26,default,48000,20.0,30,4768,4,11,323,0.000644683837890625,21.134018898010254,-0.05214427039027214,79.22468566894531,20.799640655517578,1.0862798690795898,20.03594077661254,-7.604491474856676,0.1843656009649015,499.7574548973764,356.5999171418389,20.03594077661254,1
8668,8667,27,default,48000,20.0,30,4771,6,10,345,0.0022716522216796875,21.31179078420003,-0.05223499983549118,79.22464752197266,20.814289093017578,1.0862798690795898,20.035943324624476,-7.589842988116802,0.1843657791392479,500.02762107922115,356.5999142883315,20.035943324624476,1
8669,8668,28,default,48000,20.0,30,4775,10,15,303,0.002956390380859375,21.23241481781006,-0.05207133330404758,79.22460174560547,20.828937530517578,1.0862798690795898,20.035938261856053,-7.5751944801784585,0.18436542511600518,500.29773451650783,356.59991995810435,20.035938261856053,1
8670,8669,29,default,48000,20.0,30,4773,9,14,333,0.000152587890625,21.223195605807835,-0.05161729868915346,79.22456359863281,20.843585968017578,1.0862798690795898,20.035940809867988,-7.560545993438584,0.18436560329035157,500.56790066355325,356.5999171045962,20.035940809867988,1
8671,8670,30,default,48000,20.0,30,4778,13,15,318,0.0028820037841796875,21.285537719726562,-0.051728006452322006,79.22452545166016,20.858234405517578,1.0862798690795898,20.035943357879923,-7.54589750669871,0.18436578146469795,500.83806674188344,356.5999142510888,20.035943357879923,1
8672,8671,31,default,48000,20.0,30,4785,3,7,303,3.0517578125e-05,21.268580118815105,-0.051507951070865,79.22447967529297,20.872882843017578,1.0862798690795898,20.0359382951115,-7.531248998760367,0.18436542744145523,501.1081803835088,356.5999199208616,20.0359382951115,1
8673,8672,32,default,48000,20.0,30,4779,8,12,309,0.0023212432861328125,21.187973499298096,-0.05177463870495558,79.22444152832031,20.887531280517578,1.0862798690795898,20.035940843123434,-7.516600512020492,0.18436560561580162,501.3783464270397,356.59991706735354,20.035940843123434,1
8674,8673,33,default,48000,20.0,30,4774,4,11,323,0.006542205810546875,21.2491774559021,-0.051253749057650566,79.22440338134766,20.902179718017578,1.0862798690795898,20.03594339113537,-7.501952025280618,0.184365783790148,501.64851240185544,356.59991421384615,20.03594339113537,1
8675,8674,34,default,48000,20.0,30,4778,13,18,298,0.0007572174072265625,21.198531517615685,-0.05137489822048407,79.22435760498047,20.916828155517578,1.0862798690795898,20.035938328366946,-7.487303517342275,0.1843654297669053,501.91862624781936,356.59991988361895,20.035938328366946,1
8676,8675,35,default,48000,20.0,30,4771,9,13,316,0.0005817413330078125,21.27696969774034,-0.051157797790235944,79.22431945800781,20.931476593017578,1.0862798690795898,20.03594087637888,-7.4726550306024,0.18436560794125167,502.1887921878358,356.5999170301108,20.03594087637888,1
8677,8676,36,default,48000,20.0,30,4776,7,14,334,0.00640869140625,21.281121390206472,-0.05083228062306132,79.22428131103516,20.946125030517578,1.0862798690795898,20.035943424390815,-7.458006543862526,0.18436578611559806,502.4589580591371,356.5999141766035,20.035943424390815,1
8678,8677,37,default,48000,20.0,30,4776,11,15,299,0.0014190673828125,21.21099315990101,-0.051070035858587784,79.22423553466797,20.960773468017578,1.0862798690795898,20.035938361622392,-7.443358035924183,0.18436543209235534,502.7290721094397,356.5999198463762,20.035938361622392,1
8679,8678,38,default,48000,20.0,30,4773,11,14,314,0.0001983642578125,21.264605088667437,-0.0509005222808231,79.22419738769531,20.975419998168945,1.0862798690795898,20.03594090434762,-7.428711456525551,0.18436560989701878,502.9992027344766,356.59991699878873,20.03594090434762,1
8680,8679,39,default,48000,20.0,30,4768,14,18,333,0.0007877349853515625,21.183003289358957,-0.051032336694853644,79.22415924072266,20.990068435668945,1.0862798690795898,20.035943452359554,-7.414062969785677,0.18436578807136517,503.26936850233926,356.59991414528133,20.035943452359554,1
8681,8680,40,default,48000,20.0,30,4774,9,12,321,0.0003986358642578125,21.161821153428818,-0.05075021336476008,79.22411346435547,21.004716873168945,1.0862798690795898,20.03593838959113,-7.399414461847334,0.18436543404812245,503.53948275704283,356.59991981505414,20.03593838959113,1
8682,8681,41,default,48000,20.0,30,4775,7,9,325,0.002445220947265625,21.103273936680385,-0.05123979704720633,79.22407531738281,21.019365310668945,1.0862798690795898,20.035940937603065,-7.3847659751074595,0.18436561222246883,503.80964849010604,356.59991696154606,20.035940937603065,1
8683,8682,42,default,48000,20.0,30,4766,8,11,314,0.0004062652587890625,21.126731157302856,-0.05068605113774538,79.22403717041016,21.034013748168945,1.0862798690795898,20.035943485615,-7.370117488367585,0.18436579039681522,504.07981415445414,356.59991410803866,20.035943485615,1
8684,8683,43,default,48000,20.0,30,4776,6,13,329,0.003086090087890625,21.08727200826009,-0.0508369921396176,79.22399139404297,21.048662185668945,1.0862798690795898,20.035938422846577,-7.355468980429242,0.1843654363735725,504.34992861349633,356.5999197778114,20.035938422846577,1
8685,8684,44,default,48000,20.0,30,4776,9,13,305,0.0025157928466796875,21.174251556396484,-0.0502931165198485,79.22395324707031,21.063310623168945,1.0862798690795898,20.035940970858512,-7.3408204936893675,0.1843656145479189,504.620094243045,356.59991692430333,20.035940970858512,1
8686,8685,45,default,48000,20.0,30,4780,5,8,323,0.0011577606201171875,21.146044921875,-0.05005962550640106,79.22391510009766,21.077959060668945,1.0862798690795898,20.035943518870447,-7.326172006949493,0.18436579272226528,504.8902598038787,356.599914070796,20.035943518870447,1
8687,8686,46,default,48000,20.0,30,4773,5,9,295,0.000274658203125,21.229017639160155,-0.04974593073129654,79.22386932373047,21.092607498168945,1.0862798690795898,20.035938456102024,-7.31152349901115,0.18436543869902255,505.16037446725943,356.59991974056874,20.035938456102024,1
8688,8687,47,default,48000,20.0,30,4772,12,17,303,0.0028820037841796875,21.1070294380188,-0.05003639714171489,79.22383117675781,21.107255935668945,1.0862798690795898,20.03594100411396,-7.2968750122712756,0.18436561687336894,505.4305399932937,356.59991688706066,20.03594100411396,1
8689,8688,48,default,48000,20.0,30,4775,6,13,343,0.001781463623046875,21.128737767537434,-0.04990268995364507,79.22379302978516,21.121904373168945,1.0862798690795898,20.035943552125893,-7.282226525531401,0.18436579504771533,505.7007054506129,356.5999140335533,20.035943552125893,1
8690,8689,49,default,48000,20.0,30,4777,9,10,354,0.000263214111328125,21.13878928290473,-0.04965261245767275,79.22374725341797,21.136552810668945,1.0862798690795898,20.03593848935747,-7.267578017593058,0.1843654410244726,505.9708203183323,356.59991970332607,20.03593848935747,1
8691,8690,50,default,48000,20.0,30,4768,3,7,372,0.0015392303466796875,21.06777064005534,-0.05026936406890551,79.22370910644531,21.151201248168945,1.0862798690795898,20.035941037369405,-7.252929530853184,0.184365619198819,506.240985740852,356.599916849818,20.035941037369405,1
8692,8691,51,default,48000,20.0,30,4778,9,14,336,0.0023059844970703125,21.11659155951606,-0.049960188981559545,79.22367095947266,21.165849685668945,1.0862798690795898,20.03594358538134,-7.238281044113309,0.18436579737316539,506.5111510946567,356.59991399631065,20.03594358538134,1
8693,8692,52,default,48000,20.0,30,4776,8,11,326,0.00032806396484375,21.154011487960815,-0.0494536142796278,79.22362518310547,21.180498123168945,1.0862798690795898,20.035938522612916,-7.223632536174966,0.18436544334992266,506.7812661667148,356.59991966608334,20.035938522612916,1
8694,8693,53,default,48000,20.0,30,4779,7,14,307,0.001956939697265625,21.088788168770925,-0.049834871398551125,79.22358703613281,21.195146560668945,1.0862798690795898,20.03594107062485,-7.208984049435092,0.18436562152426905,507.05143148572,356.5999168125753,20.03594107062485,1
8695,8694,54,default,48000,20.0,30,4784,8,14,331,0.0009021759033203125,21.08210325241089,-0.04964943742379546,79.22354888916016,21.209794998168945,1.0862798690795898,20.035943618636786,-7.194335562695217,0.18436579969861544,507.3215967360103,356.599913959068,20.035943618636786,1
8696,8695,55,default,48000,20.0,30,4780,6,14,305,0.004199981689453125,21.15966256459554,-0.04892051840821902,79.22350311279297,21.224443435668945,1.0862798690795898,20.035938555868363,-7.179687054756874,0.18436544567537272,507.5917120124069,356.59991962884067,20.035938555868363,1
8697,8696,56,default,48000,20.0,30,4765,7,14,318,3.0517578125e-05,21.096852711268834,-0.04958133293049676,79.22346496582031,21.239091873168945,1.0862798690795898,20.035941103880297,-7.165038568017,0.1843656238497191,507.86187722789765,356.5999167753326,20.035941103880297,1
8698,8697,57,default,48000,20.0,30,4780,9,13,332,0.0012493133544921875,21.09320725335015,-0.04947753333383136,79.22342681884766,21.253740310668945,1.0862798690795898,20.035943651892232,-7.150390081277125,0.1843658020240655,508.13204237467346,356.5999139218253,20.035943651892232,1
8699,8698,58,default,48000,20.0,30,4754,10,16,318,0.00437164306640625,21.073732566833495,-0.04931693375110626,79.22338104248047,21.268388748168945,1.0862798690795898,20.03593858912381,-7.135741573338782,0.18436544800082277,508.40215785540875,356.59991959159794,20.03593858912381,1
8700,8699,59,default,48000,20.0,30,4777,8,17,335,0.0068511962890625,21.167571783065796,-0.048768548760563135,79.22334289550781,21.283037185668945,1.0862798690795898,20.035941137135744,-7.121093086598908,0.18436562617516916,508.67232296738496,356.5999167380899,20.035941137135744,1
8701,8700,60,default,48000,20.0,30,4775,11,16,327,0.0053424835205078125,21.059825897216797,-0.04870443181558089,79.22330474853516,21.297685623168945,1.0862798690795898,20.03594368514768,-7.106444599859033,0.18436580434951555,508.94248801064634,356.59991388458263,20.03594368514768,1
8702,8701,61,default,48000,20.0,30,4765,4,10,308,0.000476837158203125,21.01468849182129,-0.04893362428992987,79.22325897216797,21.312334060668945,1.0862798690795898,20.035938622379255,-7.09179609192069,0.18436545032627283,509.2126036957202,356.59991955435527,20.035938622379255,1
8703,8702,62,default,48000,20.0,30,4765,5,9,323,0.0002269744873046875,21.114486694335938,-0.0486425943672657,79.22322082519531,21.326982498168945,1.0862798690795898,20.03594117039119,-7.077147605180816,0.18436562850061922,509.4827687041819,356.59991670084725,20.03594117039119,1
8704,8703,63,default,48000,20.0,30,4771,10,15,305,0.0058498382568359375,21.090456199645995,-0.04896745830774307,79.22318267822266,21.341630935668945,1.0862798690795898,20.035943718403125,-7.062499118440941,0.1843658066749656,509.7529336439288,356.59991384733996,20.035943718403125,1
8705,8704,64,default,48000,20.0,30,4777,9,11,354,0.002315521240234375,21.058132383558487,-0.04859305918216705,79.22313690185547,21.356279373168945,1.0862798690795898,20.035938655634702,-7.047850610502598,0.18436545265172288,510.02304953334124,356.5999195171126,20.035938655634702,1
8706,8705,65,default,48000,20.0,30,4776,9,14,315,0.0036334991455078125,21.045890384250217,-0.0489532599846522,79.22309875488281,21.370927810668945,1.0862798690795898,20.035941203646637,-7.033202123762724,0.18436563082606927,510.2932144382886,356.5999166636046,20.035941203646637,1
8707,8706,66,default,48000,20.0,30,4766,5,12,335,0.0001678466796875,21.06210594177246,-0.04830050319433212,79.22306060791016,21.385576248168945,1.0862798690795898,20.03594375165857,-7.018553637022849,0.18436580900041566,510.563379274521,356.5999138100973,20.03594375165857,1
8708,8707,67,default,48000,20.0,30,4780,11,13,299,0.00183868408203125,21.029014240611684,-0.04812420735305006,79.22301483154297,21.400224685668945,1.0862798690795898,20.03593868889015,-7.003905129084506,0.18436545497717294,510.83349536827205,356.59991947986987,20.03593868889015,1
8709,8708,68,default,48000,20.0,30,4780,7,9,303,0.0041370391845703125,21.065845217023575,-0.04837450385093689,79.22297668457031,21.414873123168945,1.0862798690795898,20.035941236902083,-6.989256642344632,0.18436563315151933,511.1036601697049,356.5999166263619,20.035941236902083,1
8710,8709,69,default,48000,20.0,30,4776,8,11,322,0.001796722412109375,21.036865949630737,-0.04829830350354314,79.22293853759766,21.429521560668945,1.0862798690795898,20.035943784914018,-6.974608155604757,0.1843658113258657,511.3738249024228,356.5999137728546,20.035943784914018,1
8711,8710,70,default,48000,20.0,30,4779,11,14,304,0.0041294097900390625,20.99465023387562,-0.04829673130403866,79.22289276123047,21.444169998168945,1.0862798690795898,20.035938722145595,-6.959959647666414,0.184365457302623,511.6439412005125,356.5999194426272,20.035938722145595,1
8712,8711,71,default,48000,20.0,30,4774,4,9,330,0.0019168853759765625,20.950541019439697,-0.047927132807672024,79.22285461425781,21.458818435668945,1.0862798690795898,20.03594127015753,-6.94531116092654,0.18436563547696938,511.9141058984309,356.5999165891192,20.03594127015753,1
8713,8712,72,default,48000,20.0,30,4782,14,20,357,7.62939453125e-06,21.00427791050502,-0.04787619624819074,79.22281646728516,21.473464965820312,1.0862798690795898,20.035943812882763,-6.930664581527909,0.1843658132816337,512.1842353185982,356.5999137415325,20.035943812882763,1
8714,8713,73,default,48000,20.0,30,4775,11,14,332,0.000213623046875,20.96704136241566,-0.047768912532112816,79.22277069091797,21.488113403320312,1.0862798690795898,20.03593875011434,-6.9160160735895655,0.18436545925839098,512.4543518210887,356.59991941130505,20.03593875011434,1
8715,8714,74,default,48000,20.0,30,4774,16,22,290,0.0009765625,20.993749141693115,-0.04768748371861875,79.22273254394531,21.502761840820312,1.0862798690795898,20.035941298126275,-6.901367586849691,0.18436563743273737,512.7245164155684,356.5999165577971,20.035941298126275,1
8716,8715,75,default,48000,20.0,30,4779,9,12,345,0.0011768341064453125,21.0207036336263,-0.04780612306462394,79.22269439697266,21.517410278320312,1.0862798690795898,20.03594384613821,-6.886719100109817,0.18436581560708376,512.9946809413332,356.5999137042898,20.03594384613821,1
8717,8716,76,default,48000,20.0,30,4772,6,7,340,0.0022144317626953125,20.979616165161133,-0.04735856627424558,79.22264862060547,21.532058715820312,1.0862798690795898,20.035938783369787,-6.8720705921714735,0.18436546158384104,513.2647976481625,356.5999193740624,20.035938783369787,1
8718,8717,77,default,48000,20.0,30,4771,7,8,337,0.002841949462890625,21.042621885027206,-0.04765218177012035,79.22261047363281,21.546707153320312,1.0862798690795898,20.03594133138172,-6.857422105431599,0.18436563975818743,513.5349621391276,356.59991652055436,20.03594133138172,1
8719,8718,78,default,48000,20.0,30,4775,10,13,297,0.0006275177001953125,21.015895080566406,-0.04736797511577606,79.22257232666016,21.561355590820312,1.0862798690795898,20.035943879393656,-6.842773618691725,0.18436581793253382,513.805126561378,356.59991366704713,20.035943879393656,1
8720,8719,79,default,48000,20.0,30,4765,9,16,316,0.003604888916015625,20.946606106228298,-0.047357296778096095,79.22252655029297,21.576004028320312,1.0862798690795898,20.035938816625233,-6.828125110753382,0.1843654639092911,514.0752434725458,356.59991933681965,20.035938816625233,1
8721,8720,80,default,48000,20.0,30,4776,13,17,342,0.003391265869140625,21.02808717580942,-0.04713333856600981,79.22248840332031,21.590652465820312,1.0862798690795898,20.035941364637168,-6.813476624013507,0.18436564208363748,514.3454078599964,356.5999164833117,20.035941364637168,1
8722,8721,81,default,48000,20.0,30,4772,8,17,319,0.008544921875,20.96411371231079,-0.047095303889364004,79.22245025634766,21.605300903320312,1.0862798690795898,20.035943912649103,-6.798828137273633,0.18436582025798387,514.6155721787324,356.59991362980446,20.035943912649103,1
8723,8722,82,default,48000,20.0,30,4773,11,13,332,0.009735107421875,21.005198392001066,-0.04676269028674473,79.22240447998047,21.619949340820312,1.0862798690795898,20.03593884988068,-6.78417962933529,0.18436546623474115,514.8856892942388,356.599919299577,20.03593884988068,1
8724,8723,83,default,48000,20.0,30,4768,8,18,326,0.0017185211181640625,20.927151203155518,-0.04697853932157159,79.22236633300781,21.634597778320312,1.0862798690795898,20.035941397892614,-6.769531142595415,0.18436564440908754,515.155853578175,356.599916446069,20.035941397892614,1
8725,8724,84,default,48000,20.0,30,4765,11,16,347,0.00046539306640625,20.92345029657537,-0.0468247766521844,79.22232818603516,21.649246215820312,1.0862798690795898,20.03594394590455,-6.754882655855541,0.18436582258343392,515.4260177933965,356.5999135925618,20.03594394590455,1
8726,8725,85,default,48000,20.0,30,4779,13,20,331,0.00151824951171875,20.955939366267277,-0.04663067884170092,79.22228240966797,21.663894653320312,1.0862798690795898,20.035938883136126,-6.740234147917198,0.1843654685601912,515.6961351132414,356.5999192623343,20.035938883136126,1
8727,8726,86,default,48000,20.0,30,4768,11,17,326,0.0019321441650390625,20.975440458817914,-0.04656058617613532,79.22224426269531,21.678543090820312,1.0862798690795898,20.03594143114806,-6.725585661177323,0.1843656467345376,515.966299293663,356.59991640882635,20.03594143114806,1
8728,8727,87,default,48000,20.0,30,4775,14,17,375,0.002826690673828125,20.904681614467076,-0.04657607073230403,79.22220611572266,21.693191528320312,1.0862798690795898,20.035943979159995,-6.710937174437449,0.18436582490888398,516.2364634053702,356.5999135553191,20.035943979159995,1
8729,8728,88,default,48000,20.0,30,4774,16,17,333,0.0012454986572265625,20.947277307510376,-0.04659538599662483,79.22216033935547,21.707839965820312,1.0862798690795898,20.035938916391572,-6.696288666499106,0.18436547088564126,516.5065809295537,356.5999192250916,20.035938916391572,1
8730,8729,89,default,48000,20.0,30,4774,17,21,325,0.00130462646484375,20.948300866519702,-0.046421491267050016,79.22212219238281,21.722488403320312,1.0862798690795898,20.035941464403507,-6.681640179759231,0.18436564905998765,516.7767450064609,356.5999163715837,20.035941464403507,1
8731,8730,90,default,48000,20.0,30,4780,10,16,319,0.001708984375,20.898204231262206,-0.0464120090007782,79.22208404541016,21.737136840820312,1.0862798690795898,20.03594401241544,-6.666991693019357,0.18436582723433403,517.0469090146535,356.59991351807645,20.03594401241544,1
8732,8731,91,default,48000,20.0,30,4769,10,14,335,0.0005588531494140625,20.849156188964844,-0.046405379101634024,79.22203826904297,21.751785278320312,1.0862798690795898,20.03593894964702,-6.652343185081014,0.1843654732110913,517.3170267431757,356.5999191878489,20.03593894964702,1
8733,8732,92,default,48000,20.0,30,4785,6,9,328,0.0009975433349609375,20.926190694173176,-0.046205148100852966,79.22200012207031,21.766433715820312,1.0862798690795898,20.035941497658953,-6.637694698341139,0.1843656513854377,517.5871907165684,356.59991633434095,20.035941497658953,1
8734,8733,93,default,48000,20.0,30,4777,11,20,340,0.0017147064208984375,20.900695974176582,-0.04636729068376801,79.22196197509766,21.781082153320312,1.0862798690795898,20.035944045670888,-6.623046211601265,0.1843658295597841,517.8573546212465,356.5999134808338,20.035944045670888,1
8735,8734,94,default,48000,20.0,30,4773,13,24,319,0.0013904571533203125,20.947461641751804,-0.045779274633297555,79.22191619873047,21.795730590820312,1.0862798690795898,20.035938982902465,-6.608397703662922,0.18436547553654137,518.1274725541073,356.5999191506062,20.035938982902465,1
8736,8735,95,default,48000,20.0,30,4774,11,19,318,2.288818359375e-05,20.899221940474078,-0.04620072448795492,79.22187805175781,21.810379028320312,1.0862798690795898,20.0359415309144,-6.593749216923047,0.18436565371088776,518.3976364239855,356.5999162970983,20.0359415309144,1
8737,8736,96,default,48000,20.0,30,4783,8,16,330,0.0003871917724609375,20.91228437423706,-0.045753433369100094,79.22183990478516,21.825027465820312,1.0862798690795898,20.035944078926335,-6.579100730183173,0.18436583188523414,518.6678002251492,356.5999134435911,20.035944078926335,1
8738,8737,97,default,48000,20.0,30,4769,8,12,324,0.00168609619140625,20.91957449913025,-0.04557120567187667,79.22179412841797,21.839675903320312,1.0862798690795898,20.03593901615791,-6.56445222224483,0.18436547786199142,518.9379183623486,356.5999191133635,20.03593901615791,1
8739,8738,98,default,48000,20.0,30,4779,9,15,338,0.002254486083984375,20.93431133694119,-0.045503086927864284,79.22175598144531,21.854324340820312,1.0862798690795898,20.035941564169846,-6.549803735504955,0.1843656560363378,519.2080821287124,356.5999162598556,20.035941564169846,1
8740,8739,99,default,48000,20.0,30,4784,13,21,364,0.0001583099365234375,20.89569957439716,-0.04549538602049534,79.22171783447266,21.868972778320312,1.0862798690795898,20.03594411218178,-6.535155248765081,0.1843658342106842,519.4782458263616,356.59991340634843,20.03594411218178,1
8741,8740,100,default,48000,20.0,30,4768,9,14,354,0.001461029052734375,20.853463066948784,-0.04553667331735293,79.2216796875,21.877309799194336,1.0862798690795898,20.03592916647854,-6.52681815419885,0.1843647891053397,519.6319092736104,356.599930143985,20.03592916647854,1
8742,8741,101,default,48000,20.0,30,4772,7,15,349,0.007587432861328125,20.94897597176688,-0.0064001430624297685,79.22164916992188,21.877309799194336,1.0862798690795898,20.035898723357107,-6.526818069404975,0.18436266031498327,519.6317279466451,356.5999642371988,20.035898723357107,1
