time,rnti,frame,slot,mcs,tbs
20:02:25.781764,28730,950,0,0,21
20:02:25.801815,749,952,0,0,19
20:02:26.826104,28730,26,0,0,21
20:02:26.846229,749,28,0,0,21
20:02:27.872035,28730,126,0,0,21
20:02:27.892092,749,128,0,0,19
20:02:28.971064,28730,226,0,0,21
20:02:28.991197,749,228,0,0,21
20:02:30.076057,28730,326,0,0,21
20:02:30.096269,749,328,0,0,19
20:02:31.240354,28730,426,0,0,21
20:02:31.262913,749,428,0,0,21
20:02:32.401132,28730,526,0,0,21
20:02:32.423742,749,528,0,0,19
20:02:33.617976,28730,626,0,0,21
20:02:33.641135,749,628,0,0,21
20:02:34.858339,28730,726,0,0,21
20:02:34.881024,749,728,0,0,19
20:02:35.563520,28730,783,15,0,21
20:02:35.622228,28730,788,16,0,21
20:02:35.685129,28730,794,5,0,21
20:02:35.743364,28730,799,6,0,21
20:02:35.818721,749,805,15,0,21
20:02:35.888131,749,811,16,0,21
20:02:35.916053,749,814,4,0,21
20:02:35.957700,28730,817,17,0,15
20:02:36.030202,749,824,5,0,21
20:02:36.049981,28730,826,0,0,21
20:02:36.058542,749,826,15,0,21
20:02:36.072803,749,828,0,0,21
20:02:36.076254,28730,828,6,0,21
20:02:36.177265,749,837,4,0,21
20:02:36.194708,28730,838,15,0,21
20:02:36.205521,749,839,14,0,21
20:02:36.313432,28730,849,5,0,21
20:02:36.323767,749,850,4,0,21
20:02:36.433472,28730,859,15,0,21
20:02:36.439351,749,860,5,0,21
20:02:36.623153,28730,870,5,0,21
20:02:36.629378,749,870,16,0,21
20:02:36.744029,28730,880,17,0,15
20:02:36.749172,749,881,6,0,21
20:02:36.862371,28730,891,6,0,21
20:02:36.866861,749,891,14,0,21
20:02:36.895193,749,894,4,0,21
20:02:36.924145,749,896,15,0,21
20:02:36.982449,28730,901,14,0,21
20:02:37.041126,749,906,16,0,21
20:02:37.068639,749,909,4,0,21
20:02:37.097591,749,911,14,0,21
20:02:37.103273,28730,912,4,0,21
20:02:37.126501,749,914,4,0,21
20:02:37.219012,28730,922,5,0,21
20:02:37.241971,749,924,5,0,21
20:02:37.247145,28730,924,14,0,21
20:02:37.261910,28730,926,0,0,21
20:02:37.275640,28730,927,4,0,21
20:02:37.284856,749,928,0,0,19
20:02:37.363166,749,934,16,0,21
20:02:37.391325,28730,937,5,0,21
20:02:37.419788,28730,939,15,0,21
20:02:37.482984,749,945,6,0,21
20:02:37.630100,28730,949,16,0,21
20:02:37.657720,28730,952,4,0,21
20:02:37.687089,28730,954,15,0,21
20:02:37.698118,749,955,14,0,21
20:02:37.726961,749,958,4,0,21
20:02:37.756778,749,960,16,0,21
20:02:37.803179,28730,964,16,0,21
20:02:37.830972,28730,967,4,0,21
20:02:37.859582,28730,969,14,0,21
20:02:37.872200,749,970,16,0,21
20:02:37.888316,28730,972,4,0,21
20:02:37.900329,749,973,5,0,21
20:02:37.917362,28730,974,15,0,21
20:02:37.928267,749,975,14,0,21
20:02:37.958295,749,978,5,0,21
20:02:37.988357,749,980,16,0,21
20:02:38.034198,28730,984,16,0,21
20:02:38.062222,28730,987,4,0,21
20:02:38.093405,28730,989,14,0,21
20:02:38.106612,749,990,16,0,21
20:02:38.123787,28730,992,4,0,21
20:02:38.154693,28730,994,15,0,21
20:02:38.230885,749,1001,6,0,21
20:02:38.271722,28730,1004,17,0,15
20:02:38.351468,749,1011,17,0,15
20:02:38.390469,28730,1015,6,0,21
20:02:38.470062,749,1022,6,0,21
20:02:38.511332,28730,1,16,0,21
20:02:38.513260,28730,2,0,0,21
20:02:38.536454,749,4,0,0,21
20:02:38.639406,749,8,16,0,21
20:02:38.679750,28730,12,6,0,21
20:02:38.760784,749,19,5,0,21
20:02:38.800577,28730,22,15,0,21
20:02:38.880054,749,29,15,0,21
20:02:38.914816,28730,32,16,0,21
20:02:38.942934,28730,35,4,0,21
20:02:38.995391,749,39,16,0,21
20:02:39.022908,749,42,4,0,21
20:02:39.052157,749,44,15,0,21
20:02:39.058439,28730,45,6,0,21
20:02:39.086193,28730,47,15,0,21
20:02:39.166499,749,54,16,0,21
20:02:39.193864,749,57,4,0,21
20:02:39.200693,28730,57,16,0,21
20:02:39.222446,749,59,14,0,21
20:02:39.228091,28730,60,4,0,21
20:02:39.250562,749,62,4,0,21
20:02:39.341455,28730,70,5,0,21
20:02:39.369340,749,72,15,0,21
20:02:39.459317,28730,80,16,0,21
20:02:39.482029,749,82,16,0,21
20:02:39.509042,749,85,4,0,21
20:02:39.536911,749,87,14,0,21
20:02:39.631050,28730,91,13,0,21
20:02:39.758817,749,98,4,0,21
20:02:39.787674,749,100,15,0,21
20:02:39.798331,28730,101,14,0,21
20:02:39.801757,28730,102,0,0,21
20:02:39.824584,749,104,0,0,19
20:02:39.826835,28730,104,4,0,21
