time,rnti,frame,slot,snrx10,tpc,rssi
20:02:30.123076,749,330,7,100,1,937
20:02:31.247689,28730,426,7,100,1,937
20:02:33.637227,28730,627,7,100,1,937
20:02:34.877280,28730,727,7,100,1,937
20:02:35.829283,749,806,7,100,1,929
20:02:37.102962,749,911,17,100,1,937
20:02:37.876376,28730,970,17,100,1,937
20:02:39.040190,749,43,7,100,1,937
20:02:39.045784,749,43,17,100,1,937
20:02:39.062662,749,45,7,100,1,929
20:02:40.089861,749,126,17,100,1,937
20:02:40.234445,749,139,7,100,1,937
20:02:40.240245,28730,139,17,100,1,937
20:02:40.269324,28730,142,7,100,1,937
20:02:40.687581,749,175,17,100,1,944
20:02:40.925275,749,196,7,100,1,937
20:02:41.347535,749,233,7,100,1,937
20:02:41.619272,749,257,7,100,1,937
20:02:41.802081,28730,273,7,100,1,929
20:02:42.149575,749,301,7,100,1,937
20:02:42.183935,749,304,7,100,1,937
20:02:42.651885,28730,342,17,100,1,937
20:02:43.048374,749,377,7,100,1,937
20:02:43.881723,28730,447,17,100,1,929
20:02:43.949358,28730,453,17,100,1,937
20:02:44.760447,749,518,7,100,1,937
20:02:44.996654,28730,539,7,100,1,937
20:02:45.522827,749,583,17,110,1,937
20:02:45.759594,28730,600,7,100,1,937
20:02:45.839098,749,607,7,100,1,937
20:02:45.901614,28730,612,17,100,1,937
20:02:46.260181,28730,644,7,100,1,937
20:02:46.516334,749,666,17,100,1,937
20:02:47.921134,28730,770,7,100,1,937
20:02:48.101768,749,785,17,100,1,937
20:02:48.130573,749,788,7,100,1,937
20:02:48.484911,28730,819,7,100,1,937
20:02:48.630982,749,832,7,100,1,929
20:02:49.414523,28730,896,7,100,1,937
20:02:49.425869,749,897,7,100,1,937
20:02:51.229577,28730,26,7,100,1,944
20:02:51.431284,28730,45,7,100,1,937
20:02:51.632230,749,63,7,100,1,937
20:02:52.369126,749,127,17,100,1,929
20:02:52.582194,749,148,17,100,1,937
20:02:52.720439,749,162,7,100,1,937
20:02:52.826028,749,172,17,100,1,937
20:02:52.862041,28730,176,7,100,1,944
20:02:52.918318,749,181,17,100,1,937
20:02:53.088632,28730,195,7,100,1,937
20:02:53.537677,749,239,9,100,1,937
20:02:53.758239,28730,260,7,100,1,937
20:02:53.892942,28730,273,7,100,1,937
20:02:55.213583,28730,387,17,100,1,929
20:02:55.228681,28730,389,7,100,1,937
20:02:55.650762,28730,429,17,100,1,937
20:02:55.772422,28730,441,7,100,1,929
20:02:55.787636,749,442,17,100,1,937
20:02:56.003158,28730,463,17,100,1,937
20:02:56.181234,749,481,7,100,1,937
20:02:56.504139,28730,508,17,100,1,937
20:02:57.135468,749,570,7,100,1,937
20:02:57.357906,749,581,7,100,1,937
20:02:57.918613,28730,630,7,100,1,937
20:02:57.918613,749,630,7,100,1,937
20:02:58.583345,749,684,17,100,1,937
20:02:58.732167,749,697,17,100,1,937
20:02:58.749838,749,699,7,100,1,929
20:02:58.793627,28730,702,17,100,1,937
20:02:59.752251,749,783,7,100,1,937
20:03:00.404703,28730,834,7,100,1,937
20:03:00.595567,28730,850,17,100,1,937
20:03:00.680958,749,858,17,100,1,937
20:03:01.230138,749,909,17,100,1,937
20:03:01.489564,28730,924,7,100,1,937
20:03:01.597358,28730,934,7,100,1,937
20:03:02.011377,749,972,17,100,1,937
20:03:02.038228,749,974,17,100,1,937
20:03:02.076448,749,978,7,100,1,937
20:03:02.250355,749,994,7,100,1,937
20:03:02.519351,28730,1009,17,100,1,937
20:03:03.093102,749,39,7,100,1,929
20:03:03.178275,749,47,7,100,1,944
20:03:03.500244,28730,75,7,100,1,937
20:03:03.695820,749,93,7,100,1,937
20:03:03.727410,28730,96,7,100,1,937
20:03:03.903223,28730,112,17,100,1,937
20:03:04.146035,28730,135,7,100,1,937
20:03:04.392382,28730,157,17,100,1,937
20:03:04.625562,28730,176,17,100,1,937
20:03:04.920513,749,203,17,100,1,937
20:03:05.313661,28730,239,17,100,1,937
20:03:05.681880,28730,273,7,100,1,937
20:03:06.472245,749,345,7,100,1,937
20:03:07.150009,749,402,7,100,1,937
20:03:07.474622,28730,430,7,100,1,929
20:03:07.712326,749,448,7,100,1,937
20:03:08.800355,749,541,17,100,1,937
20:03:09.102627,749,566,7,100,1,929
20:03:09.666821,749,613,19,100,1,937
20:03:10.473285,749,682,7,100,1,929
20:03:10.774492,28730,705,17,100,1,929
20:03:11.275358,28730,749,17,100,1,937
20:03:12.070708,28730,814,7,100,1,937
20:03:12.099370,28730,816,17,100,1,937
20:03:12.496535,749,851,7,100,1,937
20:03:12.553436,28730,856,7,100,1,937
20:03:13.493270,28730,930,7,100,1,929
20:03:13.527894,749,933,7,110,1,937
20:03:13.545357,749,934,17,100,1,937
20:03:13.556771,28730,935,17,100,1,944
20:03:13.898270,749,957,7,100,1,929
20:03:14.746483,749,7,7,100,1,944
20:03:14.906949,749,20,17,100,1,929
20:03:15.414708,28730,65,7,100,1,937
