time,rnti,frame,slot,mcs,tbs
20:02:24.845571,749,863,2,8,101
20:02:24.918332,28730,870,2,8,101
20:02:24.950241,749,873,2,8,101
20:02:25.065775,28730,880,2,8,92
20:02:25.096577,749,883,2,8,101
20:02:25.169316,28730,890,2,8,101
20:02:25.200472,749,893,2,8,101
20:02:25.271703,28730,900,2,8,101
20:02:25.302569,749,903,2,8,101
20:02:25.374775,28730,910,2,8,101
20:02:25.405460,749,913,2,8,101
20:02:25.477421,28730,920,2,8,92
20:02:25.508661,749,923,2,8,101
20:02:25.580157,28730,930,2,8,101
20:02:25.610662,749,933,2,8,101
20:02:25.681978,28730,940,2,8,101
20:02:25.712298,749,943,2,8,101
20:02:25.782711,28730,950,2,8,101
20:02:25.812835,749,953,2,8,101
20:02:25.883511,28730,960,2,8,92
20:02:25.913953,749,963,2,8,101
20:02:26.020340,28730,970,2,8,101
20:02:26.048517,749,973,2,8,101
20:02:26.119436,28730,980,2,8,101
20:02:26.149798,749,983,2,8,101
20:02:26.220582,28730,990,2,8,101
20:02:26.251065,749,993,2,8,101
20:02:26.322422,28730,1000,2,8,92
20:02:26.352889,749,1003,2,8,101
20:02:26.424100,28730,1010,2,8,101
20:02:26.454308,749,1013,2,8,101
20:02:26.524806,28730,1020,2,8,101
20:02:26.555189,749,1023,2,8,101
20:02:26.625723,28730,6,2,8,101
20:02:26.655808,749,9,2,8,101
20:02:26.726211,28730,16,2,8,92
20:02:26.735851,28730,17,1,8,92
20:02:26.756526,749,19,2,8,101
20:02:26.837227,28730,27,2,8,101
20:02:26.857257,749,29,2,8,101
20:02:26.937852,28730,37,2,8,101
20:02:26.958186,749,39,2,8,101
20:02:27.038849,28730,47,2,8,101
20:02:27.058982,749,49,2,8,101
20:02:27.176821,28730,57,2,8,101
20:02:27.196801,749,59,2,8,101
20:02:27.277600,28730,67,2,8,101
20:02:27.297895,749,69,2,8,101
20:02:27.378671,28730,77,2,8,101
20:02:27.398771,749,79,2,8,101
20:02:27.479345,28730,87,2,8,101
20:02:27.499500,749,89,2,8,101
20:02:27.580509,28730,97,2,8,101
