time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:02:35.563518,28730,783,15,1,0,0
20:02:35.563520,28730,783,15,4,3,0
20:02:35.622226,28730,788,16,1,0,0
20:02:35.622228,28730,788,16,4,3,0
20:02:35.685126,28730,794,5,1,0,0
20:02:35.685128,28730,794,5,4,3,0
20:02:35.743362,28730,799,6,1,0,0
20:02:35.743364,28730,799,6,4,3,0
20:02:35.818718,749,805,15,1,0,0
20:02:35.818720,749,805,15,4,3,0
20:02:35.888129,749,811,16,1,0,0
20:02:35.888130,749,811,16,4,3,0
20:02:35.916051,749,814,4,1,0,0
20:02:35.916053,749,814,4,4,3,0
20:02:35.957698,28730,817,17,1,0,0
20:02:35.957699,28730,817,17,4,3,0
20:02:36.030200,749,824,5,1,0,0
20:02:36.030201,749,824,5,4,3,0
20:02:36.058540,749,826,15,1,0,0
20:02:36.058541,749,826,15,4,3,0
20:02:36.076252,28730,828,6,1,0,0
20:02:36.076253,28730,828,6,4,3,0
20:02:36.177263,749,837,4,1,0,0
20:02:36.177264,749,837,4,4,3,0
20:02:36.194706,28730,838,15,1,0,0
20:02:36.194707,28730,838,15,4,3,0
20:02:36.205520,749,839,14,1,0,0
20:02:36.205520,749,839,14,4,3,0
20:02:36.313430,28730,849,5,1,0,0
20:02:36.313431,28730,849,5,4,3,0
20:02:36.323766,749,850,4,1,0,0
20:02:36.323767,749,850,4,4,3,0
20:02:36.433469,28730,859,15,1,0,0
20:02:36.433471,28730,859,15,4,3,0
20:02:36.439350,749,860,5,1,0,0
20:02:36.439351,749,860,5,4,3,0
20:02:36.623151,28730,870,5,1,0,0
20:02:36.623153,28730,870,5,4,3,0
20:02:36.629376,749,870,16,1,0,0
20:02:36.629377,749,870,16,4,3,0
20:02:36.744027,28730,880,17,1,0,0
20:02:36.744029,28730,880,17,4,3,0
20:02:36.749171,749,881,6,1,0,0
20:02:36.749172,749,881,6,4,3,0
20:02:36.862369,28730,891,6,1,0,0
20:02:36.862371,28730,891,6,4,3,0
20:02:36.866859,749,891,14,1,0,0
20:02:36.866860,749,891,14,4,3,0
20:02:36.895191,749,894,4,1,0,0
20:02:36.895193,749,894,4,4,3,0
20:02:36.924144,749,896,15,1,0,0
20:02:36.924145,749,896,15,4,3,0
20:02:36.982447,28730,901,14,1,0,0
20:02:36.982449,28730,901,14,4,3,0
20:02:37.041125,749,906,16,1,0,0
20:02:37.041126,749,906,16,4,3,0
20:02:37.068637,749,909,4,1,0,0
20:02:37.068638,749,909,4,4,3,0
20:02:37.097588,749,911,14,1,0,0
20:02:37.097590,749,911,14,4,3,0
20:02:37.103271,28730,912,4,1,0,0
20:02:37.103273,28730,912,4,4,3,0
20:02:37.126499,749,914,4,1,0,0
20:02:37.126501,749,914,4,4,3,0
20:02:37.219010,28730,922,5,1,0,0
20:02:37.219012,28730,922,5,4,3,0
20:02:37.241969,749,924,5,1,0,0
20:02:37.241971,749,924,5,4,3,0
20:02:37.247144,28730,924,14,1,0,0
20:02:37.247145,28730,924,14,4,3,0
20:02:37.275638,28730,927,4,1,0,0
20:02:37.275640,28730,927,4,4,3,0
20:02:37.363164,749,934,16,1,0,0
20:02:37.363166,749,934,16,4,3,0
20:02:37.391323,28730,937,5,1,0,0
20:02:37.391325,28730,937,5,4,3,0
20:02:37.419786,28730,939,15,1,0,0
20:02:37.419788,28730,939,15,4,3,0
20:02:37.482982,749,945,6,1,0,0
20:02:37.482984,749,945,6,4,3,0
20:02:37.630099,28730,949,16,1,0,0
20:02:37.630100,28730,949,16,4,3,0
20:02:37.657717,28730,952,4,1,0,0
20:02:37.657719,28730,952,4,4,3,0
20:02:37.687087,28730,954,15,1,0,0
20:02:37.687088,28730,954,15,4,3,0
20:02:37.698115,749,955,14,1,0,0
20:02:37.698117,749,955,14,4,3,0
20:02:37.726959,749,958,4,1,0,0
20:02:37.726960,749,958,4,4,3,0
20:02:37.756776,749,960,16,1,0,0
20:02:37.756778,749,960,16,4,3,0
20:02:37.803177,28730,964,16,1,0,0
20:02:37.803178,28730,964,16,4,3,0
20:02:37.830968,28730,967,4,1,0,0
20:02:37.830971,28730,967,4,4,3,0
20:02:37.859580,28730,969,14,1,0,0
20:02:37.859581,28730,969,14,4,3,0
20:02:37.872199,749,970,16,1,0,0
20:02:37.872200,749,970,16,4,3,0
20:02:37.888315,28730,972,4,1,0,0
20:02:37.888316,28730,972,4,4,3,0
20:02:37.900328,749,973,5,1,0,0
20:02:37.900329,749,973,5,4,3,0
20:02:37.917361,28730,974,15,1,0,0
20:02:37.917362,28730,974,15,4,3,0
20:02:37.928266,749,975,14,1,0,0
20:02:37.928266,749,975,14,4,3,0
20:02:37.958293,749,978,5,1,0,0
20:02:37.958295,749,978,5,4,3,0
20:02:37.988355,749,980,16,1,0,0
20:02:37.988357,749,980,16,4,3,0
20:02:38.034196,28730,984,16,1,0,0
20:02:38.034198,28730,984,16,4,3,0
20:02:38.062221,28730,987,4,1,0,0
20:02:38.062222,28730,987,4,4,3,0
20:02:38.093403,28730,989,14,1,0,0
20:02:38.093404,28730,989,14,4,3,0
20:02:38.106610,749,990,16,1,0,0
20:02:38.106612,749,990,16,4,3,0
20:02:38.123785,28730,992,4,1,0,0
20:02:38.123786,28730,992,4,4,3,0
20:02:38.154692,28730,994,15,1,0,0
20:02:38.154693,28730,994,15,4,3,0
20:02:38.230884,749,1001,6,1,0,0
20:02:38.230885,749,1001,6,4,3,0
20:02:38.271721,28730,1004,17,1,0,0
20:02:38.271722,28730,1004,17,4,3,0
20:02:38.351466,749,1011,17,1,0,0
20:02:38.351467,749,1011,17,4,3,0
20:02:38.390467,28730,1015,6,1,0,0
20:02:38.390468,28730,1015,6,4,3,0
20:02:38.470060,749,1022,6,1,0,0
20:02:38.470062,749,1022,6,4,3,0
20:02:38.511331,28730,1,16,1,0,0
20:02:38.511332,28730,1,16,4,3,0
20:02:38.639404,749,8,16,1,0,0
20:02:38.639406,749,8,16,4,3,0
20:02:38.679748,28730,12,6,1,0,0
20:02:38.679750,28730,12,6,4,3,0
20:02:38.760782,749,19,5,1,0,0
20:02:38.760784,749,19,5,4,3,0
20:02:38.800575,28730,22,15,1,0,0
20:02:38.800577,28730,22,15,4,3,0
20:02:38.880052,749,29,15,1,0,0
20:02:38.880053,749,29,15,4,3,0
20:02:38.914815,28730,32,16,1,0,0
20:02:38.914816,28730,32,16,4,3,0
20:02:38.942933,28730,35,4,1,0,0
20:02:38.942934,28730,35,4,4,3,0
20:02:38.995389,749,39,16,1,0,0
20:02:38.995390,749,39,16,4,3,0
20:02:39.022907,749,42,4,1,0,0
20:02:39.022908,749,42,4,4,3,0
20:02:39.052155,749,44,15,1,0,0
20:02:39.052157,749,44,15,4,3,0
20:02:39.058438,28730,45,6,1,0,0
20:02:39.058438,28730,45,6,4,3,0
20:02:39.086192,28730,47,15,1,0,0
20:02:39.086193,28730,47,15,4,3,0
20:02:39.166497,749,54,16,1,0,0
20:02:39.166498,749,54,16,4,3,0
20:02:39.193862,749,57,4,1,0,0
20:02:39.193864,749,57,4,4,3,0
20:02:39.200692,28730,57,16,1,0,0
20:02:39.200693,28730,57,16,4,3,0
20:02:39.222444,749,59,14,1,0,0
20:02:39.222446,749,59,14,4,3,0
