time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
20:02:35.488052,891200,551596856,1,4,94
20:02:35.498903,891200,562447930,1,4,464
20:02:35.499510,891200,563055469,1,4,959
20:02:35.499511,891200,563056644,1,4,1208
20:02:35.500079,891200,563624385,1,4,304
20:02:35.500080,891200,563625138,1,4,1507
20:02:35.500081,891200,563626092,1,4,356
20:02:35.504762,891200,568307103,1,4,464
20:02:35.505332,891200,568876852,1,4,697
20:02:35.505332,891200,568877753,1,4,1473
20:02:35.505917,891200,569462566,1,4,39
20:02:35.505918,891200,569463364,1,4,1507
20:02:35.505919,891200,569464139,1,4,621
20:02:35.510516,891200,574061314,1,4,464
20:02:35.511057,891200,574602204,1,4,432
20:02:35.511059,891200,574604166,1,4,1507
20:02:35.511061,891200,574605897,1,4,97
20:02:35.511599,891200,575143862,1,4,1415
20:02:35.511599,891200,575144242,1,4,755
20:02:35.516217,891200,579762738,1,4,464
20:02:35.516737,891200,580282534,1,4,298
20:02:35.516738,891200,580283357,1,4,1507
20:02:35.516739,891200,580284034,1,4,362
20:02:35.517318,891200,580863310,1,4,1150
20:02:35.517319,891200,580864031,1,4,731
20:02:35.522205,891200,585750504,1,4,464
20:02:35.522699,891200,586244368,1,4,322
20:02:35.522700,891200,586245109,1,4,1507
20:02:35.522700,891200,586245756,1,4,335
20:02:35.523267,891200,586812796,1,4,1177
20:02:35.523268,891200,586813530,1,4,993
20:02:35.527870,891200,591415299,1,4,464
20:02:35.528547,891200,592092618,1,4,60
20:02:35.528548,891200,592093254,1,4,1507
20:02:35.528548,891200,592093774,1,4,600
20:02:35.528993,891200,592537865,1,4,912
20:02:35.528993,891200,592538748,1,4,1258
20:02:35.534880,891200,598425173,1,4,254
20:02:35.534880,891200,598425732,1,4,208
20:02:35.535386,891200,598931116,1,4,1304
20:02:35.535386,891200,598931724,1,4,863
20:02:35.535941,891200,599486182,1,4,649
20:02:35.535942,891200,599487031,1,4,1507
20:02:35.535942,891200,599487331,1,4,12
20:02:35.540721,891200,604266060,1,4,464
20:02:35.541276,891200,604821797,1,4,1041
20:02:35.541277,891200,604822467,1,4,1129
20:02:35.541851,891200,605396262,1,4,383
20:02:35.541852,891200,605397035,1,4,1498
20:02:35.546465,891200,610010059,1,4,14
20:02:35.546465,891200,610010591,1,4,447
20:02:35.547013,891200,610558239,1,4,1065
20:02:35.547014,891200,610558976,1,4,1102
20:02:35.547605,891200,611150264,1,4,410
20:02:35.547605,891200,611150584,1,4,1507
20:02:35.547606,891200,611150899,1,4,251
20:02:35.552200,891200,615745492,1,4,464
20:02:35.552693,891200,616238278,1,4,802
20:02:35.552694,891200,616238874,1,4,1368
20:02:35.553244,891200,616789580,1,4,144
20:02:35.553245,891200,616789929,1,4,1507
20:02:35.553245,891200,616790375,1,4,516
20:02:35.557902,891200,621447384,1,4,464
20:02:35.558458,891200,622002976,1,4,537
20:02:35.558458,891200,622003737,1,4,1507
20:02:35.558459,891200,622004287,1,4,121
20:02:35.558995,891200,622540073,1,4,1391
20:02:35.558995,891200,622540573,1,4,779
20:02:35.563757,891200,627302070,1,4,464
20:02:35.564191,891200,627736715,1,4,274
20:02:35.564192,891200,627737481,1,4,1507
20:02:35.564193,891200,627738100,1,4,386
20:02:35.564753,891200,628298251,1,4,1126
20:02:35.564753,891200,628298681,1,4,755
20:02:35.569388,891200,632932777,1,4,464
20:02:35.570003,891200,633547870,1,4,298
20:02:35.570003,891200,633548415,1,4,1507
20:02:35.570003,891200,633548837,1,4,135
20:02:35.570508,891200,634053584,1,4,1377
20:02:35.570509,891200,634054129,1,4,568
20:02:35.575365,891200,638910098,1,4,272
20:02:35.575366,891200,638911484,1,4,190
20:02:35.575718,891200,639263390,1,4,1322
20:02:35.575719,891200,639264186,1,4,848
20:02:35.576278,891200,639822956,1,4,664
20:02:35.576278,891200,639823547,1,4,1506
20:02:35.580881,891200,644426323,1,4,6
20:02:35.580882,891200,644427034,1,4,455
20:02:35.581412,891200,644957129,1,4,1057
20:02:35.581412,891200,644957704,1,4,1110
20:02:35.582024,891200,645569400,1,4,402
20:02:35.582026,891200,645570815,1,4,1507
20:02:35.582026,891200,645571761,1,4,258
20:02:35.586540,891200,650085759,1,4,464
20:02:35.587032,891200,650577637,1,4,795
20:02:35.587033,891200,650578277,1,4,1375
20:02:35.587582,891200,651127499,1,4,137
20:02:35.587583,891200,651128010,1,4,1507
20:02:35.587583,891200,651128544,1,4,235
20:02:35.592331,891200,655876553,1,4,464
20:02:35.592906,891200,656450916,1,4,818
20:02:35.592906,891200,656451577,1,4,1349
20:02:35.593469,891200,657014186,1,4,163
20:02:35.593469,891200,657014744,1,4,1507
20:02:35.593470,891200,657015333,1,4,497
20:02:35.598154,891200,661699460,1,4,464
20:02:35.598732,891200,662277057,1,4,556
20:02:35.598732,891200,662277695,1,4,1507
20:02:35.598733,891200,662278001,1,4,105
20:02:35.599305,891200,662850659,1,4,1407
20:02:35.599306,891200,662851316,1,4,763
20:02:35.603975,891200,667520653,1,4,464
20:02:35.604540,891200,668085137,1,4,290
20:02:35.604541,891200,668085954,1,4,1507
20:02:35.604541,891200,668086268,1,4,367
20:02:35.605106,891200,668651637,1,4,1145
20:02:35.605107,891200,668652165,1,4,1025
20:02:35.609739,891200,673284478,1,4,464
20:02:35.610277,891200,673822156,1,4,28
20:02:35.610277,891200,673822674,1,4,1507
20:02:35.610278,891200,673823405,1,4,632
20:02:35.610852,891200,674397074,1,4,880
20:02:35.610852,891200,674397645,1,4,1001
20:02:35.615470,891200,679014956,1,4,464
20:02:35.616064,891200,679609688,1,4,52
20:02:35.616065,891200,679610384,1,4,1507
20:02:35.616065,891200,679610754,1,4,605
20:02:35.616577,891200,680122802,1,4,907
20:02:35.616578,891200,680123456,1,4,1263
20:02:35.621838,891200,685383739,1,4,249
20:02:35.621839,891200,685384218,1,4,213
20:02:35.622386,891200,685931174,1,4,1299
20:02:35.622386,891200,685931695,1,4,871
20:02:35.622926,891200,686471787,1,4,641
20:02:35.622927,891200,686472298,1,4,1507
20:02:35.622927,891200,686472700,1,4,20
20:02:35.627412,891200,690957688,1,4,464
20:02:35.627940,891200,691485274,1,4,1033
20:02:35.627940,891200,691485774,1,4,1005
20:02:35.628484,891200,692029689,1,4,507
20:02:35.628485,891200,692030213,1,4,1507
20:02:35.628485,891200,692030683,1,4,154
20:02:35.633186,891200,696731592,1,4,464
20:02:35.633620,891200,697165180,1,4,899
20:02:35.633620,891200,697165776,1,4,1271
20:02:35.634182,891200,697727425,1,4,241
20:02:35.634182,891200,697727834,1,4,1507
20:02:35.634183,891200,697728177,1,4,131
20:02:35.638878,891200,702423531,1,4,464
20:02:35.639438,891200,702983233,1,4,922
20:02:35.639438,891200,702983767,1,4,1245
20:02:35.640184,891200,703729387,1,4,267
20:02:35.640185,891200,703729873,1,4,1507
20:02:35.640185,891200,703730293,1,4,393
20:02:35.644854,891200,708399299,1,4,464
20:02:35.645157,891200,708702384,1,4,660
20:02:35.645158,891200,708702893,1,4,1507
20:02:35.645726,891200,709271767,1,4,1507
20:02:35.645727,891200,709272571,1,4,663
20:02:35.650425,891200,713969976,1,4,177
20:02:35.650425,891200,713970512,1,4,284
20:02:35.651041,891200,714586689,1,4,1228
20:02:35.651042,891200,714587433,1,4,939
20:02:35.651568,891200,715113377,1,4,573
20:02:35.651569,891200,715113907,1,4,1507
20:02:35.651569,891200,715114390,1,4,88
20:02:35.656223,891200,719768468,1,4,464
20:02:35.656757,891200,720302010,1,4,965
20:02:35.656757,891200,720302836,1,4,1205
20:02:35.657332,891200,720877802,1,4,307
20:02:35.657333,891200,720878322,1,4,1507
20:02:35.657333,891200,720878792,1,4,65
20:02:35.662085,891200,725629883,1,4,464
20:02:35.662655,891200,726200537,1,4,988
20:02:35.662656,891200,726201024,1,4,954
20:02:35.663206,891200,726751197,1,4,558
20:02:35.663207,891200,726752371,1,4,1387
20:02:35.667889,891200,731434363,1,4,125
20:02:35.667889,891200,731434728,1,4,336
20:02:35.668401,891200,731946159,1,4,1176
20:02:35.668401,891200,731946740,1,4,994
20:02:35.669006,891200,732551480,1,4,518
20:02:35.669007,891200,732551890,1,4,1507
20:02:35.669007,891200,732552347,1,4,143
20:02:35.673756,891200,737301417,1,4,464
20:02:35.674286,891200,737831788,1,4,910
20:02:35.674287,891200,737832553,1,4,1257
20:02:35.674908,891200,738453496,1,4,255
20:02:35.674909,891200,738453991,1,4,1507
20:02:35.674909,891200,738454829,1,4,405
20:02:35.679460,891200,743004991,1,4,464
20:02:35.680074,891200,743619107,1,4,648
20:02:35.680074,891200,743619702,1,4,1507
20:02:35.680075,891200,743620133,1,4,13
20:02:35.680625,891200,744170330,1,4,1499
20:02:35.680626,891200,744170851,1,4,382
20:02:35.685324,891200,748869498,1,4,464
20:02:35.685834,891200,749379210,1,4,671
20:02:35.685835,891200,749380570,1,4,1496
20:02:35.686368,891200,749913816,1,4,16
20:02:35.686369,891200,749914260,1,4,1507
20:02:35.686370,891200,749915015,1,4,644
20:02:35.691154,891200,754699581,1,4,464
20:02:35.691711,891200,755256821,1,4,409
20:02:35.691712,891200,755257447,1,4,1507
20:02:35.691712,891200,755257788,1,4,252
20:02:35.692250,891200,755795507,1,4,1260
20:02:35.692251,891200,755795967,1,4,910
20:02:35.696890,891200,760435512,1,4,464
20:02:35.697430,891200,760975339,1,4,143
20:02:35.697430,891200,760975837,1,4,1507
20:02:35.697431,891200,760976194,1,4,514
20:02:35.698055,891200,761600319,1,4,998
20:02:35.698055,891200,761600681,1,4,1172
20:02:35.702646,891200,766191703,1,4,340
20:02:35.702647,891200,766192087,1,4,122
20:02:35.703197,891200,766741911,1,4,1390
20:02:35.703197,891200,766742661,1,4,780
20:02:35.703824,891200,767368882,1,4,732
20:02:35.703824,891200,767369487,1,4,1149
20:02:35.708441,891200,771986451,1,4,363
20:02:35.708442,891200,771987105,1,4,99
20:02:35.709019,891200,772564379,1,4,1413
20:02:35.709020,891200,772565125,1,4,754
20:02:35.709590,891200,773135236,1,4,758
20:02:35.709591,891200,773136057,1,4,1412
20:02:35.714151,891200,777696357,1,4,100
20:02:35.714152,891200,777696913,1,4,361
20:02:35.714788,891200,778333453,1,4,1151
20:02:35.714789,891200,778334067,1,4,1019
20:02:35.715286,891200,778830918,1,4,493
20:02:35.715286,891200,778831607,1,4,1507
20:02:35.715287,891200,778832056,1,4,168
20:02:35.720003,891200,783548816,1,4,464
20:02:35.720527,891200,784071973,1,4,885
20:02:35.720527,891200,784072666,1,4,1282
20:02:35.721079,891200,784623918,1,4,230
20:02:35.721079,891200,784624745,1,4,1507
20:02:35.721080,891200,784625365,1,4,430
20:02:35.725718,891200,789263343,1,4,410
20:02:35.725718,891200,789263718,1,4,52
20:02:35.726283,891200,789828404,1,4,1460
20:02:35.726284,891200,789828916,1,4,710
20:02:35.726853,891200,790398464,1,4,802
20:02:35.726854,891200,790399018,1,4,1079
20:02:35.731434,891200,794979800,1,4,433
20:02:35.731435,891200,794980238,1,4,29
20:02:35.732053,891200,795598683,1,4,1483
20:02:35.732054,891200,795599072,1,4,684
20:02:35.732977,891200,796522803,1,4,828
20:02:35.732978,891200,796523454,1,4,1342
20:02:35.737093,891200,800638642,1,4,170
20:02:35.737094,891200,800639123,1,4,291
20:02:35.737654,891200,801198957,1,4,1221
20:02:35.737654,891200,801199536,1,4,949
20:02:35.738215,891200,801760455,1,4,563
20:02:35.738216,891200,801761071,1,4,1507
20:02:35.738216,891200,801761671,1,4,98
20:02:35.742910,891200,806455365,1,4,464
20:02:35.743596,891200,807140944,1,4,955
20:02:35.743597,891200,807142452,1,4,1083
20:02:35.744027,891200,807572782,1,4,429
20:02:35.744028,891200,807573525,1,4,1507
20:02:35.744029,891200,807574128,1,4,232
20:02:35.744626,891200,808170816,0,4,94
20:02:35.748762,891200,812307387,1,4,464
20:02:35.749244,891200,812789470,1,4,821
20:02:35.749245,891200,812790056,1,4,1349
20:02:35.749811,891200,813356478,1,4,163
20:02:35.749812,891200,813357130,1,4,1507
20:02:35.749812,891200,813357570,1,4,209
20:02:35.754734,891200,818279136,0,4,464
20:02:35.755365,891200,818910313,0,4,959
20:02:35.755366,891200,818911394,0,4,983
20:02:35.756451,891200,819996365,0,4,529
20:02:35.756452,891200,819997553,0,4,1416
20:02:35.760675,891200,824220110,0,4,96
20:02:35.760676,891200,824221202,0,4,365
20:02:35.761198,891200,824743156,0,4,1147
20:02:35.761199,891200,824744220,0,4,1023
20:02:35.761937,891200,825482303,0,4,489
20:02:35.761938,891200,825483597,0,4,1507
20:02:35.761940,891200,825485136,0,4,172
20:02:35.768086,891200,831630992,0,4,464
20:02:35.768412,891200,831957629,0,4,881
20:02:35.768414,891200,831959408,0,4,1286
20:02:35.768728,891200,832272901,0,4,226
20:02:35.768728,891200,832273658,0,4,1507
20:02:35.768729,891200,832274183,0,4,434
20:02:35.773315,891200,836860174,0,4,464
20:02:35.773629,891200,837174272,0,4,619
20:02:35.773630,891200,837175003,0,4,1507
20:02:35.773630,891200,837175536,0,4,42
20:02:35.774271,891200,837816347,0,4,1470
20:02:35.774272,891200,837817016,0,4,411
20:02:35.778952,891200,842496874,0,4,464
20:02:35.779364,891200,842908918,0,4,642
20:02:35.779364,891200,842909561,0,4,1507
20:02:35.779365,891200,842910081,0,4,16
20:02:35.780497,891200,844042065,0,4,1496
20:02:35.780499,891200,844043911,0,4,674
20:02:35.784471,891200,848016385,0,4,464
20:02:35.784956,891200,848501192,0,4,379
20:02:35.784957,891200,848501854,0,4,1507
20:02:35.784957,891200,848502399,0,4,281
20:02:35.785580,891200,849125525,0,4,1231
20:02:35.785581,891200,849126625,0,4,939
20:02:35.790142,891200,853687529,0,4,464
20:02:35.790687,891200,854231963,0,4,114
20:02:35.790687,891200,854232766,0,4,1507
20:02:35.790688,891200,854233444,0,4,543
20:02:35.791397,891200,854942745,0,4,969
20:02:35.791398,891200,854943668,0,4,1201
20:02:35.796083,891200,859628658,0,4,311
20:02:35.796084,891200,859629311,0,4,151
20:02:35.796432,891200,859977152,0,4,1361
20:02:35.796432,891200,859977783,0,4,809
20:02:35.797241,891200,860786753,0,4,703
20:02:35.797242,891200,860787457,0,4,1178
20:02:35.801786,891200,865330946,0,4,334
20:02:35.801786,891200,865331747,0,4,128
20:02:35.802652,891200,866197806,0,4,1384
20:02:35.802653,891200,866198233,0,4,783
20:02:35.803157,891200,866702496,0,4,729
20:02:35.803158,891200,866703344,0,4,1441
20:02:35.807908,891200,871453790,0,4,71
20:02:35.807909,891200,871454339,0,4,390
20:02:35.808229,891200,871773924,0,4,1122
20:02:35.808229,891200,871774611,0,4,1048
20:02:35.808771,891200,872316466,0,4,464
20:02:35.808772,891200,872316951,0,4,1507
20:02:35.808772,891200,872317643,0,4,197
20:02:35.813280,891200,876825773,0,4,464
20:02:35.813856,891200,877401272,0,4,856
20:02:35.813857,891200,877402214,0,4,1311
20:02:35.814474,891200,878018980,0,4,201
20:02:35.814474,891200,878019490,0,4,1507
20:02:35.814475,891200,878020040,0,4,459
20:02:35.819241,891200,882786724,0,4,464
20:02:35.819744,891200,883289250,0,4,594
20:02:35.819745,891200,883289857,0,4,1507
