time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:02:24.919214,1,7,0,28730,870,2,870,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,14,2
20:02:24.951107,1,7,0,749,873,2,873,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,2,2
20:02:25.066387,1,7,0,28730,880,2,880,8,8,0,0,5,0,12,92,7,1,0,0,2,6020,1,14,2
20:02:25.097471,1,7,0,749,883,2,883,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,2,2
20:02:25.169991,1,7,0,28730,890,2,890,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,2,14,2
20:02:25.201385,1,7,0,749,893,2,893,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,2,2
20:02:25.272616,1,7,0,28730,900,2,900,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,14,2
20:02:25.303395,1,7,0,749,903,2,903,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,2,2,2
20:02:25.375474,1,7,0,28730,910,2,910,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,14,2
20:02:25.406322,1,7,0,749,913,2,913,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,2,2
20:02:25.478100,1,7,0,28730,920,2,920,8,8,0,0,5,0,12,92,10,1,0,0,2,6020,1,14,2
20:02:25.509530,1,7,0,749,923,2,923,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,2,2
20:02:25.580782,1,7,0,28730,930,2,930,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,2,14,2
20:02:25.611599,1,7,0,749,933,2,933,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,2,2
20:02:25.682666,1,7,0,28730,940,2,940,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,14,2
20:02:25.713220,1,7,0,749,943,2,943,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,2,2
20:02:25.782347,0,1,0,28730,950,0,950,0,0,0,0,5,1,13,168,4,1,0,0,2,1200,2,12,2
20:02:25.783379,1,7,0,28730,950,2,950,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:02:25.789499,0,1,0,28730,950,14,950,14,0,0,0,5,1,13,168,4,0,2,1,2,1200,2,10,2
20:02:25.799403,0,1,0,28730,951,14,951,14,0,0,0,5,1,13,168,4,0,3,2,2,1200,2,10,2
20:02:25.802662,0,1,0,749,952,0,952,0,0,0,0,5,1,12,152,6,1,0,0,2,1200,2,12,2
20:02:25.809439,0,1,0,28730,952,14,952,14,0,0,0,5,1,13,168,4,0,1,3,2,1200,2,10,2
20:02:25.809685,0,1,0,749,952,14,952,14,0,0,5,5,1,12,152,6,0,2,1,2,1200,2,8,2
20:02:25.813749,1,7,0,749,953,2,953,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,2,2,2
20:02:25.819818,0,1,0,749,953,14,953,14,0,0,0,5,1,12,152,6,0,3,2,2,1200,2,8,2
20:02:25.829907,0,1,0,749,954,14,954,14,0,0,0,5,1,12,152,6,0,1,3,2,1200,2,8,2
20:02:25.884273,1,7,0,28730,960,2,960,8,8,0,0,5,0,12,92,14,1,0,0,2,6020,1,14,2
20:02:25.914887,1,7,0,749,963,2,963,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,2,2
20:02:26.020736,1,7,0,28730,970,2,970,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:02:26.049411,1,7,0,749,973,2,973,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,2,2
20:02:26.120114,1,7,0,28730,980,2,980,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,14,2
20:02:26.150626,1,7,0,749,983,2,983,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,2,2
20:02:26.221288,1,7,0,28730,990,2,990,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:02:26.252053,1,7,0,749,993,2,993,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,2,2
20:02:26.323136,1,7,0,28730,1000,2,1000,8,8,0,0,5,0,12,92,2,1,0,0,2,6020,1,14,2
20:02:26.353727,1,7,0,749,1003,2,1003,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,2,2,2
20:02:26.424985,1,7,0,28730,1010,2,1010,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,14,2
20:02:26.455173,1,7,0,749,1013,2,1013,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,2,2
20:02:26.525530,1,7,0,28730,1020,2,1020,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,14,2
20:02:26.556063,1,7,0,749,1023,2,1023,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,2,2
20:02:26.626368,1,7,0,28730,6,2,6,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,2,14,2
20:02:26.656688,1,7,0,749,9,2,9,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,2,2
20:02:26.726850,1,7,0,28730,16,2,16,8,8,0,0,5,0,12,92,7,1,0,0,2,6020,1,14,2
20:02:26.736494,1,7,0,28730,17,1,17,7,8,0,0,21,10,3,92,7,0,2,1,2,6020,1,12,2
20:02:26.757476,1,7,0,749,19,2,19,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,2,2
20:02:26.826774,0,1,0,28730,26,0,26,0,0,0,0,5,1,13,168,3,1,0,0,2,1200,2,12,2
20:02:26.833866,0,1,0,28730,26,14,26,14,0,0,0,5,1,13,168,3,0,2,1,2,1200,2,10,2
20:02:26.837866,1,7,0,28730,27,2,27,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,14,2
20:02:26.843890,0,1,0,28730,27,14,27,14,0,0,0,5,1,13,168,3,0,3,2,2,1200,2,10,2
20:02:26.847095,0,1,0,749,28,0,28,0,0,0,0,5,1,13,168,8,1,0,0,2,1200,2,12,2
20:02:26.853902,0,1,0,28730,28,14,28,14,0,0,0,5,1,13,168,3,0,1,3,2,1200,2,10,2
20:02:26.854145,0,1,0,749,28,14,28,14,0,0,5,5,1,13,168,8,0,2,1,2,1200,2,8,2
20:02:26.858128,1,7,0,749,29,2,29,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,2,2,2
20:02:26.864157,0,1,0,749,29,14,29,14,0,0,0,5,1,13,168,8,0,3,2,2,1200,2,8,2
20:02:26.874278,0,1,0,749,30,14,30,14,0,0,0,5,1,13,168,8,0,1,3,2,1200,2,8,2
20:02:26.938473,1,7,0,28730,37,2,37,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,14,2
20:02:26.959250,1,7,0,749,39,2,39,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,2,2
20:02:27.039516,1,7,0,28730,47,2,47,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,14,2
20:02:27.059901,1,7,0,749,49,2,49,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,2,2
20:02:27.177558,1,7,0,28730,57,2,57,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,14,2
20:02:27.197728,1,7,0,749,59,2,59,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,2,2
20:02:27.278219,1,7,0,28730,67,2,67,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,14,2
