time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
21:21:00.685539,3836,42,10,1,0,0
21:21:00.685541,3836,42,10,4,91,88
21:21:11.266487,3836,980,15,1,0,0
21:21:11.266488,3836,980,15,4,3,0
21:21:11.292452,3836,983,4,1,0,0
21:21:11.292453,3836,983,4,4,3,0
21:21:11.319483,3836,985,15,1,0,0
21:21:11.319484,3836,985,15,4,3,0
21:21:11.697470,960,1021,5,1,0,0
21:21:11.697472,960,1021,5,4,3,0
21:21:11.751597,960,2,5,1,0,0
21:21:11.751598,960,2,5,4,3,0
21:21:12.069658,3836,27,15,1,0,0
21:21:12.069660,3836,27,15,4,3,0
21:21:12.096248,3836,30,4,1,0,0
21:21:12.096249,3836,30,4,4,3,0
21:21:12.124273,3836,32,14,1,0,0
21:21:12.124274,3836,32,14,4,3,0
21:21:12.394644,960,57,5,1,0,0
21:21:12.394646,960,57,5,4,3,0
21:21:12.448330,960,62,4,1,0,0
21:21:12.448332,960,62,4,4,3,0
21:21:12.738088,3836,88,15,1,0,0
21:21:12.738089,3836,88,15,4,3,0
21:21:12.792135,3836,93,14,1,0,0
21:21:12.792137,3836,93,14,4,3,0
21:21:13.174209,960,128,16,1,0,0
21:21:13.174211,960,128,16,4,3,0
21:21:13.226933,960,133,14,1,0,0
21:21:13.226935,960,133,14,4,3,0
21:21:13.505666,3836,159,15,1,0,0
21:21:13.505668,3836,159,15,4,3,0
21:21:13.558965,3836,164,15,1,0,0
21:21:13.558967,3836,164,15,4,3,0
21:21:13.828890,960,189,15,1,0,0
21:21:13.828892,960,189,15,4,3,0
21:21:13.881826,960,194,15,1,0,0
21:21:13.881827,960,194,15,4,3,0
21:21:14.224578,3836,220,5,1,0,0
21:21:14.224580,3836,220,5,4,3,0
21:21:14.277145,3836,225,5,1,0,0
21:21:14.277147,3836,225,5,4,3,0
21:21:14.547338,960,250,16,1,0,0
21:21:14.547341,960,250,16,4,3,0
21:21:14.573163,960,253,5,1,0,0
21:21:14.573165,960,253,5,4,3,0
21:21:14.598808,960,255,14,1,0,0
21:21:14.598810,960,255,14,4,3,0
21:21:14.875874,3836,281,15,1,0,0
21:21:14.875876,3836,281,15,4,3,0
21:21:14.928588,3836,286,14,1,0,0
21:21:14.928589,3836,286,14,4,3,0
21:21:15.271165,960,311,16,1,0,0
21:21:15.271166,960,311,16,4,3,0
21:21:15.323929,960,316,14,1,0,0
21:21:15.323930,960,316,14,4,3,0
21:21:15.589614,3836,341,15,1,0,0
21:21:15.589615,3836,341,15,4,3,0
21:21:15.616078,3836,344,4,1,0,0
21:21:15.616079,3836,344,4,4,3,0
21:21:15.642843,3836,346,14,1,0,0
21:21:15.642844,3836,346,14,4,3,0
21:21:15.658903,3836,348,4,1,0,0
21:21:15.658904,3836,348,4,4,3,0
21:21:15.922206,960,372,15,1,0,0
21:21:15.922207,960,372,15,4,3,0
21:21:15.975831,960,377,15,1,0,0
21:21:15.975833,960,377,15,4,3,0
21:21:16.301660,3836,402,15,1,0,0
21:21:16.301662,3836,402,15,4,3,0
21:21:16.327540,3836,405,4,1,0,0
21:21:16.327542,3836,405,4,4,3,0
21:21:16.354166,3836,407,14,1,0,0
21:21:16.354167,3836,407,14,4,3,0
21:21:16.630063,960,433,16,1,0,0
21:21:16.630064,960,433,16,4,3,0
21:21:16.682198,960,438,14,1,0,0
21:21:16.682199,960,438,14,4,3,0
21:21:17.055151,3836,473,15,1,0,0
21:21:17.055152,3836,473,15,4,3,0
21:21:17.107559,3836,478,14,1,0,0
21:21:17.107561,3836,478,14,4,3,0
21:21:17.367274,960,494,16,1,0,0
21:21:17.367276,960,494,16,4,3,0
21:21:17.419097,960,499,14,1,0,0
21:21:17.419098,960,499,14,4,3,0
21:21:17.684001,3836,524,15,1,0,0
21:21:17.684003,3836,524,15,4,3,0
21:21:17.710209,3836,527,4,1,0,0
21:21:17.710210,3836,527,4,4,3,0
21:21:17.737082,3836,529,15,1,0,0
21:21:17.737083,3836,529,15,4,3,0
21:21:18.039954,960,555,15,1,0,0
21:21:18.039956,960,555,15,4,3,0
21:21:18.092368,960,560,14,1,0,0
21:21:18.092370,960,560,14,4,3,0
21:21:18.446341,3836,585,16,1,0,0
21:21:18.446343,3836,585,16,4,3,0
21:21:18.498520,3836,590,15,1,0,0
21:21:18.498521,3836,590,15,4,3,0
21:21:18.775248,960,616,15,1,0,0
21:21:18.775250,960,616,15,4,3,0
21:21:18.827552,960,621,14,1,0,0
21:21:18.827554,960,621,14,4,3,0
21:21:19.203705,3836,656,15,1,0,0
21:21:19.203709,3836,656,15,4,3,0
21:21:19.256590,3836,661,14,1,0,0
21:21:19.256592,3836,661,14,4,3,0
21:21:19.561595,960,687,15,1,0,0
21:21:19.561597,960,687,15,4,3,0
21:21:19.614257,960,692,15,1,0,0
21:21:19.614258,960,692,15,4,3,0
21:21:19.878814,3836,717,15,1,0,0
21:21:19.878816,3836,717,15,4,3,0
21:21:19.931722,3836,722,15,1,0,0
21:21:19.931723,3836,722,15,4,3,0
21:21:20.208654,960,748,15,1,0,0
21:21:20.208656,960,748,15,4,3,0
21:21:20.316686,960,753,15,1,0,0
21:21:20.316688,960,753,15,4,3,0
21:21:20.584024,3836,778,15,1,0,0
21:21:20.584026,3836,778,15,4,3,0
21:21:20.610141,3836,781,4,1,0,0
21:21:20.610142,3836,781,4,4,3,0
21:21:20.636644,3836,783,14,1,0,0
21:21:20.636645,3836,783,14,4,3,0
21:21:20.908756,960,808,15,1,0,0
21:21:20.908757,960,808,15,4,3,0
21:21:20.962050,960,813,14,1,0,0
21:21:20.962052,960,813,14,4,3,0
21:21:21.240192,3836,839,15,1,0,0
21:21:21.240194,3836,839,15,4,3,0
21:21:21.292391,3836,844,14,1,0,0
21:21:21.292392,3836,844,14,4,3,0
21:21:21.611664,960,874,16,1,0,0
21:21:21.611665,960,874,16,4,3,0
21:21:21.663826,960,879,14,1,0,0
21:21:21.663827,960,879,14,4,3,0
21:21:22.025161,3836,910,15,1,0,0
21:21:22.025162,3836,910,15,4,3,0
21:21:22.078573,3836,915,14,1,0,0
21:21:22.078574,3836,915,14,4,3,0
21:21:22.295537,960,935,15,1,0,0
21:21:22.295539,960,935,15,4,3,0
21:21:22.349632,960,940,14,1,0,0
21:21:22.349634,960,940,14,4,3,0
21:21:22.652121,3836,966,15,1,0,0
21:21:22.652122,3836,966,15,4,3,0
21:21:22.705701,3836,971,14,1,0,0
21:21:22.705703,3836,971,14,4,3,0
21:21:23.090054,960,1006,15,1,0,0
21:21:23.090057,960,1006,15,4,3,0
21:21:23.142206,960,1011,14,1,0,0
21:21:23.142207,960,1011,14,4,3,0
21:21:23.418250,3836,13,15,1,0,0
21:21:23.418251,3836,13,15,4,3,0
21:21:23.471104,3836,18,16,1,0,0
21:21:23.471105,3836,18,16,4,3,0
21:21:23.812844,960,43,15,1,0,0
21:21:23.812846,960,43,15,4,3,0
21:21:23.838384,960,46,4,1,0,0
21:21:23.838386,960,46,4,4,3,0
21:21:23.864700,960,48,14,1,0,0
21:21:23.864701,960,48,14,4,3,0
21:21:24.102986,3836,71,5,1,0,0
21:21:24.102987,3836,71,5,4,3,0
21:21:24.154699,3836,76,4,1,0,0
21:21:24.154700,3836,76,4,4,3,0
21:21:24.455307,960,104,15,1,0,0
21:21:24.455309,960,104,15,4,3,0
21:21:24.507860,960,109,14,1,0,0
21:21:24.507861,960,109,14,4,3,0
21:21:24.861247,3836,142,15,1,0,0
21:21:24.861248,3836,142,15,4,3,0
21:21:24.914063,3836,147,15,1,0,0
21:21:24.914065,3836,147,15,4,3,0
21:21:25.126925,960,165,15,1,0,0
21:21:25.126926,960,165,15,4,3,0
21:21:25.180312,960,170,15,1,0,0
21:21:25.180314,960,170,15,4,3,0
21:21:25.570266,3836,203,15,1,0,0
21:21:25.570268,3836,203,15,4,3,0
21:21:25.623109,3836,208,14,1,0,0
21:21:25.623110,3836,208,14,4,3,0
21:21:25.829704,960,226,15,1,0,0
21:21:25.829706,960,226,15,4,3,0
21:21:25.887914,960,231,15,1,0,0
21:21:25.887916,960,231,15,4,3,0
21:21:26.269959,3836,264,15,1,0,0
21:21:26.269960,3836,264,15,4,3,0
21:21:26.328047,3836,269,14,1,0,0
21:21:26.328049,3836,269,14,4,3,0
21:21:26.646608,960,297,5,1,0,0
21:21:26.646612,960,297,5,4,3,0
21:21:26.703278,960,302,4,1,0,0
21:21:26.703279,960,302,4,4,3,0
21:21:26.993526,3836,325,15,1,0,0
21:21:26.993528,3836,325,15,4,3,0
21:21:27.021623,3836,328,4,1,0,0
21:21:27.021625,3836,328,4,4,3,0
21:21:27.049934,3836,330,14,1,0,0
21:21:27.049935,3836,330,14,4,3,0
21:21:27.067499,3836,332,5,1,0,0
21:21:27.067500,3836,332,5,4,3,0
21:21:27.366149,960,358,15,1,0,0
21:21:27.366151,960,358,15,4,3,0
21:21:27.422689,960,363,14,1,0,0
21:21:27.422690,960,363,14,4,3,0
21:21:27.727864,3836,386,15,1,0,0
21:21:27.727866,3836,386,15,4,3,0
21:21:27.784795,3836,391,14,1,0,0
21:21:27.784796,3836,391,14,4,3,0
21:21:27.991922,960,409,15,1,0,0
21:21:27.991924,960,409,15,4,3,0
21:21:28.048621,960,414,14,1,0,0
21:21:28.048623,960,414,14,4,3,0
21:21:28.426845,3836,447,15,1,0,0
21:21:28.426847,3836,447,15,4,3,0
21:21:28.482959,3836,452,14,1,0,0
21:21:28.482961,3836,452,14,4,3,0
21:21:28.687104,960,470,15,1,0,0
21:21:28.687106,960,470,15,4,3,0
21:21:28.743717,960,475,14,1,0,0
21:21:28.743719,960,475,14,4,3,0
21:21:29.143308,3836,508,15,1,0,0
21:21:29.143309,3836,508,15,4,3,0
21:21:29.170909,3836,511,4,1,0,0
21:21:29.170911,3836,511,4,4,3,0
21:21:29.199553,3836,513,15,1,0,0
21:21:29.199554,3836,513,15,4,3,0
21:21:29.402893,960,531,15,1,0,0
21:21:29.402894,960,531,15,4,3,0
21:21:29.458672,960,536,14,1,0,0
21:21:29.458672,960,536,14,4,3,0
21:21:29.921538,3836,569,15,1,0,0
21:21:29.921539,3836,569,15,4,3,0
21:21:29.977398,3836,574,14,1,0,0
21:21:29.977400,3836,574,14,4,3,0
21:21:30.186148,960,592,15,1,0,0
21:21:30.186150,960,592,15,4,3,0
21:21:30.242246,960,597,14,1,0,0
21:21:30.242247,960,597,14,4,3,0
21:21:30.505172,3836,620,15,1,0,0
21:21:30.505173,3836,620,15,4,3,0
21:21:30.532839,3836,623,4,1,0,0
21:21:30.532840,3836,623,4,4,3,0
21:21:30.562111,3836,625,16,1,0,0
21:21:30.562112,3836,625,16,4,3,0
21:21:30.863326,960,652,14,1,0,0
21:21:30.863328,960,652,14,4,3,0
21:21:30.891742,960,655,4,1,0,0
21:21:30.891744,960,655,4,4,3,0
21:21:30.919768,960,657,14,1,0,0
21:21:30.919770,960,657,14,4,3,0
21:21:30.965298,960,659,6,1,0,0
21:21:30.965300,960,659,6,4,3,0
21:21:31.220152,3836,681,15,1,0,0
21:21:31.220154,3836,681,15,4,3,0
21:21:31.275825,3836,686,14,1,0,0
21:21:31.275827,3836,686,14,4,3,0
