time,rnti,frame,slot,lcid,data_size
21:21:00.699547,3836,43,8,4,24
21:21:00.815894,3836,53,8,4,24
21:21:11.203174,3836,974,8,4,752
21:21:11.213345,3836,975,7,4,3712
21:21:11.213984,3836,975,8,4,7672
21:21:11.213984,3836,975,8,4,9664
21:21:11.214425,3836,975,9,4,2432
21:21:11.214425,3836,975,9,4,12056
21:21:11.214425,3836,975,9,4,2848
21:21:11.218387,3836,975,17,4,3712
21:21:11.218976,3836,975,18,4,5576
21:21:11.218976,3836,975,18,4,11784
21:21:11.219568,3836,975,19,4,312
21:21:11.219569,3836,975,19,4,12056
21:21:11.219569,3836,975,19,4,2656
21:21:11.223718,3836,976,7,4,3712
21:21:11.224357,3836,976,8,4,5768
21:21:11.224358,3836,976,8,4,9768
21:21:11.224872,3836,976,9,4,2328
21:21:11.224873,3836,976,9,4,12056
21:21:11.224873,3836,976,9,4,1160
21:21:11.229007,3836,976,17,4,3712
21:21:11.229642,3836,976,18,4,7264
21:21:11.229642,3836,976,18,4,10096
21:21:11.230107,3836,976,19,4,2000
21:21:11.230107,3836,976,19,4,12056
21:21:11.230108,3836,976,19,4,3280
21:21:11.234194,3836,977,7,4,3712
21:21:11.234640,3836,977,8,4,5144
21:21:11.234640,3836,977,8,4,12056
21:21:11.234641,3836,977,8,4,120
21:21:11.235193,3836,977,9,4,11976
21:21:11.235193,3836,977,9,4,5384
21:21:11.239231,3836,977,17,4,3712
21:21:11.240035,3836,977,18,4,3040
21:21:11.240035,3836,977,18,4,12056
21:21:11.240036,3836,977,18,4,2240
21:21:11.240694,3836,977,19,4,9856
21:21:11.240694,3836,977,19,4,5192
21:21:11.244775,3836,978,7,4,3712
21:21:11.245344,3836,978,8,4,3232
21:21:11.245345,3836,978,8,4,12056
21:21:11.245345,3836,978,8,4,1000
21:21:11.245752,3836,978,9,4,11096
21:21:11.245752,3836,978,9,4,6264
21:21:11.250116,3836,978,17,4,3712
21:21:11.250484,3836,978,18,4,2160
21:21:11.250485,3836,978,18,4,12056
21:21:11.250485,3836,978,18,4,3120
21:21:11.251180,3836,978,19,4,8976
21:21:11.251180,3836,978,19,4,8384
21:21:11.254983,3836,979,7,4,3712
21:21:11.255638,3836,979,8,4,12056
21:21:11.255639,3836,979,8,4,5280
21:21:11.256112,3836,979,9,4,6816
21:21:11.256112,3836,979,9,4,10544
21:21:11.260252,3836,979,17,4,1552
21:21:11.260252,3836,979,17,4,2136
21:21:11.261021,3836,979,18,4,9960
21:21:11.261022,3836,979,18,4,7400
21:21:11.261697,3836,979,19,4,4696
21:21:11.261697,3836,979,19,4,10352
21:21:11.265624,3836,980,7,4,1744
21:21:11.265624,3836,980,7,4,1952
21:21:11.266227,3836,980,8,4,10144
21:21:11.266227,3836,980,8,4,7192
21:21:11.266821,3836,980,9,4,4904
21:21:11.266822,3836,980,9,4,12056
21:21:11.266822,3836,980,9,4,384
21:21:11.270765,3836,980,17,4,3712
21:21:11.271352,3836,980,18,4,8040
21:21:11.271352,3836,980,18,4,9320
21:21:11.271880,3836,980,19,4,2776
21:21:11.271880,3836,980,19,4,12056
21:21:11.271880,3836,980,19,4,2504
21:21:11.276156,3836,981,7,4,3712
21:21:11.276779,3836,981,8,4,5920
21:21:11.276779,3836,981,8,4,11416
21:21:11.277341,3836,981,9,4,680
21:21:11.277341,3836,981,9,4,12056
21:21:11.277341,3836,981,9,4,4600
21:21:11.281705,3836,981,17,4,2120
21:21:11.281705,3836,981,17,4,1576
21:21:11.282022,3836,981,18,4,10520
21:21:11.282022,3836,981,18,4,6840
21:21:11.282551,3836,981,19,4,5256
