time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
21:21:00.685531,0,3836,42,9,0,0,28,28,0,28,-1,-1,-1,997515,997515,50000,150000,0,0
21:21:01.239910,0,3836,88,55,0,0,28,28,0,28,3,3,1000000,997515,997764,50000,150000,3,1
21:21:01.262803,0,960,90,100,0,0,28,28,0,28,1,1,1000000,988290,989461,50000,150000,3,1
21:21:02.395335,0,3836,188,100,0,0,28,28,0,28,1,1,1000000,997764,997987,50000,150000,3,1
21:21:02.418021,0,960,190,100,0,0,28,28,0,28,1,1,1000000,989461,990515,50000,150000,3,1
21:21:03.542078,0,3836,288,100,0,0,28,28,0,28,1,1,1000000,997987,998189,50000,150000,3,1
21:21:03.564918,0,960,290,100,0,0,28,28,0,28,1,1,1000000,990515,991463,50000,150000,3,1
21:21:04.736625,0,3836,388,100,0,0,28,28,0,28,1,1,1000000,998189,998370,50000,150000,3,1
21:21:04.759674,0,960,390,100,0,0,28,28,0,28,1,1,1000000,991463,992317,50000,150000,3,1
21:21:05.895575,0,3836,488,100,0,0,28,28,0,28,1,1,1000000,998370,998533,50000,150000,3,1
21:21:05.918922,0,960,490,100,0,0,28,28,0,28,1,1,1000000,992317,993085,50000,150000,3,1
21:21:07.043156,0,3836,588,100,0,0,28,28,0,28,1,1,1000000,998533,998679,50000,150000,3,1
21:21:07.064058,0,960,590,100,0,0,28,28,0,28,1,1,1000000,993085,993777,50000,150000,3,1
21:21:08.116903,0,3836,688,100,0,0,28,28,0,28,1,1,1000000,998679,998811,50000,150000,3,1
21:21:08.137919,0,960,690,100,0,0,28,28,0,28,1,1,1000000,993777,994399,50000,150000,3,1
21:21:09.193418,0,3836,788,100,0,0,28,28,0,28,1,1,1000000,998811,998930,50000,150000,3,1
21:21:09.214672,0,960,790,100,0,0,28,28,0,28,1,1,1000000,994399,994959,50000,150000,3,1
