time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
21:21:00.692483,3836,43,2,43,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:00.750207,960,48,2,48,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:00.808314,3836,53,2,53,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:00.866240,960,58,2,58,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:00.923528,3836,63,2,63,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.011082,960,68,2,68,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.069709,3836,73,2,73,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.127253,960,78,2,78,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.184494,3836,83,2,83,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.241074,960,88,2,88,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:01.298223,3836,93,2,93,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.355226,960,98,2,98,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.412436,3836,103,2,103,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.470077,960,108,2,108,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.527006,3836,113,2,113,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.584489,960,118,2,118,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.643083,3836,123,2,123,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.702035,960,128,2,128,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:01.760589,3836,133,2,133,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.818092,960,138,2,138,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.875299,3836,143,2,143,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.932921,960,148,2,148,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:01.991205,3836,153,2,153,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.049611,960,158,2,158,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.109121,3836,163,2,163,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.166862,960,168,2,168,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:02.224103,3836,173,2,173,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.282330,960,178,2,178,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.339760,3836,183,2,183,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.396416,960,188,2,188,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.452936,3836,193,2,193,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.509809,960,198,2,198,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.567280,3836,203,2,203,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.623612,960,208,2,208,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:02.681131,3836,213,2,213,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.738506,960,218,2,218,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.795968,3836,223,2,223,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.853618,960,228,2,228,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.910988,3836,233,2,233,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:02.968331,960,238,2,238,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.025192,3836,243,2,243,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.085921,960,248,2,248,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:03.143369,3836,253,2,253,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.200712,960,258,2,258,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.257936,3836,263,2,263,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.315088,960,268,2,268,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.371999,3836,273,2,273,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.429176,960,278,2,278,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.486135,3836,283,2,283,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.543150,960,288,2,288,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:03.600365,3836,293,2,293,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.657207,960,298,2,298,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.714850,3836,303,2,303,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.772393,960,308,2,308,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.829958,3836,313,2,313,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.887131,960,318,2,318,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:03.965279,3836,323,2,323,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.026247,960,328,2,328,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:04.087294,3836,333,2,333,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.150079,960,338,2,338,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.211005,3836,343,2,343,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.268513,960,348,2,348,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.325394,3836,353,2,353,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.382720,960,358,2,358,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.440411,3836,363,2,363,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.503849,960,368,2,368,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:04.561638,3836,373,2,373,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.623393,960,378,2,378,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.680750,3836,383,2,383,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.737721,960,388,2,388,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.795281,3836,393,2,393,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.853494,960,398,2,398,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.913539,3836,403,2,403,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:04.970151,960,408,2,408,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:05.027139,3836,413,2,413,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.083908,960,418,2,418,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.153297,3836,424,2,424,8,59,0,8,8,8,8,8,0,0,0,5,5,5,55,20,5,92,-1
21:21:05.199948,960,428,2,428,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.272725,3836,434,2,434,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.318350,960,438,2,438,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.386988,3836,444,2,444,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.432954,960,448,2,448,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:05.502348,3836,454,2,454,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.548389,960,458,2,458,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.617197,3836,464,2,464,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:05.663720,960,468,2,468,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.735868,3836,474,2,474,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.781836,960,478,2,478,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.850833,3836,484,2,484,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:05.896713,960,488,2,488,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:05.979665,3836,494,2,494,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.026622,960,498,2,498,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.096972,3836,504,2,504,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:06.142985,960,508,2,508,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.212290,3836,514,2,514,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.259088,960,518,2,518,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.328216,3836,524,2,524,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.374366,960,528,2,528,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:06.443484,3836,534,2,534,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.489706,960,538,2,538,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.558752,3836,544,2,544,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:21:06.604819,960,548,2,548,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.673371,3836,554,2,554,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:21:06.719434,960,558,2,558,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
