time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
21:21:00.641251,960,38,8,60,48,1,101,0,5,8,890
21:21:00.699545,3836,43,8,65,48,1,101,0,5,8,890
21:21:00.757545,960,48,8,60,48,2,92,0,5,8,890
21:21:00.815893,3836,53,8,60,48,1,101,0,5,8,890
21:21:00.873311,960,58,8,60,48,1,101,0,5,8,890
21:21:00.930506,3836,63,8,60,48,1,101,0,5,8,890
21:21:01.019118,960,68,8,60,48,1,101,0,5,8,890
21:21:01.076912,3836,73,8,60,48,2,101,0,5,8,890
21:21:01.134298,960,78,8,60,48,1,101,0,5,8,890
21:21:01.191476,3836,83,8,60,48,1,101,0,5,8,890
21:21:01.248454,960,88,8,60,48,1,92,0,5,8,890
21:21:01.305368,3836,93,8,60,48,1,101,0,5,8,890
21:21:01.362313,960,98,8,60,48,2,101,0,5,8,890
21:21:01.419725,3836,103,8,60,48,1,101,0,5,8,890
21:21:01.477123,960,108,8,60,48,1,101,0,5,8,890
21:21:01.534151,3836,113,8,60,48,1,101,0,5,8,890
21:21:01.591545,960,118,8,55,48,1,101,0,5,8,890
21:21:01.650006,3836,123,8,60,48,2,101,0,5,8,890
21:21:01.708921,960,128,8,60,48,1,92,0,5,8,890
21:21:01.767472,3836,133,8,60,48,1,101,0,5,8,890
21:21:01.825183,960,138,8,60,48,1,101,0,5,8,890
21:21:01.882441,3836,143,8,55,48,1,101,0,5,8,890
21:21:01.940149,960,148,8,60,48,2,101,0,5,8,890
21:21:01.998770,3836,153,8,60,48,1,101,0,5,8,890
21:21:02.057203,960,158,8,60,48,1,101,0,5,8,890
21:21:02.116132,3836,163,8,60,48,1,101,0,5,8,890
21:21:02.174094,960,168,8,60,48,1,92,0,5,8,890
21:21:02.231260,3836,173,8,60,48,2,101,0,5,8,890
21:21:02.290060,960,178,8,60,48,1,101,0,5,8,890
21:21:02.347108,3836,183,8,60,48,1,101,0,5,8,890
21:21:02.403514,960,188,8,60,48,1,101,0,5,8,890
21:21:02.459946,3836,193,8,60,48,1,101,0,5,8,890
21:21:02.516993,960,198,8,60,48,2,101,0,5,8,890
21:21:02.574138,3836,203,8,60,48,1,101,0,5,8,890
21:21:02.630742,960,208,8,60,48,1,92,0,5,8,890
21:21:02.688224,3836,213,8,60,48,2,101,0,5,8,890
21:21:02.746326,960,218,8,60,48,1,101,0,5,8,890
21:21:02.803404,3836,223,8,60,48,1,101,0,5,8,890
21:21:02.861087,960,228,8,60,48,1,101,0,5,8,890
21:21:02.918153,3836,233,8,60,48,1,101,0,5,8,890
21:21:02.975972,960,238,8,60,48,2,101,0,5,8,890
21:21:03.032368,3836,243,8,60,48,1,101,0,5,8,890
21:21:03.093921,960,248,8,60,48,1,92,0,5,8,890
21:21:03.150668,3836,253,8,60,48,1,101,0,5,8,890
21:21:03.207954,960,258,8,60,48,1,101,0,5,8,890
21:21:03.265022,3836,263,8,60,48,2,101,0,5,8,890
21:21:03.322124,960,268,8,60,48,1,101,0,5,8,890
21:21:03.379440,3836,273,8,60,48,1,101,0,5,8,890
21:21:03.436195,960,278,8,60,48,1,101,0,5,8,890
21:21:03.493375,3836,283,8,60,48,1,101,0,5,8,890
21:21:03.550408,960,288,8,60,48,2,92,0,5,8,890
