wall_time_s,elapsed_s,frame_index,chunk_index,chunk_bytes,frame_bytes,period_s,scheduled_frame_time_s,send_lag_ms
1787367765.758538,0.000048,0,0,12500,12500,0.100000,0.000000,0.001
1787367765.858667,0.100176,1,0,12500,12500,0.100000,0.100000,0.112
1787367765.958685,0.200195,2,0,12500,12500,0.100000,0.200000,0.137
1787367766.058670,0.300179,3,0,12500,12500,0.100000,0.300000,0.119
1787367766.158661,0.400170,4,0,12500,12500,0.100000,0.400000,0.117
1787367766.258665,0.500174,5,0,12500,12500,0.100000,0.500000,0.115
1787367766.358660,0.600169,6,0,12500,12500,0.100000,0.600000,0.113
1787367766.458674,0.700183,7,0,12500,12500,0.100000,0.700000,0.127
1787367766.558661,0.800170,8,0,12500,12500,0.100000,0.800000,0.114
1787367766.658660,0.900169,9,0,12500,12500,0.100000,0.900000,0.115
1787367766.758663,1.000173,10,0,12500,12500,0.100000,1.000000,0.120
1787367766.859025,1.100534,11,0,12500,12500,0.100000,1.100000,0.473
1787367766.958678,1.200188,12,0,12500,12500,0.100000,1.200000,0.114
1787367767.058659,1.300168,13,0,12500,12500,0.100000,1.300000,0.114
1787367767.158660,1.400168,14,0,12500,12500,0.100000,1.400000,0.113
1787367767.258665,1.500174,15,0,12500,12500,0.100000,1.500000,0.115
1787367767.358665,1.600173,16,0,12500,12500,0.100000,1.600000,0.115
1787367767.458704,1.700213,17,0,12500,12500,0.100000,1.700000,0.122
1787367767.558624,1.800133,18,0,12500,12500,0.100000,1.800000,0.076
1787367767.658695,1.900205,19,0,12500,12500,0.100000,1.900000,0.122
1787367767.758905,2.000415,20,0,12500,12500,0.100000,2.000000,0.353
1787367767.858722,2.100231,21,0,12500,12500,0.100000,2.100000,0.121
1787367767.958674,2.200184,22,0,12500,12500,0.100000,2.200000,0.116
1787367768.058711,2.300220,23,0,12500,12500,0.100000,2.300000,0.134
1787367768.158736,2.400245,24,0,12500,12500,0.100000,2.400000,0.148
1787367768.258682,2.500191,25,0,12500,12500,0.100000,2.500000,0.127
1787367768.358656,2.600165,26,0,12500,12500,0.100000,2.600000,0.113
1787367768.458671,2.700180,27,0,12500,12500,0.100000,2.700000,0.112
1787367768.558676,2.800185,28,0,12500,12500,0.100000,2.800000,0.121
1787367768.658674,2.900183,29,0,12500,12500,0.100000,2.900000,0.082
1787367768.758722,3.000231,30,0,12500,12500,0.100000,3.000000,0.113
1787367768.858693,3.100202,31,0,12500,12500,0.100000,3.100000,0.100
1787367768.958710,3.200219,32,0,12500,12500,0.100000,3.200000,0.115
1787367769.058671,3.300180,33,0,12500,12500,0.100000,3.300000,0.121
1787367769.158661,3.400170,34,0,12500,12500,0.100000,3.400000,0.114
1787367769.258675,3.500184,35,0,12500,12500,0.100000,3.500000,0.122
1787367769.358756,3.600264,36,0,12500,12500,0.100000,3.600000,0.160
1787367769.458793,3.700302,37,0,12500,12500,0.100000,3.700000,0.203
1787367769.558630,3.800139,38,0,12500,12500,0.100000,3.800000,0.080
1787367769.658840,3.900349,39,0,12500,12500,0.100000,3.900000,0.248
1787367769.758671,4.000180,40,0,12500,12500,0.100000,4.000000,0.072
1787367769.858664,4.100173,41,0,12500,12500,0.100000,4.100000,0.120
1787367769.958753,4.200262,42,0,12500,12500,0.100000,4.200000,0.157
1787367770.058659,4.300168,43,0,12500,12500,0.100000,4.300000,0.113
1787367770.158653,4.400163,44,0,12500,12500,0.100000,4.400000,0.111
1787367770.258658,4.500167,45,0,12500,12500,0.100000,4.500000,0.112
1787367770.358656,4.600165,46,0,12500,12500,0.100000,4.600000,0.112
1787367770.458678,4.700188,47,0,12500,12500,0.100000,4.700000,0.137
1787367770.558695,4.800204,48,0,12500,12500,0.100000,4.800000,0.123
1787367770.659161,4.900670,49,0,12500,12500,0.100000,4.900000,0.588
1787367770.758667,5.000176,50,0,12500,12500,0.100000,5.000000,0.119
1787367770.858662,5.100171,51,0,12500,12500,0.100000,5.100000,0.113
1787367770.958703,5.200212,52,0,12500,12500,0.100000,5.200000,0.119
1787367771.058697,5.300206,53,0,12500,12500,0.100000,5.300000,0.104
1787367771.158674,5.400183,54,0,12500,12500,0.100000,5.400000,0.123
1787367771.258670,5.500179,55,0,12500,12500,0.100000,5.500000,0.123
1787367771.358674,5.600183,56,0,12500,12500,0.100000,5.600000,0.124
1787367771.458658,5.700167,57,0,12500,12500,0.100000,5.700000,0.112
1787367771.558668,5.800177,58,0,12500,12500,0.100000,5.800000,0.121
1787367771.658890,5.900399,59,0,12500,12500,0.100000,5.900000,0.337
1787367771.758963,6.000472,60,0,12500,12500,0.100000,6.000000,0.371
1787367771.858912,6.100421,61,0,12500,12500,0.100000,6.100000,0.318
1787367771.958908,6.200417,62,0,12500,12500,0.100000,6.200000,0.357
1787367772.058648,6.300157,63,0,12500,12500,0.100000,6.300000,0.050
1787367772.158671,6.400181,64,0,12500,12500,0.100000,6.400000,0.117
1787367772.258682,6.500192,65,0,12500,12500,0.100000,6.500000,0.137
1787367772.358692,6.600201,66,0,12500,12500,0.100000,6.600000,0.115
1787367772.458696,6.700204,67,0,12500,12500,0.100000,6.700000,0.121
1787367772.558669,6.800178,68,0,12500,12500,0.100000,6.800000,0.115
1787367772.658662,6.900171,69,0,12500,12500,0.100000,6.900000,0.114
1787367772.758675,7.000184,70,0,12500,12500,0.100000,7.000000,0.123
1787367772.858720,7.100229,71,0,12500,12500,0.100000,7.100000,0.126
1787367772.958724,7.200232,72,0,12500,12500,0.100000,7.200000,0.123
1787367773.058718,7.300226,73,0,12500,12500,0.100000,7.300000,0.123
1787367773.158689,7.400198,74,0,12500,12500,0.100000,7.400000,0.128
1787367773.258664,7.500173,75,0,12500,12500,0.100000,7.500000,0.120
1787367773.358668,7.600177,76,0,12500,12500,0.100000,7.600000,0.121
1787367773.458664,7.700173,77,0,12500,12500,0.100000,7.700000,0.114
1787367773.558884,7.800393,78,0,12500,12500,0.100000,7.800000,0.287
1787367773.658693,7.900202,79,0,12500,12500,0.100000,7.900000,0.068
1787367773.758688,8.000197,80,0,12500,12500,0.100000,8.000000,0.115
1787367773.858677,8.100186,81,0,12500,12500,0.100000,8.100000,0.112
1787367773.959098,8.200607,82,0,12500,12500,0.100000,8.200000,0.549
1787367774.058661,8.300170,83,0,12500,12500,0.100000,8.300000,0.112
1787367774.158697,8.400207,84,0,12500,12500,0.100000,8.400000,0.115
1787367774.258685,8.500195,85,0,12500,12500,0.100000,8.500000,0.116
1787367774.358707,8.600216,86,0,12500,12500,0.100000,8.600000,0.119
