recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
892220482046663,1786677584058118818,192.168.70.134,0,368435456,0,7,60000,60028,0
892220547248054,1786677584123293127,192.168.70.134,0,368435456,1,7,60000,60028,0
892220612044899,1786677584188090923,192.168.70.134,0,368435456,2,7,60000,60028,0
892220677276046,1786677584253322105,192.168.70.134,0,368435456,3,7,60000,60028,0
892220742952308,1786677584319003000,192.168.70.134,0,368435456,4,7,60000,60028,0
892220808171588,1786677584384220568,192.168.70.134,0,368435456,5,7,60000,60028,0
892220862797334,1786677584438844975,192.168.70.134,0,368435456,6,7,49656,49684,0
892221298840775,1786677584874893268,192.168.70.134,1,736870912,0,7,60000,60028,0
892221400490071,1786677584976543375,192.168.70.134,1,736870912,1,7,60000,60028,0
892221463812468,1786677585039867912,192.168.70.134,1,736870912,2,7,60000,60028,0
892221529441671,1786677585105558987,192.168.70.134,1,736870912,3,7,60000,60028,0
892221594087417,1786677585170151609,192.168.70.134,1,736870912,4,7,60000,60028,0
892221659003022,1786677585235060618,192.168.70.134,1,736870912,5,7,60000,60028,0
892221715535066,1786677585291592668,192.168.70.134,1,736870912,6,7,49656,49684,0
892222178042293,1786677585754103341,192.168.70.134,0,368435457,0,7,60000,60028,0
892222246018429,1786677585822081620,192.168.70.134,0,368435457,1,7,60000,60028,0
892222412705910,1786677585988777005,192.168.70.134,0,368435457,2,7,60000,60028,0
892222488628398,1786677586064692066,192.168.70.134,0,368435457,3,7,60000,60028,0
892222563514483,1786677586139578704,192.168.70.134,0,368435457,4,7,60000,60028,0
892222638909322,1786677586214973940,192.168.70.134,0,368435457,5,7,60000,60028,0
892222700230102,1786677586276296246,192.168.70.134,0,368435457,6,7,49656,49684,0
892223089786677,1786677586665865293,192.168.70.134,1,736870913,0,7,60000,60028,0
892223165551990,1786677586741631205,192.168.70.134,1,736870913,1,7,60000,60028,0
892223241111931,1786677586817182892,192.168.70.134,1,736870913,2,7,60000,60028,0
892223315497490,1786677586891569312,192.168.70.134,1,736870913,3,7,60000,60028,0
892223425465878,1786677587001543811,192.168.70.134,1,736870913,4,7,60000,60028,0
892223500450277,1786677587076524124,192.168.70.134,1,736870913,5,7,60000,60028,0
892223564144757,1786677587140217433,192.168.70.134,1,736870913,6,7,49656,49684,0
892224552305579,1786677588128391188,192.168.70.134,0,368435458,0,7,60000,60028,0
892224625457809,1786677588201544342,192.168.70.134,0,368435458,1,7,60000,60028,0
892224699214538,1786677588275304550,192.168.70.134,0,368435458,2,7,60000,60028,0
892224773756321,1786677588349872486,192.168.70.134,0,368435458,3,7,60000,60028,0
892224846753994,1786677588422842703,192.168.70.134,0,368435458,4,7,60000,60028,0
892224920878388,1786677588496966947,192.168.70.134,0,368435458,5,7,60000,60028,0
892224982757854,1786677588558846171,192.168.70.134,0,368435458,6,7,49656,49684,0
892225256329402,1786677588832425921,192.168.70.134,1,736870914,0,7,60000,60028,0
892225331020871,1786677588907115256,192.168.70.134,1,736870914,1,7,60000,60028,0
892225425221239,1786677589001315755,192.168.70.134,1,736870914,2,7,60000,60028,0
892225499578029,1786677589075675353,192.168.70.134,1,736870914,3,7,60000,60028,0
892225574500576,1786677589150599158,192.168.70.134,1,736870914,4,7,60000,60028,0
892225649471928,1786677589225568645,192.168.70.134,1,736870914,5,7,60000,60028,0
892225715431387,1786677589291527210,192.168.70.134,1,736870914,6,7,49656,49684,0
892226982120880,1786677590558229559,192.168.70.134,0,368435460,0,7,60000,60028,0
892227057136534,1786677590633252029,192.168.70.134,0,368435460,1,7,60000,60028,0
892227131495284,1786677590707608449,192.168.70.134,0,368435460,2,7,60000,60028,0
892227205799288,1786677590781909271,192.168.70.134,0,368435460,3,7,60000,60028,0
892227279782444,1786677590855896539,192.168.70.134,0,368435460,4,7,60000,60028,0
892227397601109,1786677590973717641,192.168.70.134,0,368435460,5,7,60000,60028,0
892227489913613,1786677591066028789,192.168.70.134,1,736870915,0,7,60000,60028,0
892227593155723,1786677591169271348,192.168.70.134,1,736870915,1,7,60000,60028,0
892227620545363,1786677591196660346,192.168.70.134,0,368435460,6,7,49656,49684,0
892227683392065,1786677591259526215,192.168.70.134,1,736870915,2,7,60000,60028,0
892227757464560,1786677591333583316,192.168.70.134,1,736870915,3,7,60000,60028,0
892227833143027,1786677591409263482,192.168.70.134,1,736870915,4,7,60000,60028,0
892227913131891,1786677591489251886,192.168.70.134,1,736870915,5,7,60000,60028,0
892227970260617,1786677591546380162,192.168.70.134,1,736870915,6,7,49656,49684,0
