time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
16:56:35.903844,26731,448,2,448,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
16:56:35.913808,4687,449,2,449,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.003262,26731,458,2,458,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.013792,4687,459,2,459,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.106048,26731,468,2,468,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.116103,4687,469,2,469,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.206460,26731,478,2,478,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.216402,4687,479,2,479,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.306279,26731,488,2,488,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
16:56:36.316107,4687,489,2,489,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.416070,26731,498,2,498,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.425862,4687,499,2,499,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.620728,26731,508,2,508,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.630478,4687,509,2,509,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.719741,26731,518,2,518,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.729744,4687,519,2,519,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.819675,26731,528,2,528,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
16:56:36.829623,4687,529,2,529,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.918867,26731,538,2,538,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:36.928690,4687,539,2,539,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:37.019275,26731,548,2,548,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:37.029071,4687,549,2,549,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
16:56:37.118115,26731,558,2,558,8,509,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
