time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
16:56:35.910108,26731,448,8,510,48,0,437,0,5,28,890
16:56:35.920075,4687,449,8,510,48,0,480,0,5,28,890
16:56:36.009603,26731,458,8,510,48,0,480,0,5,28,890
16:56:36.020153,4687,459,8,510,48,0,480,0,5,28,890
16:56:36.112379,26731,468,8,510,48,0,480,0,5,28,890
16:56:36.122447,4687,469,8,510,48,0,480,0,5,28,890
16:56:36.212664,26731,478,8,510,48,0,480,0,5,28,890
16:56:36.222588,4687,479,8,510,48,0,480,0,5,28,890
16:56:36.312539,26731,488,8,510,48,0,437,0,5,28,890
16:56:36.322252,4687,489,8,510,48,0,480,0,5,28,890
16:56:36.422380,26731,498,8,510,48,0,480,0,5,28,890
16:56:36.432674,4687,499,8,510,48,0,480,0,5,28,890
16:56:36.626641,26731,508,8,510,48,0,480,0,5,28,890
16:56:36.636807,4687,509,8,510,48,1,480,0,5,28,890
16:56:36.725902,26731,518,8,510,48,0,480,0,5,28,890
16:56:36.736042,4687,519,8,510,48,0,480,0,5,28,890
16:56:36.825832,26731,528,8,510,48,1,437,0,5,28,890
16:56:36.835907,4687,529,8,510,48,0,480,0,5,28,890
16:56:36.925052,26731,538,8,510,48,0,480,0,5,28,890
16:56:36.935300,4687,539,8,510,48,0,480,0,5,28,890
16:56:37.025517,26731,548,8,510,48,0,480,0,5,28,890
16:56:37.035281,4687,549,8,510,48,0,480,0,5,28,890
16:56:37.124065,26731,558,8,510,48,0,480,0,5,28,890
16:56:37.134068,4687,559,8,510,48,0,480,0,5,28,890
16:56:37.223157,26731,568,8,510,48,0,437,0,5,28,890
16:56:37.233014,4687,569,8,510,48,0,480,0,5,28,890
16:56:37.321558,26731,578,8,510,48,0,480,0,5,28,890
16:56:37.331377,4687,579,8,510,48,0,480,0,5,28,890
16:56:37.420780,26731,588,8,510,48,0,480,0,5,28,890
16:56:37.434443,4687,589,8,510,48,1,480,0,5,28,890
