ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,892411016577413,892411169714438,892411970934865,954.357452,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,892411366577413,892411544128169,892412463783184,1097.205771,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,892411666577413,892412117419552,892412982394265,1315.816852,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,892411966577413,892412610479489,892413510206501,1543.629088,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,892412266577413,892413131589696,892414038488651,1771.911238,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,892412616577413,892413659484221,892414507493895,1890.916482,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,892412916577413,892414175859309,892415105096187,2188.518774,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,892413216577413,892414647657875,892415598426349,2381.848936,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,892413566577413,892415251516263,892416212356818,2645.779405,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
1,200000005,736870917,892414166577413,892416360944451,892417231452106,3064.874693,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,892414516577413,892416862385763,892417755046847,3238.469434,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,892414816577413,892417400264090,892418367284366,3550.706953,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,892415116577413,892417903051208,892418865697355,3749.119942,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,892415466577413,892418520092326,892419423017748,3956.440335,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,892415766577413,892419009993014,892419931969950,4165.392537,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,892416066577413,892419573835201,892420488741907,4422.164494,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,892416366577413,892420130218589,892420938698472,4572.121059,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,892416716577413,892420622376901,892421469753571,4753.176158,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000009,368435465,892417016577413,892421138791351,892421922409057,4905.831644,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000010,736870922,892417316577413,892421603592204,892422412956569,5096.379156,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000010,368435466,892417666577413,892422077511134,892422855087466,5188.510053,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000011,736870923,892417966577413,892422542965940,892423434030556,5467.453143,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000011,368435467,892418266577413,892422989736588,892423899064360,5632.486947,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000012,736870924,892418616577413,892423577314240,892424503088217,5886.510804,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000012,368435468,892418916577413,892424128312175,892425006732598,6090.155185,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000013,736870925,892419216577413,892424653670180,892425530396332,6313.818919,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000013,368435469,892419516577413,892425156967533,892426029415705,6512.838292,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000014,736870926,892419866577413,892425680475607,892426572512466,6705.935053,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000014,368435470,892420166577413,892426179630296,892427072855691,6906.278278,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000015,736870927,892420466577413,892426722709605,892427692188815,7225.611402,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000015,368435471,892420816577413,892427315948071,892428189722260,7373.144847,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000016,736870928,892421116577413,892427841178244,892428802184394,7685.606981,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000016,368435472,892421416577413,892428432678867,892429358605512,7942.028099,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000017,736870929,892421766577413,892428951706110,892429887893415,8121.316002,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000017,368435473,892422066577413,892429515908914,892430480214823,8413.63741,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000018,736870930,892422366577413,892430036331271,892431007169090,8640.591677,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000018,368435474,892422716577413,892430631158435,892431535861738,8819.284325,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000019,736870931,892423016577413,892431156852853,892432062240090,9045.662677,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000019,368435475,892423316577413,892431686863845,892432599753499,9283.176086,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000020,736870932,892423616577413,892432211423411,892433119801042,9503.223629,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000020,368435476,892423966577413,892432747712420,892433653193218,9686.615805,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000021,736870933,892424266577413,892433274663193,892434182305083,9915.72767,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000021,368435477,892424566577413,892433802470565,892434719213689,10152.636276,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000022,736870934,892424916577413,892434379056003,892435237460469,10320.883056,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000022,368435478,892425216577413,892434865933490,892435803756868,10587.179455,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000023,736870935,892425516577413,892435440391630,892436330976116,10814.398703,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000023,368435479,892425866577413,892435950906665,892436893978223,11027.40081,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000024,736870936,892426166577413,892436546587793,892437411298034,11244.720621,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000024,368435480,892426466577413,892437043035372,892437964599961,11498.022548,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000025,736870937,892426816577413,892437612346651,892438571666613,11755.0892,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000025,368435481,892427116577413,892438112262059,892439065252474,11948.675061,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000026,736870938,892427416577413,892438722542862,892439672150953,12255.57354,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000026,368435482,892427716577413,892439215173716,892440164362989,12447.785576,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000027,736870939,892428066577413,892439820019649,892440756863142,12690.285729,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000027,368435483,892428366577413,892440319179609,892441263362689,12896.785276,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000028,736870940,892428666577413,892440906736532,892441861440606,13194.863193,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
