wall_time_s,elapsed_s,frame_index,chunk_index,chunk_bytes,frame_bytes,period_s,scheduled_frame_time_s,send_lag_ms
1787336318.024361,13.800211,138,0,25000,25000,0.100000,13.800000,0.116
1787336318.124406,13.900255,139,0,25000,25000,0.100000,13.900000,0.151
1787336318.224365,14.000214,140,0,25000,25000,0.100000,14.000000,0.121
1787336318.324398,14.100247,141,0,25000,25000,0.100000,14.100000,0.121
1787336318.424356,14.200205,142,0,25000,25000,0.100000,14.200000,0.114
1787336318.524716,14.300566,143,0,25000,25000,0.100000,14.300000,0.462
1787336318.624372,14.400221,144,0,25000,25000,0.100000,14.400000,0.124
1787336318.724601,14.500364,145,0,25000,25000,0.100000,14.500000,0.128
1787336318.824364,14.600213,146,0,25000,25000,0.100000,14.600000,0.122
1787336318.924359,14.700208,147,0,25000,25000,0.100000,14.700000,0.116
1787336319.024367,14.800216,148,0,25000,25000,0.100000,14.800000,0.122
1787336319.124327,14.900176,149,0,25000,25000,0.100000,14.900000,0.045
1787336319.224911,15.000760,150,0,25000,25000,0.100000,15.000000,0.689
1787336319.324344,15.100193,151,0,25000,25000,0.100000,15.100000,0.121
