plateau_index,commanded_noise_power_db,event_time_text,event_wall_ns_approx,rnti,frame,slot,instantaneous_pusch_snr_db,mcs,join_status
0,-10,11:25:12.773986,1787336712773986048,54415,334,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.781500,1787336712781500160,54415,335,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.781861,1787336712781861120,54415,335,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.782203,1787336712782202880,54415,335,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.785301,1787336712785300992,54415,335,17,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.785726,1787336712785725952,54415,335,18,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.786182,1787336712786181888,54415,335,19,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.789282,1787336712789282048,54415,336,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.789654,1787336712789654016,54415,336,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.789828,1787336712789828096,54415,336,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.866951,1787336712866950912,54415,346,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.882065,1787336712882065152,54415,348,7,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.886155,1787336712886155008,54415,348,17,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.889853,1787336712889852928,54415,349,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.890357,1787336712890356992,54415,349,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.890721,1787336712890721024,54415,349,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.893965,1787336712893965056,54415,349,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.894256,1787336712894256128,54415,349,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.894635,1787336712894635008,54415,349,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.897643,1787336712897643008,54415,350,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.898069,1787336712898068992,54415,350,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.898464,1787336712898464000,54415,350,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.975946,1787336712975945984,54415,360,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.979243,1787336712979243008,54415,360,17,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.983088,1787336712983088128,54415,361,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.983551,1787336712983550976,54415,361,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.983864,1787336712983864064,54415,361,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.986957,1787336712986957056,54415,361,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.987408,1787336712987407872,54415,361,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.987889,1787336712987889152,54415,361,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.990906,1787336712990906112,54415,362,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.991227,1787336712991226880,54415,362,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:12.991467,1787336712991467008,54415,362,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.069735,1787336713069735168,54415,372,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.077031,1787336713077030912,54415,373,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.077508,1787336713077508096,54415,373,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.077899,1787336713077899008,54415,373,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.080943,1787336713080943104,54415,373,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.081476,1787336713081476096,54415,373,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.081911,1787336713081911040,54415,373,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.084912,1787336713084912128,54415,374,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.085500,1787336713085499904,54415,374,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.085681,1787336713085680896,54415,374,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.180189,1787336713180188928,54415,384,7,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.183916,1787336713183916032,54415,384,17,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.187997,1787336713187997184,54415,385,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.188390,1787336713188390144,54415,385,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.188722,1787336713188721920,54415,385,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.191909,1787336713191909120,54415,385,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.192194,1787336713192194048,54415,385,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.192708,1787336713192708096,54415,385,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.195654,1787336713195653888,54415,386,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.196119,1787336713196119040,54415,386,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.196360,1787336713196360192,54415,386,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.275467,1787336713275467008,54415,396,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.283035,1787336713283035136,54415,397,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.283438,1787336713283438080,54415,397,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.283795,1787336713283795200,54415,397,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.286840,1787336713286840064,54415,397,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.287281,1787336713287281152,54415,397,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.287773,1787336713287772928,54415,397,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.290911,1787336713290910976,54415,398,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.291237,1787336713291237120,54415,398,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.291497,1787336713291496960,54415,398,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.370277,1787336713370276864,54415,408,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.377467,1787336713377466880,54415,409,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.377967,1787336713377966848,54415,409,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.378271,1787336713378270976,54415,409,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.381446,1787336713381445888,54415,409,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.381722,1787336713381721856,54415,409,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.382248,1787336713382247936,54415,409,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.385271,1787336713385271040,54415,410,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.385661,1787336713385660928,54415,410,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.386096,1787336713386096128,54415,410,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.464986,1787336713464986112,54415,420,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.480306,1787336713480305920,54415,422,7,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.484166,1787336713484165888,54415,422,17,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.488164,1787336713488163840,54415,423,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.488571,1787336713488570880,54415,423,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.488907,1787336713488907008,54415,423,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.491940,1787336713491940096,54415,423,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.492366,1787336713492366080,54415,423,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.492820,1787336713492819968,54415,423,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.496026,1787336713496026112,54415,424,7,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.496350,1787336713496349952,54415,424,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.496530,1787336713496530176,54415,424,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.575171,1787336713575171072,54415,434,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.582763,1787336713582763008,54415,435,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.583120,1787336713583120128,54415,435,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.583428,1787336713583427840,54415,435,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.586695,1787336713586694912,54415,435,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.587034,1787336713587034112,54415,435,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.587473,1787336713587472896,54415,435,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.590701,1787336713590701056,54415,436,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.591023,1787336713591022848,54415,436,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.591218,1787336713591217920,54415,436,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.671116,1787336713671116032,54415,446,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.678770,1787336713678770176,54415,447,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.679142,1787336713679141888,54415,447,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.679453,1787336713679452928,54415,447,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.682615,1787336713682615040,54415,447,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.683056,1787336713683056128,54415,447,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.683490,1787336713683490048,54415,447,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.686499,1787336713686499072,54415,448,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.687051,1787336713687051008,54415,448,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.687271,1787336713687271168,54415,448,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.765563,1787336713765563136,54415,458,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.778442,1787336713778441984,54415,460,7,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.781861,1787336713781861120,54415,460,17,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.785419,1787336713785419008,54415,461,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.785912,1787336713785912064,54415,461,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.786204,1787336713786204160,54415,461,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.789232,1787336713789232128,54415,461,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.789582,1787336713789582080,54415,461,18,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.790016,1787336713790016000,54415,461,19,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.793308,1787336713793307904,54415,462,7,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.793618,1787336713793617920,54415,462,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.793961,1787336713793960960,54415,462,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.866338,1787336713866338048,54415,472,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.877655,1787336713877655040,54415,473,17,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.881445,1787336713881444864,54415,474,7,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.885404,1787336713885404160,54415,474,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.885843,1787336713885842944,54415,474,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.886207,1787336713886206976,54415,474,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.889188,1787336713889188096,54415,475,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.889622,1787336713889622016,54415,475,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.889994,1787336713889993984,54415,475,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.893108,1787336713893107968,54415,475,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.893501,1787336713893500928,54415,475,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.893853,1787336713893852928,54415,475,19,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.968090,1787336713968090112,54415,485,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.980050,1787336713980050176,54415,486,17,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.985028,1787336713985028096,54415,487,7,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.987825,1787336713987824896,54415,487,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.988658,1787336713988657920,54415,487,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.988978,1787336713988977920,54415,487,19,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.991924,1787336713991923968,54415,488,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.992291,1787336713992291072,54415,488,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.992592,1787336713992592128,54415,488,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.995783,1787336713995783168,54415,488,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.996121,1787336713996120832,54415,488,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:13.996439,1787336713996439040,54415,488,19,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.069836,1787336714069835776,54415,498,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.077382,1787336714077382144,54415,499,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.077855,1787336714077855232,54415,499,8,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.078164,1787336714078164224,54415,499,9,20.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.081311,1787336714081310976,54415,499,17,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.081727,1787336714081726976,54415,499,18,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.082213,1787336714082212864,54415,499,19,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.085309,1787336714085308928,54415,500,7,19.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.085710,1787336714085710080,54415,500,8,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
0,-10,11:25:14.086169,1787336714086169088,54415,500,9,19.5,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.163353,1787336714163353088,54415,510,8,16.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.170640,1787336714170639872,54415,511,7,16.0,24,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.182367,1787336714182366976,54415,512,17,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.186421,1787336714186420992,54415,513,7,15.5,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.190115,1787336714190115072,54415,513,17,15.5,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.193917,1787336714193916928,54415,514,7,15.5,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.197918,1787336714197917952,54415,514,17,15.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.198396,1787336714198395904,54415,514,18,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.198765,1787336714198765056,54415,514,19,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.201707,1787336714201707008,54415,515,7,15.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.202176,1787336714202176000,54415,515,8,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.202560,1787336714202560000,54415,515,9,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.205518,1787336714205518080,54415,515,17,15.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.205994,1787336714205993984,54415,515,18,15.5,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.209946,1787336714209945856,54415,516,8,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.210224,1787336714210223872,54415,516,9,16.0,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.213740,1787336714213740032,54415,516,18,15.5,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.214165,1787336714214164992,54415,516,19,15.5,23,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.217279,1787336714217278976,54415,517,7,15.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.217756,1787336714217756160,54415,517,8,15.5,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.218129,1787336714218128896,54415,517,9,15.5,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.283101,1787336714283101184,54415,525,17,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.286710,1787336714286710016,54415,526,7,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.291137,1787336714291137024,54415,526,17,15.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.291697,1787336714291697152,54415,526,18,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.292193,1787336714292193024,54415,526,19,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.294676,1787336714294675968,54415,527,7,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.295529,1787336714295528960,54415,527,8,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.295993,1787336714295993088,54415,527,9,16.0,22,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.298743,1787336714298743040,54415,527,17,15.5,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.299125,1787336714299124992,54415,527,18,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.299610,1787336714299609856,54415,527,19,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.372399,1787336714372399104,54415,537,8,15.5,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.379820,1787336714379820032,54415,538,7,15.5,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.380293,1787336714380292864,54415,538,8,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.380673,1787336714380673024,54415,538,9,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.383475,1787336714383474944,54415,538,17,15.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.383981,1787336714383981056,54415,538,18,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.384422,1787336714384422144,54415,538,19,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.387586,1787336714387586048,54415,539,7,15.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.387999,1787336714387998976,54415,539,8,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.388430,1787336714388430080,54415,539,9,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.464454,1787336714464453888,54415,549,8,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.479317,1787336714479316992,54415,551,7,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.483148,1787336714483148032,54415,551,17,16.0,21,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.487154,1787336714487153920,54415,552,7,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.487568,1787336714487567872,54415,552,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.487944,1787336714487943936,54415,552,9,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.490844,1787336714490843904,54415,552,17,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.491389,1787336714491388928,54415,552,18,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.491829,1787336714491828992,54415,552,19,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.494722,1787336714494721792,54415,553,7,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.495221,1787336714495220992,54415,553,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.495511,1787336714495511040,54415,553,9,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.570901,1787336714570900992,54415,563,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.578373,1787336714578372864,54415,564,7,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.578788,1787336714578788096,54415,564,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.579187,1787336714579186944,54415,564,9,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.582080,1787336714582080000,54415,564,17,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
