wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-14T23:28:19.027,5.916172316996381,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007190,9848.053314707126,True,777.8805909911171,8.567902958020568,42.67245903611183,34.104556078091264,820.5530500272289,1156976,2903040,20,8794,1,True,3,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.145,6.033949458040297,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007191,9848.153314708616,True,38.45807502511889,6.038330029696226,40.710531058721244,34.67220102902502,79.16860608384013,1154435,2903040,20,8783,1,True,2,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.268,6.157726717996411,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007192,9848.253314710106,True,51.329933921806514,6.510333972983062,40.64690403174609,34.13657005876303,91.9768379535526,1154141,2903040,20,8640,1,True,3,0,nan,nan,nan,nan,0,0,2,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.411,6.301275114994496,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007193,9848.353314711596,True,42.79530304484069,6.290580960921943,40.428544976748526,34.13796401582658,83.22384802158922,1154802,2903040,20,8655,1,True,2,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.527,6.4171122829429805,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007194,9848.453314713086,True,49.32797094807029,5.835889023728669,39.26274599507451,33.42685697134584,88.5907169431448,1151816,2903040,20,9082,1,True,3,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.643,6.533200487028807,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007195,9848.553314714576,True,49.96376798953861,6.173348985612392,39.59401196334511,33.42066297773272,89.55777995288372,1149093,2903040,20,9343,1,True,2,0,nan,nan,nan,nan,0,0,7,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.757,6.646987437969074,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007196,9848.653314716066,True,48.56364207807928,5.94359403476119,39.162372006103396,33.218777971342206,87.72601408418268,1141111,2903040,20,8519,1,True,2,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.871,6.760553161031567,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007197,9848.753314717556,True,49.962848890572786,6.204635952599347,40.67790205590427,34.47326610330492,90.64075094647706,1136850,2903040,19,8991,1,True,2,0,nan,nan,nan,nan,0,0,7,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:19.987,6.876457687001675,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007198,9848.853314719046,True,47.687973943538964,6.217318004928529,39.203669992275536,32.98635198734701,86.8916439358145,1134200,2903040,19,9276,1,True,2,0,nan,nan,nan,nan,0,0,9,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:28:20.102,6.992254078038968,20260714_232813_front_fusion_tl_14,fps_10,fusion_tl_14,front,front,1007199,9848.953314720537,True,50.66135397646576,5.9516169130802155,38.79521007183939,32.84359315875918,89.45656404830515,1134651,2903040,19,8675,1,True,2,0,nan,nan,nan,nan,0,0,5,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
