run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
D0_SMOKE,oaitun_ue1,ue0,41,40.0002,0.523332,1.49526,1.49619,0,0,0,2616656,0,1764,0,0,0,0,0,0,,,
D0_SMOKE,oaitun_ue2,ue1,41,40.0002,0.542047,1.49588,1.49633,0,0,0,2710108,0,1827,0,0,0,0,0,0,,,
