wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-14T22:18:42.629,5.818872647010721,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602627,5687.348791660741,True,728.449642076157,8.53697198908776,43.37558103725314,34.83860904816538,771.8252231134102,1158841,2903040,20,9434,1,True,2,0,nan,nan,nan,nan,0,0,6,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:42.834,6.022852260968648,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602628,5687.448791662231,True,48.609414021484554,6.39853801112622,40.28639290481806,33.88785489369184,88.89580692630261,1157637,2903040,20,9412,1,True,3,0,nan,nan,nan,nan,0,0,7,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:42.952,6.142339534009807,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602629,5687.548791663721,True,51.590635906904936,6.745805963873863,40.449283085763454,33.70347712188959,92.03991899266839,1153530,2903040,20,8262,1,True,3,0,nan,nan,nan,nan,0,0,3,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.076,6.266330810962245,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602630,5687.648791665211,True,48.32124209497124,6.807841942645609,41.44440800882876,34.63656606618315,89.7656501038,1155270,2903040,20,9003,1,True,3,0,nan,nan,nan,nan,0,0,7,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.197,6.386802555061877,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602631,5687.748791666701,True,45.281759928911924,6.519436021335423,40.228054975159466,33.70861895382404,85.50981490407139,1154082,2903040,20,8124,1,True,2,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.316,6.506208784994669,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602632,5687.848791668192,True,43.3986010029912,6.291961995884776,39.81773497071117,33.525772974826396,83.21633597370237,1149312,2903040,20,8386,1,True,2,0,nan,nan,nan,nan,0,0,5,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.425,6.615488255047239,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602633,5687.948791669682,True,47.03894699923694,6.154080969281495,39.13395502604544,32.97987405676395,86.17290202528238,1148071,2903040,20,8617,1,True,2,0,nan,nan,nan,nan,0,0,4,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.531,6.720818966045044,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602634,5688.048791671172,True,44.564803945831954,6.336995982564986,38.75128598883748,32.414290006272495,83.31608993466944,1142852,2903040,20,8883,1,True,2,0,nan,nan,nan,nan,0,0,6,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.637,6.827064504032023,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602635,5688.148791672662,True,42.30275400914252,6.440097000449896,39.88584002945572,33.445743029005826,82.18859403859824,1145079,2903040,20,9314,1,True,2,0,nan,nan,nan,nan,0,0,7,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T22:18:43.745,6.934878972009756,20260714_221836_front_fusion_tl_14,pole_npc,fusion_tl_14,front,front,602636,5688.248791674152,True,39.742477936670184,6.290903082117438,39.762767031788826,33.47186394967139,79.50524496845901,1146095,2903040,20,9349,1,True,2,0,nan,nan,nan,nan,0,0,7,500,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
