time,rnti,frame,slot,mcs,tbs
20:18:41.030953,35953,426,0,0,21
20:18:41.099370,7659,432,0,0,19
20:18:42.122343,35953,526,0,0,21
20:18:42.181022,7659,532,0,0,21
20:18:43.178279,35953,626,0,0,21
20:18:43.238585,7659,632,0,0,19
20:18:44.268746,35953,726,0,0,21
20:18:44.327356,7659,732,0,0,21
20:18:45.278769,35953,826,0,0,21
20:18:45.338571,7659,832,0,0,19
20:18:46.310288,35953,926,0,0,21
20:18:46.373233,7659,932,0,0,21
20:18:47.402285,35953,2,0,0,21
20:18:47.473634,7659,8,0,0,19
20:18:48.662689,35953,102,0,0,21
20:18:48.730798,7659,108,0,0,21
20:18:49.909743,35953,202,0,0,21
20:18:50.073233,7659,208,0,0,19
20:18:51.143714,35953,302,0,0,21
20:18:51.211419,7659,308,0,0,21
20:18:51.487640,35953,332,4,0,21
20:18:51.515726,35953,334,14,0,21
20:18:51.544009,35953,337,4,0,21
20:18:51.572276,35953,339,14,0,21
20:18:51.600681,35953,342,4,0,21
20:18:51.629065,35953,344,14,0,21
20:18:51.686341,35953,349,15,0,21
20:18:51.713854,35953,352,4,0,21
20:18:51.771296,35953,357,5,0,21
20:18:51.798963,35953,359,14,0,21
20:18:51.827094,35953,362,4,0,21
20:18:51.855511,35953,364,14,0,21
20:18:51.883902,35953,367,4,0,21
20:18:51.912425,35953,369,14,0,21
20:18:51.959500,35953,371,7,0,15
20:18:52.247431,7659,396,15,0,21
20:18:52.275175,7659,399,4,0,21
20:18:52.306759,35953,402,0,0,21
20:18:52.332101,7659,404,5,0,21
20:18:52.359592,7659,406,14,0,21
20:18:52.374358,7659,408,0,0,19
20:18:52.416944,7659,411,15,0,21
20:18:52.474672,7659,416,16,0,21
20:18:52.501984,7659,419,4,0,21
20:18:52.530303,7659,421,14,0,21
20:18:52.558477,7659,424,4,0,21
20:18:52.586762,7659,426,14,0,21
20:18:52.615080,7659,429,4,0,21
20:18:52.672123,7659,434,5,0,21
20:18:52.689546,7659,435,16,0,21
20:18:53.105919,35953,467,15,0,21
20:18:53.133930,35953,470,4,0,21
20:18:53.162196,35953,472,14,0,21
20:18:53.190506,35953,475,4,0,21
20:18:53.218860,35953,477,14,0,21
20:18:53.247564,35953,480,4,0,21
20:18:53.304862,35953,485,5,0,21
20:18:53.332613,35953,487,14,0,21
20:18:53.390753,35953,492,16,0,21
20:18:53.452436,35953,498,4,0,21
20:18:53.481100,35953,500,14,0,21
20:18:53.495847,35953,502,0,0,21
20:18:53.509592,35953,503,4,0,21
20:18:53.538285,35953,505,14,0,21
20:18:53.556574,35953,507,6,0,21
20:18:53.564415,7659,508,0,0,21
20:18:53.833870,7659,531,15,0,21
20:18:53.861385,7659,534,4,0,21
20:18:53.889742,7659,536,14,0,21
20:18:53.918283,7659,539,4,0,21
20:18:53.975960,7659,544,5,0,21
20:18:54.033586,7659,549,6,0,21
20:18:54.127560,7659,554,15,0,21
20:18:54.186656,7659,559,16,0,21
20:18:54.248865,7659,565,4,0,21
20:18:54.277655,7659,567,14,0,21
20:18:54.306358,7659,570,4,0,21
20:18:54.325391,7659,571,17,0,15
20:18:54.584071,35953,593,15,0,21
20:18:54.641626,35953,598,16,0,21
20:18:54.678041,35953,602,0,0,21
20:18:54.703030,35953,604,4,0,21
20:18:54.731804,35953,606,14,0,21
20:18:54.746533,7659,608,0,0,19
20:18:54.789356,35953,611,15,0,21
20:18:54.817156,35953,614,4,0,21
20:18:54.875011,35953,619,5,0,21
20:18:54.903265,35953,621,14,0,21
20:18:54.931996,35953,624,4,0,21
20:18:54.989906,35953,629,5,0,21
20:18:55.018282,35953,631,14,0,21
20:18:55.037993,35953,633,7,0,15
20:18:55.439676,7659,667,15,0,21
20:18:55.467759,7659,670,4,0,21
20:18:55.496602,7659,672,14,0,21
20:18:55.525814,7659,675,4,0,21
20:18:55.588693,7659,680,5,0,21
20:18:55.658215,7659,685,6,0,21
20:18:55.725174,7659,690,15,0,21
20:18:55.783346,7659,695,16,0,21
20:18:55.844275,7659,701,4,0,21
20:18:55.853516,35953,702,0,0,21
20:18:55.872782,7659,703,14,0,21
20:18:55.901166,7659,706,4,0,21
20:18:55.919457,7659,707,16,0,21
20:18:55.921732,7659,708,0,0,21
20:18:56.173883,35953,729,15,0,21
20:18:56.264613,35953,735,0,0,21
20:18:56.324740,35953,740,4,0,21
20:18:56.353865,35953,742,14,0,21
20:18:56.412742,35953,747,15,0,21
20:18:56.441140,35953,750,4,0,21
20:18:56.499911,35953,755,5,0,21
20:18:56.528443,35953,757,14,0,21
20:18:56.557492,35953,760,4,0,21
20:18:56.616743,35953,765,5,0,21
20:18:56.645854,35953,767,14,0,21
20:18:56.664339,35953,769,6,0,21
20:18:56.946151,7659,793,15,0,21
20:18:57.004036,7659,798,16,0,21
20:18:57.040413,35953,802,0,0,21
20:18:57.065775,7659,804,4,0,21
20:18:57.094341,7659,806,14,0,21
20:18:57.157654,7659,808,0,0,19
20:18:57.245749,7659,811,15,0,21
20:18:57.274232,7659,814,4,0,21
20:18:57.332933,7659,819,5,0,21
20:18:57.361134,7659,821,14,0,21
20:18:57.389996,7659,824,4,0,21
20:18:57.448234,7659,829,5,0,21
20:18:57.476310,7659,831,14,0,21
20:18:57.494619,7659,833,6,0,21
20:18:57.750136,35953,855,15,0,21
20:18:57.808441,35953,860,16,0,21
20:18:57.870253,35953,866,4,0,21
20:18:57.898798,35953,868,14,0,21
20:18:57.956572,35953,873,15,0,21
