time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:18:40.673586,35953,394,8,60,48,1,480,0,5,28,890
20:18:40.684186,35953,395,7,60,48,1,480,0,23,28,890
20:18:40.695818,35953,396,7,60,48,1,480,0,23,28,890
20:18:40.707184,35953,397,7,60,48,1,480,0,23,28,890
20:18:40.742137,7659,400,8,60,48,1,437,0,5,28,890
20:18:40.752949,7659,401,7,60,48,1,437,0,21,28,890
20:18:40.764155,7659,402,7,60,48,1,437,0,21,28,890
20:18:40.775629,7659,403,7,60,48,1,437,0,21,28,890
20:18:40.822121,35953,407,8,60,48,1,480,0,5,28,890
20:18:40.832968,35953,408,7,60,48,1,480,0,23,28,890
20:18:40.845527,35953,409,7,60,48,1,480,0,23,28,890
20:18:40.856756,35953,410,7,60,48,1,480,0,23,28,890
20:18:40.891442,7659,413,8,60,48,1,480,0,5,28,890
20:18:40.902170,7659,414,7,60,48,2,480,0,23,28,890
20:18:40.913624,7659,415,7,55,48,1,480,0,23,28,890
20:18:40.925200,7659,416,7,60,48,1,480,0,23,28,890
20:18:40.971042,35953,420,8,60,48,1,480,0,5,28,890
20:18:40.981536,35953,421,7,60,48,2,480,0,23,28,890
20:18:40.993015,35953,422,7,60,48,1,480,0,23,28,890
20:18:41.005070,35953,423,7,60,48,1,480,0,23,28,890
20:18:41.039430,7659,426,8,55,48,1,480,0,5,28,890
20:18:41.050362,7659,427,7,55,48,2,480,0,23,28,890
20:18:41.061642,7659,428,7,60,48,1,480,0,23,28,890
20:18:41.073067,7659,429,7,60,48,1,480,0,23,28,890
20:18:41.119318,35953,433,8,60,48,1,480,0,5,28,890
20:18:41.130402,35953,434,7,60,48,1,480,0,23,28,890
20:18:41.141798,35953,435,7,60,48,2,480,0,23,28,890
20:18:41.153020,35953,436,7,60,48,1,480,0,23,28,890
20:18:41.188224,7659,439,8,60,48,1,480,0,5,28,890
20:18:41.199052,7659,440,7,60,48,1,480,0,23,28,890
20:18:41.210199,7659,441,7,60,48,2,480,0,23,28,890
20:18:41.221576,7659,442,7,60,48,1,480,0,23,28,890
20:18:41.267817,35953,446,8,60,48,1,480,0,5,28,890
20:18:41.278492,35953,447,7,60,48,1,480,0,23,28,890
20:18:41.290135,35953,448,7,60,48,1,480,0,23,28,890
20:18:41.301533,35953,449,7,60,48,2,480,0,23,28,890
20:18:41.336378,7659,452,8,60,48,1,480,0,5,28,890
20:18:41.347207,7659,453,7,60,48,1,480,0,23,28,890
20:18:41.358204,7659,454,7,60,48,1,480,0,23,28,890
20:18:41.370075,7659,455,7,60,48,2,480,0,23,28,890
20:18:41.415716,35953,459,8,60,48,1,480,0,5,28,890
