time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
20:18:40.666329,35953,394,2,394,8,466,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:40.734799,7659,400,2,400,8,427,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
20:18:40.815077,35953,407,2,407,8,427,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:40.884280,7659,413,2,413,8,392,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:40.963726,35953,420,2,420,8,391,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.032037,7659,426,2,426,8,360,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.112055,35953,433,2,433,8,359,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.180869,7659,439,2,439,8,330,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.260548,35953,446,2,446,8,330,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.328986,7659,452,2,452,8,304,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.408115,35953,459,2,459,8,304,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.476618,7659,465,2,465,8,281,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.555834,35953,472,2,472,8,281,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
20:18:41.623780,7659,478,2,478,8,259,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.715672,35953,485,2,485,8,259,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
20:18:41.779275,7659,491,2,491,8,240,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
20:18:41.847801,35953,498,2,498,8,240,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
20:18:41.907240,7659,504,2,504,8,223,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,421,-1
20:18:41.975947,35953,511,2,511,8,223,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
20:18:42.035137,7659,517,2,517,8,207,0,25,25,25,25,25,0,0,0,5,5,5,48,20,5,421,-1
20:18:42.103586,35953,524,2,524,8,207,0,25,25,25,25,25,0,0,0,5,5,5,48,20,5,421,-1
20:18:42.162446,7659,530,2,530,8,193,0,23,23,23,23,23,0,0,0,5,5,5,48,20,5,372,-1
20:18:42.231194,35953,537,2,537,8,193,0,23,23,23,23,23,0,0,0,5,5,5,48,20,5,372,-1
20:18:42.290440,7659,543,2,543,8,180,0,22,22,22,22,22,0,0,0,5,5,5,48,20,5,341,-1
20:18:42.358969,35953,550,2,550,8,180,0,22,22,22,22,22,0,0,0,5,5,5,48,20,5,341,-1
20:18:42.417794,7659,556,2,556,8,168,0,20,20,20,20,20,0,0,0,5,5,5,48,20,5,285,-1
20:18:42.486513,35953,563,2,563,8,168,0,20,20,20,20,20,0,0,0,5,5,5,48,20,5,285,-1
20:18:42.545378,7659,569,2,569,8,158,0,19,19,19,19,19,0,0,0,5,5,5,48,20,5,261,-1
20:18:42.652599,35953,576,2,576,8,158,0,19,19,19,19,19,0,0,0,5,5,5,48,20,5,241,-1
20:18:42.733914,7659,582,2,582,8,148,0,18,18,18,18,18,0,0,0,5,5,5,48,20,5,241,-1
20:18:42.805152,35953,589,2,589,8,148,0,18,18,18,18,18,0,0,0,5,5,5,48,20,5,241,-1
20:18:42.866098,7659,595,2,595,8,140,0,17,17,17,17,17,0,0,0,5,5,5,48,20,5,225,-1
20:18:42.937092,35953,602,2,602,8,140,0,17,17,17,17,17,0,0,0,5,5,5,48,20,5,225,-1
20:18:42.997933,7659,608,2,608,8,132,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,209,-1
20:18:43.068783,35953,615,2,615,8,132,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,225,-1
20:18:43.129318,7659,621,2,621,8,125,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,225,-1
20:18:43.189293,35953,627,2,627,8,127,0,16,16,16,16,16,0,0,0,5,5,5,55,20,5,225,-1
20:18:43.259663,7659,634,2,634,8,118,0,15,15,15,15,15,0,0,0,5,5,5,48,20,5,209,-1
20:18:43.319859,35953,640,2,640,8,120,0,15,15,15,15,15,0,0,0,5,5,5,55,20,5,193,-1
20:18:43.379265,7659,646,2,646,8,114,0,14,14,14,14,14,0,0,0,5,5,5,55,20,5,193,-1
20:18:43.438505,35953,652,2,652,8,116,0,14,14,14,14,14,0,0,0,5,5,5,54,20,5,193,-1
