time,rnti,frame,slot,lcid,data_size
20:18:51.414018,35953,325,8,4,872
20:18:51.424469,35953,326,7,4,4184
20:18:51.426155,35953,326,9,4,11872
20:18:51.426156,35953,326,9,4,7528
20:18:51.430590,35953,326,17,4,4184
20:18:51.431127,35953,326,18,4,424
20:18:51.431127,35953,326,18,4,12056
20:18:51.431127,35953,326,18,4,6896
20:18:51.431690,35953,326,19,4,5200
20:18:51.431691,35953,326,19,4,12056
20:18:51.431691,35953,326,19,4,2120
20:18:51.436990,35953,327,8,4,7080
20:18:51.436990,35953,327,8,4,12056
20:18:51.436990,35953,327,8,4,224
20:18:51.437833,35953,327,9,4,9976
20:18:51.437833,35953,327,9,4,9400
20:18:51.442694,35953,327,17,4,2696
20:18:51.442694,35953,327,17,4,1472
20:18:51.443004,35953,327,18,4,10624
20:18:51.443004,35953,327,18,4,8776
20:18:51.443408,35953,327,19,4,3320
20:18:51.443408,35953,327,19,4,12056
20:18:51.443409,35953,327,19,4,1968
20:18:51.448027,35953,328,7,4,4184
20:18:51.448541,35953,328,8,4,5984
20:18:51.448542,35953,328,8,4,11880
20:18:51.449125,35953,328,9,4,216
20:18:51.449125,35953,328,9,4,12056
20:18:51.449125,35953,328,9,4,5544
20:18:51.453371,35953,328,17,4,4184
20:18:51.454593,35953,328,18,4,2408
20:18:51.454594,35953,328,18,4,12056
20:18:51.454594,35953,328,18,4,4912
20:18:51.459073,35953,329,7,4,4184
20:18:51.459521,35953,329,8,4,7808
20:18:51.459521,35953,329,8,4,11592
20:18:51.460167,35953,329,9,4,504
20:18:51.460167,35953,329,9,4,12056
20:18:51.460168,35953,329,9,4,6792
20:18:51.465114,35953,329,18,4,7184
20:18:51.465114,35953,329,18,4,12056
20:18:51.465115,35953,329,18,4,144
20:18:51.465796,35953,329,19,4,5304
20:18:51.465796,35953,329,19,4,12056
20:18:51.470239,35953,330,7,4,4184
20:18:51.470956,35953,330,8,4,7912
20:18:51.470956,35953,330,8,4,10456
20:18:51.471398,35953,330,9,4,1640
20:18:51.471398,35953,330,9,4,12056
20:18:51.471399,35953,330,9,4,5656
20:18:51.475966,35953,330,17,4,4184
20:18:51.476637,35953,330,18,4,2296
20:18:51.476638,35953,330,18,4,12056
20:18:51.476638,35953,330,18,4,5024
20:18:51.477192,35953,330,19,4,7072
20:18:51.477193,35953,330,19,4,12056
20:18:51.477193,35953,330,19,4,256
20:18:51.481638,35953,331,7,4,3712
20:18:51.482413,35953,331,8,4,8168
20:18:51.482414,35953,331,8,4,9192
20:18:51.482890,35953,331,9,4,2904
20:18:51.482890,35953,331,9,4,12056
20:18:51.482891,35953,331,9,4,2352
20:18:51.487209,35953,331,17,4,3712
20:18:51.487872,35953,331,18,4,6072
20:18:51.487872,35953,331,18,4,11288
20:18:51.488535,35953,331,19,4,808
20:18:51.488536,35953,331,19,4,12056
20:18:51.488536,35953,331,19,4,2160
20:18:51.492840,35953,332,7,4,3712
20:18:51.493598,35953,332,8,4,6264
20:18:51.493598,35953,332,8,4,11096
20:18:51.494131,35953,332,9,4,1000
20:18:51.494131,35953,332,9,4,12056
20:18:51.494131,35953,332,9,4,4256
20:18:51.498535,35953,332,17,4,2464
20:18:51.498535,35953,332,17,4,1232
20:18:51.499129,35953,332,18,4,10864
20:18:51.499129,35953,332,18,4,6496
20:18:51.499841,35953,332,19,4,5600
20:18:51.499841,35953,332,19,4,11760
20:18:51.504075,35953,333,7,4,336
20:18:51.504075,35953,333,7,4,3352
20:18:51.504701,35953,333,8,4,8744
20:18:51.504701,35953,333,8,4,8616
20:18:51.505401,35953,333,9,4,3480
20:18:51.505402,35953,333,9,4,12056
20:18:51.505402,35953,333,9,4,1784
20:18:51.509972,35953,333,17,4,3712
20:18:51.510427,35953,333,18,4,6640
20:18:51.510427,35953,333,18,4,10720
20:18:51.511406,35953,333,19,4,1376
20:18:51.511406,35953,333,19,4,12056
20:18:51.511406,35953,333,19,4,1600
20:18:51.515459,35953,334,7,4,3712
20:18:51.515997,35953,334,8,4,6824
20:18:51.515997,35953,334,8,4,10536
20:18:51.516547,35953,334,9,4,1560
20:18:51.516547,35953,334,9,4,12056
20:18:51.516547,35953,334,9,4,3696
20:18:51.521076,35953,334,17,4,3712
20:18:51.521620,35953,334,18,4,4728
20:18:51.521620,35953,334,18,4,12056
20:18:51.521621,35953,334,18,4,560
20:18:51.522343,35953,334,19,4,11536
20:18:51.522343,35953,334,19,4,5824
20:18:51.526537,35953,335,7,4,3712
20:18:51.527343,35953,335,8,4,2600
20:18:51.527343,35953,335,8,4,12056
20:18:51.527343,35953,335,8,4,2680
20:18:51.527737,35953,335,9,4,9416
20:18:51.527737,35953,335,9,4,7920
20:18:51.532345,35953,335,17,4,3712
20:18:51.532909,35953,335,18,4,504
20:18:51.532909,35953,335,18,4,12056
20:18:51.532909,35953,335,18,4,4776
20:18:51.533570,35953,335,19,4,7320
20:18:51.533570,35953,335,19,4,7728
20:18:51.537867,35953,336,7,4,3712
20:18:51.538575,35953,336,8,4,696
20:18:51.538576,35953,336,8,4,12056
20:18:51.538576,35953,336,8,4,2784
20:18:51.539129,35953,336,9,4,9312
20:18:51.539130,35953,336,9,4,6224
20:18:51.543812,35953,336,17,4,3712
20:18:51.544430,35953,336,18,4,2200
20:18:51.544431,35953,336,18,4,12056
20:18:51.544431,35953,336,18,4,3080
20:18:51.544752,35953,336,19,4,9016
20:18:51.544753,35953,336,19,4,8344
20:18:51.549241,35953,337,7,4,3712
20:18:51.549959,35953,337,8,4,80
20:18:51.549959,35953,337,8,4,12056
20:18:51.549960,35953,337,8,4,5200
20:18:51.550567,35953,337,9,4,6896
20:18:51.550567,35953,337,9,4,10440
