wall_time_iso,elapsed_s,run_id,run_group,stream_id,frame_id,carla_timestamp,actor_id,type_id,role_name,class_name,world_x,world_y,world_z,origin_x,origin_y,origin_z,yaw_deg,length_m,width_m,height_m,distance_m,in_camera_frustum,projected_x,projected_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4657,vehicle.mini.cooper,autopilot,vehicle,13.950186551595973,-67.88475271414693,0.9078013647699961,13.912898063659668,-67.9062271118164,0.01980222389101982,179.9784698486328,4.55255126953125,2.0955777168273926,1.7724559307098389,102.4499863909449,0,-57.98714921717874,226.2232628970872,-81.86058174769522,221.37232320066528,-35.183216177910765,231.29293222579523
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4656,vehicle.ambulance.ford,autopilot,vehicle,83.1927950948576,13.412318633153921,1.2409676407902561,82.89847564697266,13.40949821472168,0.025512658059597015,-179.89047241210938,6.356935024261475,2.3511743545532227,2.431001663208008,43.92109175575806,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4655,vehicle.ambulance.ford,autopilot,vehicle,109.89618352413989,-16.900801079771703,1.0863354062385842,109.96371459960938,-17.18510627746582,-0.12963040173053741,-89.63259887695312,6.356935024261475,2.3511743545532227,2.431001663208008,7.75981102460573,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4658,vehicle.dodge.charger,autopilot,vehicle,20.234753874197292,13.192530484532993,0.699474729162715,20.22197151184082,13.197928428649902,-0.06320822238922119,-179.85540771484375,5.006043434143066,1.8809516429901123,1.540313720703125,93.83719982135726,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4654,vehicle.lincoln.mkz,autopilot,vehicle,20.00121978850726,24.62648425251933,0.77330422729188,20.012033462524414,24.59955406188965,0.010585573501884937,0.23559463024139404,4.891970157623291,1.8356460332870483,1.5241189002990723,99.11282393583146,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4653,vehicle.lincoln.mkz,autopilot,vehicle,-3.613784835264064,28.1182159051914,0.6719892804039873,-3.6040172576904297,28.09705352783203,-0.09092528373003006,0.19192282855510712,4.891970157623291,1.8356460332870483,1.5241189002990723,121.7162287045742,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4652,vehicle.fuso.mitsubishi,autopilot,vehicle,109.40225279686591,53.57369433709478,2.2665635592583575,109.50659942626953,53.093963623046875,0.13211803138256073,-89.61397552490234,10.174287796020508,3.927680492401123,4.241000652313232,77.47971421610568,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4651,vehicle.sprinter.mercedes,autopilot,vehicle,77.08685142978042,24.844861776363384,1.359223793193965,77.07862091064453,24.852357864379883,-0.009731773287057877,0.15597179532051086,5.9151387214660645,1.988406777381897,2.7260189056396484,56.858869130563804,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4650,vehicle.fuso.mitsubishi,autopilot,vehicle,106.3033659683739,-1.1670096972940065,2.184750158489098,106.3716049194336,-1.6471192836761475,0.04893055558204651,-89.60813903808594,10.174287796020508,3.927680492401123,4.241000652313232,22.691360044620033,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4649,vehicle.carlacola.actors,autopilot,vehicle,75.04816246625674,28.361566549320028,2.0625805473945293,75.0466079711914,28.33824348449707,0.035027120262384415,0.14779990911483765,8.003673553466797,2.9117815494537354,4.054566383361816,60.926498493149936,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4648,vehicle.dodgecop.charger,autopilot,vehicle,52.9074630789344,69.8210863418724,0.7535850738920666,52.79349136352539,69.82357025146484,-0.0603594146668911,0.06450390070676804,5.236761569976807,1.9244433641433716,1.6439720392227173,107.8918266740968,0,nan,nan,nan,nan,nan,nan
2026-07-30T00:05:34.692,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,16054037,192091.25026761688,4647,vehicle.taxi.ford,autopilot,vehicle,57.129090756326455,-67.84333083864946,0.7522485663641127,57.29880142211914,-67.85330200195312,-0.018415629863739014,179.96836853027344,5.354491233825684,1.7890609502792358,1.575230598449707,66.09734775071722,1,164.6707199125513,227.39792968988885,144.48885949943468,222.8400339336397,184.07721475071,232.14025278365747
