wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,round_trip_result_recv_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,result_wait_ms,result_queue_wait_ms,tail_done_to_result_recv_ms,result_send_to_recv_ms_perf,result_send_to_recv_ms_wall,result_recv_to_display_ms,tail_done_to_display_ms,t_front_send_wall_s,t_edge_recv_wall_s,t_tail_done_wall_s,t_result_send_wall_s,t_car_result_recv_wall_s,t_display_ready_wall_s,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,ego_speed_mps,tracked_target_actor_id,tracked_target_speed_mps,tracked_gap_m,diagnostic_target_actor_id,diagnostic_target_forward_m,diagnostic_target_lateral_m,diagnostic_target_radar_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-30T00:05:34.690,6.001151222008048,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054037,192091.25026761688,True,706.6691059735604,157.62066800380126,167.34030199586414,167.30842800461687,9.719633992062882,874.0094079694245,161.48016400984488,0.03187399124726653,1.100380002753809,1.0788280051201582,1.0788440704345703,nan,nan,1785384334.5197222,1785384334.5283062,1785384334.6859303,1785384334.6859512,1785384334.68703,nan,1112031,2903040,19,4310,1,True,3,0,nan,nan,nan,nan,0,0,1,19501,2.2194053917427845,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:34.846,6.1587946680083405,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054038,192091.35026761837,True,30.94901400618255,14.794704009545967,22.73342400440015,22.709621989633888,7.938719994854182,53.6824380105827,17.407513019861653,0.02380201476626098,0.9427159966435283,0.9298429940827191,0.9298324584960938,nan,nan,1785384334.8219712,1785384334.828941,1785384334.8437376,1785384334.8437505,1785384334.8446803,nan,1109646,2903040,19,4237,1,True,2,0,nan,nan,nan,nan,0,0,1,19481,2.616731342435318,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:34.984,6.297053064015927,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054039,192091.45026761986,True,32.980537973344326,6.628759001614526,13.378911011386663,13.355568022234365,6.750152009772137,46.35944898473099,8.65072599845007,0.023342989152297378,0.7465850212611258,0.7291630026884377,0.7290840148925781,nan,nan,1785384334.969582,1785384334.97556,1785384334.9821908,1785384334.982208,1785384334.982937,nan,1104936,2903040,19,3338,1,True,3,0,nan,nan,nan,nan,0,0,0,19522,3.0056887926371614,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.139,6.451871997007402,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054040,192091.55026762135,True,28.97713697166182,12.878047011326998,20.12146098422818,20.098000997677445,7.24341397290118,49.09859795589,15.183435985818505,0.023459986550733447,0.9100669994950294,0.8972340147010982,0.8971691131591797,nan,nan,1785384335.1176596,1785384335.123967,1785384335.136847,1785384335.1368597,1785384335.1377568,nan,1100887,2903040,19,4124,1,True,3,0,nan,nan,nan,nan,0,0,2,19497,3.3969650529260584,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.274,6.586982814013027,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054041,192091.65026762284,True,30.972516018664464,4.592671000864357,11.815928999567404,11.679257004288957,7.223257998703048,42.78844501823187,6.734057009452954,0.13667199527844787,0.7798150181770325,0.7635430083610117,0.7636547088623047,nan,nan,1785384335.2610593,1785384335.2673633,1785384335.2719584,1785384335.2719743,1785384335.272738,nan,1097828,2903040,19,3296,1,True,3,0,nan,nan,nan,nan,0,0,0,19461,3.8076216985910554,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.416,6.727904624014627,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054042,192091.75026762433,True,38.0949680111371,5.027185019571334,12.136891979025677,11.947991995839402,7.109706959454343,50.231859990162775,7.238399994093925,0.18889998318627477,0.7996869971975684,0.7861400081310421,0.7860660552978516,nan,nan,1785384335.4016628,1785384335.4077814,1785384335.4128106,1785384335.412824,1785384335.41361,nan,1096162,2903040,19,3153,1,True,2,0,nan,nan,nan,nan,0,0,1,19498,4.250146092966908,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.546,6.85863785399124,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054043,192091.85026762582,True,35.80081497784704,4.998153017368168,13.19066999712959,13.06863100035116,8.192516979761422,48.99148497497663,7.483160006813705,0.12203899677842855,0.9357199887745082,0.923265004530549,0.9233951568603516,nan,nan,1785384335.5313423,1785384335.5384748,1785384335.543475,1785384335.5434873,1785384335.5444107,nan,1085816,2903040,19,3548,1,True,3,0,nan,nan,nan,nan,0,0,3,19502,4.7309176182329296,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.660,6.972158482007217,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054044,192091.9502676273,True,27.425506996223703,4.970060981577262,11.752955993870273,11.73020398709923,6.782895012293011,39.178462990093976,7.082530006300658,0.022752006771042943,0.804406008683145,0.7921200012788177,0.7922649383544922,nan,nan,1785384335.646312,1785384335.6522655,1785384335.6572375,1785384335.6572497,1785384335.658042,nan,1084641,2903040,19,3480,1,True,3,0,nan,nan,nan,nan,0,0,2,19445,5.253128888928836,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.779,7.0915971450158395,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054045,192092.0502676288,True,27.016114006983116,5.024676996981725,11.895627016201615,11.874866002472118,6.87095001921989,38.91174102318473,7.041286007734016,0.02076101372949779,0.7358950097113848,0.7230800110846758,0.7228851318359375,nan,nan,1785384335.7656083,1785384335.7717204,1785384335.776747,1785384335.7767599,1785384335.7774827,nan,1084968,2903040,19,3279,1,True,2,0,nan,nan,nan,nan,0,0,1,19511,5.819870858031865,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:05:35.892,7.2040390180191025,ACC_normal,speedsweep_fresh_normal,fusion_ego_4608,ACC_normal,loopback,16054046,192092.1502676303,True,27.042040979722515,4.569017997710034,11.400110000977293,11.376601993106306,6.831092003267258,38.44215098069981,6.5201609977521,0.023508007870987058,0.7147039868868887,0.6994129798840731,0.6992816925048828,nan,nan,1785384335.8785443,1785384335.8846354,1785384335.8892062,1785384335.8892214,1785384335.8899207,nan,1083578,2903040,19,2913,1,True,2,0,nan,nan,nan,nan,0,0,0,19470,6.429023399479856,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51401,51402,51403,51404,854,480,768,432,per_channel_uint8,zstd
