recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
895639595939867,1786681003212732379,127.0.0.1,1,736870912,0,7,60000,60028,0
895639596019190,1786681003212784843,127.0.0.1,1,736870912,1,7,60000,60028,0
895639596050311,1786681003212814578,127.0.0.1,1,736870912,2,7,60000,60028,0
895639596080002,1786681003212843824,127.0.0.1,1,736870912,3,7,60000,60028,0
895639596110053,1786681003212873735,127.0.0.1,1,736870912,4,7,60000,60028,0
895639596138308,1786681003212902120,127.0.0.1,1,736870912,5,7,60000,60028,0
895639596163397,1786681003212927168,127.0.0.1,1,736870912,6,7,49656,49684,0
895639845768960,1786681003462549741,127.0.0.1,0,368435456,0,7,60000,60028,0
895639846011569,1786681003462784812,127.0.0.1,0,368435456,1,7,60000,60028,0
895639846043829,1786681003462811805,127.0.0.1,0,368435456,2,7,60000,60028,0
895639846074859,1786681003462842123,127.0.0.1,0,368435456,3,7,60000,60028,0
895639846103971,1786681003462870950,127.0.0.1,0,368435456,4,7,60000,60028,0
895639846132070,1786681003462899106,127.0.0.1,0,368435456,5,7,60000,60028,0
895639846156152,1786681003462922998,127.0.0.1,0,368435456,6,7,49656,49684,0
895640096054346,1786681003712840882,127.0.0.1,1,736870913,0,7,60000,60028,0
895640096124509,1786681003712898716,127.0.0.1,1,736870913,1,7,60000,60028,0
895640096142420,1786681003712913334,127.0.0.1,1,736870913,2,7,60000,60028,0
895640096153603,1786681003712923926,127.0.0.1,1,736870913,3,7,60000,60028,0
895640096166051,1786681003712936214,127.0.0.1,1,736870913,4,7,60000,60028,0
895640096173634,1786681003712944001,127.0.0.1,1,736870913,5,7,60000,60028,0
895640096200864,1786681003712972869,127.0.0.1,1,736870913,6,7,49656,49684,0
895640295755079,1786681003912550488,127.0.0.1,0,368435457,0,7,60000,60028,0
895640295832504,1786681003912610586,127.0.0.1,0,368435457,1,7,60000,60028,0
895640295852756,1786681003912626015,127.0.0.1,0,368435457,2,7,60000,60028,0
895640295876395,1786681003912649587,127.0.0.1,0,368435457,3,7,60000,60028,0
895640295887515,1786681003912660329,127.0.0.1,0,368435457,4,7,60000,60028,0
895640295895429,1786681003912668375,127.0.0.1,0,368435457,5,7,60000,60028,0
895640295905729,1786681003912680756,127.0.0.1,0,368435457,6,7,49656,49684,0
895640545705020,1786681004162504683,127.0.0.1,1,736870914,0,7,60000,60028,0
895640545777303,1786681004162559006,127.0.0.1,1,736870914,1,7,60000,60028,0
895640545798474,1786681004162575227,127.0.0.1,1,736870914,2,7,60000,60028,0
895640545811634,1786681004162587909,127.0.0.1,1,736870914,3,7,60000,60028,0
895640545835759,1786681004162611926,127.0.0.1,1,736870914,4,7,60000,60028,0
895640545846753,1786681004162622999,127.0.0.1,1,736870914,5,7,60000,60028,0
895640545855291,1786681004162631220,127.0.0.1,1,736870914,6,7,49656,49684,0
895640795666652,1786681004412466451,127.0.0.1,0,368435458,0,7,60000,60028,0
895640795764612,1786681004412548610,127.0.0.1,0,368435458,1,7,60000,60028,0
895640795783895,1786681004412563628,127.0.0.1,0,368435458,2,7,60000,60028,0
895640795794640,1786681004412574063,127.0.0.1,0,368435458,3,7,60000,60028,0
895640795804728,1786681004412584057,127.0.0.1,0,368435458,4,7,60000,60028,0
895640795818764,1786681004412598310,127.0.0.1,0,368435458,5,7,60000,60028,0
895640795828823,1786681004412609508,127.0.0.1,0,368435458,6,7,49656,49684,0
895641045538520,1786681004662335487,127.0.0.1,1,736870915,0,7,60000,60028,0
895641045601346,1786681004662386267,127.0.0.1,1,736870915,1,7,60000,60028,0
895641045618485,1786681004662401683,127.0.0.1,1,736870915,2,7,60000,60028,0
895641045630956,1786681004662413361,127.0.0.1,1,736870915,3,7,60000,60028,0
895641045640757,1786681004662423140,127.0.0.1,1,736870915,4,7,60000,60028,0
895641045650028,1786681004662432551,127.0.0.1,1,736870915,5,7,60000,60028,0
895641045660436,1786681004662444783,127.0.0.1,1,736870915,6,7,49656,49684,0
895641295786590,1786681004912593297,127.0.0.1,0,368435459,0,7,60000,60028,0
895641295867190,1786681004912657174,127.0.0.1,0,368435459,1,7,60000,60028,0
895641295885526,1786681004912671890,127.0.0.1,0,368435459,2,7,60000,60028,0
895641295897236,1786681004912683151,127.0.0.1,0,368435459,3,7,60000,60028,0
895641295907753,1786681004912693628,127.0.0.1,0,368435459,4,7,60000,60028,0
895641295917559,1786681004912703427,127.0.0.1,0,368435459,5,7,60000,60028,0
895641295927552,1786681004912714925,127.0.0.1,0,368435459,6,7,49656,49684,0
895641545727501,1786681005162539727,127.0.0.1,1,736870916,0,7,60000,60028,0
895641545800130,1786681005162593680,127.0.0.1,1,736870916,1,7,60000,60028,0
895641545819106,1786681005162608395,127.0.0.1,1,736870916,2,7,60000,60028,0
895641545829827,1786681005162618775,127.0.0.1,1,736870916,3,7,60000,60028,0
895641545873939,1786681005162662965,127.0.0.1,1,736870916,4,7,60000,60028,0
895641545883395,1786681005162672439,127.0.0.1,1,736870916,5,7,60000,60028,0
895641545891810,1786681005162682388,127.0.0.1,1,736870916,6,7,49656,49684,0
895641745631954,1786681005362445048,127.0.0.1,0,368435460,0,7,60000,60028,0
895641745716540,1786681005362513400,127.0.0.1,0,368435460,1,7,60000,60028,0
895641745738710,1786681005362531137,127.0.0.1,0,368435460,2,7,60000,60028,0
895641745752416,1786681005362544164,127.0.0.1,0,368435460,3,7,60000,60028,0
895641745768665,1786681005362560290,127.0.0.1,0,368435460,4,7,60000,60028,0
895641745779818,1786681005362571529,127.0.0.1,0,368435460,5,7,60000,60028,0
895641745791050,1786681005362584822,127.0.0.1,0,368435460,6,7,49656,49684,0
895641995919131,1786681005612737666,127.0.0.1,1,736870917,0,7,60000,60028,0
895641995999207,1786681005612798553,127.0.0.1,1,736870917,1,7,60000,60028,0
895641996018033,1786681005612813265,127.0.0.1,1,736870917,2,7,60000,60028,0
895641996028927,1786681005612823840,127.0.0.1,1,736870917,3,7,60000,60028,0
895641996174605,1786681005612969644,127.0.0.1,1,736870917,4,7,60000,60028,0
895641996183683,1786681005612978498,127.0.0.1,1,736870917,5,7,60000,60028,0
895641996194123,1786681005612990425,127.0.0.1,1,736870917,6,7,49656,49684,0
895642245636180,1786681005862451578,127.0.0.1,0,368435461,0,7,60000,60028,0
895642245719188,1786681005862522323,127.0.0.1,0,368435461,1,7,60000,60028,0
895642245740202,1786681005862538893,127.0.0.1,0,368435461,2,7,60000,60028,0
895642245752654,1786681005862550755,127.0.0.1,0,368435461,3,7,60000,60028,0
895642245776864,1786681005862574784,127.0.0.1,0,368435461,4,7,60000,60028,0
895642245784701,1786681005862582827,127.0.0.1,0,368435461,5,7,60000,60028,0
895642245795402,1786681005862595757,127.0.0.1,0,368435461,6,7,49656,49684,0
895642495955836,1786681006112781704,127.0.0.1,1,736870918,0,7,60000,60028,0
895642496046810,1786681006112853646,127.0.0.1,1,736870918,1,7,60000,60028,0
895642496085090,1786681006112886736,127.0.0.1,1,736870918,2,7,60000,60028,0
895642496106603,1786681006112907864,127.0.0.1,1,736870918,3,7,60000,60028,0
895642496126869,1786681006112927969,127.0.0.1,1,736870918,4,7,60000,60028,0
895642496144895,1786681006112946078,127.0.0.1,1,736870918,5,7,60000,60028,0
895642496188385,1786681006112991799,127.0.0.1,1,736870918,6,7,49656,49684,0
895642745939377,1786681006362771991,127.0.0.1,0,368435462,0,7,60000,60028,0
895642746041846,1786681006362851241,127.0.0.1,0,368435462,1,7,60000,60028,0
895642746135141,1786681006362940620,127.0.0.1,0,368435462,2,7,60000,60028,0
895642746155790,1786681006362960305,127.0.0.1,0,368435462,3,7,60000,60028,0
895642746175322,1786681006362979710,127.0.0.1,0,368435462,4,7,60000,60028,0
895642746193716,1786681006362998307,127.0.0.1,0,368435462,5,7,60000,60028,0
895642746214130,1786681006363020272,127.0.0.1,0,368435462,6,7,49656,49684,0
895642995602851,1786681006612433445,127.0.0.1,1,736870919,0,7,60000,60028,0
895642995684887,1786681006612497008,127.0.0.1,1,736870919,1,7,60000,60028,0
895642995732098,1786681006612540339,127.0.0.1,1,736870919,2,7,60000,60028,0
895642995743018,1786681006612550736,127.0.0.1,1,736870919,3,7,60000,60028,0
