ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,890948081987542,0.2,2.08,open_loop,sent,890948082084072,890948082084796,890948082984564,0.097254,409600,7,409852,nan,nan,open_loop,
0,100000000,890948881987542,1.0,2.08,open_loop,sent,890948882084348,890948882085353,890948882985967,0.097811,409600,7,409852,nan,nan,open_loop,
1,200000001,890949631987542,1.75,2.08,open_loop,sent,890949632081070,890949632081852,890949632931325,0.09431,409600,7,409852,nan,nan,open_loop,
0,100000001,890950431987542,2.55,2.08,open_loop,sent,890950432069549,890950432070310,890950433015654,0.082768,409600,7,409852,nan,nan,open_loop,
1,200000002,890951231987542,3.35,2.08,open_loop,sent,890951232088285,890951232089570,890951233025714,0.102028,409600,7,409852,nan,nan,open_loop,
0,100000002,890952031987542,4.15,2.08,open_loop,sent,890952032074782,890952032075246,890952032975189,0.087704,409600,7,409852,nan,nan,open_loop,
1,200000003,890952781987542,4.9,2.08,open_loop,sent,890952782079689,890952782080518,890952783064020,0.092976,409600,7,409852,nan,nan,open_loop,
0,100000003,890953581987542,5.7,2.08,open_loop,sent,890953582069300,890953582070150,890953582932727,0.082608,409600,7,409852,nan,nan,open_loop,
1,200000004,890954381987542,6.5,2.08,open_loop,sent,890954382101102,890954382101729,890954383017423,0.114187,409600,7,409852,nan,nan,open_loop,
0,100000004,890955181987542,7.3,2.08,open_loop,sent,890955182275745,890955182276731,890955183196206,0.289189,409600,7,409852,nan,nan,open_loop,
1,200000005,890955931987542,8.05,2.08,open_loop,sent,890955932076629,890955932077517,890955932989683,0.089975,409600,7,409852,nan,nan,open_loop,
0,100000005,890956731987542,8.85,2.08,open_loop,sent,890956732227372,890956732228173,890956733231086,0.240631,409600,7,409852,nan,nan,open_loop,
1,200000006,890957531987542,9.65,2.08,open_loop,sent,890957532083646,890957532084577,890957533228028,0.097035,409600,7,409852,nan,nan,open_loop,
0,100000006,890958331987542,10.45,2.08,open_loop,sent,890958332114893,890958332115832,890958332994811,0.12829,409600,7,409852,nan,nan,open_loop,
1,200000007,890959131987542,11.25,2.08,open_loop,sent,890959132070662,890959132071073,890959132909163,0.083531,409600,7,409852,nan,nan,open_loop,
0,100000007,890959881987542,12.0,2.08,open_loop,sent,890959882086118,890959882087069,890959883302319,0.099527,409600,7,409852,nan,nan,open_loop,
1,200000008,890960681987542,12.8,2.08,open_loop,sent,890960682539100,890960682539843,890960684388550,0.552301,409600,7,409852,nan,nan,open_loop,
0,100000008,890961481987542,13.6,2.08,open_loop,sent,890961482254312,890961482256282,890961483412707,0.26874,409600,7,409852,nan,nan,open_loop,
1,200000009,890962281987542,14.4,2.08,open_loop,sent,890962282252986,890962282254096,890962283044825,0.266554,409600,7,409852,nan,nan,open_loop,
