ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,890948081987542,890948163193774,890948589247108,507.259566,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,890948881987542,890949062545814,890949484236814,602.249272,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,890949631987542,890949784100837,890950223677622,591.69008,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,890950431987542,890950607590854,890950986415581,554.428039,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,890951231987542,890951395389666,890951778946287,546.958745,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,890952031987542,890952127708308,890952545838162,513.85062,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,890952781987542,890952894335303,890953387393065,605.405523,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,890953581987542,890953696185274,890954174414920,592.427378,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,890954381987542,890954531489671,890955005042135,623.054593,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,890955181987542,890955397183944,890955867470005,685.482463,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,890955931987542,890956049355307,890956599462772,667.47523,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,890956731987542,890956895194275,890957396621470,664.633928,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,890957531987542,890957692478228,890958145233161,613.245619,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,890958331987542,890958467361320,890958940340747,608.353205,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,890959131987542,890959242539938,890959713856188,581.868646,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,890959881987542,890960001390265,890960489051092,607.06355,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,890960681987542,890960798988348,890961260770897,578.783355,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,890961481987542,890961696034332,890962147888565,665.901023,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,890962281987542,890962401078252,890962835334250,553.346708,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
