time,rnti,frame,slot,snrx10,tpc,rssi
19:44:53.581134,23716,554,17,100,1,937
19:44:53.838891,23716,579,17,100,1,937
19:44:56.186753,57405,787,7,100,1,937
19:44:56.845445,23716,853,17,100,1,937
19:44:56.880593,23716,857,7,100,1,937
19:44:57.529494,57405,916,7,100,1,937
19:44:57.693217,57405,932,17,100,1,929
19:44:57.798599,57405,942,7,100,1,937
19:44:58.606412,23716,1012,17,100,1,937
19:44:58.634713,23716,1015,7,100,1,937
19:44:58.768920,23716,2,17,110,1,944
19:44:59.324109,57405,49,7,100,1,937
19:44:59.455383,57405,60,17,100,1,937
19:44:59.483640,57405,63,7,100,1,937
19:45:00.286734,23716,131,17,100,1,937
19:45:01.507265,23716,234,7,100,1,937
19:45:02.641546,57405,324,17,100,1,929
19:45:02.817358,57405,340,7,100,1,937
19:45:03.947016,57405,437,17,100,1,929
19:45:04.730517,23716,503,17,100,1,929
19:45:04.850110,23716,514,7,100,1,937
19:45:04.895566,23716,518,7,100,1,937
19:45:05.592888,57405,580,7,100,1,937
19:45:05.807394,57405,599,7,100,1,937
19:45:06.405073,23716,647,7,100,1,937
19:45:07.472737,57405,737,17,100,1,937
19:45:08.258511,23716,805,7,100,1,937
19:45:15.294343,23716,356,7,100,1,937
19:45:17.805342,57405,554,7,100,1,937
