time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
19:44:53.541926,23716,551,6,1,0,0
19:44:53.541927,23716,551,6,4,3,0
19:44:53.566181,23716,553,14,1,0,0
19:44:53.566183,23716,553,14,4,3,0
19:44:53.591729,23716,556,4,1,0,0
19:44:53.591730,23716,556,4,4,3,0
19:44:53.643392,23716,561,5,1,0,0
19:44:53.643393,23716,561,5,4,3,0
19:44:53.667910,23716,563,14,1,0,0
19:44:53.667911,23716,563,14,4,3,0
19:44:53.718251,23716,568,16,1,0,0
19:44:53.718251,23716,568,16,4,3,0
19:44:53.767507,23716,573,16,1,0,0
19:44:53.767508,23716,573,16,4,3,0
19:44:53.791226,23716,576,4,1,0,0
19:44:53.791227,23716,576,4,4,3,0
19:44:53.817850,23716,578,14,1,0,0
19:44:53.817851,23716,578,14,4,3,0
19:44:53.900250,23716,581,6,1,0,0
19:44:53.900251,23716,581,6,4,3,0
19:44:53.950158,23716,586,5,1,0,0
19:44:53.950159,23716,586,5,4,3,0
19:44:53.974627,23716,588,14,1,0,0
19:44:53.974629,23716,588,14,4,3,0
19:44:54.001922,23716,590,17,1,0,0
19:44:54.001923,23716,590,17,4,3,0
19:44:54.322598,57405,623,14,1,0,0
19:44:54.322600,57405,623,14,4,3,0
19:44:54.372572,57405,628,16,1,0,0
19:44:54.372573,57405,628,16,4,3,0
19:44:54.426769,57405,634,4,1,0,0
19:44:54.426770,57405,634,4,4,3,0
19:44:54.476808,57405,639,5,1,0,0
19:44:54.476809,57405,639,5,4,3,0
19:44:54.526117,57405,644,6,1,0,0
19:44:54.526118,57405,644,6,4,3,0
19:44:54.550300,57405,646,14,1,0,0
19:44:54.550302,57405,646,14,4,3,0
19:44:54.574659,57405,649,4,1,0,0
19:44:54.574660,57405,649,4,4,3,0
19:44:54.624385,57405,654,5,1,0,0
19:44:54.624387,57405,654,5,4,3,0
19:44:54.674423,57405,659,6,1,0,0
19:44:54.674424,57405,659,6,4,3,0
19:44:54.698099,57405,661,14,1,0,0
19:44:54.698100,57405,661,14,4,3,0
19:44:54.714437,57405,663,7,1,0,0
19:44:54.714438,57405,663,7,4,3,0
19:44:55.143502,23716,696,15,1,0,0
19:44:55.143504,23716,696,15,4,3,0
19:44:55.193785,23716,701,16,1,0,0
19:44:55.193786,23716,701,16,4,3,0
19:44:55.248056,23716,707,5,1,0,0
19:44:55.248058,23716,707,5,4,3,0
19:44:55.298301,23716,712,6,1,0,0
19:44:55.298303,23716,712,6,4,3,0
19:44:55.352015,23716,717,14,1,0,0
19:44:55.352017,23716,717,14,4,3,0
19:44:55.376939,23716,720,4,1,0,0
19:44:55.376941,23716,720,4,4,3,0
19:44:55.401840,23716,722,14,1,0,0
19:44:55.401841,23716,722,14,4,3,0
19:44:55.426793,23716,725,4,1,0,0
19:44:55.426794,23716,725,4,4,3,0
19:44:55.451844,23716,727,14,1,0,0
19:44:55.451846,23716,727,14,4,3,0
19:44:55.502620,23716,732,16,1,0,0
19:44:55.502622,23716,732,16,4,3,0
19:44:55.537266,23716,736,5,1,0,0
19:44:55.537267,23716,736,5,4,3,0
19:44:56.079552,57405,778,15,1,0,0
19:44:56.079554,57405,778,15,4,3,0
19:44:56.148794,57405,783,17,1,0,0
19:44:56.148796,57405,783,17,4,3,0
19:44:56.172143,57405,786,4,1,0,0
19:44:56.172144,57405,786,4,4,3,0
19:44:56.196798,57405,788,14,1,0,0
19:44:56.196799,57405,788,14,4,3,0
19:44:56.247176,57405,793,15,1,0,0
19:44:56.247178,57405,793,15,4,3,0
19:44:56.271576,57405,796,4,1,0,0
19:44:56.271577,57405,796,4,4,3,0
19:44:56.296572,57405,798,14,1,0,0
19:44:56.296573,57405,798,14,4,3,0
19:44:56.322133,57405,801,4,1,0,0
19:44:56.322135,57405,801,4,4,3,0
19:44:56.347073,57405,803,15,1,0,0
19:44:56.347074,57405,803,15,4,3,0
19:44:56.395918,57405,808,15,1,0,0
19:44:56.395919,57405,808,15,4,3,0
19:44:56.420449,57405,811,4,1,0,0
19:44:56.420451,57405,811,4,4,3,0
19:44:56.470618,57405,816,5,1,0,0
19:44:56.470619,57405,816,5,4,3,0
19:44:56.490312,57405,818,5,1,0,0
19:44:56.490313,57405,818,5,4,3,0
19:44:56.732524,23716,842,15,1,0,0
19:44:56.732526,23716,842,15,4,3,0
19:44:56.782329,23716,847,16,1,0,0
19:44:56.782330,23716,847,16,4,3,0
19:44:56.835641,23716,853,4,1,0,0
19:44:56.835642,23716,853,4,4,3,0
19:44:56.860619,23716,855,14,1,0,0
19:44:56.860621,23716,855,14,4,3,0
19:44:56.911806,23716,860,15,1,0,0
19:44:56.911808,23716,860,15,4,3,0
19:44:56.958037,23716,863,4,1,0,0
19:44:56.958039,23716,863,4,4,3,0
19:44:57.051253,23716,868,6,1,0,0
19:44:57.051255,23716,868,6,4,3,0
19:44:57.105511,23716,873,14,1,0,0
19:44:57.105513,23716,873,14,4,3,0
19:44:57.130361,23716,876,4,1,0,0
19:44:57.130362,23716,876,4,4,3,0
19:44:57.155245,23716,878,14,1,0,0
19:44:57.155246,23716,878,14,4,3,0
19:44:57.180385,23716,881,4,1,0,0
19:44:57.180387,23716,881,4,4,3,0
19:44:57.196302,23716,882,16,1,0,0
19:44:57.196304,23716,882,16,4,3,0
19:44:57.510517,57405,914,15,1,0,0
19:44:57.510519,57405,914,15,4,3,0
19:44:57.561297,57405,919,17,1,0,0
19:44:57.561299,57405,919,17,4,3,0
19:44:57.584613,57405,922,4,1,0,0
19:44:57.584615,57405,922,4,4,3,0
19:44:57.610359,57405,924,15,1,0,0
19:44:57.610360,57405,924,15,4,3,0
19:44:57.659127,57405,929,15,1,0,0
19:44:57.659128,57405,929,15,4,3,0
19:44:57.683814,57405,932,5,1,0,0
19:44:57.683814,57405,932,5,4,3,0
19:44:57.707910,57405,934,14,1,0,0
19:44:57.707911,57405,934,14,4,3,0
19:44:57.736347,57405,937,4,1,0,0
19:44:57.736348,57405,937,4,4,3,0
19:44:57.765183,57405,939,15,1,0,0
19:44:57.765184,57405,939,15,4,3,0
19:44:57.793166,57405,942,4,1,0,0
19:44:57.793167,57405,942,4,4,3,0
19:44:57.850995,57405,947,5,1,0,0
19:44:57.850996,57405,947,5,4,3,0
19:44:57.878290,57405,949,14,1,0,0
19:44:57.878291,57405,949,14,4,3,0
19:44:57.906916,57405,952,4,1,0,0
19:44:57.906917,57405,952,4,4,3,0
19:44:57.930065,57405,954,5,1,0,0
19:44:57.930066,57405,954,5,4,3,0
19:44:58.324763,23716,988,15,1,0,0
19:44:58.324764,23716,988,15,4,3,0
19:44:58.383543,23716,993,16,1,0,0
19:44:58.383544,23716,993,16,4,3,0
19:44:58.411591,23716,996,4,1,0,0
19:44:58.411592,23716,996,4,4,3,0
19:44:58.469649,23716,1001,5,1,0,0
19:44:58.469650,23716,1001,5,4,3,0
19:44:58.527489,23716,1006,6,1,0,0
19:44:58.527491,23716,1006,6,4,3,0
19:44:58.555202,23716,1008,14,1,0,0
19:44:58.555204,23716,1008,14,4,3,0
19:44:58.583922,23716,1011,4,1,0,0
19:44:58.583923,23716,1011,4,4,3,0
19:44:58.612454,23716,1013,14,1,0,0
19:44:58.612457,23716,1013,14,4,3,0
19:44:58.640949,23716,1016,4,1,0,0
19:44:58.640951,23716,1016,4,4,3,0
19:44:58.669558,23716,1018,14,1,0,0
19:44:58.669559,23716,1018,14,4,3,0
19:44:58.698865,23716,1021,4,1,0,0
19:44:58.698866,23716,1021,4,4,3,0
19:44:58.758034,23716,2,5,1,0,0
19:44:58.758035,23716,2,5,4,3,0
19:44:58.781183,23716,4,5,1,0,0
19:44:58.781184,23716,4,5,4,3,0
19:44:59.063337,57405,26,15,1,0,0
19:44:59.063338,57405,26,15,4,3,0
19:44:59.121555,57405,31,16,1,0,0
19:44:59.121556,57405,31,16,4,3,0
19:44:59.148796,57405,34,4,1,0,0
19:44:59.148797,57405,34,4,4,3,0
19:44:59.177458,57405,36,14,1,0,0
19:44:59.177460,57405,36,14,4,3,0
19:44:59.234485,57405,41,15,1,0,0
19:44:59.234486,57405,41,15,4,3,0
19:44:59.262034,57405,44,4,1,0,0
19:44:59.262036,57405,44,4,4,3,0
19:44:59.290076,57405,46,14,1,0,0
19:44:59.290078,57405,46,14,4,3,0
19:44:59.318646,57405,49,4,1,0,0
19:44:59.318647,57405,49,4,4,3,0
19:44:59.347546,57405,51,14,1,0,0
19:44:59.347547,57405,51,14,4,3,0
19:44:59.376147,57405,54,4,1,0,0
19:44:59.376148,57405,54,4,4,3,0
19:44:59.433772,57405,59,5,1,0,0
19:44:59.433774,57405,59,5,4,3,0
19:44:59.461498,57405,61,14,1,0,0
19:44:59.461499,57405,61,14,4,3,0
19:44:59.489702,57405,64,4,1,0,0
19:44:59.489703,57405,64,4,4,3,0
19:44:59.513816,57405,66,5,1,0,0
19:44:59.513817,57405,66,5,4,3,0
19:44:59.916887,23716,100,15,1,0,0
19:44:59.916888,23716,100,15,4,3,0
19:44:59.985737,23716,105,16,1,0,0
19:44:59.985739,23716,105,16,4,3,0
19:45:00.014868,23716,108,4,1,0,0
19:45:00.014869,23716,108,4,4,3,0
19:45:00.072377,23716,113,5,1,0,0
19:45:00.072378,23716,113,5,4,3,0
19:45:00.129451,23716,118,6,1,0,0
19:45:00.129452,23716,118,6,4,3,0
19:45:00.156491,23716,120,14,1,0,0
19:45:00.156492,23716,120,14,4,3,0
19:45:00.185970,23716,123,5,1,0,0
19:45:00.185971,23716,123,5,4,3,0
19:45:00.213337,23716,125,14,1,0,0
19:45:00.213338,23716,125,14,4,3,0
19:45:00.242125,23716,128,5,1,0,0
19:45:00.242126,23716,128,5,4,3,0
19:45:00.298711,23716,133,5,1,0,0
19:45:00.298713,23716,133,5,4,3,0
19:45:00.326420,23716,135,14,1,0,0
