profile_id,display_name,seed,sample_count,duration_s,empirical_mean_snr_db,empirical_std_snr_db,empirical_p05_snr_db,empirical_median_snr_db,empirical_p95_snr_db,lag1_autocorrelation,lag10_1s_autocorrelation,absolute_jump_p95_db,state_transition_count,expected_state_transition_count,stationary_adverse_fraction,stationary_intermediate_fraction,stationary_favorable_fraction,empirical_adverse_fraction,empirical_intermediate_fraction,empirical_favorable_fraction,expected_adverse_dwell_s,expected_intermediate_dwell_s,expected_favorable_dwell_s,trace_sha256
FAVORABLE_STABLE,Favorable stable,2026082101,624,62.4,19.97286259036425,3.66606761028497,10.992573389631266,21.546489468391655,23.43425225288119,0.8684477868135737,0.5559438604340867,3.9772266413600312,36,29.904000000000096,0.04000000000000075,0.15999999999999948,0.7999999999999997,0.08493589743589744,0.20673076923076922,0.7083333333333334,0.5000000000000001,0.6666666666666666,4.999999999999996,494fd67b71091acbbca5ef2a3531e8612b5b0baa0ca3a77b30fe89506f5bfeec
MID_VARIABLE,Mid variable,2026082102,624,62.4,17.009036581824297,3.061602225229933,10.906445821116856,16.682685408070903,22.62323647168072,0.6991073294209027,0.0997548983881482,5.847555599193788,72,74.75999999999993,0.20000000000000018,0.6000000000000001,0.19999999999999973,0.09935897435897435,0.7163461538461539,0.1842948717948718,0.6666666666666666,1.0000000000000002,0.6666666666666666,f1528189384860ae181ac152f5dd17cd7e1c806c68af8764f535c2d5a9985331
ADVERSE_STABLE,Adverse stable,2026082103,624,62.4,12.528537315822396,3.2981219204135277,9.578369808878074,11.309028304492774,20.816478738183918,0.852820555819811,0.46105377708084605,3.8189915677156225,30,29.903999999999957,0.8000000000000002,0.15999999999999995,0.039999999999999925,0.7740384615384616,0.16666666666666666,0.05929487179487179,4.999999999999996,0.6666666666666666,0.5000000000000001,d75a025ca5fde34c3af64b9e853dac02bb1b69a3a657cbcf3679486467935a44
FADE_RECOVERY,Fade / recovery,2026082104,624,62.4,17.08829645328211,3.675015431827245,10.525332879533757,16.770685049853515,22.86912288836616,0.8988898468243877,0.6129564440223684,3.005923745868709,19,14.952000000000012,0.20000000000000168,0.5999999999999995,0.19999999999999887,0.15865384615384615,0.5801282051282052,0.26121794871794873,3.3333333333333304,4.999999999999996,3.3333333333333304,65c31af99f2c4a0b9b6a1e93e38e141254b3984a56c9b30b5074a8bddd5217da
