time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:37:13.801997,1,7,0,61809,404,1,404,7,28,0,0,23,10,3,480,11,0,3,2,6,9480,1,0,2
20:37:13.813764,1,7,0,61809,405,1,405,7,28,0,0,23,10,3,480,11,0,1,3,6,9480,1,0,2
20:37:13.849251,1,7,0,49395,408,2,408,8,28,0,0,5,0,12,437,10,1,0,0,6,9480,1,4,2
20:37:13.860341,1,7,0,49395,409,1,409,7,28,0,0,21,10,3,437,10,0,2,1,6,9480,1,6,2
20:37:13.872246,1,7,0,49395,410,1,410,7,28,0,0,21,10,3,437,10,0,3,2,6,9480,1,6,2
20:37:13.884202,1,7,0,49395,411,1,411,7,28,0,0,21,10,3,437,10,0,1,3,6,9480,1,6,2
20:37:13.933095,1,7,0,61809,415,2,415,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,1,4,2
20:37:13.944302,1,7,0,61809,416,1,416,7,28,0,0,23,10,3,480,12,0,2,1,6,9480,1,0,2
20:37:13.956177,1,7,0,61809,417,1,417,7,28,0,0,23,10,3,480,12,0,3,2,6,9480,2,0,2
20:37:13.968204,1,7,0,61809,418,1,418,7,28,0,0,23,10,3,480,12,0,1,3,6,9480,1,0,2
20:37:14.003734,1,7,0,49395,421,2,421,8,28,0,0,5,0,13,480,11,1,0,0,6,9480,2,4,2
20:37:14.014808,1,7,0,49395,422,1,422,7,28,0,0,23,10,3,480,11,0,2,1,6,9480,1,6,2
20:37:14.026607,1,7,0,49395,423,1,423,7,28,0,0,23,10,3,480,11,0,3,2,6,9480,1,6,2
20:37:14.037787,0,1,0,49395,424,0,424,0,0,0,5,5,1,12,152,15,1,0,0,2,1200,1,2,2
20:37:14.038078,0,1,0,61809,424,0,424,0,0,0,0,5,1,12,152,1,1,0,0,2,1200,1,12,2
20:37:14.038330,1,7,0,49395,424,1,424,7,28,0,0,23,10,3,480,11,0,1,3,6,9480,1,6,2
20:37:14.046144,0,1,0,49395,424,14,424,14,0,0,5,5,1,12,152,15,0,2,1,2,1200,0,6,2
20:37:14.046435,0,1,0,61809,424,14,424,14,0,0,0,5,1,12,152,1,0,2,1,2,1200,0,8,2
20:37:14.058016,0,1,0,49395,425,14,425,14,0,0,5,5,1,12,152,15,0,3,2,2,1200,0,6,2
20:37:14.058306,0,1,0,61809,425,14,425,14,0,0,0,5,1,12,152,1,0,3,2,2,1200,0,8,2
20:37:14.069736,0,1,0,49395,426,14,426,14,0,0,5,5,1,12,152,15,0,1,3,2,1200,0,6,2
20:37:14.070028,0,1,0,61809,426,14,426,14,0,0,0,5,1,12,152,1,0,1,3,2,1200,0,8,2
20:37:14.086363,1,7,0,61809,428,2,428,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,1,4,2
20:37:14.097407,1,7,0,61809,429,1,429,7,28,0,0,23,10,3,480,13,0,2,1,6,9480,1,0,2
20:37:14.109205,1,7,0,61809,430,1,430,7,28,0,0,23,10,3,480,13,0,3,2,6,9480,1,0,2
20:37:14.121613,1,7,0,61809,431,1,431,7,28,0,0,23,10,3,480,13,0,1,3,6,9480,2,0,2
20:37:14.157894,1,7,0,49395,434,2,434,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,2,4,2
20:37:14.169328,1,7,0,49395,435,1,435,7,28,0,0,23,10,3,480,12,0,2,1,6,9480,1,6,2
20:37:14.180980,1,7,0,49395,436,1,436,7,28,0,0,23,10,3,480,12,0,3,2,6,9480,1,6,2
20:37:14.193122,1,7,0,49395,437,1,437,7,28,0,0,23,10,3,480,12,0,1,3,6,9480,1,6,2
20:37:14.241804,1,7,0,61809,441,2,441,8,28,0,0,5,0,13,480,14,1,0,0,6,9480,1,4,2
20:37:14.253179,1,7,0,61809,442,1,442,7,28,0,0,23,10,3,480,14,0,2,1,6,9480,1,0,2
20:37:14.265188,1,7,0,61809,443,1,443,7,28,0,0,23,10,3,480,14,0,3,2,6,9480,1,0,2
20:37:14.277212,1,7,0,61809,444,1,444,7,28,0,0,23,10,3,480,14,0,1,3,6,9480,1,0,2
20:37:14.313273,1,7,0,49395,447,2,447,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,1,4,2
20:37:14.324468,1,7,0,49395,448,1,448,7,28,0,0,23,10,3,480,13,0,2,1,6,9480,2,6,2
20:37:14.336338,1,7,0,49395,449,1,449,7,28,0,0,23,10,3,480,13,0,3,2,6,9480,1,6,2
20:37:14.347831,1,7,0,49395,450,1,450,7,28,0,0,23,10,3,480,13,0,1,3,6,9480,1,6,2
20:37:14.395403,1,7,0,61809,454,2,454,8,28,0,0,5,0,13,480,15,1,0,0,6,9480,2,4,2
20:37:14.406511,1,7,0,61809,455,1,455,7,28,0,0,23,10,3,480,15,0,2,1,6,9480,1,0,2
