time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:37:14.037864,0,424,0,-2147483648,-183,-95,-90,5,-95,4
20:37:14.038153,0,424,0,-2147483648,-183,-95,-90,5,-95,4
20:37:15.199404,0,524,0,-2147483648,-183,-95,-90,5,-95,4
20:37:15.199670,0,524,0,-2147483648,-183,-95,-90,5,-95,4
20:37:16.400588,0,624,0,-2147483648,-183,-93,-90,3,-93,4
20:37:16.400637,0,624,0,-2147483648,-183,-93,-90,3,-93,4
20:37:17.534548,0,724,0,-2147483648,-183,-90,-90,0,-90,4
20:37:17.534849,0,724,0,-2147483648,-183,-90,-90,0,-90,4
20:37:18.618050,0,824,0,-2147483648,-183,-93,-90,3,-93,4
20:37:18.618205,0,824,0,-2147483648,-183,-93,-90,3,-93,4
20:37:19.753977,0,924,0,-2147483648,-183,-93,-90,3,-93,4
20:37:19.754381,0,924,0,-2147483648,-183,-93,-90,3,-93,4
20:37:20.950291,0,0,0,-2147483648,-183,-90,-90,0,-90,4
20:37:20.950542,0,0,0,-2147483648,-183,-90,-90,0,-90,4
20:37:22.109722,0,100,0,-2147483648,-183,-93,-90,3,-93,4
20:37:22.110105,0,100,0,-2147483648,-183,-93,-90,3,-93,4
20:37:23.377893,0,200,0,-2147483648,-183,-95,-90,5,-95,4
20:37:23.378360,0,200,0,-2147483648,-183,-95,-90,5,-95,4
20:37:24.643515,0,300,0,-2147483648,-183,-93,-90,3,-93,4
20:37:24.643816,0,300,0,-2147483648,-183,-93,-90,3,-93,4
20:37:25.909693,0,400,0,-2147483648,-183,-93,-90,3,-93,4
20:37:25.910349,0,400,0,-2147483648,-183,-93,-90,3,-93,4
20:37:27.152849,0,500,0,-2147483648,-183,-90,-90,0,-90,4
20:37:27.153068,0,500,0,-2147483648,-183,-93,-90,3,-93,4
20:37:28.382443,0,600,0,-2147483648,-183,-93,-90,3,-93,4
20:37:28.382620,0,600,0,-2147483648,-183,-93,-90,3,-93,4
20:37:29.564131,0,700,0,-2147483648,-183,-93,-90,3,-93,4
20:37:29.564524,0,700,0,-2147483648,-183,-93,-90,3,-93,4
20:37:30.798019,0,800,0,-2147483648,-183,-90,-90,0,-90,4
20:37:30.798675,0,800,0,-2147483648,-183,-93,-90,3,-93,4
20:37:31.985119,0,900,0,-2147483648,-183,-93,-90,3,-93,4
20:37:31.985332,0,900,0,-2147483648,-183,-95,-90,5,-95,4
20:37:33.230544,0,1000,0,-2147483648,-183,-96,-90,6,-96,4
20:37:33.230848,0,1000,0,-2147483648,-183,-95,-90,5,-95,4
20:37:34.506185,0,76,0,-2147483648,-183,-93,-90,3,-93,4
20:37:34.506495,0,76,0,-2147483648,-183,-95,-90,5,-95,4
20:37:35.773049,0,176,0,-2147483648,-183,-95,-90,5,-95,4
20:37:35.773497,0,176,0,-2147483648,-183,-95,-90,5,-95,4
20:37:36.959535,0,276,0,-2147483648,-183,-95,-90,5,-95,4
20:37:36.961745,0,276,0,-2147483648,-183,-95,-90,5,-95,4
20:37:38.138990,0,376,0,-2147483648,-183,-93,-90,3,-93,4
20:37:38.139517,0,376,0,-2147483648,-183,-93,-90,3,-93,4
20:37:39.331462,0,476,0,-2147483648,-183,-90,-90,0,-90,4
20:37:39.331607,0,476,0,-2147483648,-183,-93,-90,3,-93,4
20:37:40.529189,0,576,0,-2147483648,-183,-95,-90,5,-95,4
20:37:40.529586,0,576,0,-2147483648,-183,-95,-90,5,-95,4
20:37:41.681917,0,676,0,-2147483648,-183,-93,-90,3,-93,4
20:37:41.682126,0,676,0,-2147483648,-183,-93,-90,3,-93,4
20:37:42.818486,0,776,0,-2147483648,-183,-93,-90,3,-93,4
20:37:42.818628,0,776,0,-2147483648,-183,-93,-90,3,-93,4
20:37:44.146120,0,876,0,-2147483648,-183,-93,-90,3,-93,4
20:37:44.146230,0,876,0,-2147483648,-183,-93,-90,3,-93,4
20:37:45.290283,0,976,0,-2147483648,-183,-93,-90,3,-93,4
20:37:45.290622,0,976,0,-2147483648,-183,-93,-90,3,-93,4
20:37:46.468521,0,52,0,-2147483648,-183,-93,-90,3,-93,4
20:37:46.468626,0,52,0,-2147483648,-183,-93,-90,3,-93,4
20:37:47.717131,0,152,0,-2147483648,-183,-93,-90,3,-93,4
20:37:47.717550,0,152,0,-2147483648,-183,-93,-90,3,-93,4
20:37:48.855384,0,252,0,-2147483648,-183,-93,-90,3,-93,4
20:37:48.855506,0,252,0,-2147483648,-183,-95,-90,5,-95,4
