time,mono_sec,mono_nsec,ue_id,rb_id,sdu_bytes
20:37:24.476593,893289,540137894,1,1,1501
20:37:24.476603,893289,540148158,1,1,1501
20:37:24.476605,893289,540150124,1,1,1501
20:37:24.476607,893289,540152117,1,1,1501
20:37:24.476609,893289,540154634,1,1,1501
20:37:24.476613,893289,540157807,1,1,1501
20:37:24.476616,893289,540161055,1,1,1501
20:37:24.476617,893289,540162603,1,1,1501
20:37:24.476620,893289,540164797,1,1,1501
20:37:24.476623,893289,540168156,1,1,1501
20:37:24.476626,893289,540170977,1,1,1501
20:37:24.476629,893289,540173895,1,1,1501
20:37:24.476631,893289,540175789,1,1,1501
20:37:24.476634,893289,540178890,1,1,1501
20:37:24.476636,893289,540181362,1,1,1501
20:37:24.476641,893289,540185685,1,1,1501
20:37:24.476644,893289,540189070,1,1,1501
20:37:24.476646,893289,540190959,1,1,1501
20:37:24.476649,893289,540193775,1,1,1501
20:37:24.476651,893289,540195609,1,1,1501
20:37:24.476653,893289,540198260,1,1,1501
20:37:24.476655,893289,540200112,1,1,1501
20:37:24.476658,893289,540203055,1,1,1501
20:37:24.476659,893289,540204553,1,1,1501
20:37:24.476661,893289,540206510,1,1,1501
20:37:24.476664,893289,540208821,1,1,1501
20:37:24.476666,893289,540211373,1,1,1501
20:37:24.476669,893289,540213945,1,1,1501
20:37:24.476671,893289,540216133,1,1,1501
20:37:24.476674,893289,540218813,1,1,1501
20:37:24.476675,893289,540220566,1,1,1501
20:37:24.476678,893289,540223628,1,1,1501
20:37:24.476682,893289,540226710,1,1,1501
20:37:24.476684,893289,540229685,1,1,1501
20:37:24.476686,893289,540231380,1,1,1501
20:37:24.476689,893289,540234024,1,1,1501
20:37:24.476691,893289,540235946,1,1,1501
20:37:24.476694,893289,540238872,1,1,1501
20:37:24.476697,893289,540241808,1,1,1501
20:37:24.476699,893289,540243802,1,1,1501
20:37:24.476701,893289,540246420,1,1,829
20:37:24.476703,893289,540248271,1,1,1501
20:37:24.476706,893289,540250978,1,1,1501
20:37:24.476707,893289,540252596,1,1,1501
20:37:24.476710,893289,540255255,1,1,1501
20:37:24.476712,893289,540257303,1,1,1501
20:37:24.476715,893289,540260023,1,1,1501
20:37:24.476717,893289,540261966,1,1,1501
20:37:24.476720,893289,540264885,1,1,1501
20:37:24.476722,893289,540267356,1,1,1501
20:37:24.476723,893289,540268523,1,1,1501
20:37:24.476725,893289,540270180,1,1,1501
20:37:24.476726,893289,540271467,1,1,1501
20:37:24.476728,893289,540272778,1,1,1501
20:37:24.476729,893289,540274515,1,1,1501
20:37:24.476731,893289,540276509,1,1,1501
20:37:24.476733,893289,540278380,1,1,1501
20:37:24.476734,893289,540279661,1,1,1501
20:37:24.476736,893289,540281579,1,1,1501
20:37:24.476738,893289,540282837,1,1,1501
20:37:24.476739,893289,540284736,1,1,1501
20:37:24.476741,893289,540286045,1,1,1501
20:37:24.476743,893289,540288280,1,1,1501
20:37:24.476745,893289,540289889,1,1,1501
20:37:24.476746,893289,540291735,1,1,1501
20:37:24.476749,893289,540294341,1,1,1501
20:37:24.476751,893289,540296511,1,1,1501
20:37:24.476752,893289,540297785,1,1,1501
20:37:24.476754,893289,540299074,1,1,1501
20:37:24.476755,893289,540300562,1,1,1501
20:37:24.476757,893289,540302278,1,1,1501
20:37:24.476758,893289,540303335,1,1,1501
20:37:24.476760,893289,540304751,1,1,1501
20:37:24.476761,893289,540306512,1,1,1501
20:37:24.476762,893289,540307837,1,1,1501
20:37:24.476764,893289,540308905,1,1,1501
20:37:24.476765,893289,540310356,1,1,1501
20:37:24.476767,893289,540312319,1,1,1501
20:37:24.476768,893289,540313513,1,1,1501
20:37:24.476770,893289,540315766,1,1,1501
20:37:24.476772,893289,540316990,1,1,1501
20:37:24.476773,893289,540318565,1,1,829
20:37:24.476775,893289,540319927,1,1,1501
20:37:24.476776,893289,540321127,1,1,1501
20:37:24.476777,893289,540322244,1,1,1501
20:37:24.476778,893289,540323281,1,1,1501
20:37:24.476779,893289,540324443,1,1,1501
20:37:24.476781,893289,540326472,1,1,1501
20:37:24.476782,893289,540327844,1,1,1501
20:37:24.476783,893289,540328806,1,1,1501
20:37:24.476785,893289,540329866,1,1,1501
20:37:24.476786,893289,540330915,1,1,1501
20:37:24.476787,893289,540331907,1,1,1501
20:37:24.476788,893289,540333126,1,1,1501
20:37:24.476789,893289,540334266,1,1,1501
20:37:24.476790,893289,540335565,1,1,1501
20:37:24.476791,893289,540336615,1,1,1501
20:37:24.476793,893289,540337942,1,1,1501
20:37:24.476794,893289,540338941,1,1,1501
20:37:24.476795,893289,540339880,1,1,1501
20:37:24.476796,893289,540340923,1,1,1501
20:37:24.476797,893289,540341870,1,1,1501
20:37:24.476799,893289,540343774,1,1,1501
20:37:24.476800,893289,540345460,1,1,1501
20:37:24.476802,893289,540347100,1,1,1501
20:37:24.476803,893289,540348600,1,1,1501
20:37:24.476805,893289,540350583,1,1,1501
20:37:24.476807,893289,540352264,1,1,1501
20:37:24.476809,893289,540354389,1,1,1501
20:37:24.476810,893289,540355511,1,1,1501
20:37:24.476812,893289,540356936,1,1,1501
20:37:24.476813,893289,540358214,1,1,1501
20:37:24.476814,893289,540359686,1,1,1501
20:37:24.476816,893289,540361656,1,1,1501
20:37:24.476818,893289,540363028,1,1,1501
20:37:24.476819,893289,540364288,1,1,1501
20:37:24.476820,893289,540365681,1,1,1501
20:37:24.476823,893289,540367854,1,1,1501
20:37:24.476824,893289,540369539,1,1,1501
20:37:24.476826,893289,540370938,1,1,1501
20:37:24.476827,893289,540372095,1,1,1501
20:37:24.476828,893289,540373543,1,1,1501
20:37:24.476829,893289,540374688,1,1,829
20:37:24.476831,893289,540375994,1,1,1501
20:37:24.476832,893289,540377327,1,1,1501
20:37:24.476833,893289,540378659,1,1,1501
20:37:24.476835,893289,540379852,1,1,1501
20:37:24.476836,893289,540381567,1,1,1501
20:37:24.476837,893289,540382562,1,1,1501
20:37:24.476839,893289,540384150,1,1,1501
20:37:24.476841,893289,540385852,1,1,1501
20:37:24.476842,893289,540387492,1,1,1501
20:37:24.476845,893289,540389642,1,1,1501
20:37:24.476847,893289,540391853,1,1,1501
20:37:24.476849,893289,540394193,1,1,1501
20:37:24.476851,893289,540395753,1,1,1501
20:37:24.476852,893289,540397438,1,1,1501
20:37:24.476854,893289,540399174,1,1,1501
20:37:24.476856,893289,540400744,1,1,1501
20:37:24.476857,893289,540402709,1,1,1501
20:37:24.476859,893289,540404480,1,1,1501
20:37:24.476862,893289,540407169,1,1,1501
20:37:24.476863,893289,540408536,1,1,1501
20:37:24.476865,893289,540410092,1,1,1501
20:37:24.476867,893289,540412184,1,1,1501
20:37:24.476869,893289,540414400,1,1,1501
20:37:24.476871,893289,540415607,1,1,1501
20:37:24.476872,893289,540417627,1,1,1501
20:37:24.476874,893289,540419184,1,1,1501
20:37:24.476875,893289,540420589,1,1,1501
20:37:24.476877,893289,540422662,1,1,1501
20:37:24.476879,893289,540423814,1,1,1501
20:37:24.476880,893289,540425110,1,1,1501
20:37:24.476881,893289,540426225,1,1,1501
20:37:24.476883,893289,540427997,1,1,1501
20:37:24.476884,893289,540429527,1,1,1501
20:37:24.476886,893289,540430961,1,1,1501
20:37:24.476887,893289,540432414,1,1,1501
20:37:24.476889,893289,540433934,1,1,1501
20:37:24.476890,893289,540435503,1,1,1501
20:37:24.476891,893289,540436590,1,1,1501
20:37:24.476894,893289,540439116,1,1,1501
20:37:24.476895,893289,540440450,1,1,1501
20:37:24.476897,893289,540441846,1,1,829
20:37:24.476898,893289,540443716,1,1,1501
20:37:24.476900,893289,540445704,1,1,1501
20:37:24.476902,893289,540446831,1,1,1501
20:37:24.476903,893289,540447958,1,1,1501
20:37:24.476904,893289,540449200,1,1,1501
20:37:24.476905,893289,540450416,1,1,1501
20:37:24.476907,893289,540452558,1,1,1501
20:37:24.476909,893289,540454116,1,1,1501
20:37:24.476910,893289,540455411,1,1,1501
20:37:24.476911,893289,540456736,1,1,1501
20:37:24.476912,893289,540457645,1,1,1501
20:37:24.476914,893289,540459331,1,1,1501
20:37:24.476915,893289,540460366,1,1,1501
20:37:24.476917,893289,540462017,1,1,1501
20:37:24.476917,893289,540462649,1,1,1501
20:37:24.476919,893289,540463757,1,1,1501
20:37:24.476920,893289,540464964,1,1,1501
20:37:24.476920,893289,540465777,1,1,1501
20:37:24.476921,893289,540466303,1,1,1501
20:37:24.476922,893289,540467501,1,1,1501
20:37:24.476923,893289,540468227,1,1,1501
20:37:24.476923,893289,540468771,1,1,1501
20:37:24.476925,893289,540469818,1,1,1501
20:37:24.476925,893289,540470654,1,1,1501
20:37:24.476926,893289,540471387,1,1,1501
20:37:24.476927,893289,540472075,1,1,1501
20:37:24.476927,893289,540472570,1,1,1501
20:37:24.476928,893289,540473147,1,1,1501
20:37:24.476929,893289,540474006,1,1,1501
20:37:24.476929,893289,540474818,1,1,1501
20:37:24.476931,893289,540476096,1,1,1501
20:37:24.476932,893289,540477074,1,1,1501
20:37:24.476933,893289,540477725,1,1,1501
20:37:24.476934,893289,540479257,1,1,1501
20:37:24.476935,893289,540479857,1,1,1501
20:37:24.476936,893289,540481048,1,1,1501
20:37:24.476937,893289,540481884,1,1,1501
20:37:24.476938,893289,540483012,1,1,1501
20:37:24.476939,893289,540484222,1,1,1501
20:37:24.476940,893289,540485019,1,1,1501
20:37:24.476941,893289,540485858,1,1,829
20:37:24.476942,893289,540487023,1,1,1501
20:37:24.476943,893289,540488188,1,1,1501
20:37:24.476944,893289,540489283,1,1,1501
20:37:24.476945,893289,540490389,1,1,1501
20:37:24.476948,893289,540493227,1,1,1501
20:37:24.476950,893289,540495401,1,1,1501
20:37:24.476951,893289,540496634,1,1,1501
20:37:24.476952,893289,540497693,1,1,1501
20:37:24.476954,893289,540498926,1,1,1501
20:37:24.476955,893289,540500181,1,1,1501
20:37:24.476956,893289,540501577,1,1,1501
20:37:24.476958,893289,540503294,1,1,1501
20:37:24.476959,893289,540504239,1,1,1501
20:37:24.476961,893289,540505980,1,1,1501
20:37:24.476962,893289,540507116,1,1,1501
