time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
20:37:13.803689,49395,1,404,7,1,0,0,2147483647,-1,1
20:37:13.803689,49395,1,404,7,2,0,0,2147483647,-1,3
20:37:13.803690,49395,1,404,7,4,1,0,163866,8000,13
20:37:13.803757,61809,0,404,7,1,0,0,2147483647,-1,1
20:37:13.803758,61809,0,404,7,2,0,0,2147483647,-1,3
20:37:13.803758,61809,0,404,7,4,1,0,163778,8000,13
20:37:13.804315,49395,1,404,8,1,0,0,2147483647,-1,1
20:37:13.804316,49395,1,404,8,2,0,0,2147483647,-1,3
20:37:13.804316,49395,1,404,8,4,1,0,163898,8000,13
20:37:13.804370,61809,0,404,8,1,0,0,2147483647,-1,1
20:37:13.804370,61809,0,404,8,2,0,0,2147483647,-1,3
20:37:13.804370,61809,0,404,8,4,1,0,163810,8000,13
20:37:13.804806,49395,1,404,9,1,0,0,2147483647,-1,1
20:37:13.804806,49395,1,404,9,2,0,0,2147483647,-1,3
20:37:13.804806,49395,1,404,9,4,1,0,163902,8000,13
20:37:13.804913,61809,0,404,9,1,0,0,2147483647,-1,1
20:37:13.804913,61809,0,404,9,2,0,0,2147483647,-1,3
20:37:13.804913,61809,0,404,9,4,1,0,163814,8000,13
20:37:13.809481,49395,1,404,17,1,0,0,2147483647,-1,1
20:37:13.809481,49395,1,404,17,2,0,0,2147483647,-1,3
20:37:13.809482,49395,1,404,17,4,1,0,163906,8000,13
20:37:13.809740,61809,0,404,17,1,0,0,2147483647,-1,1
20:37:13.809740,61809,0,404,17,2,0,0,2147483647,-1,3
20:37:13.809740,61809,0,404,17,4,1,0,163818,8000,13
20:37:13.810228,49395,1,404,18,1,0,0,2147483647,-1,1
20:37:13.810228,49395,1,404,18,2,0,0,2147483647,-1,3
20:37:13.810228,49395,1,404,18,4,1,0,163938,8000,13
20:37:13.810529,61809,0,404,18,1,0,0,2147483647,-1,1
20:37:13.810530,61809,0,404,18,2,0,0,2147483647,-1,3
20:37:13.810530,61809,0,404,18,4,1,0,163850,8000,13
20:37:13.810836,49395,1,404,19,1,0,0,2147483647,-1,1
20:37:13.810836,49395,1,404,19,2,0,0,2147483647,-1,3
20:37:13.810836,49395,1,404,19,4,1,0,163942,8000,13
20:37:13.810924,61809,0,404,19,1,0,0,2147483647,-1,1
20:37:13.810924,61809,0,404,19,2,0,0,2147483647,-1,3
20:37:13.810925,61809,0,404,19,4,1,0,163854,8000,13
20:37:13.815583,61809,0,405,7,1,0,0,2147483647,-1,1
20:37:13.815583,61809,0,405,7,2,0,0,2147483647,-1,3
20:37:13.815584,61809,0,405,7,4,1,0,163858,8000,13
20:37:13.815685,49395,1,405,7,1,0,0,2147483647,-1,1
20:37:13.815685,49395,1,405,7,2,0,0,2147483647,-1,3
