wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-15T22:14:07.529,5.920052073081024,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398595,91369.67789718986,True,823.5799160320312,6.590961944311857,40.927179041318595,34.33621709700674,864.5070950733498,1130214,2903040,19,5076,1,True,3,0,nan,nan,nan,nan,0,0,5,154,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:07.665,6.056669653044082,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398596,91369.71123052493,True,43.367063044570386,8.199003990739584,42.22144198138267,34.022437990643084,85.58850502595305,1126451,2903040,19,4793,1,True,3,0,nan,nan,nan,nan,0,0,5,149,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:07.790,6.18057977501303,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398597,91369.74456386,True,45.891206013038754,6.117335986346006,39.431617013178766,33.31428102683276,85.32282302621752,1124735,2903040,19,4222,1,True,3,0,nan,nan,nan,nan,0,0,3,148,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:07.909,6.301315926015377,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398598,91369.77789719508,True,44.12548209074885,6.492024986073375,39.794811978936195,33.30278699286282,83.92029406968504,1125677,2903040,19,4504,1,True,3,0,nan,nan,nan,nan,0,0,4,147,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.033,6.424860911094584,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398599,91369.81123053015,True,48.14332700334489,6.239854963496327,39.3844130448997,33.144558081403375,87.5277400482446,1126930,2903040,19,4011,1,True,3,0,nan,nan,nan,nan,0,0,3,149,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.157,6.54923146404326,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398600,91369.84456386522,True,49.06636895611882,6.426534964703023,39.91351800505072,33.486983040347695,88.97988696116954,1127061,2903040,19,4078,1,True,3,0,nan,nan,nan,nan,0,0,4,149,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.279,6.671499144053087,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398601,91369.87789720029,True,47.69642697647214,6.499862996861339,39.99677300453186,33.49691000767052,87.693199981004,1121965,2903040,19,4643,1,True,3,0,nan,nan,nan,nan,0,0,5,157,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.401,6.793284220038913,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398602,91369.91123053536,True,48.826768063008785,6.454601068980992,38.77810703124851,32.32350596226752,87.6048750942573,1121198,2903040,19,4128,1,True,3,0,nan,nan,nan,nan,0,0,4,151,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.526,6.917708024033345,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398603,91369.94456387043,True,49.76823600009084,6.207627011463046,39.92146591190249,33.71383890043944,89.68970191199332,1119787,2903040,19,3980,1,True,3,0,nan,nan,nan,nan,0,0,4,144,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.647,7.039147522067651,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398604,91369.9778972055,True,45.100330957211554,6.5997939091175795,38.885580957867205,32.285787048749626,83.98591191507876,1119906,2903040,19,3773,1,True,3,0,nan,nan,nan,nan,0,0,3,159,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.776,7.1678953430382535,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398605,91370.01123054058,True,52.863801014609635,6.113138981163502,39.05200504232198,32.93886606115848,91.91580605693161,1120666,2903040,19,3841,1,True,3,0,nan,nan,nan,nan,0,0,3,154,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:08.899,7.290796063025482,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398606,91370.04456387565,True,44.89145195111632,6.295102066360414,39.58376497030258,33.28866290394217,84.4752169214189,1118776,2903040,19,3848,1,True,3,0,nan,nan,nan,nan,0,0,3,155,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-15T22:14:09.023,7.414738654042594,20260715_221401_front_fusion_ego_2437,egofps_30,fusion_ego_2437,front,front,6398607,91370.07789721072,True,44.66149292420596,6.11295597627759,40.361828985624015,34.248873009346426,85.02332190982997,1118385,2903040,19,4093,1,True,3,0,nan,nan,nan,nan,0,0,4,145,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
