time,rnti,frame,slot,lcid,data_size
20:47:32.515977,49395,565,17,4,120
20:47:32.527475,49395,566,17,4,3688
20:47:32.528104,49395,566,18,4,8328
20:47:32.528105,49395,566,18,4,9032
20:47:32.528652,49395,566,19,4,3064
20:47:32.528652,49395,566,19,4,12056
20:47:32.528652,49395,566,19,4,2216
20:47:32.533192,49395,567,7,4,3712
20:47:32.533865,49395,567,8,4,6208
20:47:32.533865,49395,567,8,4,11152
20:47:32.534370,49395,567,9,4,944
20:47:32.534370,49395,567,9,4,12056
20:47:32.534371,49395,567,9,4,4336
20:47:32.539932,49395,567,17,4,3688
20:47:32.540230,49395,567,18,4,4112
20:47:32.540231,49395,567,18,4,12056
20:47:32.540231,49395,567,18,4,1176
20:47:32.540561,49395,567,19,4,10920
20:47:32.540561,49395,567,19,4,4128
20:47:32.544937,49395,568,7,4,3712
20:47:32.545710,49395,568,8,4,4296
20:47:32.545710,49395,568,8,4,11264
20:47:32.546369,49395,568,9,4,832
20:47:32.546369,49395,568,9,4,12056
20:47:32.546369,49395,568,9,4,2648
20:47:32.550694,49395,568,17,4,3688
20:47:32.551504,49395,568,18,4,5800
20:47:32.551504,49395,568,18,4,11560
20:47:32.551871,49395,568,19,4,536
20:47:32.551872,49395,568,19,4,12056
20:47:32.551872,49395,568,19,4,4744
20:47:32.556353,49395,569,7,4,3712
20:47:32.557127,49395,569,8,4,3680
20:47:32.557127,49395,569,8,4,12056
20:47:32.557128,49395,569,8,4,1608
20:47:32.557736,49395,569,9,4,10488
20:47:32.557736,49395,569,9,4,6872
20:47:32.562174,49395,569,17,4,3688
20:47:32.562795,49395,569,18,4,1576
20:47:32.562795,49395,569,18,4,12056
20:47:32.562795,49395,569,18,4,3704
20:47:32.563495,49395,569,19,4,8392
20:47:32.563496,49395,569,19,4,6656
20:47:32.567767,49395,570,7,4,3712
20:47:32.568616,49395,570,8,4,1768
20:47:32.568616,49395,570,8,4,12056
20:47:32.568616,49395,570,8,4,3512
20:47:32.568992,49395,570,9,4,8584
20:47:32.568992,49395,570,9,4,8776
20:47:32.573388,49395,570,17,4,3320
20:47:32.573389,49395,570,17,4,352
20:47:32.574194,49395,570,18,4,11744
20:47:32.574195,49395,570,18,4,5616
20:47:32.574651,49395,570,19,4,6480
20:47:32.574651,49395,570,19,4,10880
20:47:32.579337,49395,571,7,4,1216
20:47:32.579337,49395,571,7,4,2472
