time,rnti,frame,slot,snrx10,tpc,rssi
20:47:28.056602,49395,202,7,100,1,937
20:47:31.778793,61809,501,7,100,1,937
20:47:32.910126,49395,596,7,100,1,937
20:47:33.429709,61809,641,7,100,1,937
20:47:34.930421,49395,769,17,100,1,937
20:47:35.351580,61809,806,17,100,1,937
20:47:35.517080,61809,821,7,100,1,937
20:47:35.642762,61809,832,7,100,1,937
20:47:36.044944,49395,865,7,100,1,937
20:47:36.186857,49395,877,17,100,1,937
20:47:36.880597,61809,933,17,100,1,937
20:47:37.207625,49395,962,17,100,1,937
20:47:38.441001,49395,37,17,100,1,929
20:47:38.487853,49395,41,17,100,1,937
20:47:39.467333,49395,119,7,100,1,937
20:47:39.890907,61809,155,17,100,1,937
20:47:40.253687,49395,178,7,100,1,937
20:47:40.349747,49395,186,7,100,1,937
20:47:41.145170,61809,245,17,100,1,937
20:47:41.992703,61809,319,7,100,1,937
20:47:42.390055,49395,348,17,100,1,937
20:47:42.597695,61809,367,17,100,1,937
20:47:42.854441,61809,391,7,100,1,944
20:47:43.207242,61809,418,7,100,1,937
20:47:43.611960,61809,455,17,100,1,937
20:47:43.776620,61809,471,7,100,1,937
20:47:45.770501,61809,643,7,100,1,937
20:47:45.992849,61809,663,17,100,1,929
20:47:46.042172,61809,668,7,100,1,937
20:47:46.132302,49395,676,7,100,1,937
20:47:46.635337,61809,716,17,100,1,937
20:47:48.194520,49395,862,7,100,1,937
20:47:48.246790,49395,867,7,100,1,937
20:47:48.585633,49395,899,17,100,1,937
20:47:49.170169,61809,952,7,100,1,937
20:47:49.650595,49395,987,17,100,1,929
20:47:49.904353,49395,1011,7,100,1,937
20:47:50.020419,49395,1021,17,100,1,929
20:47:50.084057,61809,3,17,100,1,937
20:47:50.169863,61809,11,17,100,1,929
20:47:50.233764,61809,17,17,100,1,929
20:47:51.352411,61809,111,7,100,1,929
20:47:52.766942,49395,231,17,100,1,937
20:47:52.995533,49395,249,17,100,1,937
20:47:53.065169,49395,255,17,100,1,937
20:47:54.652299,61809,381,19,100,1,937
20:47:55.220123,49395,431,7,100,1,929
20:47:55.333309,49395,441,7,100,1,929
20:47:55.590008,61809,463,17,100,1,937
20:47:56.307081,49395,517,17,100,1,937
20:47:56.427529,49395,528,7,100,1,937
20:47:56.670134,61809,549,7,100,1,937
20:47:56.693009,49395,551,7,100,1,937
20:47:57.260170,61809,593,17,100,1,937
20:47:58.060683,61809,660,7,100,1,937
20:47:58.515141,49395,699,7,100,1,937
20:47:58.641018,49395,710,7,100,1,937
20:47:58.731181,49395,718,7,100,1,937
20:47:59.223305,49395,753,7,100,1,929
20:47:59.228930,61809,753,17,100,1,929
20:48:00.036300,49395,823,17,100,1,937
20:48:00.638746,49395,874,7,100,1,937
20:48:01.064600,61809,912,17,100,1,937
20:48:01.225977,61809,926,17,100,1,937
20:48:01.401956,61809,942,7,100,1,937
20:48:01.850490,49395,981,7,100,1,937
20:48:02.802040,49395,33,17,100,1,937
20:48:02.876143,49395,40,7,100,1,937
20:48:03.087581,49395,57,17,100,1,937
20:48:03.274610,61809,72,17,100,1,937
20:48:03.316157,61809,76,7,100,1,937
