time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:01:14.161401,28730,977,8,60,48,1,101,0,5,8,890
20:01:14.251161,749,986,8,60,55,1,101,0,5,8,890
20:01:14.260779,28730,987,8,60,48,1,101,0,5,8,890
20:01:14.349010,749,996,8,60,48,1,101,0,5,8,890
20:01:14.358618,28730,997,8,60,48,1,101,0,5,8,890
20:01:14.447229,749,1006,8,60,48,1,101,0,5,8,890
20:01:14.458526,28730,1007,8,60,48,2,101,0,5,8,890
20:01:14.561161,749,1016,8,60,48,1,92,0,5,8,890
20:01:14.572038,28730,1017,8,60,48,1,101,0,5,8,890
20:01:14.673050,749,2,8,60,48,2,101,0,5,8,890
20:01:14.684344,28730,3,8,60,48,1,101,0,5,8,890
20:01:14.833115,749,12,8,55,48,1,101,0,5,8,890
20:01:14.844283,28730,13,8,55,48,1,101,0,5,8,890
20:01:14.946238,749,22,8,60,48,1,101,0,5,8,890
20:01:14.957427,28730,23,8,60,48,2,101,0,5,8,890
20:01:15.059665,749,32,8,60,48,1,92,0,5,8,890
20:01:15.070887,28730,33,8,60,48,1,101,0,5,8,890
20:01:15.173175,749,42,8,60,48,2,101,0,5,8,890
20:01:15.184732,28730,43,8,60,48,1,101,0,5,8,890
20:01:15.287224,749,52,8,60,48,1,101,0,5,8,890
20:01:15.298625,28730,53,8,60,48,1,101,0,5,8,890
20:01:15.401257,749,62,8,60,48,1,101,0,5,8,890
20:01:15.413033,28730,63,8,60,48,1,101,0,5,8,890
20:01:15.523902,749,72,8,60,48,1,92,0,5,8,890
20:01:15.535228,28730,73,8,55,48,2,101,0,5,8,890
20:01:15.638289,749,82,8,60,48,1,101,0,5,8,890
20:01:15.650024,28730,83,8,65,48,1,101,0,5,8,890
20:01:15.752806,749,92,8,60,48,2,101,0,5,8,890
20:01:15.815250,28730,93,8,60,48,1,101,0,5,8,890
20:01:15.964102,749,102,8,60,48,1,101,0,5,8,890
20:01:15.975303,28730,103,8,60,48,1,101,0,5,8,890
20:01:16.076703,749,112,8,60,48,1,92,0,5,8,890
20:01:16.087830,28730,113,8,60,48,1,101,0,5,8,890
20:01:16.190053,749,122,8,60,48,1,101,0,5,8,890
20:01:16.201307,28730,123,8,60,48,2,101,0,5,8,890
20:01:16.303366,749,132,8,60,48,1,101,0,5,8,890
20:01:16.314696,28730,133,8,60,48,1,101,0,5,8,890
20:01:16.416794,749,142,8,60,48,2,101,0,5,8,890
20:01:16.427471,28730,143,8,60,48,1,101,0,5,8,890
20:01:16.531147,749,152,8,60,48,1,92,0,5,8,890
20:01:16.542405,28730,153,8,60,48,1,101,0,5,8,890
20:01:16.644979,749,162,8,60,48,1,101,0,5,8,890
20:01:16.656119,28730,163,8,60,48,2,101,0,5,8,890
20:01:16.758906,749,172,8,60,48,1,101,0,5,8,890
20:01:16.773442,28730,173,8,60,48,1,101,0,5,8,890
20:01:16.917005,749,182,8,60,48,1,101,0,5,8,890
20:01:16.928224,28730,183,8,60,48,1,101,0,5,8,890
20:01:17.030839,749,192,8,60,48,2,92,0,5,8,890
20:01:17.042328,28730,193,8,60,48,1,101,0,5,8,890
20:01:17.143902,749,202,8,60,48,1,101,0,5,8,890
20:01:17.155297,28730,203,8,55,48,1,101,0,5,8,890
20:01:17.257255,749,212,8,60,48,1,101,0,5,8,890
20:01:17.268699,28730,213,8,60,48,2,101,0,5,8,890
20:01:17.372431,749,222,8,60,48,1,101,0,5,8,890
20:01:17.383269,28730,223,8,60,48,1,101,0,5,8,890
20:01:17.486188,749,232,8,60,48,2,92,0,5,8,890
20:01:17.497504,28730,233,8,60,48,1,101,0,5,8,890
20:01:17.610841,749,242,8,60,48,1,101,0,5,8,890
20:01:17.622381,28730,243,8,60,48,1,101,0,5,8,890
20:01:17.728447,749,252,8,60,48,1,101,0,5,8,890
20:01:17.739412,28730,253,8,60,48,1,101,0,5,8,890
20:01:17.942921,749,262,8,60,48,1,101,0,5,8,890
20:01:17.953941,28730,263,8,60,48,2,101,0,5,8,890
20:01:18.056608,749,272,8,60,48,1,92,0,5,8,890
20:01:18.068000,28730,273,8,60,48,1,101,0,5,8,890
20:01:18.170520,749,282,8,60,48,2,101,0,5,8,890
20:01:18.181610,28730,283,8,55,48,1,101,0,5,8,890
20:01:18.286628,749,292,8,55,48,1,101,0,5,8,890
20:01:18.298096,28730,293,8,60,48,1,101,0,5,8,890
20:01:18.399659,749,302,8,60,48,1,101,0,5,8,890
20:01:18.411128,28730,303,8,60,48,2,101,0,5,8,890
20:01:18.512718,749,312,8,60,48,1,92,0,5,8,890
20:01:18.523944,28730,313,8,60,48,1,101,0,5,8,890
20:01:18.632385,749,322,8,60,48,1,101,0,5,8,890
20:01:18.643636,28730,323,8,60,48,1,101,0,5,8,890
20:01:18.746666,749,332,8,60,48,2,101,0,5,8,890
20:01:18.758494,28730,333,8,60,48,1,101,0,5,8,890
20:01:18.862426,749,342,8,60,48,1,101,0,5,8,890
20:01:18.873411,28730,343,8,60,48,1,101,0,5,8,890
20:01:19.001371,749,352,8,60,48,1,92,0,5,8,890
20:01:19.012167,28730,353,8,55,48,2,101,0,5,8,890
20:01:19.117581,749,362,8,60,48,1,101,0,5,8,890
20:01:19.128811,28730,363,8,60,48,1,101,0,5,8,890
20:01:19.231563,749,372,8,60,48,2,101,0,5,8,890
20:01:19.242896,28730,373,8,60,48,1,101,0,5,8,890
20:01:19.344755,749,382,8,60,48,1,101,0,5,8,890
20:01:19.355918,28730,383,8,60,48,1,101,0,5,8,890
20:01:19.458397,749,392,8,60,48,1,92,0,5,8,890
20:01:19.470026,28730,393,8,60,48,1,101,0,5,8,890
20:01:19.571707,749,402,8,55,48,1,101,0,5,8,890
20:01:19.583475,28730,403,8,60,48,2,101,0,5,8,890
20:01:19.691893,749,412,8,60,48,1,101,0,5,8,890
20:01:19.703309,28730,413,8,60,48,1,101,0,5,8,890
20:01:19.806244,749,422,8,60,48,2,101,0,5,8,890
20:01:19.817552,28730,423,8,60,48,1,101,0,5,8,890
20:01:19.921995,749,432,8,60,48,1,92,0,5,8,890
20:01:19.934094,28730,433,8,60,48,1,101,0,5,8,890
20:01:20.061626,749,442,8,60,48,1,101,0,5,8,890
20:01:20.073205,28730,443,8,60,48,2,101,0,5,8,890
20:01:20.178538,749,452,8,60,48,1,101,0,5,8,890
20:01:20.190130,28730,453,8,60,48,1,101,0,5,8,890
20:01:20.295062,749,462,8,60,48,1,101,0,5,8,890
20:01:20.306300,28730,463,8,60,48,1,101,0,5,8,890
20:01:20.411256,749,472,8,60,48,2,92,0,5,8,890
20:01:20.422949,28730,473,8,60,48,1,101,0,5,8,890
20:01:20.529512,749,482,8,60,48,1,101,0,5,8,890
20:01:20.541247,28730,483,8,60,48,1,101,0,5,8,890
20:01:20.646563,749,492,8,60,48,1,101,0,5,8,890
20:01:20.658384,28730,493,8,60,48,2,101,0,5,8,890
20:01:20.765908,749,502,8,60,48,1,101,0,5,8,890
20:01:20.777450,28730,503,8,60,48,1,101,0,5,8,890
20:01:20.883274,749,512,8,60,48,2,92,0,5,8,890
20:01:20.895606,28730,513,8,60,48,1,101,0,5,8,890
20:01:21.124617,749,522,8,55,48,1,101,0,5,8,890
20:01:21.136053,28730,523,8,55,48,1,101,0,5,8,890
20:01:21.239223,749,532,8,60,48,1,101,0,5,8,890
20:01:21.250823,28730,533,8,60,48,1,101,0,5,8,890
20:01:21.355962,749,542,8,60,48,1,101,0,5,8,890
20:01:21.367462,28730,543,8,60,48,2,101,0,5,8,890
20:01:21.471906,749,552,8,60,48,1,92,0,5,8,890
20:01:21.483307,28730,553,8,60,48,1,101,0,5,8,890
