1787375483474197030,1590128537742818,connecting to 127.0.0.1:2031
1787375483474224908,1590128537769884,turning ON GNB_MAC_UL_MCS_DECISION
1787375483474241239,1590128537786198,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787375483528612887,1590128592186562,22:11:23.527971,58627,889,2,889,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483594800619,1590128658346357,22:11:23.594347,58627,899,2,899,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483657867010,1590128721412288,22:11:23.657502,58627,909,2,909,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483722976578,1590128786521722,22:11:23.721983,58627,919,2,919,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483787117447,1590128850663044,22:11:23.786614,58627,929,2,929,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483852176002,1590128915722232,22:11:23.851622,58627,939,2,939,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483917220100,1590128980766237,22:11:23.916520,58627,949,2,949,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375483981298800,1590129044844509,22:11:23.980494,58627,959,2,959,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484045398241,1590129108943725,22:11:24.044791,58627,969,2,969,8,482,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484109442687,1590129172987944,22:11:24.109058,58627,979,2,979,8,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484174659470,1590129238205159,22:11:24.174243,58627,989,2,989,8,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484240102204,1590129303647916,22:11:24.239199,58627,999,2,999,8,484,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484305365829,1590129368911285,22:11:24.304807,58627,1009,2,1009,8,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484372032508,1590129435578037,22:11:24.371169,58627,1019,2,1019,8,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484446946052,1590129510492006,22:11:24.446353,58627,5,2,5,8,486,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484514919038,1590129578464665,22:11:24.514042,58627,15,2,15,8,486,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484582310781,1590129645855998,22:11:24.581233,58627,25,2,25,8,487,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484648566276,1590129712112027,22:11:24.648157,58627,35,2,35,8,488,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484715022331,1590129778567534,22:11:24.714699,58627,45,2,45,8,488,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484781320550,1590129844865867,22:11:24.780701,58627,55,2,55,8,489,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484847926536,1590129911471873,22:11:24.847129,58627,65,2,65,8,489,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484914428670,1590129977974024,22:11:24.913715,58627,75,2,75,8,490,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375484981654191,1590130045200210,22:11:24.980161,58627,85,2,85,8,490,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485047616150,1590130111161444,22:11:25.046688,58627,95,2,95,8,491,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485113908346,1590130177453455,22:11:25.113150,58627,105,2,105,8,491,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485188894384,1590130252440116,22:11:25.188307,58627,115,2,115,8,492,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485256235618,1590130319781209,22:11:25.254937,58627,125,2,125,8,492,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485321160989,1590130384706321,22:11:25.320229,58627,135,2,135,8,492,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485386413443,1590130449959076,22:11:25.385750,58627,145,2,145,8,493,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485453051629,1590130516596843,22:11:25.451519,58627,155,2,155,8,493,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485527637793,1590130591183425,22:11:25.526710,58627,165,2,165,8,494,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485582876096,1590130646421382,22:11:25.581942,58627,173,11,173,17,494,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375485586096229,1590130649641280,22:11:25.585097,58627,174,1,174,7,494,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375485589530977,1590130653076133,22:11:25.588470,58627,174,11,174,17,494,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375485589535673,1590130653080640,22:11:25.589002,58627,174,12,174,18,494,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375485592544622,1590130656089667,22:11:25.591754,58627,175,1,175,7,495,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375485592554660,1590130656099581,22:11:25.592183,58627,175,2,175,8,495,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375485605263789,1590130668809147,22:11:25.604890,58627,177,1,177,7,495,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375485608831818,1590130672376892,22:11:25.608158,58627,177,11,177,17,495,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375485671672025,1590130735217279,22:11:25.670394,58627,187,2,187,8,496,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375485684617491,1590130748162823,22:11:25.683295,58627,189,1,189,7,496,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375485687531147,1590130751076167,22:11:25.686592,58627,189,11,189,17,496,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375485691157083,1590130754702333,22:11:25.689815,58627,190,1,190,7,497,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375485691506356,1590130755051614,22:11:25.690858,58627,190,2,190,8,497,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375485693506338,1590130757051571,22:11:25.693375,58627,190,11,190,17,497,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375485695107000,1590130758652106,22:11:25.693816,58627,190,12,190,18,497,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375485706314955,1590130769860182,22:11:25.706074,58627,192,11,192,17,497,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
