seq,request_bytes,source_ip,recv_wall_ns,recv_monotonic_ns
493,2048,192.168.70.134,1787375534940407603,1590180003951979
494,2048,192.168.70.134,1787375535012000137,1590180075544531
495,2048,192.168.70.134,1787375535168655362,1590180232199744
496,2048,192.168.70.134,1787375535239499707,1590180303044181
497,2048,192.168.70.134,1787375535291489705,1590180355034135
498,2048,192.168.70.134,1787375535427491342,1590180491035667
499,2048,192.168.70.134,1787375535499933844,1590180563478176
500,2048,192.168.70.134,1787375535640430033,1590180703974283
501,2048,192.168.70.134,1787375535715215670,1590180778759998
502,2048,192.168.70.134,1787375535788996217,1590180852540370
503,2048,192.168.70.134,1787375535930032187,1590180993576187
504,2048,192.168.70.134,1787375536004568320,1590181068112204
505,2048,192.168.70.134,1787375536125725556,1590181189269987
506,2048,192.168.70.134,1787375536200039588,1590181263583621
507,2048,192.168.70.134,1787375536341232425,1590181404776636
508,2048,192.168.70.134,1787375536415713078,1590181479257217
509,2048,192.168.70.134,1787375536497256963,1590181560800985
510,2048,192.168.70.134,1787375536639606864,1590181703150909
511,2048,192.168.70.134,1787375536714102369,1590181777646706
512,2048,192.168.70.134,1787375536788410352,1590181851954629
513,2048,192.168.70.134,1787375536889411970,1590181952956041
514,2048,192.168.70.134,1787375537030838563,1590182094382747
515,2048,192.168.70.134,1787375537104940071,1590182168484453
516,2048,192.168.70.134,1787375537230848043,1590182294392280
517,2048,192.168.70.134,1787375537305273141,1590182368817631
518,2048,192.168.70.134,1787375537446298521,1590182509842954
519,2048,192.168.70.134,1787375537520277693,1590182583821809
520,2048,192.168.70.134,1787375537633961467,1590182697505812
521,2048,192.168.70.134,1787375537707502780,1590182771046901
522,2048,192.168.70.134,1787375537811327389,1590182874871510
523,2048,192.168.70.134,1787375537949293093,1590183012837131
524,2048,192.168.70.134,1787375538023322292,1590183086866498
525,2048,192.168.70.134,1787375538096881463,1590183160425941
526,2048,192.168.70.134,1787375538195345988,1590183258890474
527,2048,192.168.70.134,1787375538336150210,1590183399693504
528,2048,192.168.70.134,1787375538436822698,1590183500366932
529,2048,192.168.70.134,1787375538510758829,1590183574302825
530,2048,192.168.70.134,1787375538584915250,1590183648459559
531,2048,192.168.70.134,1787375538708833169,1590183772377616
532,2048,192.168.70.134,1787375538847941918,1590183911486086
533,2048,192.168.70.134,1787375538922683677,1590183986227911
534,2048,192.168.70.134,1787375538998830763,1590184062374716
535,2048,192.168.70.134,1787375539173345389,1590184236889676
536,2048,192.168.70.134,1787375539248901856,1590184312446133
537,2048,192.168.70.134,1787375539322616472,1590184386160485
538,2048,192.168.70.134,1787375539397191193,1590184460735450
539,2048,192.168.70.134,1787375539499046289,1590184562590430
540,2048,192.168.70.134,1787375539648590555,1590184712134763
541,2048,192.168.70.134,1787375539723699603,1590184787243832
542,2048,192.168.70.134,1787375539798714736,1590184862258766
543,2048,192.168.70.134,1787375539920363161,1590184983907107
544,2048,192.168.70.134,1787375540050744078,1590185114288505
545,2048,192.168.70.134,1787375540123866187,1590185187410616
546,2048,192.168.70.134,1787375540208760581,1590185272304998
547,2048,192.168.70.134,1787375540350764281,1590185414308579
548,2048,192.168.70.134,1787375540426435557,1590185489979225
549,2048,192.168.70.134,1787375540499534751,1590185563078630
550,2048,192.168.70.134,1787375540601443254,1590185664987388
551,2048,192.168.70.134,1787375540731550645,1590185795094042
552,2048,192.168.70.134,1787375540796125629,1590185859669734
553,2048,192.168.70.134,1787375540920356809,1590185983901047
554,2048,192.168.70.134,1787375540986687893,1590186050231749
555,2048,192.168.70.134,1787375541113109660,1590186176653955
556,2048,192.168.70.134,1787375541213151914,1590186276695968
557,2048,192.168.70.134,1787375541284981496,1590186348525160
558,2048,192.168.70.134,1787375541420601228,1590186484145143
559,2048,192.168.70.134,1787375541492208649,1590186555752768
560,2048,192.168.70.134,1787375541608601294,1590186672145524
561,2048,192.168.70.134,1787375541726348896,1590186789892928
562,2048,192.168.70.134,1787375541797026692,1590186860570669
563,2048,192.168.70.134,1787375541932868261,1590186996412280
564,2048,192.168.70.134,1787375542004274856,1590187067819156
565,2048,192.168.70.134,1787375542140661901,1590187204206255
566,2048,192.168.70.134,1787375542216562370,1590187280105995
567,2048,192.168.70.134,1787375542288083707,1590187351627602
568,2048,192.168.70.134,1787375542425560111,1590187489104175
569,2048,192.168.70.134,1787375542497587844,1590187561131693
570,2048,192.168.70.134,1787375542631571020,1590187695115021
571,2048,192.168.70.134,1787375542707226842,1590187770770956
572,2048,192.168.70.134,1787375542849663880,1590187913207969
573,2048,192.168.70.134,1787375542922503688,1590187986047923
574,2048,192.168.70.134,1787375542996368862,1590188059913004
575,2048,192.168.70.134,1787375543136202906,1590188199746861
576,2048,192.168.70.134,1787375543209481401,1590188273025386
577,2048,192.168.70.134,1787375543349726877,1590188413271069
578,2048,192.168.70.134,1787375543398797730,1590188462342004
579,2048,192.168.70.134,1787375543504243034,1590188567787043
580,2048,192.168.70.134,1787375543633172927,1590188696717170
581,2048,192.168.70.134,1787375543700011632,1590188763555502
582,2048,192.168.70.134,1787375543829133738,1590188892677689
583,2048,192.168.70.134,1787375543896792815,1590188960336428
584,2048,192.168.70.134,1787375544025114756,1590189088658732
585,2048,192.168.70.134,1787375544092294795,1590189155839071
586,2048,192.168.70.134,1787375544233618861,1590189297162397
587,2048,192.168.70.134,1787375544284607639,1590189348151224
588,2048,192.168.70.134,1787375544423105995,1590189486650169
589,2048,192.168.70.134,1787375544496491364,1590189560035071
590,2048,192.168.70.134,1787375544635864578,1590189699408329
591,2048,192.168.70.134,1787375544709799796,1590189773343872
592,2048,192.168.70.134,1787375544848825148,1590189912369255
593,2048,192.168.70.134,1787375544923078372,1590189986622394
594,2048,192.168.70.134,1787375544995571305,1590190059115558
595,2048,192.168.70.134,1787375545171453988,1590190234998349
596,2048,192.168.70.134,1787375545241415330,1590190304959100
597,2048,192.168.70.134,1787375545312135732,1590190375679484
598,2048,192.168.70.134,1787375545446270753,1590190509814745
599,2048,192.168.70.134,1787375545516775124,1590190580318960
600,2048,192.168.70.134,1787375545587956457,1590190651500548
601,2048,192.168.70.134,1787375545700795730,1590190764339617
602,2048,192.168.70.134,1787375545833349709,1590190896894031
603,2048,192.168.70.134,1787375545904105520,1590190967649617
604,2048,192.168.70.134,1787375546039596106,1590191103139971
605,2048,192.168.70.134,1787375546109263946,1590191172807861
606,2048,192.168.70.134,1787375546228176700,1590191291720871
607,2048,192.168.70.134,1787375546299382987,1590191362926644
608,2048,192.168.70.134,1787375546433835718,1590191497379868
609,2048,192.168.70.134,1787375546504970428,1590191568514111
610,2048,192.168.70.134,1787375546640991553,1590191704535622
611,2048,192.168.70.134,1787375546712800070,1590191776344310
612,2048,192.168.70.134,1787375546848096005,1590191911640114
613,2048,192.168.70.134,1787375546909035492,1590191972579486
614,2048,192.168.70.134,1787375547006825680,1590192070369932
615,2048,192.168.70.134,1787375547167411807,1590192230955966
616,2048,192.168.70.134,1787375547194751755,1590192258295887
617,2048,192.168.70.134,1787375547330798991,1590192394343021
618,2048,192.168.70.134,1787375547436042783,1590192499586783
619,2048,192.168.70.134,1787375547506697813,1590192570242110
620,2048,192.168.70.134,1787375547642859119,1590192706403090
621,2048,192.168.70.134,1787375547696207007,1590192759751504
622,2048,192.168.70.134,1787375547840734472,1590192904278749
623,2048,192.168.70.134,1787375547912857307,1590192976401233
624,2048,192.168.70.134,1787375547984870919,1590193048414956
625,2048,192.168.70.134,1787375548122543361,1590193186086854
626,2048,192.168.70.134,1787375548232989425,1590193296533851
627,2048,192.168.70.134,1787375548304750023,1590193368293937
628,2048,192.168.70.134,1787375548441989106,1590193505532665
629,2048,192.168.70.134,1787375548513761675,1590193577305806
630,2048,192.168.70.134,1787375548585515466,1590193649059463
631,2048,192.168.70.134,1787375548712722826,1590193776267282
632,2048,192.168.70.134,1787375548846742330,1590193910286569
633,2048,192.168.70.134,1787375548919200999,1590193982745414
634,2048,192.168.70.134,1787375548997977448,1590194061521887
635,2048,192.168.70.134,1787375549147885432,1590194211429787
636,2048,192.168.70.134,1787375549223342791,1590194286887315
637,2048,192.168.70.134,1787375549298218345,1590194361763002
638,2048,192.168.70.134,1787375549431878668,1590194495422513
639,2048,192.168.70.134,1787375549503774152,1590194567318298
640,2048,192.168.70.134,1787375549648620691,1590194712165003
641,2048,192.168.70.134,1787375549725279364,1590194788823473
642,2048,192.168.70.134,1787375549800918983,1590194864462734
643,2048,192.168.70.134,1787375549945789429,1590195009333518
644,2048,192.168.70.134,1787375550022088758,1590195085632937
645,2048,192.168.70.134,1787375550111427656,1590195174971911
646,2048,192.168.70.134,1787375550211509194,1590195275053358
647,2048,192.168.70.134,1787375550288407362,1590195351951482
648,2048,192.168.70.134,1787375550434174229,1590195497718023
649,2048,192.168.70.134,1787375550510486470,1590195574030287
650,2048,192.168.70.134,1787375550588149150,1590195651693405
651,2048,192.168.70.134,1787375550703570993,1590195767115350
652,2048,192.168.70.134,1787375550845109666,1590195908653685
653,2048,192.168.70.134,1787375550922880358,1590195986424413
654,2048,192.168.70.134,1787375550999352752,1590196062896821
655,2048,192.168.70.134,1787375551096437030,1590196159980986
656,2048,192.168.70.134,1787375551189076024,1590196252620248
657,2048,192.168.70.134,1787375551329045177,1590196392589261
658,2048,192.168.70.134,1787375551403348711,1590196466892648
659,2048,192.168.70.134,1787375551542461418,1590196605999892
660,2048,192.168.70.134,1787375551616306505,1590196679850362
661,2048,192.168.70.134,1787375551722489016,1590196786032533
662,2048,192.168.70.134,1787375551796092762,1590196859636795
663,2048,192.168.70.134,1787375551936979509,1590197000523571
664,2048,192.168.70.134,1787375552010134818,1590197073678887
665,2048,192.168.70.134,1787375552179644663,1590197243188726
666,2048,192.168.70.134,1787375552185278888,1590197248823355
667,2048,192.168.70.134,1787375552328116976,1590197391661114
668,2048,192.168.70.134,1787375552448804718,1590197512348594
669,2048,192.168.70.134,1787375552523324443,1590197586868227
670,2048,192.168.70.134,1787375552597912021,1590197661456211
671,2048,192.168.70.134,1787375552740108250,1590197803652393
672,2048,192.168.70.134,1787375552789941423,1590197853485487
673,2048,192.168.70.134,1787375552947261335,1590198010805382
674,2048,192.168.70.134,1787375553001362604,1590198064906880
675,2048,192.168.70.134,1787375553162780375,1590198226324548
676,2048,192.168.70.134,1787375553234943400,1590198298487467
677,2048,192.168.70.134,1787375553308608290,1590198372152404
678,2048,192.168.70.134,1787375553419668443,1590198483212368
679,2048,192.168.70.134,1787375553517507543,1590198581051817
680,2048,192.168.70.134,1787375553591209519,1590198654753544
681,2048,192.168.70.134,1787375553733446597,1590198796990110
682,2048,192.168.70.134,1787375553807778103,1590198871322230
683,2048,192.168.70.134,1787375553949961304,1590199013504970
684,2048,192.168.70.134,1787375554045273993,1590199108818107
685,2048,192.168.70.134,1787375554119799262,1590199183343764
686,2048,192.168.70.134,1787375554220155884,1590199283700355
687,2048,192.168.70.134,1787375554293825787,1590199357370251
688,2048,192.168.70.134,1787375554392492645,1590199456037054
689,2048,192.168.70.134,1787375554532023884,1590199595567907
690,2048,192.168.70.134,1787375554604595375,1590199668139491
691,2048,192.168.70.134,1787375554690889387,1590199754433607
692,2048,192.168.70.134,1787375554831100144,1590199894644297
693,2048,192.168.70.134,1787375554903332960,1590199966877128
694,2048,192.168.70.134,1787375555042282775,1590200105826988
695,2048,192.168.70.134,1787375555157401603,1590200220945801
696,2048,192.168.70.134,1787375555229728838,1590200293273096
697,2048,192.168.70.134,1787375555301605169,1590200365149122
698,2048,192.168.70.134,1787375555439752358,1590200503296610
699,2048,192.168.70.134,1787375555513052704,1590200576596874
700,2048,192.168.70.134,1787375555587043253,1590200650587536
701,2048,192.168.70.134,1787375555728300421,1590200791844250
702,2048,192.168.70.134,1787375555801756651,1590200865300648
703,2048,192.168.70.134,1787375555943018780,1590201006562603
704,2048,192.168.70.134,1787375556016355479,1590201079899725
705,2048,192.168.70.134,1787375556089415615,1590201152959630
706,2048,192.168.70.134,1787375556221168731,1590201284712412
707,2048,192.168.70.134,1787375556293590538,1590201357134175
708,2048,192.168.70.134,1787375556431397106,1590201494941153
709,2048,192.168.70.134,1787375556503886303,1590201567429921
710,2048,192.168.70.134,1787375556643781293,1590201707325438
711,2048,192.168.70.134,1787375556717907335,1590201781451454
712,2048,192.168.70.134,1787375556792193216,1590201855736994
713,2048,192.168.70.134,1787375556934111521,1590201997655669
714,2048,192.168.70.134,1787375557008258370,1590202071802401
715,2048,192.168.70.134,1787375557157431418,1590202220975183
716,2048,192.168.70.134,1787375557231599036,1590202295143214
717,2048,192.168.70.134,1787375557306281268,1590202369825537
718,2048,192.168.70.134,1787375557448174751,1590202511718888
719,2048,192.168.70.134,1787375557522714890,1590202586258793
720,2048,192.168.70.134,1787375557598087406,1590202661631750
721,2048,192.168.70.134,1787375557686209788,1590202749753931
722,2048,192.168.70.134,1787375557829593318,1590202893137148
723,2048,192.168.70.134,1787375557905448746,1590202968993048
724,2048,192.168.70.134,1787375558047986023,1590203111529990
725,2048,192.168.70.134,1787375558123162189,1590203186706149
726,2048,192.168.70.134,1787375558193216268,1590203256760340
727,2048,192.168.70.134,1787375558333307177,1590203396851120
728,2048,192.168.70.134,1787375558408174464,1590203471718073
729,2048,192.168.70.134,1787375558515668687,1590203579212584
730,2048,192.168.70.134,1787375558585728477,1590203649272482
731,2048,192.168.70.134,1787375558727933644,1590203791477506
732,2048,192.168.70.134,1787375558829490551,1590203893034788
733,2048,192.168.70.134,1787375558903927305,1590203967471576
734,2048,192.168.70.134,1787375559047267038,1590204110811301
735,2048,192.168.70.134,1787375559121947029,1590204185491287
736,2048,192.168.70.134,1787375559196164859,1590204259709028
737,2048,192.168.70.134,1787375559337525814,1590204401070025
738,2048,192.168.70.134,1787375559411419960,1590204474964220
739,2048,192.168.70.134,1787375559485894267,1590204549438421
740,2048,192.168.70.134,1787375559627743349,1590204691287720
741,2048,192.168.70.134,1787375559701849295,1590204765393401
742,2048,192.168.70.134,1787375559796352261,1590204859896455
743,2048,192.168.70.134,1787375559937738021,1590205001282103
744,2048,192.168.70.134,1787375560011479272,1590205075023441
745,2048,192.168.70.134,1787375560126175111,1590205189717482
746,2048,192.168.70.134,1787375560191843996,1590205255388279
747,2048,192.168.70.134,1787375560330865159,1590205394409334
748,2048,192.168.70.134,1787375560407502737,1590205471046795
749,2048,192.168.70.134,1787375560487905909,1590205551449925
750,2048,192.168.70.134,1787375560630373562,1590205693917527
751,2048,192.168.70.134,1787375560685719067,1590205749263114
752,2048,192.168.70.134,1787375560795939404,1590205859483560
753,2048,192.168.70.134,1787375560895270276,1590205958814229
754,2048,192.168.70.134,1787375560986446133,1590206049990257
755,2048,192.168.70.134,1787375561093570992,1590206157114833
756,2048,192.168.70.134,1787375561183774641,1590206247318761
757,2048,192.168.70.134,1787375561294366239,1590206357910583
758,2048,192.168.70.134,1787375561386547354,1590206450091707
759,2048,192.168.70.134,1787375561494930883,1590206558474798
760,2048,192.168.70.134,1787375561584446898,1590206647990975
761,2048,192.168.70.134,1787375561693841926,1590206757383194
762,2048,192.168.70.134,1787375561783559330,1590206847103264
763,2048,192.168.70.134,1787375561893088551,1590206956632878
764,2048,192.168.70.134,1787375561984332777,1590207047876862
765,2048,192.168.70.134,1787375562093553358,1590207157097522
766,2048,192.168.70.134,1787375562192749190,1590207256293430
767,2048,192.168.70.134,1787375562285716605,1590207349260780
768,2048,192.168.70.134,1787375562394791589,1590207458335658
769,2048,192.168.70.134,1787375562486542438,1590207550086636
770,2048,192.168.70.134,1787375562594148731,1590207657692783
771,2048,192.168.70.134,1787375562683804087,1590207747348435
772,2048,192.168.70.134,1787375562794566067,1590207858110292
773,2048,192.168.70.134,1787375562896290045,1590207959834237
774,2048,192.168.70.134,1787375562985815290,1590208049359466
775,2048,192.168.70.134,1787375563094008734,1590208157552806
776,2048,192.168.70.134,1787375563194211569,1590208257755641
777,2048,192.168.70.134,1787375563296439589,1590208359983727
778,2048,192.168.70.134,1787375563394695167,1590208458239207
779,2048,192.168.70.134,1787375563493191950,1590208556736144
780,2048,192.168.70.134,1787375563594899306,1590208658443493
781,2048,192.168.70.134,1787375563695574750,1590208759118906
782,2048,192.168.70.134,1787375563796822458,1590208860366130
783,2048,192.168.70.134,1787375563888796714,1590208952340383
784,2048,192.168.70.134,1787375563998286023,1590209061830145
785,2048,192.168.70.134,1787375564088188194,1590209151732151
786,2048,192.168.70.134,1787375564195553578,1590209259097602
787,2048,192.168.70.134,1787375564295225359,1590209358769607
788,2048,192.168.70.134,1787375564392817643,1590209456361782
789,2048,192.168.70.134,1787375564495603253,1590209559147413
790,2048,192.168.70.134,1787375564594027940,1590209657571780
791,2048,192.168.70.134,1787375564695169179,1590209758712589
792,2048,192.168.70.134,1787375564795052126,1590209858596227
793,2048,192.168.70.134,1787375564896332994,1590209959877027
794,2048,192.168.70.134,1787375564985010804,1590210048554917
795,2048,192.168.70.134,1787375565094833342,1590210158377493
796,2048,192.168.70.134,1787375565188349654,1590210251893959
797,2048,192.168.70.134,1787375565293742678,1590210357286777
798,2048,192.168.70.134,1787375565394401858,1590210457946000
799,2048,192.168.70.134,1787375565496719418,1590210560263537
800,2048,192.168.70.134,1787375565596080793,1590210659624858
801,2048,192.168.70.134,1787375565686480765,1590210750025174
802,2048,192.168.70.134,1787375565796636504,1590210860180923
803,2048,192.168.70.134,1787375565895910617,1590210959455090
804,2048,192.168.70.134,1787375565985309410,1590211048853728
805,2048,192.168.70.134,1787375566095871988,1590211159416274
806,2048,192.168.70.134,1787375566185499106,1590211249043584
807,2048,192.168.70.134,1787375566295979593,1590211359523212
808,2048,192.168.70.134,1787375566395780418,1590211459324894
809,2048,192.168.70.134,1787375566496043182,1590211559587600
810,2048,192.168.70.134,1787375566593315425,1590211656859828
811,2048,192.168.70.134,1787375566693565035,1590211757109400
812,2048,192.168.70.134,1787375566793185295,1590211856729582
813,2048,192.168.70.134,1787375566893072626,1590211956616925
814,2048,192.168.70.134,1787375566994792333,1590212058336674
815,2048,192.168.70.134,1787375567091934267,1590212155478680
816,2048,192.168.70.134,1787375567191764103,1590212255308692
817,2048,192.168.70.134,1787375567291857929,1590212355402485
818,2048,192.168.70.134,1787375567391643320,1590212455187143
819,2048,192.168.70.134,1787375567491575560,1590212555119234
820,2048,192.168.70.134,1787375567590881405,1590212654425336
821,2048,192.168.70.134,1787375567692829193,1590212756372870
822,2048,192.168.70.134,1787375567792637300,1590212856180901
823,2048,192.168.70.134,1787375567891090954,1590212954634956
824,2048,192.168.70.134,1787375567991021288,1590213054565708
825,2048,192.168.70.134,1787375568095488026,1590213159032141
826,2048,192.168.70.134,1787375568194177363,1590213257721695
827,2048,192.168.70.134,1787375568296475024,1590213360018909
828,2048,192.168.70.134,1787375568385494892,1590213449038604
829,2048,192.168.70.134,1787375568494063746,1590213557607647
830,2048,192.168.70.134,1787375568595876899,1590213659420923
831,2048,192.168.70.134,1787375568695546950,1590213759090749
832,2048,192.168.70.134,1787375568793075724,1590213856619702
833,2048,192.168.70.134,1787375568895260197,1590213958804097
834,2048,192.168.70.134,1787375568986096573,1590214049640579
835,2048,192.168.70.134,1787375569092760081,1590214156303865
836,2048,192.168.70.134,1787375569193116117,1590214256659941
837,2048,192.168.70.134,1787375569297272372,1590214360816294
838,2048,192.168.70.134,1787375569385701553,1590214449245701
839,2048,192.168.70.134,1787375569494151693,1590214557695489
840,2048,192.168.70.134,1787375569596113388,1590214659657246
841,2048,192.168.70.134,1787375569684494536,1590214748038267
842,2048,192.168.70.134,1787375569795723399,1590214859267593
843,2048,192.168.70.134,1787375569884807906,1590214948352051
844,2048,192.168.70.134,1787375569995827373,1590215059371243
845,2048,192.168.70.134,1787375570096029569,1590215159573189
846,2048,192.168.70.134,1787375570192695104,1590215256239254
847,2048,192.168.70.134,1787375570292170796,1590215355715029
848,2048,192.168.70.134,1787375570393584990,1590215457129315
849,2048,192.168.70.134,1787375570496357399,1590215559901740
