wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,round_trip_result_recv_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,result_wait_ms,result_queue_wait_ms,tail_done_to_result_recv_ms,result_send_to_recv_ms_perf,result_send_to_recv_ms_wall,result_recv_to_display_ms,tail_done_to_display_ms,t_front_send_wall_s,t_edge_recv_wall_s,t_tail_done_wall_s,t_result_send_wall_s,t_car_result_recv_wall_s,t_display_ready_wall_s,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,ego_speed_mps,tracked_target_actor_id,tracked_target_speed_mps,tracked_gap_m,diagnostic_target_actor_id,diagnostic_target_forward_m,diagnostic_target_lateral_m,diagnostic_target_radar_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-30T00:07:40.594,5.974164727987954,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055657,192187.11873591453,True,682.3751969786827,149.88341098069213,159.6971019753255,159.5803769887425,9.813690994633362,842.0722989540081,153.90278998529539,0.11672498658299446,1.1525000154506415,1.1343249934725463,1.1341571807861328,nan,nan,1785384460.4310951,1785384460.439636,1785384460.5895226,1785384460.5895407,1785384460.5906749,nan,1113851,2903040,19,4636,1,True,3,0,nan,nan,nan,nan,0,0,2,19501,2.2194053917427845,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:40.727,6.109006776998285,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055658,192187.21873591602,True,21.077944024000317,13.509031996363774,20.94375400338322,20.915769011480734,7.434722007019445,42.021698027383536,16.02583800558932,0.02798499190248549,1.1050309985876083,1.0920500208158046,1.0921955108642578,nan,nan,1785384460.704704,1785384460.7110028,1785384460.7245142,1785384460.7245274,1785384460.7256196,nan,1109487,2903040,19,4291,1,True,2,0,nan,nan,nan,nan,0,0,2,19481,2.616731342435318,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:40.879,6.260500234988285,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055659,192187.3187359175,True,25.68734300439246,5.140099994605407,11.859860009280965,11.830366012873128,6.719760014675558,37.547203013673425,4.479730007005855,0.029493996407836676,0.8594650134909898,0.8430200105067343,0.843048095703125,nan,nan,1785384460.865276,1785384460.8711047,1785384460.876247,1785384460.8762634,1785384460.8771064,nan,1105630,2903040,19,3521,1,True,2,0,nan,nan,nan,nan,0,0,0,19522,3.0056887926371614,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.006,6.387980345985852,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055660,192187.418735919,True,22.418370994273573,5.142624984728172,13.208328018663451,13.178088003769517,8.065703033935279,35.626699012937024,8.671569026773795,0.03024001489393413,1.1610650108195841,1.1467899894341826,1.1470317840576172,nan,nan,1785384460.9914136,1785384460.9982853,1785384461.0034304,1785384461.0034444,1785384461.0045915,nan,1101910,2903040,19,4734,1,True,3,0,nan,nan,nan,nan,0,0,3,19497,3.3969650529260584,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.128,6.510029539989773,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055661,192187.5187359205,True,23.735066002700478,4.404548002639785,11.36017800308764,11.332841997500509,6.955630000447854,35.09524400578812,6.754890986485407,0.027336005587130785,0.9431609942112118,0.9276459750253707,0.9274482727050781,nan,nan,1785384461.1153088,1785384461.1212912,1785384461.1256979,1785384461.1257133,1785384461.1266408,nan,1097157,2903040,19,3948,1,True,3,0,nan,nan,nan,nan,0,0,0,19461,3.8076216985910554,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.248,6.630188802984776,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055662,192187.61873592198,True,23.97512798779644,4.911084019113332,11.657648021355271,11.630182998487726,6.746564002241939,35.63277600915171,3.8712170207872987,0.027465022867545485,0.8243099728133529,0.8104739827103913,0.8103847503662109,nan,nan,1785384461.2351725,1785384461.241065,1785384461.245978,1785384461.245992,1785384461.2468023,nan,1094098,2903040,19,3393,1,True,2,0,nan,nan,nan,nan,0,0,2,19498,4.250146092966908,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.356,6.738188150979113,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055663,192187.71873592347,True,22.852128982776776,6.426192994695157,13.387529994361103,13.359618984395638,6.961336999665946,36.23965897713788,8.789935993263498,0.027911009965464473,0.9315210045315325,0.917878991458565,0.9181499481201172,nan,nan,1785384461.341441,1785384461.3474402,1785384461.3538687,1785384461.3538823,1785384461.3548005,nan,1089043,2903040,19,4370,1,True,3,0,nan,nan,nan,nan,0,0,4,19502,4.7309176182329296,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.470,6.851844573975541,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055664,192187.81873592496,True,22.744726011296734,14.009734994033352,20.980433997465298,20.952665014192462,6.970699003431946,43.72516000876203,16.393796977354214,0.027768983272835612,0.8728220127522945,0.8595260151196271,0.8594989776611328,nan,nan,1785384461.4475043,1785384461.4535718,1785384461.467584,1785384461.4675972,1785384461.4684567,nan,1084700,2903040,19,3876,1,True,3,0,nan,nan,nan,nan,0,0,2,19445,5.253128888928836,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.581,6.963048485980835,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055665,192187.91873592645,True,25.17221900052391,4.926829016767442,12.182959006167948,12.159658013843,7.256129989400506,37.35517800669186,7.599859993206337,0.02330099232494831,0.86467299843207,0.8437530195806175,0.8437633514404297,nan,nan,1785384461.5675046,1785384461.5738702,1785384461.578799,1785384461.57882,1785384461.5796638,nan,1086105,2903040,19,3071,1,True,3,0,nan,nan,nan,nan,0,0,0,19511,5.819870858031865,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
2026-07-30T00:07:41.689,7.070359410980018,ACC_veryfast,speedsweep_fresh_veryfast,fusion_ego_4830,ACC_veryfast,loopback,16055666,192188.01873592794,True,20.731580996653065,5.221969971898943,12.593802995979786,12.568461010232568,7.371833024080843,33.32538399263285,7.717506989138201,0.025341985747218132,0.9959300223272294,0.9782070119399577,0.9782314300537109,nan,nan,1785384461.674406,1785384461.6807535,1785384461.6859784,1785384461.685996,1785384461.6869743,nan,1084457,2903040,19,3459,1,True,2,0,nan,nan,nan,nan,0,0,1,19470,6.429023399479856,,nan,nan,,nan,nan,0,False,0,127.0.0.1,127.0.0.1,51421,51422,51423,51424,854,480,768,432,per_channel_uint8,zstd
