tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
0,896748860270038,896748860366780,3.038704,3.038704,0,0
1,896748910270038,896748910356247,3.038704,3.038704,896748807274579,896748836346984
2,896748960270038,896748960364248,3.038704,3.038704,896748907310969,896748836346984
3,896749010270038,896749010363508,3.038704,3.038704,896748907310969,896748938030621
4,896749060270038,896749060353090,3.038704,3.038704,896749009235135,896748938030621
5,896749110270038,896749110360629,2.432076655456074,3.038704,896749009235135,896749039446044
6,896749160270038,896749160361657,1.9467747798209332,3.038704,896749009235135,896749039446044
7,896749210270038,896749210352743,1.6183700920399287,3.038704,896749157675149,896749141159890
8,896749260270038,896749260353444,1.4300163468316933,3.038704,896749208605373,896749141159890
9,896749310270038,896749310362614,1.3466918936018426,3.038704,896749259366813,896749243492969
10,896749360270038,896749360351267,1.3463183659411408,3.038704,896749302902316,896749243492969
11,896749410270038,896749410345345,1.3904490938427012,3.038704,896749359048514,896749243492969
12,896749460270038,896749460361075,1.5001740780328439,3.038704,896749409557712,896749374654415
13,896749510270038,896749510350730,1.65530473381352,3.038704,896749460216148,896749374654415
14,896749560270038,896749560343337,1.853387112947469,3.038704,896749506765490,896749475099725
15,896749610270038,896749610349053,2.085767874698629,3.038704,896749557630810,896749475099725
16,896749660270038,896749660354995,2.085767874698629,3.038704,896749608238866,896749577608424
17,896749710270038,896749710360506,2.085767874698629,3.038704,896749608238866,896749577608424
18,896749760270038,896749760350468,2.085767874698629,3.038704,896749709800561,896749678828078
19,896749810270038,896749810364436,2.085767874698629,3.038704,896749709800561,896749678828078
20,896749860270038,896749860359534,2.085767874698629,3.038704,896749810201925,896749779343974
21,896749910270038,896749910354027,2.085767874698629,3.038704,896749810201925,896749779343974
22,896749960270038,896749960420210,2.085767874698629,3.038704,896749810201925,896749881329617
23,896750010270038,896750010352202,2.085767874698629,3.038704,896749912023833,896749881329617
24,896750060270038,896750060417211,2.085767874698629,3.038704,896749912023833,896749982200983
25,896750110270038,896750110349433,2.085767874698629,3.038704,896750012733329,896749982200983
26,896750160270038,896750160346027,2.085767874698629,3.038704,896750012733329,896750082724755
27,896750210270038,896750210357527,2.085767874698629,3.038704,896750114782620,896750082724755
28,896750260270038,896750260380868,2.085767874698629,3.038704,896750114782620,896750186854735
29,896750310270038,896750310349948,2.085767874698629,3.038704,896750216570942,896750186854735
30,896750360270038,896750360642814,2.085767874698629,3.038704,896750216570942,896750287356786
31,896750410270038,896750410345649,2.085767874698629,3.038704,896750333672775,896750287356786
32,896750460270038,896750460336859,2.085767874698629,3.038704,896750333672775,896750406359841
33,896750510270038,896750510535417,2.085767874698629,3.038704,896750436224462,896750406359841
34,896750560270038,896750560500995,2.085767874698629,3.038704,896750436224462,896750507450981
35,896750610270038,896750610341059,2.085767874698629,3.038704,896750538271161,896750507450981
36,896750660270038,896750660344402,2.085767874698629,3.038704,896750538271161,896750607938742
37,896750710270038,896750710355710,2.085767874698629,3.038704,896750638873214,896750607938742
38,896750760270038,896750760342986,2.085767874698629,3.038704,896750638873214,896750607938742
39,896750810270038,896750810343640,2.085767874698629,3.038704,896750749619146,896750715756995
40,896750860270038,896750860352291,2.085767874698629,3.038704,896750749619146,896750715756995
41,896750910270038,896750910444595,2.085767874698629,3.038704,896750749619146,896750829406036
42,896750960270038,896750960348728,2.085767874698629,2.4517676506007557,896750864792712,896750909959416
43,896751010270038,896751010344698,2.085767874698629,2.044820911079848,896750864792712,896750956776812
44,896751060270038,896751060339756,2.085767874698629,1.785925955877109,896750980335137,896751008746210
45,896751110270038,896751110352865,2.085767874698629,1.6421509605803057,896750980335137,896751059382767
46,896751160270038,896751160347005,2.085767874698629,1.590093956815808,896751094326001,896751105936389
47,896751210270038,896751210339889,2.085767874698629,1.6152194584310244,896751094326001,896751157836919
48,896751260270038,896751260339795,2.085767874698629,1.7024374427097526,896751209219557,896751208241720
49,896751310270038,896751310339238,2.085767874698629,1.8385277881869826,896751209219557,896751259761098
50,896751360270038,896751360350795,2.085767874698629,2.0078605383434067,896751209219557,896751309351440
51,896751410270038,896751410348904,2.085767874698629,2.209156051917522,896751321999420,896751356914993
52,896751460270038,896751460350413,1.6700458853452835,2.209156051917522,896751321999420,896751407790708
53,896751510270038,896751510389915,1.3602649950318682,2.209156051917522,896751458342279,896751413052347
54,896751560270038,896751560349178,1.175781251646524,2.209156051917522,896751509251262,896751413052347
55,896751610270038,896751610355567,1.0982868291136625,2.209156051917522,896751559861394,896751526693074
56,896751660270038,896751660341541,1.0954634953244344,2.209156051917522,896751605295269,896751526693074
57,896751710270038,896751710338011,1.1603224112796071,2.209156051917522,896751658133148,896751640085251
58,896751760270038,896751760337774,1.2789806486705602,2.209156051917522,896751709723179,896751640085251
59,896751810270038,896751810344262,1.4375946858084507,2.209156051917522,896751759822931,896751753371994
60,896751860270038,896751860364788,1.596692653958237,2.209156051917522,896751782967893,896751753371994
61,896751910270038,896751910350213,1.7691092842440197,2.209156051917522,896751858699639,896751753371994
62,896751960270038,896751960349793,1.9444228787836928,2.209156051917522,896751907406576,896751753371994
63,896752010270038,896752010336315,2.15078655015874,2.209156051917522,896751959034426,896751929548687
64,896752060270038,896752060357618,2.15078655015874,2.209156051917522,896752009722315,896751929548687
65,896752110270038,896752110365469,2.15078655015874,2.209156051917522,896752020240547,896752042385523
66,896752160270038,896752160353563,2.15078655015874,2.209156051917522,896752020240547,896752042385523
67,896752210270038,896752210642861,2.15078655015874,2.209156051917522,896752133021973,896752155037836
68,896752260270038,896752260454755,2.15078655015874,2.209156051917522,896752133021973,896752155037836
