time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:24:23.963365,0,904,0,-2147483648,-183,-95,-90,5,-95,5
21:24:23.986528,0,906,0,-2147483648,-183,-93,-90,3,-93,5
21:24:25.124257,0,1004,0,-2147483648,-183,-95,-90,5,-95,5
21:24:25.147842,0,1006,0,-2147483648,-183,-93,-90,3,-93,5
21:24:26.341181,0,80,0,-2147483648,-183,-93,-90,3,-93,5
21:24:26.364542,0,82,0,-2147483648,-183,-93,-90,3,-93,5
21:24:27.546537,0,180,0,-2147483648,-183,-95,-90,5,-95,5
21:24:27.569675,0,182,0,-2147483648,-183,-93,-90,3,-93,5
21:24:28.723638,0,280,0,-2147483648,-183,-95,-90,5,-95,5
21:24:28.747236,0,282,0,-2147483648,-183,-93,-90,3,-93,5
21:24:29.968051,0,380,0,-2147483648,-183,-93,-90,3,-93,5
21:24:29.988473,0,382,0,-2147483648,-183,-93,-90,3,-93,5
21:24:31.029334,0,480,0,-2147483648,-183,-93,-90,3,-93,5
21:24:31.050054,0,482,0,-2147483648,-183,-90,-90,0,-90,5
21:24:32.141218,0,580,0,-2147483648,-183,-93,-90,3,-93,5
21:24:32.161733,0,582,0,-2147483648,-183,-93,-90,3,-93,5
21:24:33.263658,0,680,0,-2147483648,-183,-93,-90,3,-93,5
21:24:33.286614,0,682,0,-2147483648,-183,-93,-90,3,-93,5
21:24:34.494215,0,780,0,-2147483648,-183,-95,-90,5,-95,5
21:24:34.517170,0,782,0,-2147483648,-183,-93,-90,3,-93,5
21:24:35.704002,0,880,0,-2147483648,-183,-93,-90,3,-93,5
21:24:35.727585,0,882,0,-2147483648,-183,-93,-90,3,-93,5
21:24:36.902936,0,980,0,-2147483648,-183,-93,-90,3,-93,5
21:24:36.926582,0,982,0,-2147483648,-183,-95,-90,5,-95,5
21:24:38.190525,0,56,0,-2147483648,-183,-95,-90,5,-95,5
21:24:38.217091,0,58,0,-2147483648,-183,-95,-90,5,-95,5
21:24:39.320461,0,156,0,-2147483648,-183,-93,-90,3,-93,5
21:24:39.343408,0,158,0,-2147483648,-183,-93,-90,3,-93,5
21:24:40.527910,0,256,0,-2147483648,-183,-95,-90,5,-95,5
21:24:40.550824,0,258,0,-2147483648,-183,-95,-90,5,-95,5
21:24:41.375388,0,330,0,-2147483648,-183,-95,-90,5,-95,5
21:24:41.387261,0,331,0,-2147483648,-183,-95,-90,5,-95,5
21:24:41.675960,0,356,0,-2147483648,-183,-95,-90,5,-95,5
21:24:41.699526,0,358,0,-2147483648,-183,-93,-90,3,-93,5
21:24:42.937002,0,456,0,-2147483648,-183,-96,-90,6,-96,5
21:24:42.960337,0,458,0,-2147483648,-183,-93,-90,3,-93,5
21:24:44.090140,0,556,0,-2147483648,-183,-95,-90,5,-95,5
21:24:44.113336,0,558,0,-2147483648,-183,-93,-90,3,-93,5
21:24:44.330800,0,577,0,-2147483648,-183,-93,-90,3,-93,5
21:24:45.336930,0,656,0,-2147483648,-183,-93,-90,3,-93,5
21:24:45.359862,0,658,0,-2147483648,-183,-93,-90,3,-93,5
21:24:46.527005,0,756,0,-2147483648,-183,-95,-90,5,-95,5
21:24:46.549622,0,758,0,-2147483648,-183,-93,-90,3,-93,5
21:24:47.722650,0,851,0,-2147483648,-183,-93,-90,3,-93,5
21:24:47.780759,0,856,0,-2147483648,-183,-93,-90,3,-93,5
21:24:47.804575,0,858,0,-2147483648,-183,-93,-90,3,-93,5
21:24:49.049847,0,956,0,-2147483648,-183,-93,-90,3,-93,5
21:24:49.073259,0,958,0,-2147483648,-183,-93,-90,3,-93,5
21:24:50.301348,0,32,0,-2147483648,-183,-93,-90,3,-93,5
21:24:50.324351,0,34,0,-2147483648,-183,-90,-90,0,-90,5
21:24:51.570370,0,132,0,-2147483648,-183,-95,-90,5,-95,5
21:24:51.593497,0,134,0,-2147483648,-183,-93,-90,3,-93,5
21:24:52.843951,0,232,0,-2147483648,-183,-93,-90,3,-93,5
21:24:52.886736,0,234,0,-2147483648,-183,-93,-90,3,-93,5
21:24:54.089321,0,332,0,-2147483648,-183,-95,-90,5,-95,5
21:24:54.112743,0,334,0,-2147483648,-183,-93,-90,3,-93,5
21:24:55.326683,0,432,0,-2147483648,-183,-93,-90,3,-93,5
21:24:55.350019,0,434,0,-2147483648,-183,-93,-90,3,-93,5
21:24:56.530056,0,532,0,-2147483648,-183,-93,-90,3,-93,5
21:24:56.553699,0,534,0,-2147483648,-183,-95,-90,5,-95,5
21:24:57.183565,0,586,0,-2147483648,-183,-93,-90,3,-93,5
21:24:57.200203,0,587,0,-2147483648,-183,-93,-90,3,-93,5
21:24:57.718028,0,632,0,-2147483648,-183,-93,-90,3,-93,5
21:24:57.741509,0,634,0,-2147483648,-183,-95,-90,5,-95,5
21:24:58.889146,0,732,0,-2147483648,-183,-93,-90,3,-93,5
21:24:58.912871,0,734,0,-2147483648,-183,-93,-90,3,-93,5
21:25:00.261430,0,832,0,-2147483648,-183,-93,-90,3,-93,5
21:25:00.285453,0,834,0,-2147483648,-183,-90,-90,0,-90,5
21:25:01.454221,0,932,0,-2147483648,-183,-93,-90,3,-93,5
21:25:01.478009,0,934,0,-2147483648,-183,-93,-90,3,-93,5
21:25:02.569703,0,8,0,-2147483648,-183,-93,-90,3,-93,5
21:25:02.590800,0,10,0,-2147483648,-183,-95,-90,5,-95,5
21:25:03.741575,0,108,0,-2147483648,-183,-93,-90,3,-93,5
21:25:03.764776,0,110,0,-2147483648,-183,-93,-90,3,-93,5
21:25:04.886562,0,208,0,-2147483648,-183,-93,-90,3,-93,5
21:25:04.909330,0,210,0,-2147483648,-183,-93,-90,3,-93,5
21:25:06.146526,0,308,0,-2147483648,-183,-95,-90,5,-95,5
21:25:06.170159,0,310,0,-2147483648,-183,-93,-90,3,-93,5
21:25:07.495486,0,408,0,-2147483648,-183,-93,-90,3,-93,5
21:25:07.519654,0,410,0,-2147483648,-183,-93,-90,3,-93,5
21:25:08.758735,0,508,0,-2147483648,-183,-93,-90,3,-93,5
21:25:08.779148,0,510,0,-2147483648,-183,-93,-90,3,-93,5
21:25:09.996704,0,608,0,-2147483648,-183,-93,-90,3,-93,5
21:25:10.017489,0,610,0,-2147483648,-183,0,-90,-90,0,5
21:25:11.186453,0,708,0,-2147483648,-183,-95,-90,5,-95,5
21:25:11.209523,0,710,0,-2147483648,-183,-93,-90,3,-93,5
21:25:12.308663,0,799,0,-2147483648,-183,-93,-90,3,-93,5
