tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
24,894239583720884,894239583804073,3.064081563013875,2.939336,894239472098891,894239507468384
25,894239633720884,894239633799042,3.074755441413413,2.939336,894239472098891,894239507468384
26,894239683720884,894239683798621,3.026517680932232,2.939336,894239587669165,894239622126778
27,894239733720884,894239733802973,2.927917336883683,2.939336,894239587669165,894239622126778
28,894239783720884,894239783967833,2.7896870524423925,2.939336,894239702765802,894239622126778
29,894239833720884,894239833808396,2.6149657761794964,2.939336,894239702765802,894239736345082
30,894239883720884,894239883961057,2.415329804930919,2.939336,894239817711175,894239736345082
31,894239933720884,894239933814533,2.1954462348745145,2.939336,894239817711175,894239852310362
32,894239983720884,894239983873850,1.9568528120715858,2.939336,894239933432293,894239852310362
33,894240033720884,894240033812752,1.7051012415193623,2.939336,894239933432293,894239968474583
34,894240083720884,894240083796715,1.4443918886663174,2.939336,894239933432293,894239968474583
35,894240133720884,894240134166241,1.1718250711307663,2.939336,894240049609540,894239968474583
36,894240183720884,894240183783963,0.9386425963701718,2.939336,894240049609540,894240084632015
37,894240233720884,894240233784701,0.7522478019870397,2.939336,894240165976396,894240084632015
38,894240283720884,894240283756180,0.6029807810551905,2.939336,894240165976396,894240201066913
39,894240333720884,894240333983719,0.4837183497350546,2.939336,894240282661695,894240201066913
40,894240383720884,894240383838408,0.3881572192536024,2.939336,894240282661695,894240316181793
41,894240433720884,894240433803660,0.31170831486844064,2.939336,894240282661695,894240316181793
42,894240483720884,894240483821987,0.25070037678565477,2.939336,894240422425731,894240316181793
43,894240533720884,894240533793196,0.20174284089408248,2.939336,894240422425731,894240457958944
44,894240583720884,894240583806513,0.16257681218082465,2.352678283402749,894240422425731,894240457958944
45,894240633720884,894240633796898,0.131381702666967,1.8835032955502915,894240539490271,894240573335992
46,894240683720884,894240683812364,0.10628790159913228,1.5714755701230971,894240539490271,894240630528252
47,894240733720884,894240733807090,0.08636404617020807,1.3825371238746942,894240653723473,894240683323874
48,894240783720884,894240783802727,0.07027377640172514,1.2908875615037656,894240653723473,894240731133102
49,894240833720884,894240833795466,0.05755274601228236,1.281360676675015,894240770787627,894240782511921
50,894240883720884,894240883806660,0.04722473627538456,1.336770019211691,894240770787627,894240833438503
51,894240933720884,894240933808583,0.038962328485866324,1.4378608844732477,894240770787627,894240879029827
52,894240983720884,894240983821401,0.03235240225425173,1.5820039287460803,894240885455393,894240931002956
53,894241033720884,894241033810238,0.02706446126896006,1.7613042274488675,894240885455393,894240983415189
54,894241083720884,894241083915681,0.022971821937475326,1.9608417436405623,894241000356890,894241028941583
55,894241133720884,894241133904378,0.019559997015538934,2.184608805303782,894241000356890,894241081338950
56,894241183720884,894241183921313,0.016981722503333394,2.3862194366243252,894241115238852,894241103526326
57,894241233720884,894241233903547,0.014767917468225387,2.5475079416807596,894241115238852,894241103526326
58,894241283720884,894241283828914,0.013148058865482558,2.6765387457259067,894241229434205,894241217650571
59,894241333720884,894241333880882,0.011700986557944718,2.7797633889620244,894241229434205,894241217650571
60,894241383720884,894241383820075,0.010543328711914445,2.8623431035509186,894241229434205,894241331623336
61,894241433720884,894241433898195,0.009768387860433804,2.9284068752220342,894241342144146,894241331623336
62,894241483720884,894241483901375,0.008997249753905714,2.9812578925589266,894241342144146,894241331623336
63,894241533720884,894241533907541,0.008380339268683243,3.023387521003097,894241342144146,894241331623336
64,894241583720884,894241583965878,0.007886810880505265,3.057091223758434,894241342144146,894241331623336
65,894241633720884,894241633922733,0.007491988169962883,3.083352146710365,894241549081606,894241537601526
66,894241683720884,894241683954958,0.007176130001528977,3.041599474044132,894241549081606,894241537601526
67,894241733720884,894241733960895,0.006923443466781852,2.947664787243136,894241662181390,894241650626504
68,894241783720884,894241783903181,0.006721294238984153,2.8130158431745445,894241662181390,894241650626504
69,894241833720884,894241833814556,0.006559574856745993,2.641503922851679,894241776454408,894241764670108
70,894241883720884,894241883797631,0.006430199350955465,2.4412635361937096,894241776454408,894241764670108
71,894241933720884,894241933805673,0.006326698946323043,2.2243078356351185,894241776454408,894241877880573
72,894241983720884,894241983807386,0.006243898622617105,1.9874729231246584,894241890085876,894241877880573
73,894242033720884,894242033806238,0.006177658363652355,1.7338679444064264,894241890085876,894241877880573
74,894242083720884,894242083883037,0.006124666156480554,1.4750378696277202,894242003798622,894241991044133
75,894242133720884,894242133922632,0.006082272390743114,1.2038367610948915,894242003798622,894241991044133
76,894242183720884,894242183932188,0.006048357378153161,0.9642788922786618,894242116769584,894242105801135
77,894242233720884,894242233979160,0.0060212253680812,0.7726325972256781,894242116769584,894242105801135
78,894242283720884,894242283877341,0.005999519760023631,0.6193155611832911,894242233750855,894242221025302
79,894242333720884,894242333820530,0.005982155273577576,0.49666193234938155,894242233750855,894242221025302
80,894242383720884,894242383821144,0.005968263684420732,0.3983878438569103,894242233750855,894242221025302
81,894242433720884,894242433907507,0.005957150413095256,0.31991975848827686,894242350139678,894242338412772
82,894242483720884,894242483906743,0.005948259796034876,0.2571452901933701,894242350139678,894242338412772
83,894242533720884,894242533874978,0.006078860759135176,0.2070769009827883,894242463953028,894242452563344
84,894242583720884,894242583871194,0.006183341529615416,0.16702218961432283,894242463953028,894242452563344
85,894242633720884,894242633821281,0.006129212689251004,0.13482723509420688,894242463953028,894242452563344
86,894242683720884,894242683962602,0.0060859096169594736,0.10907127147811412,894242463953028,894242452563344
87,894242733720884,894242733988117,0.0060512671591262494,0.0884665005852399,894242668042405,894242656414685
88,894242783720884,894242783912949,0.00602355319285967,0.07198268387094053,894242668042405,894242656414685
89,894242833720884,894242833809792,0.006001382019846407,0.058795630499501046,894242780795540,894242769964851
90,894242883720884,894242883809141,0.005983645081435797,0.048245987802349455,894242780795540,894242769964851
91,894242933720884,894242933817395,0.005969455530707308,0.03980627364462818,894242780795540,894242883064203
92,894242983720884,894242983814171,0.005958103890124518,0.03305450231845116,894242894545460,894242883064203
93,894243033720884,894243033800380,0.005949022577658285,0.027653085257509542,894242894545460,894242883064203
94,894243083720884,894243083808222,0.005941757527685299,0.02333195160875625,894243008295608,894242998297813
95,894243133720884,894243133794553,0.00593594548770691,0.019875044689753617,894243008295608,894242998297813
96,894243183720884,894243183799265,0.005931295855724199,0.017109519154551507,894243121775669,894243110963789
97,894243233720884,894243233807346,0.00592757615013803,0.01489709872638982,894243121775669,894243110963789
98,894243283720884,894243283798653,0.005773414960325518,0.013127162383860472,894243121775669,894243222923984
99,894243333720884,894243333803638,0.005801271433819085,0.011711213309836993,894243234580124,894243222923984
100,894243383720884,894243383795146,0.0058235566126139384,0.010578454050618209,894243234580124,894243222923984
101,894243433720884,894243433814786,0.005841384755649821,0.009672246643243182,894243348362727,894243336776153
102,894243483720884,894243483798627,0.0058556472700785275,0.00894728071734316,894243348362727,894243336776153
103,894243533720884,894243533818197,0.005867057281621493,0.008367307976623144,894243462003514,894243450479081
104,894243583720884,894243583933155,0.005876185290855865,0.00790332978404713,894243462003514,894243450479081
105,894243633720884,894243633803426,0.005883487698243363,0.007532147229986319,894243462003514,894243450479081
106,894243683720884,894243683799086,0.005889329624153361,0.007235201186737671,894243462003514,894243450479081
107,894243733720884,894243733813564,0.0058940031648813595,0.006997644352138751,894243666596305,894243655417157
108,894243783720884,894243783805034,0.005897741997463758,0.006807598884459616,894243666596305,894243655417157
109,894243833720884,894243833805088,0.005900733063529677,0.006655562510316309,894243780459208,894243769416529
110,894243883720884,894243883792367,0.005903125916382412,0.006533933411001662,894243780459208,894243769416529
111,894243933720884,894243933806149,0.005905040198664601,0.006436630131549945,894243780459208,894243882788369
112,894243983720884,894243983809785,0.005906571624490351,0.006358787507988571,894243894487327,894243882788369
113,894244033720884,894244033798275,0.005907796765150952,0.0062965134091394715,894243894487327,894243882788369
114,894244083720884,894244083798092,0.005908776877679433,0.006246694130060192,894244007819385,894243996240354
115,894244133720884,894244133798812,0.005909560967702217,0.006206838706796769,894244007819385,894243996240354
116,894244183720884,894244183805829,0.005910188239720444,0.00617495436818603,894244123843528,894244113388523
117,894244233720884,894244233790780,0.005910690057335026,0.006149446897297439,894244123843528,894244113388523
118,894244283720884,894244283795930,0.005911091511426692,0.006129040920586566,894244123843528,894244225187193
119,894244333720884,894244333794465,0.005911412674700025,0.006112716139217868,894244237027717,894244225187193
120,894244383720884,894244383792118,0.005911669605318691,0.006099656314122909,894244237027717,894244225187193
121,894244433720884,894244433795312,0.005911875149813623,0.006089208454046943,894244349907046,894244338421545
122,894244483720884,894244483798227,0.005912039585409569,0.00608085016598617,894244349907046,894244338421545
123,894244533720884,894244533798427,0.0059121711338863256,0.0060741635355375505,894244463853985,894244451807989
124,894244583720884,894244583788792,0.005912276372667731,0.006068814231178656,894244463853985,894244451807989
125,894244633720884,894244633810618,0.005912360563692856,0.0062157202130351166,894244463853985,894244564783223
126,894244683720884,894244683800432,0.0060636133418565325,0.006333244998520286,894244586895102,894244564783223
127,894244733720884,894244733806131,0.006033430139043896,0.0064272648269084205,894244586895102,894244677756372
128,894244783720884,894244783801074,0.006160469002137365,0.0065024806896189285,894244700804368,894244677756372
129,894244833720884,894244833770315,0.006110914667268563,0.006411467954443758,894244700804368,894244677756372
130,894244883720884,894244883792079,0.006222456624717098,0.0064898431916471985,894244814906085,894244791520356
131,894244933720884,894244933795512,0.0063116901906759264,0.0064013579560663735,894244814906085,894244791520356
132,894244983720884,894244983802070,0.006383077043442989,0.006481755192945291,894244928068784,894244904771932
133,894245033720884,894245033798602,0.0064401865256566385,0.0065460729824484256,894244928068784,894244904771932
134,894245083720884,894245083798641,0.0063481606546789545,0.006597527214050933,894244928068784,894245018107628
135,894245133720884,894245133802067,0.006425725383240384,0.006638690599332938,894245041364561,894245018107628
136,894245183720884,894245183809910,0.006336591740745951,0.006520435882214966,894245041364561,894245018107628
137,894245233720884,894245233816396,0.006416470252093981,0.006577017533864165,894245160194703,894245137558523
138,894245283720884,894245283793403,0.006480373061172405,0.006471097429839947,894245160194703,894245137558523
139,894245333720884,894245333797118,0.006531495308435145,0.00653754677196415,894245274536412,894245251303636
