time,rnti,frame,slot,snrx10,tpc,rssi
21:27:32.522430,960,323,7,100,1,937
21:27:34.757052,3836,523,7,100,1,937
21:27:38.306402,3836,822,7,100,1,937
21:27:42.824145,3836,155,17,100,1,937
21:27:42.886488,3836,161,7,100,1,937
21:27:43.170536,960,185,7,100,1,937
21:27:43.231023,960,190,7,100,1,937
21:27:43.359058,960,201,7,100,1,937
21:27:43.676213,960,219,17,100,1,937
21:27:43.915891,3836,240,7,100,1,937
21:27:44.624259,960,299,7,100,1,937
21:27:45.339423,3836,367,7,100,1,937
21:27:46.055094,960,425,7,100,1,937
21:27:47.125784,3836,512,17,100,1,937
21:27:48.377789,3836,618,17,100,1,937
21:27:49.222460,960,687,17,100,1,937
21:27:49.365152,960,700,7,100,1,937
21:27:49.837501,3836,737,17,100,1,937
21:27:50.056454,3836,756,17,100,1,937
21:27:50.160476,3836,765,17,100,1,937
21:27:50.855135,960,823,7,100,1,937
21:27:51.484960,3836,877,17,100,1,937
21:27:53.199308,960,1017,7,100,1,937
21:27:53.295887,960,1,17,100,1,929
21:27:54.136843,3836,70,17,100,1,937
21:27:54.244736,3836,80,7,100,1,937
21:27:55.018440,960,140,7,100,1,937
21:27:55.176990,960,154,7,100,1,937
21:27:55.392391,3836,173,7,100,1,937
21:27:55.751580,3836,204,17,100,1,929
21:27:55.868994,3836,209,7,100,1,937
21:27:56.204984,960,238,17,100,1,929
21:27:56.585672,960,271,17,100,1,944
21:27:57.285015,3836,328,17,100,1,937
21:27:57.602606,960,355,17,100,1,937
21:27:57.706983,960,364,17,100,1,937
21:27:58.666222,3836,446,17,100,1,937
21:28:00.013282,3836,571,7,100,1,937
21:28:00.074370,3836,577,7,100,1,937
21:28:00.813663,960,649,7,100,1,937
21:28:02.054321,960,746,17,100,1,937
21:28:02.290865,960,767,7,100,1,937
21:28:02.373061,960,774,7,100,1,937
21:28:02.706614,3836,804,7,100,1,937
21:28:02.746003,3836,807,17,100,1,937
21:28:02.847436,3836,816,17,100,1,937
21:28:03.504184,960,869,7,100,1,944
21:28:03.994068,3836,916,7,100,1,937
21:28:05.504401,3836,20,7,100,1,929
21:28:05.871763,3836,55,7,100,1,937
21:28:05.914348,3836,59,7,100,1,937
21:28:07.594756,960,206,7,100,1,929
21:28:08.757373,3836,307,17,100,1,937
21:28:09.459115,960,359,7,100,1,929
21:28:10.369995,3836,448,7,100,1,937
21:28:10.586937,960,469,17,100,1,929
21:28:11.419762,3836,548,7,100,1,937
21:28:13.375848,960,739,17,100,1,937
21:28:13.525091,3836,749,7,100,1,937
21:28:13.575095,960,754,7,100,1,937
21:28:13.765710,960,773,7,100,1,937
21:28:13.790799,960,775,17,100,1,937
21:28:13.840997,960,780,17,100,1,937
21:28:15.658478,3836,938,17,100,1,937
21:28:16.637803,960,1011,17,100,1,937
21:28:17.293956,3836,42,17,100,1,937
21:28:17.483712,3836,54,17,100,1,937
21:28:17.617443,3836,62,7,100,1,937
21:28:17.793792,960,77,7,100,1,937
21:28:18.659025,3836,145,17,100,1,937
21:28:18.762740,3836,154,17,100,1,937
21:28:19.503544,960,219,17,100,1,937
21:28:19.572643,960,225,17,100,1,937
21:28:21.474745,3836,392,17,100,1,937
21:28:21.727153,3836,411,7,100,1,929
21:28:21.760906,3836,413,7,100,1,929
21:28:21.932569,960,428,7,100,1,937
21:28:22.339275,960,463,17,100,1,937
21:28:23.102567,3836,521,7,100,1,937
21:28:23.193532,3836,529,7,100,1,937
21:28:24.483149,3836,637,7,100,1,937
21:28:25.032212,960,681,17,100,1,929
21:28:26.101548,3836,762,17,100,1,937
21:28:26.364626,960,785,7,100,1,929
21:28:26.592340,960,804,7,100,1,937
21:28:26.808149,960,822,17,100,1,937
21:28:28.063362,960,919,17,100,1,929
21:28:28.599856,3836,962,17,100,1,937
21:28:28.782684,3836,978,17,100,1,937
21:28:28.788601,3836,979,7,100,1,937
21:28:29.550312,960,21,17,100,1,937
21:28:30.202570,3836,72,7,100,1,929
21:28:30.557640,960,102,7,100,1,937
21:28:32.226627,960,237,17,100,1,937
21:28:32.937366,3836,297,7,100,1,937
21:28:33.159930,3836,315,17,100,1,937
21:28:33.242997,3836,319,7,100,1,937
21:28:33.459882,960,337,7,100,1,937
21:28:34.568277,3836,420,7,100,1,937
21:28:34.699944,3836,431,7,100,1,937
21:28:34.946049,960,451,17,100,1,929
21:28:35.350270,960,484,7,100,1,937
21:28:35.379943,960,486,17,100,1,937
21:28:36.132372,3836,551,17,100,1,937
21:28:36.183696,3836,556,7,100,1,937
21:28:36.320847,960,568,7,100,1,937
21:28:36.569697,960,581,17,100,1,937
21:28:37.395283,3836,652,17,100,1,937
21:28:37.605643,3836,662,17,100,1,937
21:28:38.085696,960,703,7,100,1,937
21:28:39.605241,960,827,17,100,1,937
21:28:39.649088,960,831,17,110,1,937
21:28:40.052498,3836,866,17,100,1,937
21:28:40.441878,3836,901,7,100,1,937
21:28:40.885317,960,940,17,100,1,929
21:28:41.634070,3836,1002,7,100,1,937
21:28:45.105146,960,278,7,100,1,937
21:28:46.280238,3836,377,7,100,1,937
21:28:50.969483,3836,778,7,100,1,937
21:28:50.992947,960,780,7,100,1,937
21:28:52.126674,960,880,7,100,1,937
