ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,893215561652929,893215562752168,893215563011588,1.358659,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000000,368435456,893215811652929,893215813481526,893215813804509,2.15158,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000001,736870913,893216061652929,893216062693433,893216062915396,1.262467,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000001,368435457,893216261652929,893216262474191,893216262657393,1.004464,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000002,736870914,893216511652929,893216512670603,893216512808428,1.155499,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000002,368435458,893216761652929,893216762567757,893216762800442,1.147513,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000003,736870915,893217011652929,893217012779982,893217012962661,1.309732,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000003,368435459,893217261652929,893217262569500,893217262712640,1.059711,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000004,736870916,893217511652929,893217512572794,893217512736134,1.083205,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000004,368435460,893217711652929,893217712575999,893217712701045,1.048116,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000005,736870917,893217961652929,893217962688281,893217962838063,1.185134,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000005,368435461,893218211652929,893218212807708,893218212968406,1.315477,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000006,736870918,893218461652929,893218462636716,893218462807555,1.154626,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000006,368435462,893218711652929,893218712612015,893218712793642,1.140713,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000007,736870919,893218961652929,893218962689901,893218962893014,1.240085,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000007,368435463,893219211652929,893219212619295,893219212771764,1.118835,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000008,736870920,893219411652929,893219412667428,893219412818456,1.165527,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000008,368435464,893219661652929,893219662600095,893219662850450,1.197521,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000009,736870921,893219911652929,893219912811889,893219912916341,1.263412,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000009,368435465,893220161652929,893220162497335,893220162656115,1.003186,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000010,736870922,893220411652929,893220412668939,893220412928863,1.275934,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000010,368435466,893220661652929,893220662769433,893220663120339,1.46741,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000011,736870923,893220911652929,893220913336387,893220913770496,2.117567,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000011,368435467,893221111652929,893221112551569,893221112773949,1.12102,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000012,736870924,893221361652929,893221362836658,893221363012836,1.359907,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000012,368435468,893221611652929,893221612704965,893221612895473,1.242544,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000013,736870925,893221861652929,893221862618428,893221863119996,1.467067,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000013,368435469,893222111652929,893222112686963,893222112847950,1.195021,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000014,736870926,893222361652929,893222362630223,893222362813734,1.160805,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000014,368435470,893222561652929,893222562492124,893222562672684,1.019755,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000015,736870927,893222811652929,893222812739557,893222812955227,1.302298,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000015,368435471,893223061652929,893223062587255,893223062743466,1.090537,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000016,736870928,893223311652929,893223312741053,893223312891832,1.238903,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
