ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,893215561652929,0.05,6.760000000000001,open_loop,sent,893215561729269,893215561729806,893215562811508,0.076877,409600,7,409852,nan,nan,open_loop,
0,100000000,893215811652929,0.3,6.760000000000001,open_loop,sent,893215812635269,893215812636574,893215813290313,0.983645,409600,7,409852,nan,nan,open_loop,
1,200000001,893216061652929,0.55,6.760000000000001,open_loop,sent,893216061813086,893216061814275,893216062571748,0.161346,409600,7,409852,nan,nan,open_loop,
0,100000001,893216261652929,0.75,6.760000000000001,open_loop,sent,893216261747322,893216261748441,893216262495315,0.095512,409600,7,409852,nan,nan,open_loop,
1,200000002,893216511652929,1.0,6.760000000000001,open_loop,sent,893216511842557,893216511844021,893216512579724,0.191092,409600,7,409852,nan,nan,open_loop,
0,100000002,893216761652929,1.25,6.760000000000001,open_loop,sent,893216761837136,893216761838495,893216762570100,0.185566,409600,7,409852,nan,nan,open_loop,
1,200000003,893217011652929,1.5,6.760000000000001,open_loop,sent,893217011832692,893217011834080,893217012566991,0.181151,409600,7,409852,nan,nan,open_loop,
0,100000003,893217261652929,1.75,6.760000000000001,open_loop,sent,893217261827029,893217261828403,893217262587488,0.175474,409600,7,409852,nan,nan,open_loop,
1,200000004,893217511652929,2.0,6.760000000000001,open_loop,sent,893217511838053,893217511839745,893217512591707,0.186816,409600,7,409852,nan,nan,open_loop,
0,100000004,893217711652929,2.2,6.760000000000001,open_loop,sent,893217711794400,893217711795812,893217712510313,0.142883,409600,7,409852,nan,nan,open_loop,
1,200000005,893217961652929,2.45,6.760000000000001,open_loop,sent,893217961868047,893217961869534,893217962611826,0.216605,409600,7,409852,nan,nan,open_loop,
0,100000005,893218211652929,2.7,6.760000000000001,open_loop,sent,893218211956590,893218211958050,893218212702061,0.305121,409600,7,409852,nan,nan,open_loop,
1,200000006,893218461652929,2.95,6.760000000000001,open_loop,sent,893218461839176,893218461840717,893218462573876,0.187788,409600,7,409852,nan,nan,open_loop,
0,100000006,893218711652929,3.2,6.760000000000001,open_loop,sent,893218711841307,893218711842789,893218712606449,0.18986,409600,7,409852,nan,nan,open_loop,
1,200000007,893218961652929,3.45,6.760000000000001,open_loop,sent,893218961820021,893218961821547,893218962575838,0.168618,409600,7,409852,nan,nan,open_loop,
0,100000007,893219211652929,3.7,6.760000000000001,open_loop,sent,893219211804063,893219211805261,893219212543874,0.152332,409600,7,409852,nan,nan,open_loop,
1,200000008,893219411652929,3.9,6.760000000000001,open_loop,sent,893219411820326,893219411821802,893219412563584,0.168873,409600,7,409852,nan,nan,open_loop,
0,100000008,893219661652929,4.15,6.760000000000001,open_loop,sent,893219661750289,893219661751104,893219662508696,0.098175,409600,7,409852,nan,nan,open_loop,
1,200000009,893219911652929,4.4,6.760000000000001,open_loop,sent,893219911887326,893219911887956,893219912778131,0.235027,409600,7,409852,nan,nan,open_loop,
0,100000009,893220161652929,4.65,6.760000000000001,open_loop,sent,893220161737467,893220161738241,893220162460893,0.085312,409600,7,409852,nan,nan,open_loop,
1,200000010,893220411652929,4.9,6.760000000000001,open_loop,sent,893220411819999,893220411820646,893220412569269,0.167717,409600,7,409852,nan,nan,open_loop,
0,100000010,893220661652929,5.15,6.760000000000001,open_loop,sent,893220661946856,893220661947922,893220662672156,0.294993,409600,7,409852,nan,nan,open_loop,
1,200000011,893220911652929,5.4,6.760000000000001,open_loop,sent,893220912547158,893220912548529,893220913270273,0.8956,409600,7,409852,nan,nan,open_loop,
0,100000011,893221111652929,5.6,6.760000000000001,open_loop,sent,893221111731528,893221111732071,893221112454708,0.079142,409600,7,409852,nan,nan,open_loop,
1,200000012,893221361652929,5.85,6.760000000000001,open_loop,sent,893221362005426,893221362006968,893221362723894,0.354039,409600,7,409852,nan,nan,open_loop,
0,100000012,893221611652929,6.1,6.760000000000001,open_loop,sent,893221611856753,893221611857768,893221612602097,0.204839,409600,7,409852,nan,nan,open_loop,
1,200000013,893221861652929,6.35,6.760000000000001,open_loop,sent,893221861849837,893221861851141,893221862568172,0.198212,409600,7,409852,nan,nan,open_loop,
0,100000013,893222111652929,6.6,6.760000000000001,open_loop,sent,893222111831071,893222111832323,893222112626671,0.179394,409600,7,409852,nan,nan,open_loop,
1,200000014,893222361652929,6.85,6.760000000000001,open_loop,sent,893222361828865,893222361830388,893222362573699,0.177459,409600,7,409852,nan,nan,open_loop,
0,100000014,893222561652929,7.05,6.760000000000001,open_loop,sent,893222561735587,893222561736319,893222562476136,0.08339,409600,7,409852,nan,nan,open_loop,
1,200000015,893222811652929,7.3,6.760000000000001,open_loop,sent,893222811863075,893222811864715,893222812652956,0.211786,409600,7,409852,nan,nan,open_loop,
0,100000015,893223061652929,7.55,6.760000000000001,open_loop,sent,893223061745887,893223061746694,893223062477860,0.093765,409600,7,409852,nan,nan,open_loop,
1,200000016,893223311652929,7.8,6.760000000000001,open_loop,sent,893223311931859,893223311933383,893223312695622,0.280454,409600,7,409852,nan,nan,open_loop,
